DT,prcp,pres,dwpt,wdir,wspd,San_Antonio,rhum,temp
2023-04-20 12:00:00,0.0,1011.4,20.7,160.0,14.8,0.445021,91.0,22.2
2023-04-20 13:00:00,0.0,1011.9,21.2,150.0,14.8,0.427847,88.0,23.3
2023-04-20 14:00:00,0.0,1011.9,21.2,150.0,14.8,0.438854,88.0,23.3
2023-04-20 15:00:00,0.0,1012.2,21.1,160.0,16.6,0.409578,79.0,25.0
2023-04-20 16:00:00,0.0,1012.2,21.1,160.0,16.6,0.447672,79.0,25.0
2023-04-20 17:00:00,0.3,1012.4,21.8,170.0,20.5,0.408714,70.0,27.8
2023-04-20 18:00:00,0.0,1011.0,20.6,160.0,18.4,0.424159,59.0,29.4
2023-04-20 19:00:00,0.0,1011.0,20.6,160.0,18.4,0.471992,59.0,29.4
2023-04-20 20:00:00,0.8,1009.4,20.1,160.0,18.4,0.569329,52.0,31.1
2023-04-20 21:00:00,0.0,1007.8,19.4,150.0,22.3,0.532619,55.0,29.4
2023-04-20 22:00:00,0.0,1007.8,19.4,150.0,22.3,0.647303,55.0,29.4
2023-04-20 23:00:00,0.0,1007.3,21.0,130.0,22.3,0.647015,69.0,27.2
2023-04-21 00:00:00,0.5,1009.0,21.1,140.0,16.6,0.562298,74.0,26.1
2023-04-21 01:00:00,16.5,1008.5,16.7,170.0,9.4,0.50438,76.0,21.1
2023-04-21 02:00:00,0.0,1008.5,16.7,200.0,9.4,0.503112,76.0,21.1
2023-04-21 03:00:00,0.0,1009.8,19.4,190.0,11.2,0.493949,87.0,21.7
2023-04-21 04:00:00,0.0,1010.3,19.4,40.0,18.4,0.442427,90.0,21.1
2023-04-21 05:00:00,4.1,1012.1,17.1,20.0,11.2,0.385489,93.0,18.3
2023-04-21 06:00:00,6.4,1009.9,16.7,310.0,16.6,0.340768,87.0,18.9
2023-04-21 07:00:00,12.2,1010.4,16.1,0.0,0.0,0.302962,93.0,17.2
2023-04-21 08:00:00,0.0,1010.4,16.1,0.0,0.0,0.280775,93.0,17.2
2023-04-21 09:00:00,0.0,1010.4,17.2,0.0,0.0,0.273225,96.0,17.8
2023-04-21 10:00:00,0.0,1010.4,17.8,320.0,7.6,0.30763,97.0,18.3
2023-04-21 11:00:00,0.0,1010.4,17.8,320.0,7.6,0.33316,97.0,18.3
2023-04-21 12:00:00,0.0,1011.8,17.9,340.0,5.4,0.363243,91.0,19.4
2023-04-21 13:00:00,0.0,1011.8,17.9,340.0,5.4,0.36745,91.0,19.4
2023-04-21 14:00:00,0.0,1016.0,18.3,10.0,16.6,0.362379,84.0,21.1
2023-04-21 15:00:00,0.0,1015.3,17.2,20.0,16.6,0.337656,84.0,20.0
2023-04-21 16:00:00,0.1,1015.3,17.3,20.0,16.6,0.345205,76.0,21.7
2023-04-21 17:00:00,0.0,1014.9,17.2,20.0,16.6,0.293396,66.0,23.9
2023-04-21 18:00:00,0.0,1014.9,17.2,360.0,20.5,0.296969,66.0,23.9
2023-04-21 19:00:00,0.0,1013.2,14.9,20.0,16.6,0.338808,47.0,27.2
2023-04-21 20:00:00,0.0,1013.2,14.9,20.0,16.6,0.398225,47.0,27.2
2023-04-21 21:00:00,0.0,1011.8,11.8,10.0,14.8,0.471012,37.0,27.8
2023-04-21 22:00:00,0.0,1011.0,10.5,340.0,9.4,0.500519,34.0,27.8
2023-04-21 23:00:00,0.0,1011.0,10.5,340.0,9.4,0.558495,34.0,27.8
2023-04-22 00:00:00,0.0,1010.6,9.1,320.0,11.2,0.570367,33.0,26.7
2023-04-22 01:00:00,0.0,1010.8,8.9,30.0,11.2,0.504438,36.0,25.0
2023-04-22 02:00:00,0.0,1012.5,14.5,90.0,11.2,0.523167,68.0,20.6
2023-04-22 03:00:00,0.0,1013.2,15.7,90.0,7.6,0.490722,79.0,19.4
2023-04-22 04:00:00,0.0,1013.2,15.7,90.0,7.6,0.454876,79.0,19.4
2023-04-22 05:00:00,0.0,1013.2,15.0,0.0,0.0,0.388658,87.0,17.2
2023-04-22 06:00:00,0.0,1013.0,14.3,0.0,0.0,0.350334,86.0,16.7
2023-04-22 07:00:00,0.0,1012.7,14.0,0.0,0.0,0.30861,84.0,16.7
2023-04-22 08:00:00,0.0,1012.7,14.0,0.0,0.0,0.286365,84.0,16.7
2023-04-22 09:00:00,0.0,1012.1,13.4,0.0,0.0,0.271899,90.0,15.0
2023-04-22 10:00:00,0.0,1012.1,13.4,0.0,0.0,0.265503,90.0,15.0
2023-04-22 11:00:00,0.0,1012.0,13.9,20.0,5.4,0.263082,93.0,15.0
2023-04-22 12:00:00,0.0,1012.0,13.4,20.0,5.4,0.278527,90.0,15.0
2023-04-22 13:00:00,0.0,1013.0,14.5,110.0,5.4,0.27772,90.0,16.1
2023-04-22 14:00:00,0.0,1013.3,12.2,110.0,18.4,0.283426,63.0,19.4
2023-04-22 15:00:00,0.0,1013.3,12.8,120.0,22.3,0.289016,61.0,20.6
2023-04-22 16:00:00,0.0,1013.3,12.8,120.0,22.3,0.280832,61.0,20.6
2023-04-22 17:00:00,0.0,1012.9,13.8,130.0,22.3,0.313278,57.0,22.8
2023-04-22 18:00:00,0.0,1012.4,14.0,160.0,24.1,0.318983,54.0,23.9
2023-04-22 19:00:00,0.0,1010.6,16.2,150.0,25.9,0.366759,56.0,25.6
2023-04-22 20:00:00,0.0,1010.6,16.2,150.0,25.9,0.434359,56.0,25.6
2023-04-22 21:00:00,0.0,1009.9,16.7,150.0,24.1,0.479138,60.0,25.0
2023-04-22 22:00:00,0.0,1008.4,17.2,110.0,20.5,0.484267,64.0,24.4
2023-04-22 23:00:00,0.0,1008.4,17.2,110.0,20.5,0.514696,64.0,24.4
2023-04-23 00:00:00,0.0,1008.5,17.2,100.0,22.3,0.541955,66.0,23.9
2023-04-23 01:00:00,0.0,1008.8,17.3,90.0,22.3,0.536941,69.0,23.3
2023-04-23 02:00:00,0.0,1010.8,15.5,100.0,24.1,0.523744,68.0,21.7
2023-04-23 03:00:00,0.0,1010.8,15.5,90.0,25.9,0.502824,68.0,21.7
2023-04-23 04:00:00,0.8,1012.0,15.6,120.0,31.7,0.461791,71.0,21.1
2023-04-23 05:00:00,2.6,1011.3,13.9,90.0,18.4,0.419491,68.0,20.0
2023-04-23 06:00:00,0.0,1011.3,13.2,100.0,25.9,0.392231,65.0,20.0
2023-04-23 07:00:00,0.0,1009.8,12.9,100.0,18.4,0.349124,68.0,18.9
2023-04-23 08:00:00,0.0,1009.8,12.9,100.0,18.4,0.306132,68.0,18.9
2023-04-23 09:00:00,0.0,1011.6,12.3,40.0,11.2,0.284175,70.0,17.8
2023-04-23 10:00:00,0.3,1011.6,12.3,40.0,11.2,0.279334,70.0,17.8
2023-04-23 11:00:00,3.6,1011.8,11.2,80.0,14.8,0.269767,87.0,13.3
2023-04-23 12:00:00,5.3,1011.8,11.2,80.0,14.8,0.0,87.0,13.3
2023-04-23 13:00:00,2.3,1011.8,10.7,30.0,16.6,0.030544,84.0,13.3
2023-04-23 14:00:00,0.1,1012.8,8.9,40.0,18.4,0.0189603,80.0,12.2
2023-04-23 15:00:00,0.0,1013.7,7.9,20.0,20.5,0.0201706,75.0,12.2
2023-04-23 16:00:00,0.0,1014.0,8.3,20.0,20.5,0.0192485,77.0,12.2
2023-04-23 17:00:00,0.0,1014.0,8.3,20.0,25.9,0.0,77.0,12.2
2023-04-23 18:00:00,0.0,1014.1,8.3,40.0,18.4,0.320136,69.0,13.9
2023-04-23 19:00:00,0.0,1013.8,9.5,40.0,24.1,0.330798,65.0,16.1
2023-04-23 20:00:00,0.0,1014.1,10.1,50.0,18.4,0.271611,65.0,16.7
2023-04-23 21:00:00,0.0,1014.1,10.1,50.0,18.4,0.325438,65.0,16.7
2023-04-23 22:00:00,0.0,1013.5,9.5,60.0,20.5,0.364166,65.0,16.1
2023-04-23 23:00:00,0.0,1013.8,10.0,30.0,14.8,0.389638,67.0,16.1
2023-04-24 00:00:00,0.0,1014.9,9.4,20.0,20.5,0.408253,72.0,14.4
2023-04-24 01:00:00,0.0,1015.8,9.4,10.0,16.6,0.427501,77.0,13.3
2023-04-24 02:00:00,0.0,1016.6,9.0,10.0,16.6,0.44675,75.0,13.3
2023-04-24 03:00:00,0.0,1016.6,9.0,10.0,22.3,0.419548,75.0,13.3
2023-04-24 04:00:00,0.0,1017.1,9.0,30.0,16.6,0.371657,75.0,13.3
2023-04-24 05:00:00,0.0,1017.5,9.4,50.0,20.5,0.325496,77.0,13.3
2023-04-24 06:00:00,0.0,1017.3,10.0,40.0,13.0,0.277086,83.0,12.8
2023-04-24 07:00:00,0.0,1017.3,10.0,40.0,13.0,0.263889,83.0,12.8
2023-04-24 08:00:00,0.0,1018.0,10.6,20.0,11.2,0.256397,90.0,12.2
2023-04-24 09:00:00,0.0,1017.2,10.6,30.0,7.6,0.247868,90.0,12.2
2023-04-24 10:00:00,0.0,1017.5,10.7,30.0,9.4,0.282215,87.0,12.8
2023-04-24 11:00:00,0.0,1018.0,10.6,20.0,7.6,0.311434,90.0,12.2
2023-04-24 12:00:00,0.1,1018.3,10.6,20.0,5.4,0.364338,90.0,12.2
2023-04-24 13:00:00,0.2,1018.3,10.6,20.0,5.4,0.369122,90.0,12.2
2023-04-24 14:00:00,0.0,1018.2,10.6,40.0,11.2,0.354195,78.0,14.4
2023-04-24 15:00:00,0.0,1017.7,10.6,60.0,16.6,0.288382,72.0,15.6
2023-04-24 16:00:00,0.0,1017.7,10.6,60.0,16.6,0.27674,72.0,15.6
2023-04-24 17:00:00,0.0,1015.2,12.3,30.0,16.6,0.256166,61.0,20.0
2023-04-24 18:00:00,0.0,1015.2,12.3,30.0,16.6,0.239396,61.0,20.0
2023-04-24 19:00:00,0.0,1014.8,13.2,120.0,16.6,0.287402,65.0,20.0
2023-04-24 20:00:00,0.0,1014.0,13.3,120.0,9.4,0.329126,63.0,20.6
2023-04-24 21:00:00,0.0,1014.0,13.3,120.0,9.4,0.387621,63.0,20.6
2023-04-24 22:00:00,0.0,1013.2,14.0,120.0,11.2,0.409693,66.0,20.6
2023-04-24 23:00:00,0.0,1012.9,14.0,130.0,18.4,0.450553,71.0,19.4
2023-04-25 00:00:00,0.0,1012.9,14.0,130.0,18.4,0.443811,71.0,19.4
2023-04-25 01:00:00,0.0,1012.9,14.0,110.0,14.8,0.463001,71.0,19.4
2023-04-25 02:00:00,0.0,1013.1,14.4,120.0,14.8,0.455682,75.0,18.9
2023-04-25 03:00:00,0.0,1013.9,14.4,120.0,13.0,0.418165,75.0,18.9
2023-04-25 04:00:00,0.0,1013.8,14.4,130.0,14.8,0.378285,78.0,18.3
2023-04-25 05:00:00,0.0,1013.4,15.0,140.0,20.5,0.346415,81.0,18.3
2023-04-25 06:00:00,0.0,1012.6,15.0,140.0,11.2,0.314546,87.0,17.2
2023-04-25 07:00:00,0.0,1011.6,15.5,120.0,11.2,0.28746,90.0,17.2
2023-04-25 08:00:00,0.0,1011.6,15.5,120.0,11.2,0.260489,90.0,17.2
2023-04-25 09:00:00,0.0,1011.0,15.5,130.0,16.6,0.26435,90.0,17.2
2023-04-25 10:00:00,0.0,1011.3,15.5,120.0,9.4,0.299331,90.0,17.2
2023-04-25 11:00:00,0.0,1011.4,15.5,100.0,7.6,0.327628,90.0,17.2
2023-04-25 12:00:00,0.3,1011.4,15.5,100.0,7.6,0.359209,90.0,17.2
2023-04-25 13:00:00,0.0,1011.9,16.1,100.0,14.8,0.374539,90.0,17.8
2023-04-25 14:00:00,0.0,1012.2,16.6,120.0,20.5,0.352178,90.0,18.3
2023-04-25 15:00:00,0.0,1011.6,17.2,130.0,18.4,0.325496,87.0,19.4
2023-04-25 16:00:00,0.0,1011.6,17.2,130.0,18.4,0.341171,87.0,19.4
2023-04-25 17:00:00,0.0,1013.0,17.8,120.0,14.8,0.366644,87.0,20.0
2023-04-25 18:00:00,0.0,1011.0,18.4,140.0,7.6,0.367969,79.0,22.2
2023-04-25 19:00:00,0.6,1009.9,18.3,170.0,9.4,0.385489,76.0,22.8
2023-04-25 20:00:00,0.0,1009.9,18.3,170.0,9.4,0.290629,76.0,22.8
2023-04-25 21:00:00,0.0,1008.8,18.3,170.0,13.0,0.41609,69.0,24.4
2023-04-25 22:00:00,0.0,1008.0,18.2,140.0,16.6,0.428942,66.0,25.0
2023-04-25 23:00:00,0.0,1007.7,19.0,150.0,11.2,0.497695,67.0,25.6
2023-04-26 00:00:00,0.7,1008.0,20.0,100.0,11.2,0.512909,79.0,23.9
2023-04-26 01:00:00,0.0,1008.6,19.0,150.0,18.4,0.559993,79.0,22.8
2023-04-26 02:00:00,0.0,1008.6,19.0,150.0,18.4,0.555037,79.0,22.8
2023-04-26 03:00:00,0.0,1009.3,19.4,130.0,14.8,0.523052,87.0,21.7
2023-04-26 04:00:00,0.0,1010.8,19.4,120.0,18.4,0.443234,87.0,21.7
2023-04-26 05:00:00,0.0,1010.8,19.4,120.0,18.4,0.39033,87.0,21.7
2023-04-26 06:00:00,0.0,1010.3,18.9,140.0,20.5,0.343764,87.0,21.1
2023-04-26 07:00:00,0.0,1009.8,19.4,130.0,14.8,0.323479,90.0,21.1
2023-04-26 08:00:00,0.0,1008.2,19.4,150.0,14.8,0.308207,90.0,21.1
2023-04-26 09:00:00,0.0,1008.4,19.4,170.0,16.6,0.300945,90.0,21.1
2023-04-26 10:00:00,0.0,1008.3,19.4,150.0,14.8,0.349182,90.0,21.1
2023-04-26 11:00:00,0.3,1008.2,19.9,150.0,14.8,0.368603,93.0,21.1
2023-04-26 12:00:00,0.1,1008.2,19.9,150.0,14.8,0.410961,93.0,21.1
2023-04-26 13:00:00,0.1,1008.9,19.9,170.0,18.4,0.406985,87.0,22.2
2023-04-26 14:00:00,0.0,1008.5,20.0,150.0,20.5,0.383126,79.0,23.9
2023-04-26 15:00:00,0.0,1008.5,20.0,150.0,20.5,0.402663,79.0,23.9
2023-04-26 16:00:00,0.0,1008.9,19.5,180.0,22.3,0.449631,69.0,25.6
2023-04-26 17:00:00,0.0,1008.9,19.5,180.0,22.3,0.402547,69.0,25.6
2023-04-26 18:00:00,0.0,1007.0,20.1,160.0,14.8,0.429922,65.0,27.2
2023-04-26 19:00:00,0.0,1006.5,20.0,150.0,20.5,0.443522,57.0,29.4
2023-04-26 20:00:00,0.0,1005.6,20.1,150.0,18.4,0.545816,61.0,28.3
2023-04-26 21:00:00,0.0,1004.9,20.1,150.0,22.3,0.558207,61.0,28.3
2023-04-26 22:00:00,0.0,1004.9,20.1,150.0,22.3,0.583103,61.0,28.3
2023-04-26 23:00:00,0.0,1004.8,19.5,170.0,20.5,0.618661,59.0,28.3
2023-04-27 00:00:00,0.0,1004.4,19.3,160.0,20.5,0.639235,62.0,27.2
2023-04-27 01:00:00,0.0,1005.0,19.3,170.0,16.6,0.645459,64.0,26.7
2023-04-27 02:00:00,0.0,1006.2,19.5,160.0,20.5,0.637563,69.0,25.6
2023-04-27 03:00:00,0.0,1006.2,19.5,160.0,20.5,0.610074,69.0,25.6
2023-04-27 04:00:00,0.0,1005.8,20.1,170.0,20.5,0.531408,82.0,23.3
2023-04-27 05:00:00,0.0,1006.8,19.9,160.0,9.4,0.459601,87.0,22.2
2023-04-27 06:00:00,0.0,1006.8,19.9,160.0,9.4,0.389004,87.0,22.2
2023-04-27 07:00:00,0.8,1008.3,17.2,320.0,18.4,0.358575,81.0,20.6
2023-04-27 08:00:00,2.0,1008.8,16.1,330.0,14.8,0.319905,90.0,17.8
2023-04-27 09:00:00,0.5,1008.7,15.6,10.0,16.6,0.303711,87.0,17.8
2023-04-27 10:00:00,0.0,1009.3,15.0,360.0,18.4,0.335005,87.0,17.2
2023-04-27 11:00:00,0.0,1009.9,14.5,10.0,16.6,0.361399,84.0,17.2
2023-04-27 12:00:00,0.0,1010.5,14.5,360.0,14.8,0.375864,81.0,17.8
2023-04-27 13:00:00,0.0,1010.5,14.5,360.0,14.8,0.348548,81.0,17.8
2023-04-27 14:00:00,0.0,1011.3,13.9,350.0,18.4,0.343361,68.0,20.0
2023-04-27 15:00:00,0.0,1011.9,14.4,330.0,18.4,0.315237,63.0,21.7
2023-04-27 16:00:00,0.0,1012.2,13.3,330.0,11.2,0.315065,55.0,22.8
2023-04-27 17:00:00,0.0,1012.2,13.3,335.0,11.2,0.317946,55.0,22.8
2023-04-27 18:00:00,0.0,1010.9,11.7,342.0,7.6,0.333794,42.0,25.6
2023-04-27 19:00:00,0.0,1009.8,11.2,338.0,5.4,0.341459,38.0,26.7
2023-04-27 20:00:00,0.0,1008.5,10.5,320.0,9.4,0.397361,34.0,27.8
2023-04-27 21:00:00,0.0,1008.5,10.5,320.0,9.4,0.433783,34.0,27.8
2023-04-27 22:00:00,0.0,1006.7,9.6,270.0,5.4,0.499769,31.0,28.3
2023-04-27 23:00:00,0.0,1006.7,9.6,120.0,5.4,0.581489,31.0,28.3
2023-04-28 00:00:00,0.0,1006.7,10.5,120.0,5.4,0.604426,34.0,27.8
2023-04-28 01:00:00,0.0,1007.1,12.2,130.0,14.8,0.583391,48.0,23.9
2023-04-28 02:00:00,0.0,1008.3,12.8,100.0,9.4,0.562875,59.0,21.1
2023-04-28 03:00:00,0.0,1008.3,12.8,100.0,9.4,0.513831,59.0,21.1
2023-04-28 04:00:00,0.0,1008.4,14.0,100.0,5.4,0.452743,71.0,19.4
2023-04-28 05:00:00,0.0,1008.4,14.4,140.0,9.4,0.387045,78.0,18.3
2023-04-28 06:00:00,0.0,1008.0,16.6,180.0,9.4,0.330682,84.0,19.4
2023-04-28 07:00:00,0.0,1008.0,16.6,180.0,9.4,0.309244,84.0,19.4
2023-04-28 08:00:00,0.0,1007.3,14.3,0.0,0.0,0.281466,86.0,16.7
2023-04-28 09:00:00,0.0,1007.0,17.9,190.0,13.0,0.276107,91.0,19.4
2023-04-28 10:00:00,0.0,1006.8,18.2,190.0,14.8,0.281812,93.0,19.4
2023-04-28 11:00:00,0.0,1007.4,17.9,220.0,13.0,0.309013,91.0,19.4
2023-04-28 12:00:00,0.0,1007.4,17.9,220.0,13.0,0.313624,91.0,19.4
2023-04-28 13:00:00,0.0,1008.4,18.9,210.0,18.4,0.334947,90.0,20.6
2023-04-28 14:00:00,0.0,1008.4,18.9,210.0,18.4,0.338808,90.0,20.6
2023-04-28 15:00:00,0.0,1007.7,19.4,180.0,20.5,0.337656,76.0,23.9
2023-04-28 16:00:00,0.0,1007.2,19.5,200.0,11.2,0.341978,69.0,25.6
2023-04-28 17:00:00,0.0,1007.2,19.5,200.0,11.2,0.35967,69.0,25.6
2023-04-28 18:00:00,0.0,1006.2,19.3,180.0,24.1,0.375576,62.0,27.2
2023-04-28 19:00:00,0.0,1005.0,20.1,180.0,24.1,0.406639,61.0,28.3
2023-04-28 20:00:00,0.0,1003.7,20.0,170.0,25.9,0.469341,57.0,29.4
2023-04-28 21:00:00,0.0,1003.7,20.0,170.0,25.9,0.538151,57.0,29.4
2023-04-28 22:00:00,0.0,1000.9,20.0,170.0,38.9,0.673121,55.0,30.0
2023-04-28 23:00:00,0.0,1001.9,16.1,180.0,20.5,0.657503,90.0,17.8
2023-04-29 00:00:00,2.5,1008.6,16.1,290.0,25.9,0.551521,90.0,17.8
2023-04-29 01:00:00,4.1,1006.7,16.7,340.0,24.1,0.499712,87.0,18.9
2023-04-29 02:00:00,0.0,1008.9,15.1,340.0,25.9,0.481789,76.0,19.4
2023-04-29 03:00:00,0.0,1008.9,12.3,330.0,33.5,0.434417,70.0,17.8
2023-04-29 04:00:00,0.0,1013.0,11.1,350.0,24.1,0.398167,72.0,16.1
2023-04-29 05:00:00,0.0,1014.0,9.0,350.0,24.1,0.346704,70.0,14.4
2023-04-29 06:00:00,0.0,1014.0,9.0,350.0,24.1,0.303481,70.0,14.4
2023-04-29 07:00:00,0.0,1013.8,8.1,320.0,33.5,0.276395,72.0,13.0
2023-04-29 08:00:00,0.0,1013.6,7.0,320.0,25.9,0.273513,67.0,13.0
2023-04-29 09:00:00,0.0,1014.7,7.3,320.0,20.5,0.272072,72.0,12.2
2023-04-29 10:00:00,0.0,1014.9,6.9,300.0,14.8,0.254841,76.0,11.0
2023-04-29 11:00:00,0.0,1015.4,6.6,300.0,16.6,0.261468,71.0,11.7
2023-04-29 12:00:00,0.0,1015.4,6.6,300.0,16.6,0.263024,71.0,11.7
2023-04-29 13:00:00,0.0,1017.2,6.0,310.0,16.6,0.271957,55.0,15.0
2023-04-29 14:00:00,0.0,1017.1,5.5,310.0,16.6,0.252939,46.0,17.2
2023-04-29 15:00:00,0.0,1017.6,4.5,320.0,31.7,0.250115,40.0,18.3
2023-04-29 16:00:00,0.0,1017.6,4.5,330.0,37.1,0.225565,40.0,18.3
2023-04-29 17:00:00,0.0,1016.8,3.8,340.0,31.7,0.206201,32.0,21.1
2023-04-29 18:00:00,0.0,1015.7,3.8,320.0,37.1,0.208852,30.0,22.2
2023-04-29 19:00:00,0.0,1015.2,4.3,310.0,33.5,0.209832,29.0,23.3
2023-04-29 20:00:00,0.0,1014.4,3.2,310.0,33.5,0.229311,26.0,23.9
2023-04-29 21:00:00,0.0,1014.4,3.2,310.0,29.5,0.272245,26.0,23.9
2023-04-29 22:00:00,0.0,1013.4,3.1,310.0,31.7,0.330394,25.0,24.4
2023-04-29 23:00:00,0.0,1012.8,1.2,330.0,24.1,0.397303,21.0,25.0
2023-04-30 00:00:00,0.0,1012.8,2.3,340.0,13.0,0.440237,26.0,22.8
2023-04-30 01:00:00,0.0,1012.8,2.3,340.0,13.0,0.458564,26.0,22.8
2023-04-30 02:00:00,0.0,1013.1,4.5,300.0,5.4,0.415399,36.0,20.0
2023-04-30 03:00:00,0.0,1013.9,6.8,310.0,7.6,0.432746,52.0,16.7
2023-04-30 04:00:00,0.0,1014.3,6.2,310.0,7.6,0.37402,50.0,16.7
2023-04-30 05:00:00,0.0,1014.3,7.2,310.0,7.6,0.335927,62.0,14.4
2023-04-30 06:00:00,0.0,1014.4,6.7,300.0,7.6,0.301752,62.0,13.9
2023-04-30 07:00:00,0.0,1013.7,6.0,300.0,11.2,0.277201,66.0,12.2
2023-04-30 08:00:00,0.0,1013.5,6.2,290.0,9.4,0.268326,69.0,11.7
2023-04-30 09:00:00,0.0,1013.6,6.0,270.0,7.6,0.260028,71.0,11.1
2023-04-30 10:00:00,0.0,1013.6,6.0,270.0,7.6,0.258933,71.0,11.1
2023-04-30 11:00:00,0.0,1013.8,6.7,310.0,7.6,0.25461,80.0,10.0
2023-04-30 12:00:00,0.0,1014.3,7.3,320.0,7.6,0.264177,67.0,13.3
2023-04-30 13:00:00,0.0,1014.3,6.2,260.0,9.4,0.256051,42.0,19.4
2023-04-30 14:00:00,0.0,1014.2,6.1,240.0,11.2,0.255763,34.0,22.8
2023-04-30 15:00:00,0.0,1014.2,6.7,240.0,13.0,0.259797,31.0,25.0
2023-04-30 16:00:00,0.0,1014.2,6.7,240.0,13.0,0.25778,31.0,25.0
2023-04-30 17:00:00,0.0,1013.2,7.1,230.0,16.6,0.281985,27.0,27.8
2023-04-30 18:00:00,0.0,1012.2,6.9,220.0,16.6,0.30302,25.0,28.9
2023-04-30 19:00:00,0.0,1011.1,6.7,180.0,22.3,0.363589,24.0,29.4
2023-04-30 20:00:00,0.0,1011.1,6.7,180.0,22.3,0.408541,24.0,29.4
2023-04-30 21:00:00,0.0,1010.1,6.6,190.0,20.5,0.480348,23.0,30.0
2023-04-30 22:00:00,0.0,1008.8,6.6,200.0,16.6,0.553596,23.0,30.0
2023-04-30 23:00:00,0.0,1008.2,6.1,180.0,20.5,0.64373,23.0,29.4
2023-05-01 00:00:00,0.0,1008.2,6.1,180.0,20.5,0.678827,23.0,29.4
2023-05-01 01:00:00,0.0,1008.0,6.6,160.0,16.6,0.675657,27.0,27.2
2023-05-01 02:00:00,0.0,1008.2,7.6,160.0,13.0,0.634106,33.0,25.0
2023-05-01 03:00:00,0.0,1008.9,8.9,170.0,22.3,0.573824,40.0,23.3
2023-05-01 04:00:00,0.0,1008.9,8.9,170.0,22.3,0.487898,40.0,23.3
2023-05-01 05:00:00,0.0,1008.4,6.2,180.0,16.6,0.404276,38.0,21.1
2023-05-01 06:00:00,0.0,1008.4,6.2,180.0,16.6,0.342554,38.0,21.1
2023-05-01 07:00:00,0.0,1008.0,8.0,210.0,9.4,0.300599,49.0,18.9
2023-05-01 08:00:00,0.0,1007.6,8.8,210.0,7.6,0.285788,52.0,18.9
2023-05-01 09:00:00,0.0,1007.6,10.1,200.0,7.6,0.271842,63.0,17.2
2023-05-01 10:00:00,0.0,1007.8,10.0,0.0,0.0,0.301349,67.0,16.1
2023-05-01 11:00:00,0.0,1007.8,10.0,0.0,0.0,0.325611,67.0,16.1
2023-05-01 12:00:00,0.0,1009.8,10.6,70.0,9.4,0.349931,65.0,17.2
2023-05-01 13:00:00,0.0,1010.5,11.2,50.0,14.8,0.345897,57.0,20.0
2023-05-01 14:00:00,0.0,1011.2,10.7,80.0,16.6,0.33512,48.0,22.2
2023-05-01 15:00:00,0.0,1011.0,10.0,110.0,13.0,0.297084,43.0,23.3
2023-05-01 16:00:00,0.0,1011.0,10.0,110.0,13.0,0.316621,43.0,23.3
2023-05-01 17:00:00,0.0,1010.0,11.2,110.0,13.0,0.322268,38.0,26.7
2023-05-01 18:00:00,0.0,1009.5,13.4,90.0,14.8,0.390503,44.0,26.7
2023-05-01 19:00:00,0.0,1008.8,14.9,100.0,13.0,0.390042,47.0,27.2
2023-05-01 20:00:00,0.0,1008.8,14.9,100.0,13.0,0.416782,47.0,27.2
2023-05-01 21:00:00,0.0,1008.3,16.1,110.0,18.4,0.460293,49.0,27.8
2023-05-01 22:00:00,0.0,1007.7,16.6,110.0,22.3,0.52674,49.0,28.3
2023-05-01 23:00:00,0.0,1007.3,17.1,110.0,16.6,0.576936,54.0,27.2
2023-05-02 00:00:00,0.0,1007.4,16.7,90.0,16.6,0.66148,58.0,25.6
2023-05-02 01:00:00,0.0,1007.4,16.7,90.0,16.6,0.588751,58.0,25.6
2023-05-02 02:00:00,0.0,1007.7,17.2,100.0,14.8,0.633241,66.0,23.9
2023-05-02 03:00:00,0.0,1008.6,17.7,100.0,13.0,0.58172,71.0,23.3
2023-05-02 04:00:00,0.0,1009.7,17.9,140.0,20.5,0.503458,82.0,21.1
2023-05-02 05:00:00,0.0,1009.5,17.8,120.0,13.0,0.424677,87.0,20.0
2023-05-02 06:00:00,0.0,1009.5,17.8,120.0,13.0,0.395055,87.0,20.0
2023-05-02 07:00:00,0.0,1009.1,18.3,100.0,11.2,0.367739,90.0,20.0
2023-05-02 08:00:00,0.0,1009.2,18.2,120.0,11.2,0.336849,93.0,19.4
2023-05-02 09:00:00,0.0,1009.1,18.3,160.0,13.0,0.314604,90.0,20.0
2023-05-02 10:00:00,0.0,1009.1,18.3,160.0,13.0,0.365664,90.0,20.0
2023-05-02 11:00:00,0.0,1009.3,18.3,100.0,14.8,0.369525,90.0,20.0
2023-05-02 12:00:00,0.0,1010.9,18.9,80.0,11.2,0.400127,90.0,20.6
2023-05-02 13:00:00,0.0,1011.2,18.9,90.0,11.2,0.394882,87.0,21.1
2023-05-02 14:00:00,0.0,1011.5,18.3,120.0,22.3,0.376095,81.0,21.7
2023-05-02 15:00:00,0.0,1011.5,18.3,120.0,22.3,0.374251,81.0,21.7
2023-05-02 16:00:00,0.0,1011.7,17.9,120.0,18.4,0.395862,69.0,23.9
2023-05-02 17:00:00,0.0,1011.9,18.3,100.0,16.6,0.390099,71.0,23.9
2023-05-02 18:00:00,0.0,1011.7,18.4,100.0,16.6,0.452743,74.0,23.3
2023-05-02 19:00:00,0.0,1011.7,17.9,120.0,9.4,0.468476,69.0,23.9
2023-05-02 20:00:00,0.0,1010.8,17.9,90.0,5.4,0.455682,67.0,24.4
