DT,pres,prcp,dwpt,wdir,temp,wspd,Amity,rhum
2022-11-20 19:00:00,1027.3,0.0,-3.2,0.0,5.6,0.0,0.489484,53.0
2022-11-20 20:00:00,1026.7,0.0,-2.8,0.0,6.1,0.0,0.440046,53.0
2022-11-20 21:00:00,1026.7,0.0,-2.8,0.0,6.1,0.0,0.433222,53.0
2022-11-20 22:00:00,1026.1,0.0,-2.3,0.0,7.8,0.0,0.503723,49.0
2022-11-20 23:00:00,1025.5,0.0,-1.0,120.0,6.7,5.4,0.569794,58.0
2022-11-21 00:00:00,1025.6,0.0,-1.7,0.0,5.0,0.0,0.642381,62.0
2022-11-21 01:00:00,1025.6,0.0,-1.7,0.0,5.0,0.0,0.671214,62.0
2022-11-21 02:00:00,1025.8,0.0,-2.1,0.0,1.1,0.0,0.692667,79.0
2022-11-21 03:00:00,1025.8,0.0,-0.6,0.0,2.2,0.0,0.681652,82.0
2022-11-21 04:00:00,1025.8,0.0,-0.6,0.0,2.2,0.0,0.646027,82.0
2022-11-21 05:00:00,1025.7,0.0,-1.0,0.0,1.7,0.0,0.591896,82.0
2022-11-21 06:00:00,1026.0,0.0,-1.1,0.0,1.1,0.0,0.54009,85.0
2022-11-21 07:00:00,1026.0,0.0,-1.1,0.0,1.1,0.0,0.49777,85.0
2022-11-21 08:00:00,1026.0,0.0,-1.7,0.0,-0.6,0.0,0.483498,92.0
2022-11-21 09:00:00,1025.8,0.0,-2.2,0.0,0.0,0.0,0.474208,85.0
2022-11-21 10:00:00,1025.9,0.0,-1.7,0.0,-0.6,0.0,0.484788,92.0
2022-11-21 11:00:00,1025.9,0.0,-1.7,0.0,-0.6,0.0,0.487801,92.0
2022-11-21 12:00:00,1026.0,0.0,-0.6,0.0,1.7,0.0,0.521273,85.0
2022-11-21 13:00:00,1025.7,0.0,-0.1,0.0,1.1,0.0,0.580581,92.0
2022-11-21 14:00:00,1025.9,0.0,-0.7,0.0,1.1,0.0,0.639834,88.0
2022-11-21 15:00:00,1025.8,0.0,0.1,120.0,1.7,5.4,0.703,89.0
2022-11-21 16:00:00,1025.8,0.0,0.1,120.0,1.7,5.4,0.692407,89.0
2022-11-21 17:00:00,1026.1,0.0,0.0,0.0,4.4,0.0,0.665284,73.0
2022-11-21 18:00:00,1026.3,0.0,-1.1,0.0,5.6,0.0,0.616841,62.0
2022-11-21 19:00:00,1025.9,0.0,-0.5,0.0,7.2,0.0,0.581967,58.0
2022-11-21 20:00:00,1025.4,0.0,-0.7,0.0,7.8,0.0,0.589358,55.0
2022-11-21 21:00:00,1025.4,0.0,-0.7,0.0,7.8,0.0,0.57862,55.0
2022-11-21 22:00:00,1024.7,0.0,0.0,0.0,8.3,0.0,0.58788,56.0
2022-11-21 23:00:00,1024.8,0.0,1.2,290.0,8.3,5.4,0.603728,61.0
2022-11-22 00:00:00,1024.3,0.0,1.6,0.0,7.8,0.0,0.634922,65.0
2022-11-22 01:00:00,1024.3,0.0,2.8,0.0,6.7,0.0,0.635877,76.0
2022-11-22 02:00:00,1024.3,0.0,2.8,0.0,6.7,0.0,0.653752,76.0
2022-11-22 03:00:00,1023.6,0.0,1.1,0.0,4.4,0.0,0.625268,79.0
2022-11-22 04:00:00,1023.4,0.0,0.5,0.0,2.8,0.0,0.587769,85.0
2022-11-22 05:00:00,1023.3,0.0,0.6,0.0,2.2,0.0,0.558367,89.0
2022-11-22 06:00:00,1023.4,0.0,-0.6,0.0,0.0,0.0,0.519824,96.0
2022-11-22 07:00:00,1023.4,0.0,-0.6,0.0,0.0,0.0,0.479102,96.0
2022-11-22 08:00:00,1022.7,0.0,0.6,0.0,2.2,0.0,0.459537,89.0
2022-11-22 09:00:00,1022.1,0.0,1.2,150.0,2.8,5.4,0.456706,89.0
2022-11-22 10:00:00,1021.5,0.0,1.0,110.0,2.2,5.4,0.454039,92.0
2022-11-22 11:00:00,1021.5,0.0,1.0,110.0,2.2,5.4,0.459904,92.0
2022-11-22 12:00:00,1020.1,0.0,1.8,190.0,2.8,5.4,0.487683,93.0
2022-11-22 13:00:00,1019.5,0.0,1.8,0.0,3.9,0.0,0.546406,86.0
2022-11-22 14:00:00,1019.0,0.0,1.8,120.0,3.9,7.6,0.597895,86.0
2022-11-22 15:00:00,1019.0,0.0,1.8,120.0,3.9,7.6,0.65185,86.0
2022-11-22 16:00:00,1017.6,0.3,2.3,0.0,3.9,0.0,0.65114,89.0
2022-11-22 17:00:00,1017.6,0.8,2.3,0.0,3.9,0.0,0.652461,89.0
2022-11-22 18:00:00,1013.9,0.3,3.3,0.0,5.6,0.0,0.632713,85.0
2022-11-22 19:00:00,1013.9,0.4,3.3,0.0,5.6,0.0,0.587117,85.0
2022-11-22 20:00:00,1013.0,0.2,7.8,220.0,9.4,24.1,0.630511,90.0
2022-11-22 21:00:00,1013.4,4.3,8.9,210.0,9.4,20.5,0.499064,97.0
2022-11-22 22:00:00,1015.4,0.3,9.9,240.0,13.9,18.4,0.472787,77.0
2022-11-22 23:00:00,1016.4,0.0,7.9,230.0,12.2,22.3,0.513383,75.0
2022-11-23 00:00:00,1017.8,0.0,7.8,240.0,10.6,18.4,0.571784,83.0
2022-11-23 01:00:00,1019.4,0.0,7.2,230.0,9.4,18.4,0.603798,86.0
2022-11-23 02:00:00,1019.4,0.0,7.2,230.0,9.4,18.4,0.610547,86.0
2022-11-23 03:00:00,1020.4,0.0,7.2,210.0,9.4,13.0,0.575476,86.0
2022-11-23 04:00:00,1022.3,0.0,6.1,220.0,8.3,16.6,0.556694,86.0
2022-11-23 05:00:00,1024.2,0.0,5.0,240.0,7.2,14.8,0.50775,86.0
2022-11-23 06:00:00,1024.2,0.0,5.0,240.0,7.2,14.8,0.480575,86.0
2022-11-23 07:00:00,1024.8,0.0,3.3,30.0,3.9,5.4,0.440491,96.0
2022-11-23 08:00:00,1025.2,0.0,2.8,0.0,2.8,0.0,0.420744,100.0
2022-11-23 09:00:00,1025.9,0.0,1.7,340.0,1.7,5.4,0.421273,100.0
2022-11-23 10:00:00,1025.9,0.0,1.7,340.0,1.7,5.4,0.433795,100.0
2022-11-23 11:00:00,1026.7,0.0,0.7,330.0,1.1,5.4,0.442638,97.0
2022-11-23 12:00:00,1027.5,0.0,1.0,360.0,2.2,9.4,0.454298,92.0
2022-11-23 13:00:00,1027.5,0.0,1.0,360.0,2.2,9.4,0.519843,92.0
2022-11-23 14:00:00,1028.6,0.0,2.8,0.0,2.8,0.0,0.572212,100.0
2022-11-23 15:00:00,1029.1,0.0,2.9,350.0,3.3,7.6,0.643751,97.0
2022-11-23 16:00:00,1029.1,0.0,2.9,350.0,3.3,7.6,0.657003,97.0
2022-11-23 17:00:00,1029.5,0.0,4.0,160.0,4.4,5.4,0.642226,97.0
2022-11-23 18:00:00,1029.5,0.0,4.0,160.0,4.4,5.4,0.627363,97.0
2022-11-23 19:00:00,1029.6,0.0,5.6,0.0,5.6,0.0,0.614078,100.0
2022-11-23 20:00:00,1029.4,0.0,5.6,0.0,5.6,0.0,0.603261,100.0
2022-11-23 21:00:00,1029.0,0.0,5.7,270.0,6.1,5.4,0.580314,97.0
2022-11-23 22:00:00,1028.7,0.0,6.1,0.0,6.7,0.0,0.545693,96.0
2022-11-23 23:00:00,1027.9,0.0,6.7,120.0,7.8,5.4,0.582662,93.0
2022-11-24 00:00:00,1028.3,0.0,6.7,0.0,6.7,0.0,0.628972,100.0
2022-11-24 01:00:00,1028.0,0.0,6.1,0.0,6.1,0.0,0.624259,100.0
2022-11-24 02:00:00,1028.0,0.0,6.1,0.0,6.1,0.0,0.647935,100.0
2022-11-24 03:00:00,1028.0,0.0,6.1,0.0,6.1,0.0,0.597599,100.0
2022-11-24 04:00:00,1027.6,0.0,5.6,0.0,5.6,0.0,0.584621,100.0
2022-11-24 05:00:00,1027.9,0.0,5.6,0.0,5.6,0.0,0.537696,100.0
2022-11-24 06:00:00,1027.9,0.0,5.6,0.0,5.6,0.0,0.496962,100.0
2022-11-24 07:00:00,1027.9,0.0,3.9,0.0,3.9,0.0,0.449415,100.0
2022-11-24 08:00:00,1027.9,0.0,3.9,0.0,3.9,0.0,0.423676,100.0
2022-11-24 09:00:00,1028.1,0.0,3.3,320.0,3.9,5.4,0.415385,96.0
2022-11-24 10:00:00,1028.3,0.0,2.9,350.0,3.3,5.4,0.406897,97.0
2022-11-24 11:00:00,1028.3,0.0,2.9,350.0,3.3,5.4,0.406121,97.0
2022-11-24 12:00:00,1027.8,0.0,1.1,320.0,1.7,5.4,0.420939,96.0
2022-11-24 13:00:00,1027.8,0.0,0.6,0.0,0.6,0.0,0.473321,100.0
2022-11-24 14:00:00,1027.7,0.0,1.1,0.0,1.1,0.0,0.514212,100.0
2022-11-24 15:00:00,1027.8,0.0,0.7,10.0,1.1,5.4,0.583776,97.0
2022-11-24 16:00:00,1027.8,0.0,0.7,10.0,1.1,5.4,0.644632,97.0
2022-11-24 17:00:00,1027.7,0.0,2.2,0.0,2.2,7.6,0.668504,100.0
2022-11-24 18:00:00,1027.2,0.0,2.8,0.0,2.8,0.0,0.66188,100.0
2022-11-24 19:00:00,1027.2,0.0,2.8,0.0,2.8,0.0,0.665657,100.0
2022-11-24 20:00:00,1026.2,0.0,4.4,0.0,4.4,0.0,0.628077,100.0
2022-11-24 21:00:00,1025.3,0.0,4.4,0.0,4.4,0.0,0.520527,100.0
2022-11-24 22:00:00,1024.0,0.0,5.6,100.0,7.8,7.6,0.504207,86.0
2022-11-24 23:00:00,1023.5,0.0,5.0,100.0,6.7,7.6,0.500118,89.0
2022-11-25 00:00:00,1023.5,0.0,5.0,100.0,6.7,7.6,0.52892,89.0
2022-11-25 01:00:00,1023.2,0.0,3.3,0.0,3.3,0.0,0.530183,100.0
2022-11-25 02:00:00,1023.6,0.0,3.3,0.0,3.3,0.0,0.521118,100.0
2022-11-25 03:00:00,1023.9,0.0,3.9,0.0,3.9,0.0,0.523022,100.0
2022-11-25 04:00:00,1024.1,0.0,4.0,0.0,4.4,0.0,0.528178,97.0
2022-11-25 05:00:00,1024.2,0.0,3.3,3.0,3.3,0.0,0.496029,100.0
2022-11-25 06:00:00,1024.2,0.0,3.3,240.0,3.3,9.4,0.475681,100.0
2022-11-25 07:00:00,1024.3,0.0,3.3,0.0,3.3,0.0,0.450217,100.0
2022-11-25 08:00:00,1024.3,0.0,3.3,0.0,3.3,0.0,0.434164,100.0
2022-11-25 09:00:00,1024.5,0.0,2.9,190.0,3.3,7.6,0.430548,97.0
2022-11-25 10:00:00,1024.6,0.0,2.8,290.0,2.8,5.4,0.428599,100.0
2022-11-25 11:00:00,1024.7,0.0,2.8,0.0,2.8,5.4,0.436873,100.0
2022-11-25 12:00:00,1024.6,0.0,2.2,0.0,2.2,0.0,0.455064,100.0
2022-11-25 13:00:00,1024.6,0.0,2.2,0.0,2.2,0.0,0.49236,100.0
2022-11-25 14:00:00,1024.4,0.0,2.2,110.0,2.2,5.4,0.529086,100.0
2022-11-25 15:00:00,1024.4,0.0,1.8,110.0,2.2,5.4,0.57231,97.0
2022-11-25 16:00:00,1024.6,0.0,2.2,150.0,2.8,7.6,0.620003,96.0
2022-11-25 17:00:00,1024.6,0.0,2.2,150.0,2.8,7.6,0.629987,96.0
2022-11-25 18:00:00,1024.7,0.0,2.8,250.0,2.8,5.4,0.630392,100.0
2022-11-25 19:00:00,1024.7,0.0,3.3,310.0,3.9,7.6,0.611285,96.0
2022-11-25 20:00:00,1024.8,0.5,3.4,350.0,4.4,5.4,0.621698,93.0
2022-11-25 21:00:00,1025.3,0.3,3.4,0.0,4.4,0.0,0.615796,93.0
2022-11-25 22:00:00,1026.1,0.5,4.0,300.0,4.4,7.6,0.62187,97.0
2022-11-25 23:00:00,1026.6,1.3,4.0,0.0,4.4,0.0,0.616619,97.0
2022-11-26 00:00:00,1026.6,2.8,4.0,0.0,4.4,0.0,0.623004,97.0
2022-11-26 01:00:00,1028.0,1.5,4.0,260.0,4.4,7.6,0.623678,97.0
2022-11-26 02:00:00,1028.3,1.0,4.0,160.0,5.0,9.4,0.611787,93.0
2022-11-26 03:00:00,1028.3,1.8,4.0,160.0,5.0,9.4,0.603131,93.0
2022-11-26 04:00:00,1029.6,0.4,2.2,0.0,2.8,0.0,0.568989,96.0
2022-11-26 05:00:00,1029.6,0.0,2.2,0.0,2.8,0.0,0.544389,96.0
2022-11-26 06:00:00,1030.5,0.0,1.7,0.0,1.7,0.0,0.519215,100.0
2022-11-26 07:00:00,1030.5,0.0,1.7,0.0,1.7,0.0,0.484648,100.0
2022-11-26 08:00:00,1031.0,0.0,2.8,340.0,2.8,5.4,0.456777,100.0
2022-11-26 09:00:00,1031.3,0.0,2.2,210.0,2.8,5.4,0.442016,96.0
2022-11-26 10:00:00,1031.3,0.0,3.3,320.0,3.3,7.6,0.431423,100.0
2022-11-26 11:00:00,1031.5,0.0,3.3,0.0,3.3,0.0,0.432498,100.0
2022-11-26 12:00:00,1031.5,0.0,3.3,0.0,3.3,0.0,0.446532,100.0
2022-11-26 13:00:00,1031.5,0.0,2.9,240.0,3.3,7.6,0.481576,97.0
2022-11-26 14:00:00,1032.1,0.0,2.8,240.0,2.8,5.4,0.528238,100.0
2022-11-26 15:00:00,1032.4,0.0,2.2,250.0,2.8,5.4,0.564822,96.0
2022-11-26 16:00:00,1032.6,0.0,2.8,0.0,2.8,0.0,0.61512,100.0
2022-11-26 17:00:00,1033.1,0.0,3.9,0.0,3.9,0.0,0.608514,100.0
2022-11-26 18:00:00,1032.8,0.0,4.4,0.0,5.0,0.0,0.589555,96.0
2022-11-26 19:00:00,1032.8,0.0,4.4,0.0,5.0,0.0,0.517965,96.0
2022-11-26 20:00:00,1031.3,0.0,5.1,0.0,7.8,0.0,0.442612,83.0
2022-11-26 21:00:00,1031.3,0.0,5.1,0.0,7.8,0.0,0.46613,83.0
2022-11-26 22:00:00,1029.8,0.0,4.3,0.0,8.3,0.0,0.506302,76.0
2022-11-26 23:00:00,1029.7,0.0,3.8,0.0,7.8,0.0,0.518916,76.0
2022-11-27 00:00:00,1029.4,0.0,5.1,0.0,7.8,0.0,0.54283,83.0
2022-11-27 01:00:00,1029.4,0.0,5.1,0.0,7.8,0.0,0.580861,83.0
2022-11-27 02:00:00,1027.9,0.0,5.0,150.0,6.7,11.2,0.576394,89.0
2022-11-27 03:00:00,1027.9,0.0,5.0,160.0,6.7,11.2,0.563694,89.0
2022-11-27 04:00:00,1026.6,0.0,4.4,200.0,6.1,11.2,0.544544,89.0
2022-11-27 05:00:00,1026.6,0.0,4.4,200.0,6.1,11.2,0.51379,89.0
2022-11-27 06:00:00,1025.2,0.0,2.8,190.0,6.7,5.4,0.475267,76.0
2022-11-27 07:00:00,1025.2,0.0,2.8,190.0,6.7,5.4,0.44824,76.0
2022-11-27 08:00:00,1023.9,0.0,2.8,200.0,6.7,13.0,0.421885,76.0
2022-11-27 09:00:00,1023.9,0.0,2.8,200.0,6.7,13.0,0.412893,76.0
2022-11-27 10:00:00,1021.8,0.0,3.8,210.0,6.7,16.6,0.413393,82.0
2022-11-27 11:00:00,1020.2,0.0,4.4,190.0,7.8,27.7,0.418582,79.0
2022-11-27 12:00:00,1019.2,0.1,5.0,200.0,7.2,27.7,0.429781,86.0
2022-11-27 13:00:00,1018.4,0.6,5.7,200.0,7.2,27.7,0.462674,90.0
2022-11-27 14:00:00,1018.1,0.9,6.1,200.0,7.8,29.5,0.489232,89.0
2022-11-27 15:00:00,1018.1,1.2,6.1,200.0,7.8,29.5,0.531451,89.0
2022-11-27 16:00:00,1019.0,0.3,6.1,250.0,7.2,5.4,0.571946,93.0
2022-11-27 17:00:00,1019.7,0.3,6.1,230.0,7.2,9.4,0.599097,93.0
2022-11-27 18:00:00,1019.3,0.0,5.6,220.0,8.3,18.4,0.615289,83.0
2022-11-27 19:00:00,1019.3,0.0,5.6,220.0,8.3,18.4,0.606427,83.0
2022-11-27 20:00:00,1018.3,0.0,5.6,220.0,8.9,14.8,0.591584,80.0
2022-11-27 21:00:00,1017.6,0.3,4.3,260.0,8.3,14.8,0.586078,76.0
2022-11-27 22:00:00,1017.0,0.3,5.1,230.0,7.8,14.8,0.578216,83.0
2022-11-27 23:00:00,1016.8,0.0,4.0,230.0,7.2,11.2,0.570643,80.0
2022-11-28 00:00:00,1016.8,0.0,4.0,230.0,7.2,11.2,0.621381,80.0
2022-11-28 01:00:00,1016.6,0.0,4.4,220.0,6.1,7.6,0.658441,89.0
2022-11-28 02:00:00,1015.8,1.0,3.4,210.0,4.4,9.4,0.663208,93.0
2022-11-28 03:00:00,1015.4,0.6,3.9,200.0,5.6,7.6,0.663177,89.0
2022-11-28 04:00:00,1015.0,1.7,3.9,230.0,5.6,14.8,0.631424,89.0
2022-11-28 05:00:00,1015.0,0.0,3.9,230.0,5.6,14.8,0.561854,89.0
2022-11-28 06:00:00,1013.6,0.2,3.3,210.0,5.0,7.6,0.500835,89.0
2022-11-28 07:00:00,1013.0,0.0,1.8,180.0,2.8,9.4,0.462488,93.0
2022-11-28 08:00:00,1012.8,0.0,3.3,270.0,5.0,11.2,0.444538,89.0
2022-11-28 09:00:00,1012.0,1.3,2.9,230.0,3.9,11.2,0.429317,93.0
2022-11-28 10:00:00,1012.0,0.3,2.9,230.0,3.9,11.2,0.433949,93.0
2022-11-28 11:00:00,1012.4,0.3,2.9,310.0,3.9,13.0,0.441112,93.0
2022-11-28 12:00:00,1012.1,1.8,2.3,230.0,3.3,11.2,0.464317,93.0
2022-11-28 13:00:00,1012.3,0.8,1.1,250.0,1.7,13.0,0.533767,96.0
2022-11-28 14:00:00,1012.3,0.0,0.7,240.0,1.1,11.2,0.621692,97.0
2022-11-28 15:00:00,1012.3,0.0,0.7,240.0,1.1,11.2,0.673282,97.0
2022-11-28 16:00:00,1013.4,0.0,1.8,240.0,2.8,9.4,0.644369,93.0
2022-11-28 17:00:00,1013.7,0.0,2.3,250.0,4.4,13.0,0.566013,86.0
2022-11-28 18:00:00,1013.7,0.0,2.3,250.0,4.4,13.0,0.530443,86.0
2022-11-28 19:00:00,1014.0,0.0,3.3,230.0,6.1,13.0,0.46539,82.0
2022-11-28 20:00:00,1013.6,0.0,2.3,230.0,7.8,13.0,0.519945,68.0
2022-11-28 21:00:00,1013.6,0.0,1.0,320.0,6.1,14.8,0.481758,70.0
2022-11-28 22:00:00,1013.6,0.0,1.1,250.0,5.6,16.6,0.559008,73.0
2022-11-28 23:00:00,1014.1,0.0,1.8,230.0,4.4,14.8,0.562692,83.0
2022-11-29 00:00:00,1014.1,0.0,1.8,230.0,4.4,14.8,0.645616,83.0
2022-11-29 01:00:00,1014.9,0.0,0.7,220.0,3.3,13.0,0.694903,83.0
2022-11-29 02:00:00,1015.1,0.0,0.1,250.0,1.7,14.8,0.736475,89.0
2022-11-29 03:00:00,1015.1,0.0,0.1,250.0,1.7,14.8,0.701471,89.0
2022-11-29 04:00:00,1016.1,0.0,-0.1,260.0,1.1,5.4,0.679685,92.0
2022-11-29 05:00:00,1016.1,0.0,-0.1,260.0,1.1,5.4,0.622633,92.0
2022-11-29 06:00:00,1017.2,0.0,-2.8,0.0,-1.7,0.0,0.566982,92.0
2022-11-29 07:00:00,1017.5,0.0,-3.3,0.0,-2.2,0.0,0.539232,92.0
2022-11-29 08:00:00,1017.5,0.0,-3.3,0.0,-2.2,0.0,0.519853,92.0
2022-11-29 09:00:00,1017.7,0.0,-2.8,0.0,-2.2,0.0,0.52209,96.0
2022-11-29 10:00:00,1018.2,0.0,-2.3,0.0,-1.7,0.0,0.516959,96.0
2022-11-29 11:00:00,1018.0,0.0,-2.3,0.0,-1.7,0.0,0.529048,96.0
2022-11-29 12:00:00,1018.3,0.0,-0.6,0.0,-0.6,0.0,0.560973,100.0
2022-11-29 13:00:00,1018.3,0.0,-0.6,0.0,-0.6,0.0,0.620075,100.0
2022-11-29 14:00:00,1018.0,0.0,-0.6,0.0,-0.6,0.0,0.699462,100.0
2022-11-29 15:00:00,1017.7,0.0,-0.6,0.0,0.0,0.0,0.749133,96.0
2022-11-29 16:00:00,1017.3,0.0,-0.6,0.0,0.0,0.0,0.735156,96.0
2022-11-29 17:00:00,1017.3,0.0,1.0,10.0,2.2,5.4,0.713189,92.0
2022-11-29 18:00:00,1017.3,0.0,1.0,10.0,2.2,5.4,0.697878,92.0
2022-11-29 19:00:00,1017.3,0.3,2.2,0.0,2.8,0.0,0.724352,96.0
2022-11-29 20:00:00,1016.1,0.5,3.4,150.0,4.4,18.4,0.707267,93.0
2022-11-29 21:00:00,1013.8,0.5,3.4,150.0,4.4,18.4,0.693646,93.0
2022-11-29 22:00:00,1012.8,0.5,3.9,180.0,5.6,22.3,0.669064,89.0
2022-11-29 23:00:00,1012.0,0.3,4.0,170.0,5.0,18.4,0.697402,93.0
2022-11-30 00:00:00,1012.0,0.8,4.0,170.0,5.0,18.4,0.746861,93.0
2022-11-30 01:00:00,1009.5,0.5,3.3,180.0,5.6,25.9,0.754013,85.0
2022-11-30 02:00:00,1009.5,0.5,3.3,180.0,5.6,25.9,0.732397,85.0
2022-11-30 03:00:00,1007.4,0.3,5.0,180.0,5.6,31.7,0.710252,96.0
2022-11-30 04:00:00,1007.4,0.3,5.0,180.0,5.6,31.7,0.668379,96.0
2022-11-30 05:00:00,1005.3,1.4,3.9,180.0,6.1,29.5,0.602228,86.0
2022-11-30 06:00:00,1004.3,1.0,3.8,180.0,6.7,33.5,0.542772,82.0
2022-11-30 07:00:00,1003.4,1.4,3.8,180.0,6.7,33.5,0.490496,82.0
2022-11-30 08:00:00,1002.3,0.8,4.4,180.0,6.7,33.5,0.469279,85.0
2022-11-30 09:00:00,1002.3,2.0,4.4,180.0,6.7,33.5,0.460577,85.0
2022-11-30 10:00:00,1000.0,2.3,6.8,180.0,7.2,29.5,0.468434,97.0
2022-11-30 11:00:00,1000.2,3.3,7.2,190.0,7.2,33.5,0.460221,100.0
2022-11-30 12:00:00,1000.7,8.6,7.2,200.0,7.2,20.5,0.47118,100.0
2022-11-30 13:00:00,1000.4,5.8,7.2,200.0,7.8,24.1,0.526831,96.0
2022-11-30 14:00:00,1000.4,2.0,7.2,200.0,7.8,24.1,0.581697,96.0
2022-11-30 15:00:00,1000.8,0.2,6.1,210.0,6.7,13.0,0.64939,96.0
2022-11-30 16:00:00,1001.4,0.3,4.3,210.0,7.2,14.8,0.62501,82.0
2022-11-30 17:00:00,1001.7,0.0,5.1,210.0,7.8,14.8,0.613068,83.0
2022-11-30 18:00:00,1001.5,0.0,4.3,180.0,8.3,16.6,0.614469,76.0
2022-11-30 19:00:00,1001.5,0.1,4.3,180.0,8.3,16.6,0.606463,76.0
2022-11-30 20:00:00,999.7,0.5,5.1,180.0,8.9,18.4,0.512126,77.0
2022-11-30 21:00:00,999.9,0.0,3.9,200.0,5.6,9.4,0.598613,89.0
2022-11-30 22:00:00,999.9,1.3,3.9,200.0,5.6,9.4,0.557045,89.0
2022-11-30 23:00:00,1000.0,0.5,3.3,250.0,5.6,16.6,0.610118,85.0
2022-12-01 00:00:00,999.9,0.5,4.4,180.0,5.6,11.2,0.653929,92.0
2022-12-01 01:00:00,1000.2,0.8,2.3,200.0,4.4,16.6,0.674664,86.0
2022-12-01 02:00:00,1000.1,0.4,2.9,200.0,5.0,16.6,0.689697,86.0
2022-12-01 03:00:00,1000.3,0.0,2.9,200.0,5.0,18.4,0.675958,86.0
2022-12-01 04:00:00,1000.3,0.0,2.9,200.0,5.0,18.4,0.648083,86.0
2022-12-01 05:00:00,1000.3,0.0,2.3,120.0,3.9,11.2,0.595388,89.0
2022-12-01 06:00:00,1000.3,0.0,1.8,200.0,3.9,22.3,0.526347,86.0
2022-12-01 07:00:00,1000.3,0.3,1.8,200.0,3.9,22.3,0.491666,86.0
2022-12-01 08:00:00,1001.6,0.1,1.2,210.0,3.3,18.4,0.475255,86.0
2022-12-01 09:00:00,1001.6,0.5,1.2,210.0,3.3,18.4,0.466609,86.0
2022-12-01 10:00:00,1002.0,0.0,1.2,210.0,2.8,16.6,0.468771,89.0
2022-12-01 11:00:00,1002.0,0.0,1.2,210.0,2.8,16.6,0.484125,89.0
2022-12-01 12:00:00,1002.3,0.0,0.5,190.0,1.7,16.6,0.517556,92.0
2022-12-01 13:00:00,1003.1,1.3,0.6,200.0,2.2,13.0,0.588569,89.0
2022-12-01 14:00:00,1003.4,0.8,-0.1,180.0,1.1,14.8,0.67814,92.0
2022-12-01 15:00:00,1004.7,0.0,-0.6,200.0,0.0,7.6,0.761662,96.0
2022-12-01 16:00:00,1005.5,0.0,0.5,150.0,2.8,9.4,0.720369,85.0
2022-12-01 17:00:00,1005.5,0.0,0.5,150.0,2.8,9.4,0.661651,85.0
2022-12-01 18:00:00,1006.4,0.3,0.5,200.0,2.8,14.8,0.654698,85.0
2022-12-01 19:00:00,1007.6,0.0,-0.6,240.0,1.7,14.8,0.672609,85.0
2022-12-01 20:00:00,1007.5,0.3,1.1,230.0,1.7,9.4,0.692447,96.0
2022-12-01 21:00:00,1007.5,0.3,1.1,230.0,1.7,9.4,0.605776,96.0
2022-12-01 22:00:00,1007.8,0.0,1.7,260.0,3.3,14.8,0.614157,89.0
2022-12-01 23:00:00,1008.2,0.0,1.2,220.0,3.3,11.2,0.617546,86.0
2022-12-02 00:00:00,1009.9,0.0,-0.7,200.0,1.1,11.2,0.705617,88.0
2022-12-02 01:00:00,1011.0,0.0,-1.1,200.0,0.0,7.6,0.748601,92.0
2022-12-02 02:00:00,1012.1,0.0,-1.7,200.0,-0.6,7.6,0.760444,92.0
2022-12-02 03:00:00,1013.1,0.0,-2.2,0.0,-1.1,0.0,0.731483,92.0
2022-12-02 04:00:00,1013.1,0.0,-2.2,0.0,-1.1,0.0,0.715378,92.0
2022-12-02 05:00:00,1013.9,0.0,-1.7,0.0,-1.1,0.0,0.660401,96.0
2022-12-02 06:00:00,1014.5,0.0,-2.3,0.0,-1.7,0.0,0.621926,96.0
2022-12-02 07:00:00,1016.3,0.0,-2.3,350.0,-1.7,5.4,0.582504,96.0
2022-12-02 08:00:00,1016.9,0.0,-2.3,0.0,-1.7,0.0,0.563823,96.0
2022-12-02 09:00:00,1016.9,0.0,-2.3,0.0,-1.7,0.0,0.564863,96.0
2022-12-02 10:00:00,1017.6,0.0,-2.8,0.0,-1.7,0.0,0.571281,92.0
2022-12-02 11:00:00,1018.1,0.0,-3.3,0.0,-2.8,5.4,0.580295,96.0
2022-12-02 12:00:00,1018.5,0.0,-1.7,350.0,-1.7,5.4,0.601278,100.0
2022-12-02 13:00:00,1018.4,0.0,-1.7,40.0,-0.6,7.6,0.654909,92.0
2022-12-02 14:00:00,1018.4,0.0,-1.7,40.0,-0.6,7.6,0.734486,92.0
2022-12-02 15:00:00,1018.8,0.0,-0.6,0.0,0.0,0.0,0.772043,96.0
2022-12-02 16:00:00,1018.8,0.0,-0.6,40.0,0.6,7.6,0.77133,92.0
2022-12-02 17:00:00,1018.7,0.0,-0.1,0.0,1.1,7.6,0.75124,92.0
2022-12-02 18:00:00,1018.7,0.0,-0.1,0.0,1.1,0.0,0.730182,92.0
2022-12-02 19:00:00,1017.9,0.0,0.6,0.0,3.9,0.0,0.660111,79.0
2022-12-02 20:00:00,1017.1,0.0,1.2,160.0,6.7,9.4,0.531092,68.0
2022-12-02 21:00:00,1016.4,0.0,1.1,170.0,7.2,18.4,0.601019,65.0
2022-12-02 22:00:00,1015.4,0.0,1.1,160.0,7.2,7.6,0.625822,65.0
2022-12-02 23:00:00,1015.4,0.0,1.1,160.0,7.2,7.6,0.663984,65.0
2022-12-03 00:00:00,1014.5,0.0,-0.1,150.0,6.7,11.2,0.707932,62.0
2022-12-03 01:00:00,1014.1,0.0,-1.0,150.0,7.2,11.2,0.713453,56.0
