DT,dwpt,prcp,wdir,rhum,pres,wspd,temp,Donalsonville
2022-11-16 17:00:00,3.7,0.0,350.0,52.0,1023.6,16.7,13.4,0.0
2022-11-16 18:00:00,6.4,0.0,336.0,60.0,1022.7,12.6,14.1,0.0
2022-11-16 19:00:00,3.2,0.0,340.0,48.0,1022.2,16.7,14.1,0.206897
2022-11-16 20:00:00,1.2,0.0,10.0,41.0,1021.8,18.5,14.3,0.275862
2022-11-16 21:00:00,4.6,0.0,339.0,53.0,1021.9,14.8,14.0,0.0
2022-11-16 22:00:00,4.4,0.0,343.0,55.0,1022.0,10.4,13.3,0.413793
2022-11-16 23:00:00,3.3,0.0,344.0,55.0,1022.7,10.1,12.1,0.0
2022-11-17 00:00:00,2.7,0.0,330.0,61.0,1023.6,5.5,9.9,0.482759
2022-11-17 01:00:00,1.8,0.0,334.0,55.0,1024.5,13.3,10.5,0.0
2022-11-17 02:00:00,1.1,0.0,340.0,60.0,1024.8,9.3,8.4,0.0
2022-11-17 03:00:00,0.6,0.0,331.0,54.0,1025.3,12.6,9.5,0.0
2022-11-17 04:00:00,0.3,0.0,327.0,53.0,1025.7,13.0,9.4,0.0
2022-11-17 05:00:00,0.2,0.0,330.0,53.0,1025.7,13.3,9.3,0.448276
2022-11-17 06:00:00,0.5,0.0,340.0,58.0,1025.7,11.1,8.3,0.0
2022-11-17 07:00:00,0.5,0.0,360.0,59.0,1025.6,11.1,8.0,0.448276
2022-11-17 08:00:00,-0.2,0.0,339.0,51.0,1025.5,15.1,9.4,0.431034
2022-11-17 09:00:00,0.0,0.0,360.0,59.0,1025.6,11.1,7.5,0.448276
2022-11-17 10:00:00,-0.9,0.0,350.0,52.0,1025.8,13.0,8.4,0.482759
2022-11-17 11:00:00,-0.1,0.0,340.0,65.0,1026.4,7.4,6.0,0.0
2022-11-17 12:00:00,-1.2,0.0,349.0,55.0,1026.7,11.5,7.3,0.551724
2022-11-17 13:00:00,-0.7,0.0,350.0,57.0,1027.0,10.1,7.3,0.637931
2022-11-17 14:00:00,-0.8,0.0,20.0,57.0,1027.4,11.1,7.2,0.586207
2022-11-17 15:00:00,-2.4,0.0,20.0,42.0,1027.6,9.3,9.9,0.534483
2022-11-17 16:00:00,-0.3,0.0,7.0,50.0,1027.2,11.2,9.6,0.0
2022-11-17 17:00:00,-3.2,0.0,10.0,35.0,1026.5,13.0,11.8,0.0
2022-11-17 18:00:00,0.6,0.0,355.0,49.0,1025.3,9.4,10.9,0.0
2022-11-17 19:00:00,-2.5,0.0,320.0,35.0,1024.2,13.0,12.6,0.0
2022-11-17 20:00:00,-2.4,0.0,0.0,39.0,1024.0,0.0,11.0,0.362069
2022-11-17 21:00:00,0.3,0.0,309.0,45.0,1024.5,9.0,11.9,0.0
2022-11-17 22:00:00,0.7,0.0,316.0,48.0,1024.0,7.9,11.3,0.465517
2022-11-17 23:00:00,-1.3,0.0,340.0,46.0,1024.4,5.5,9.8,0.0
2022-11-18 00:00:00,0.2,0.0,340.0,55.0,1025.2,7.4,8.8,0.551724
2022-11-18 01:00:00,-1.1,0.0,340.0,52.0,1026.0,7.4,8.2,0.0
2022-11-18 02:00:00,-3.3,0.0,344.0,45.0,1025.7,15.5,7.9,0.0
2022-11-18 03:00:00,-4.4,0.0,342.0,43.0,1026.4,15.1,7.4,0.0
2022-11-18 04:00:00,-4.4,0.0,360.0,47.0,1026.5,9.3,6.1,0.0
2022-11-18 05:00:00,-3.9,0.0,339.0,53.0,1026.7,10.4,4.9,0.5
2022-11-18 06:00:00,-4.6,0.0,360.0,57.0,1026.6,11.1,3.1,0.482759
2022-11-18 07:00:00,-3.9,0.0,346.0,59.0,1026.8,10.1,3.4,0.482759
2022-11-18 08:00:00,-4.2,0.0,349.0,60.0,1026.5,10.1,2.8,0.517241
2022-11-18 09:00:00,-4.7,0.0,350.0,66.0,1026.3,7.4,0.9,0.517241
2022-11-18 10:00:00,-5.2,0.0,350.0,67.0,1026.8,9.3,0.2,0.465517
2022-11-18 11:00:00,-5.7,0.0,10.0,65.0,1027.3,9.3,0.1,0.0
2022-11-18 12:00:00,-5.1,0.0,0.0,64.0,1027.7,9.0,1.0,0.534483
2022-11-18 13:00:00,-5.6,0.0,20.0,58.0,1028.3,14.8,1.8,0.672414
2022-11-18 14:00:00,-5.9,0.0,30.0,44.0,1028.7,14.8,5.4,0.431034
2022-11-18 15:00:00,-6.5,0.0,30.0,34.0,1028.9,14.8,8.5,0.275862
2022-11-18 16:00:00,-3.1,0.0,21.0,44.0,1028.6,11.9,8.5,0.0
2022-11-18 17:00:00,-2.8,0.0,24.0,41.0,1027.4,11.2,9.9,0.0
2022-11-18 18:00:00,-8.3,0.0,40.0,21.0,1026.3,16.7,13.6,0.0
2022-11-18 19:00:00,-1.7,0.0,19.0,39.0,1025.4,10.8,11.8,0.0
2022-11-18 20:00:00,-8.3,0.0,70.0,20.0,1024.8,16.7,14.4,0.068966
2022-11-18 21:00:00,-0.8,0.0,26.0,41.0,1024.6,9.7,12.1,0.0
2022-11-18 22:00:00,1.2,0.0,27.0,51.0,1024.8,5.8,10.9,0.310345
2022-11-18 23:00:00,0.4,0.0,27.0,62.0,1025.2,9.7,7.2,0.0
2022-11-19 00:00:00,-0.3,0.0,17.0,62.0,1025.9,9.0,6.5,0.517241
2022-11-19 01:00:00,-0.5,0.0,3.0,61.0,1026.3,8.6,6.5,0.0
2022-11-19 02:00:00,-0.2,0.0,2.0,66.0,1026.6,8.6,5.7,0.0
2022-11-19 03:00:00,0.1,0.0,24.0,74.0,1027.0,9.4,4.3,0.0
2022-11-19 04:00:00,0.0,0.0,24.0,78.0,1027.0,9.7,3.5,0.0
2022-11-19 05:00:00,-1.6,0.0,0.0,80.0,1026.8,0.0,1.5,0.534483
2022-11-19 06:00:00,-0.2,0.0,8.0,76.0,1026.6,7.9,3.6,0.0
2022-11-19 07:00:00,-0.2,0.0,3.0,69.0,1026.7,8.3,5.0,0.551724
2022-11-19 08:00:00,-1.1,0.0,40.0,60.0,1026.5,7.4,6.1,0.534483
2022-11-19 09:00:00,-1.1,0.0,20.0,58.0,1026.1,11.1,6.6,0.517241
2022-11-19 10:00:00,-1.3,0.0,60.0,56.0,1026.0,7.4,6.9,0.482759
2022-11-19 11:00:00,-0.6,0.0,22.0,60.0,1026.4,7.6,6.6,0.0
2022-11-19 12:00:00,-0.8,0.0,28.0,58.0,1026.8,7.2,6.9,0.5
2022-11-19 13:00:00,-0.6,0.0,22.0,59.0,1027.4,9.0,6.9,0.534483
2022-11-19 14:00:00,-1.9,0.0,50.0,43.0,1028.2,13.0,10.1,0.465517
2022-11-19 15:00:00,-2.2,0.0,90.0,38.0,1028.7,13.0,11.7,0.327586
2022-11-19 16:00:00,-1.9,0.0,70.0,33.0,1028.2,14.8,14.2,0.0
2022-11-19 17:00:00,1.2,0.0,40.0,48.0,1026.9,13.0,11.9,0.0
2022-11-19 18:00:00,-2.0,0.0,90.0,32.0,1026.1,9.3,14.5,0.0
2022-11-19 19:00:00,1.1,0.0,20.0,43.0,1025.4,13.0,13.4,0.0
2022-11-19 20:00:00,4.7,0.0,0.0,58.0,1025.3,0.0,12.8,0.396552
2022-11-19 21:00:00,3.5,0.2,35.0,59.0,1025.1,6.5,11.2,0.0
2022-11-19 22:00:00,5.0,0.0,2.0,67.0,1025.5,1.8,10.9,0.448276
2022-11-19 23:00:00,4.4,0.0,20.0,66.0,1025.8,7.4,12.0,0.0
2022-11-20 00:00:00,5.6,0.0,174.0,75.0,1026.5,1.8,9.8,0.5
2022-11-20 01:00:00,6.8,0.4,209.0,84.0,1027.1,2.9,9.4,0.0
2022-11-20 02:00:00,7.0,0.4,213.0,87.0,1027.4,5.4,9.0,0.0
2022-11-20 03:00:00,7.6,0.2,292.0,93.0,1027.2,2.2,8.7,0.0
2022-11-20 04:00:00,4.1,0.0,350.0,68.0,1027.3,13.0,9.7,0.0
2022-11-20 05:00:00,4.4,0.0,352.0,69.0,1027.2,10.4,9.8,0.465517
2022-11-20 06:00:00,3.8,0.1,351.0,67.0,1027.2,12.2,9.6,0.0
2022-11-20 07:00:00,3.8,0.3,354.0,69.0,1027.4,12.6,9.2,0.465517
2022-11-20 08:00:00,5.7,0.4,340.0,87.0,1026.8,7.4,7.7,0.465517
2022-11-20 09:00:00,6.1,0.0,0.0,89.0,1026.5,0.0,7.8,0.448276
2022-11-20 10:00:00,4.5,0.0,360.0,79.0,1026.7,5.5,7.9,0.448276
2022-11-20 11:00:00,3.9,0.0,20.0,78.0,1026.8,14.8,7.5,0.0
2022-11-20 12:00:00,4.0,0.0,8.0,79.0,1027.0,13.7,7.4,0.448276
2022-11-20 13:00:00,0.7,0.0,30.0,64.0,1027.8,16.7,7.1,0.517241
2022-11-20 14:00:00,-0.8,0.0,20.0,57.0,1028.7,22.2,7.1,0.5
2022-11-20 15:00:00,-1.4,0.0,20.0,53.0,1028.9,20.4,7.6,0.517241
2022-11-20 16:00:00,-0.8,0.0,24.0,50.0,1028.6,15.8,9.1,0.0
2022-11-20 17:00:00,-1.7,0.0,23.0,46.0,1028.2,14.8,9.3,0.0
2022-11-20 18:00:00,-3.8,0.0,30.0,43.0,1027.5,18.5,8.0,0.0
2022-11-20 19:00:00,-3.6,0.0,30.0,43.0,1027.1,18.5,8.2,0.0
2022-11-20 20:00:00,-4.3,0.0,40.0,40.0,1026.0,16.7,8.5,0.413793
2022-11-20 21:00:00,-1.7,0.0,15.0,45.0,1025.7,11.5,9.7,0.0
2022-11-20 22:00:00,-1.2,0.0,11.0,48.0,1025.9,10.4,9.3,0.448276
2022-11-20 23:00:00,-2.1,0.0,10.0,48.0,1025.8,11.9,8.3,0.0
2022-11-21 00:00:00,-2.8,0.0,30.0,54.0,1026.4,11.1,5.8,0.293103
2022-11-21 01:00:00,-2.2,0.0,14.0,54.0,1027.2,12.2,6.4,0.0
2022-11-21 02:00:00,-2.9,0.0,21.0,53.0,1027.6,12.2,6.0,0.0
2022-11-21 03:00:00,-3.8,0.0,40.0,58.0,1028.0,11.1,3.7,0.0
2022-11-21 04:00:00,-3.2,0.0,34.0,55.0,1027.9,11.2,5.1,0.0
2022-11-21 05:00:00,-3.9,0.0,30.0,62.0,1027.9,5.5,2.7,0.275862
2022-11-21 06:00:00,-4.1,0.0,60.0,60.0,1027.7,13.0,2.9,0.0
2022-11-21 07:00:00,-3.8,0.0,44.0,58.0,1027.6,12.2,3.7,0.517241
2022-11-21 08:00:00,-4.1,0.0,40.0,66.0,1027.3,11.1,1.6,0.534483
2022-11-21 09:00:00,-4.0,0.0,60.0,63.0,1027.4,11.1,2.3,0.517241
2022-11-21 10:00:00,-3.8,0.0,50.0,65.0,1027.8,11.1,2.1,0.551724
2022-11-21 11:00:00,-3.4,0.0,44.0,64.0,1028.0,11.9,2.7,0.0
2022-11-21 12:00:00,-3.2,0.0,39.0,65.0,1028.3,11.9,2.7,0.568966
2022-11-21 13:00:00,-3.0,0.0,60.0,59.0,1028.7,18.5,4.3,0.672414
2022-11-21 14:00:00,-1.7,0.0,90.0,49.0,1029.0,14.8,8.4,0.5
2022-11-21 15:00:00,0.2,0.0,70.0,51.0,1029.1,13.0,9.9,0.362069
2022-11-21 16:00:00,3.2,0.0,60.0,50.0,1028.7,13.0,13.4,0.0
2022-11-21 17:00:00,4.5,0.0,47.0,56.0,1027.8,11.5,13.1,0.0
2022-11-21 18:00:00,5.0,0.0,90.0,47.0,1026.9,11.1,16.3,0.0
2022-11-21 19:00:00,6.4,0.0,70.0,46.0,1025.7,16.7,18.2,0.0
2022-11-21 20:00:00,8.6,0.0,47.0,59.0,1025.0,12.6,16.7,0.137931
2022-11-21 21:00:00,8.5,0.0,39.0,59.0,1025.1,14.0,16.5,0.0
2022-11-21 22:00:00,8.8,0.0,36.0,65.0,1025.6,10.1,15.3,0.362069
2022-11-21 23:00:00,6.2,0.0,80.0,63.0,1026.1,7.4,13.1,0.0
2022-11-22 00:00:00,7.4,0.0,29.0,72.0,1026.6,12.2,12.3,0.465517
2022-11-22 01:00:00,6.7,0.0,34.0,71.0,1027.1,12.6,11.8,0.0
2022-11-22 02:00:00,6.0,0.0,44.0,70.0,1027.4,12.6,11.3,0.0
2022-11-22 03:00:00,5.6,0.0,90.0,68.0,1027.6,13.0,11.3,0.0
2022-11-22 04:00:00,5.1,0.0,70.0,69.0,1027.4,11.1,10.6,0.0
2022-11-22 05:00:00,4.8,0.0,70.0,68.0,1027.0,11.1,10.5,0.431034
2022-11-22 06:00:00,5.2,0.0,52.0,73.0,1026.6,10.4,9.8,0.431034
2022-11-22 07:00:00,5.1,0.0,55.0,75.0,1026.3,10.1,9.3,0.431034
2022-11-22 08:00:00,4.3,0.0,60.0,65.0,1026.0,11.1,10.6,0.396552
2022-11-22 09:00:00,4.3,0.0,40.0,68.0,1025.9,11.1,9.9,0.37931
2022-11-22 10:00:00,4.1,0.0,49.0,73.0,1025.6,12.2,8.7,0.448276
2022-11-22 11:00:00,3.8,0.0,35.0,72.0,1026.3,10.8,8.6,0.0
2022-11-22 12:00:00,3.6,0.0,47.0,72.0,1026.6,10.8,8.4,0.275862
2022-11-22 13:00:00,4.3,0.0,60.0,62.0,1026.8,13.0,11.3,0.293103
2022-11-22 14:00:00,5.8,0.0,70.0,58.0,1027.2,14.8,13.9,0.275862
2022-11-22 15:00:00,6.0,0.0,43.0,62.0,1027.3,12.2,13.1,0.258621
2022-11-22 16:00:00,8.4,0.0,80.0,51.0,1027.0,16.7,18.8,0.0
2022-11-22 17:00:00,9.6,0.0,42.0,60.0,1025.8,12.6,17.4,0.0
2022-11-22 18:00:00,9.4,0.0,80.0,50.0,1024.8,13.0,20.1,0.0
2022-11-22 19:00:00,9.7,0.0,60.0,49.0,1024.0,16.7,20.8,0.0
2022-11-22 20:00:00,12.1,0.0,42.0,60.0,1023.4,12.2,20.1,0.103448
2022-11-22 21:00:00,12.0,0.0,35.0,61.0,1023.2,11.5,19.7,0.0
2022-11-22 22:00:00,8.9,0.0,70.0,52.0,1023.3,11.1,19.0,0.172414
2022-11-22 23:00:00,9.1,0.0,40.0,61.0,1023.3,11.1,16.7,0.0
2022-11-23 00:00:00,8.3,0.0,40.0,63.0,1023.6,13.0,15.3,0.206897
2022-11-23 01:00:00,9.5,0.0,25.0,68.0,1023.6,11.2,15.4,0.0
2022-11-23 02:00:00,9.0,0.0,36.0,68.0,1023.9,10.4,14.9,0.0
2022-11-23 03:00:00,7.2,0.0,40.0,60.0,1023.9,7.4,14.9,0.0
2022-11-23 04:00:00,7.1,0.0,10.0,66.0,1023.4,7.4,13.3,0.0
2022-11-23 05:00:00,7.1,0.0,20.0,66.0,1023.6,11.1,13.3,0.172414
2022-11-23 06:00:00,7.0,0.0,40.0,65.0,1023.3,9.3,13.4,0.0
2022-11-23 07:00:00,8.1,0.0,34.0,72.0,1022.5,10.4,13.0,0.155172
2022-11-23 08:00:00,6.8,0.0,40.0,65.0,1022.1,9.3,13.2,0.155172
2022-11-23 09:00:00,7.1,0.0,40.0,67.0,1021.6,11.1,13.1,0.155172
2022-11-23 10:00:00,7.3,0.0,40.0,71.0,1021.6,10.8,12.4,0.172414
2022-11-23 11:00:00,7.2,0.0,42.0,70.0,1022.0,10.1,12.5,0.0
2022-11-23 12:00:00,7.4,0.0,40.0,68.0,1022.4,14.8,13.2,0.241379
2022-11-23 13:00:00,7.1,0.0,40.0,65.0,1022.8,13.0,13.6,0.258621
2022-11-23 14:00:00,8.7,0.0,70.0,62.0,1023.3,14.8,16.0,0.224138
2022-11-23 15:00:00,10.9,0.0,90.0,60.0,1023.3,22.2,18.8,0.068966
2022-11-23 16:00:00,9.8,0.0,42.0,67.0,1023.1,12.6,15.9,0.0
2022-11-23 17:00:00,12.2,0.0,100.0,56.0,1022.0,20.4,21.3,0.0
2022-11-23 18:00:00,12.1,0.0,90.0,52.0,1021.1,22.2,22.4,0.0
2022-11-23 19:00:00,11.7,0.0,50.0,48.0,1020.4,13.0,23.3,0.0
2022-11-23 20:00:00,11.4,0.0,80.0,48.0,1019.7,20.4,23.0,-0.137931
2022-11-23 21:00:00,12.8,0.0,50.0,62.0,1019.5,13.0,20.3,0.0
2022-11-23 22:00:00,11.4,0.0,70.0,52.0,1019.5,13.0,21.7,0.103448
2022-11-23 23:00:00,10.8,0.0,70.0,66.0,1020.0,11.1,17.2,0.0
2022-11-24 00:00:00,11.2,0.0,60.0,71.0,1020.4,9.3,16.5,0.206897
2022-11-24 01:00:00,11.2,0.0,30.0,74.0,1021.0,11.2,15.8,0.0
2022-11-24 02:00:00,10.6,0.0,41.0,72.0,1021.4,10.4,15.6,0.0
2022-11-24 03:00:00,10.0,0.0,50.0,75.0,1021.6,5.5,14.4,0.0
2022-11-24 04:00:00,9.9,0.0,40.0,77.0,1021.5,7.4,13.9,0.0
2022-11-24 05:00:00,10.8,0.0,69.0,84.0,1021.1,9.7,13.4,0.172414
2022-11-24 06:00:00,10.4,0.0,40.0,85.0,1020.8,7.4,12.9,0.0
2022-11-24 07:00:00,10.8,0.0,60.0,89.0,1020.7,8.3,12.6,0.155172
2022-11-24 08:00:00,10.6,0.0,60.0,85.0,1020.4,11.1,13.1,0.137931
2022-11-24 09:00:00,12.5,0.0,120.0,87.0,1020.1,11.1,14.6,0.137931
2022-11-24 10:00:00,12.2,0.0,60.0,86.0,1020.4,7.4,14.5,0.137931
2022-11-24 11:00:00,9.1,0.0,65.0,84.0,1020.4,10.4,11.7,0.0
2022-11-24 12:00:00,13.2,0.0,60.0,90.0,1020.8,13.0,14.8,0.155172
2022-11-24 13:00:00,14.2,0.0,70.0,96.0,1021.4,11.1,14.8,0.155172
2022-11-24 14:00:00,14.3,0.0,70.0,85.0,1022.0,16.7,16.8,0.12069
2022-11-24 15:00:00,13.4,0.0,58.0,83.0,1022.5,15.8,16.3,0.103448
2022-11-24 16:00:00,13.9,0.0,53.0,82.0,1022.5,13.7,17.0,0.0
2022-11-24 17:00:00,14.6,0.0,90.0,69.0,1021.3,13.0,20.5,0.0
2022-11-24 18:00:00,15.2,0.0,120.0,63.0,1020.4,13.0,22.6,0.0
2022-11-24 19:00:00,15.7,0.0,100.0,59.0,1019.6,11.1,24.2,0.0
2022-11-24 20:00:00,15.7,0.0,110.0,57.0,1018.3,7.4,24.8,-0.206897
2022-11-24 21:00:00,15.6,0.0,74.0,73.0,1018.2,13.3,20.6,0.0
2022-11-24 22:00:00,15.6,0.0,110.0,61.0,1018.4,14.8,23.6,0.103448
2022-11-24 23:00:00,15.6,0.0,70.0,66.0,1018.4,14.8,22.3,0.0
2022-11-25 00:00:00,14.3,0.0,42.0,77.0,1019.0,13.0,18.4,0.172414
2022-11-25 01:00:00,15.7,0.0,56.0,81.0,1018.8,11.9,19.0,0.0
2022-11-25 02:00:00,15.7,0.1,64.0,83.0,1018.8,13.3,18.6,0.0
2022-11-25 03:00:00,16.2,0.0,110.0,83.0,1018.7,22.2,19.2,0.0
2022-11-25 04:00:00,16.0,0.0,100.0,84.0,1018.6,16.7,18.8,0.0
2022-11-25 05:00:00,16.0,0.0,80.0,85.0,1018.4,13.0,18.6,0.155172
2022-11-25 06:00:00,16.6,0.0,58.0,93.0,1018.1,9.4,17.7,0.0
2022-11-25 07:00:00,16.3,1.1,70.0,90.0,1017.6,13.0,18.0,0.12069
2022-11-25 08:00:00,16.5,0.1,70.0,93.0,1017.1,11.1,17.6,0.12069
2022-11-25 09:00:00,15.8,0.2,70.0,93.0,1016.5,18.5,16.9,0.12069
2022-11-25 10:00:00,18.2,0.5,127.0,98.0,1016.1,8.3,18.5,0.12069
2022-11-25 11:00:00,18.5,0.2,154.0,99.0,1016.4,8.6,18.7,0.0
2022-11-25 12:00:00,15.3,0.0,110.0,96.0,1016.0,9.3,15.9,0.137931
2022-11-25 13:00:00,15.2,0.0,60.0,95.0,1016.0,7.4,16.0,0.155172
2022-11-25 14:00:00,15.5,0.0,110.0,95.0,1015.9,9.3,16.3,0.155172
2022-11-25 15:00:00,16.5,0.0,80.0,95.0,1016.2,7.4,17.3,0.155172
2022-11-25 16:00:00,20.4,0.0,222.0,91.0,1016.5,14.8,21.9,0.0
2022-11-25 17:00:00,17.5,0.1,80.0,96.0,1016.5,7.4,18.1,0.0
2022-11-25 18:00:00,17.3,0.2,50.0,96.0,1015.9,9.3,17.9,0.0
2022-11-25 19:00:00,21.0,0.7,231.0,93.0,1015.2,6.1,22.2,0.0
2022-11-25 20:00:00,20.5,1.5,332.0,95.0,1015.3,14.4,21.3,0.258621
2022-11-25 21:00:00,16.1,3.2,30.0,94.0,1016.1,20.4,17.1,0.0
2022-11-25 22:00:00,15.0,0.0,40.0,90.0,1016.2,18.5,16.6,0.37931
2022-11-25 23:00:00,14.7,0.0,80.0,92.0,1016.7,7.4,16.0,0.0
2022-11-26 00:00:00,16.1,0.0,18.0,94.0,1017.5,9.0,17.1,0.431034
2022-11-26 01:00:00,15.8,0.0,15.0,93.0,1018.1,9.7,16.9,0.0
2022-11-26 02:00:00,14.0,0.0,60.0,91.0,1018.9,13.0,15.5,0.0
2022-11-26 03:00:00,14.1,0.0,70.0,92.0,1018.7,9.3,15.4,0.0
2022-11-26 04:00:00,14.4,0.0,60.0,94.0,1019.0,9.3,15.4,0.0
2022-11-26 05:00:00,14.4,0.0,43.0,98.0,1018.8,8.6,14.7,0.413793
2022-11-26 06:00:00,14.1,0.0,39.0,98.0,1018.7,9.4,14.4,0.37931
2022-11-26 07:00:00,14.5,0.0,70.0,96.0,1018.8,11.1,15.1,0.37931
2022-11-26 08:00:00,13.2,0.0,45.0,97.0,1018.5,10.1,13.7,0.37931
2022-11-26 09:00:00,14.3,0.0,80.0,96.0,1018.2,7.4,14.9,0.37931
2022-11-26 10:00:00,12.9,0.0,56.0,97.0,1018.4,10.8,13.4,0.37931
2022-11-26 11:00:00,12.9,0.0,53.0,97.0,1018.7,11.5,13.4,0.0
2022-11-26 12:00:00,14.3,0.0,100.0,95.0,1018.9,11.1,15.1,0.327586
2022-11-26 13:00:00,15.0,0.0,100.0,96.0,1019.3,11.1,15.6,0.396552
2022-11-26 14:00:00,15.4,0.0,110.0,95.0,1019.5,14.8,16.2,0.37931
2022-11-26 15:00:00,14.7,0.0,95.0,86.0,1019.8,13.7,17.1,0.37931
2022-11-26 16:00:00,16.1,0.0,120.0,92.0,1019.8,16.7,17.4,0.0
2022-11-26 17:00:00,16.1,0.0,120.0,88.0,1019.1,18.5,18.1,0.0
2022-11-26 18:00:00,16.3,0.0,140.0,86.0,1017.8,11.1,18.7,0.0
2022-11-26 19:00:00,17.5,0.0,130.0,85.0,1016.5,14.4,20.1,0.0
2022-11-26 20:00:00,17.7,0.0,146.0,84.0,1016.8,12.6,20.5,0.362069
2022-11-26 21:00:00,17.0,0.0,140.0,84.0,1016.2,11.1,19.8,0.0
2022-11-26 22:00:00,17.3,0.0,150.0,86.0,1015.8,11.1,19.7,0.396552
2022-11-26 23:00:00,18.0,0.0,160.0,92.0,1015.9,9.3,19.3,0.0
2022-11-27 00:00:00,18.2,0.0,140.0,95.0,1016.1,13.0,19.0,0.413793
2022-11-27 01:00:00,17.7,0.0,140.0,90.0,1015.9,11.1,19.4,0.0
2022-11-27 02:00:00,18.7,0.0,147.0,91.0,1014.9,17.3,20.2,0.0
2022-11-27 03:00:00,18.0,0.0,140.0,91.0,1015.3,11.1,19.5,0.0
2022-11-27 04:00:00,18.4,0.0,160.0,91.0,1013.9,16.7,19.9,0.0
2022-11-27 05:00:00,19.0,0.0,160.0,93.0,1013.2,22.0,20.2,0.396552
2022-11-27 06:00:00,19.1,0.3,161.0,93.0,1012.1,24.5,20.3,0.0
2022-11-27 07:00:00,19.3,0.6,190.0,89.0,1011.1,18.5,21.2,0.37931
2022-11-27 08:00:00,20.3,1.6,220.0,92.0,1010.2,16.7,21.7,0.37931
2022-11-27 09:00:00,19.9,8.5,198.0,97.0,1010.2,24.8,20.4,0.37931
2022-11-27 10:00:00,20.0,3.6,216.0,96.0,1010.5,24.8,20.7,0.396552
2022-11-27 11:00:00,20.5,3.7,220.0,91.0,1010.8,14.8,22.0,0.0
2022-11-27 12:00:00,19.6,0.4,270.0,86.0,1011.3,14.8,22.1,0.344828
2022-11-27 13:00:00,13.3,1.2,280.0,74.0,1012.1,22.2,18.0,0.396552
2022-11-27 14:00:00,15.8,0.1,251.0,85.0,1013.0,22.3,18.4,0.362069
2022-11-27 15:00:00,13.4,0.0,253.0,73.0,1013.8,20.9,18.3,0.137931
2022-11-27 16:00:00,7.7,0.0,280.0,46.0,1014.3,20.4,19.6,0.0
2022-11-27 17:00:00,6.3,0.0,270.0,39.0,1013.8,11.1,20.8,0.0
2022-11-27 18:00:00,7.6,0.0,290.0,41.0,1013.3,13.0,21.4,0.0
2022-11-27 19:00:00,9.5,0.0,252.0,49.0,1012.7,19.4,20.6,0.0
2022-11-27 20:00:00,9.4,0.0,252.0,49.0,1012.5,18.4,20.5,0.0
2022-11-27 21:00:00,6.1,0.0,260.0,37.0,1012.3,16.7,21.4,0.0
2022-11-27 22:00:00,6.0,0.0,250.0,40.0,1012.4,9.3,20.0,0.258621
2022-11-27 23:00:00,6.4,0.0,0.0,52.0,1012.7,0.0,16.3,0.0
2022-11-28 00:00:00,7.9,0.0,230.0,62.0,1013.3,9.3,15.1,0.431034
2022-11-28 01:00:00,9.3,0.0,234.0,69.0,1013.9,14.8,14.9,0.0
2022-11-28 02:00:00,7.8,0.0,230.0,68.0,1014.4,7.4,13.6,0.0
2022-11-28 03:00:00,7.9,0.0,0.0,76.0,1014.8,0.0,12.0,0.0
2022-11-28 04:00:00,10.8,0.0,247.0,82.0,1015.0,12.6,13.8,0.0
2022-11-28 05:00:00,8.6,0.0,0.0,89.0,1015.0,0.0,10.3,0.396552
2022-11-28 06:00:00,9.5,0.0,252.0,79.0,1015.1,10.4,13.1,0.0
2022-11-28 07:00:00,8.0,0.0,210.0,85.0,1015.1,5.5,10.4,0.396552
2022-11-28 08:00:00,8.0,0.0,0.0,90.0,1015.1,0.0,9.6,0.396552
2022-11-28 09:00:00,10.7,0.0,248.0,90.0,1015.1,8.3,12.3,0.396552
2022-11-28 10:00:00,10.9,0.0,247.0,92.0,1015.3,7.9,12.2,0.431034
2022-11-28 11:00:00,10.5,0.0,240.0,85.0,1015.3,5.5,13.0,0.0
2022-11-28 12:00:00,10.9,0.0,240.0,88.0,1016.1,5.5,12.8,0.465517
2022-11-28 13:00:00,12.2,0.0,260.0,83.0,1016.6,5.5,15.1,0.5
2022-11-28 14:00:00,13.6,0.0,290.0,76.0,1017.3,11.1,17.9,0.362069
2022-11-28 15:00:00,14.2,0.0,257.0,81.0,1018.0,10.1,17.5,0.224138
2022-11-28 16:00:00,13.8,0.0,280.0,65.0,1018.0,16.7,20.6,0.0
2022-11-28 17:00:00,13.5,0.0,280.0,59.0,1017.7,16.7,21.9,0.0
2022-11-28 18:00:00,12.9,0.0,280.0,55.0,1017.1,13.0,22.4,0.0
2022-11-28 19:00:00,13.9,0.0,254.0,62.0,1016.2,11.9,21.5,0.0
2022-11-28 20:00:00,13.5,0.0,253.0,60.0,1016.0,9.7,21.6,0.103448
2022-11-28 21:00:00,9.0,0.0,300.0,41.0,1015.6,11.1,23.0,0.0
2022-11-28 22:00:00,9.3,0.0,0.0,50.0,1015.8,0.0,20.0,0.327586
2022-11-28 23:00:00,13.3,0.0,312.0,83.0,1016.2,9.7,16.2,0.0
2022-11-29 00:00:00,12.6,0.0,330.0,85.0,1016.8,9.7,15.1,0.448276
2022-11-29 01:00:00,9.7,0.0,0.0,77.0,1017.5,0.0,13.7,0.0
2022-11-29 02:00:00,9.4,0.0,0.0,85.0,1017.9,0.0,11.8,0.0
