DT,dwpt,pres,prcp,rhum,temp,Donalsonville,wspd,wdir
2022-09-12 03:00:00,22.0,1016.3,0.0,97.0,22.5,0.206897,5.5,170.0
2022-09-12 04:00:00,22.1,1016.4,0.0,98.0,22.4,0.189655,5.5,180.0
2022-09-12 05:00:00,22.5,1016.1,0.0,98.0,22.8,0.172414,5.8,176.0
2022-09-12 06:00:00,21.5,1015.5,0.1,97.0,22.0,0.172414,0.0,0.0
2022-09-12 07:00:00,21.2,1014.8,0.0,96.0,21.9,0.155172,0.0,0.0
2022-09-12 08:00:00,22.5,1014.2,0.0,99.0,22.7,0.155172,2.9,210.0
2022-09-12 09:00:00,21.3,1014.0,0.0,95.0,22.1,0.137931,0.0,0.0
2022-09-12 10:00:00,21.5,1014.1,0.0,100.0,21.5,0.155172,6.5,198.0
2022-09-12 11:00:00,20.7,1014.7,0.0,95.0,21.5,0.206897,0.0,0.0
2022-09-12 12:00:00,21.1,1014.3,0.0,94.0,22.1,0.258621,0.0,0.0
2022-09-12 13:00:00,22.7,1014.6,0.0,96.0,23.4,0.293103,2.9,308.0
2022-09-12 14:00:00,23.0,1015.0,0.0,91.0,24.6,0.258621,5.0,316.0
2022-09-12 15:00:00,21.4,1015.1,0.0,75.0,26.2,0.172414,0.0,0.0
2022-09-12 16:00:00,21.5,1014.9,0.0,68.0,28.0,0.034483,5.5,50.0
2022-09-12 17:00:00,21.7,1013.9,0.2,60.0,30.3,-0.017241,7.4,230.0
2022-09-12 18:00:00,22.4,1013.2,0.0,63.0,30.2,-0.086207,6.1,235.0
2022-09-12 19:00:00,22.0,1012.1,0.0,60.0,30.7,-0.068966,9.7,238.0
2022-09-12 20:00:00,19.4,1011.0,0.4,53.0,30.0,0.051724,9.3,240.0
2022-09-12 21:00:00,22.3,1012.1,7.5,91.0,23.9,0.051724,13.0,360.0
2022-09-12 22:00:00,21.7,1011.1,0.0,86.0,24.2,0.155172,6.8,295.0
2022-09-12 23:00:00,22.6,1011.1,0.0,88.0,24.7,0.258621,4.0,243.0
2022-09-13 00:00:00,22.9,1011.5,0.0,95.0,23.7,0.206897,5.0,226.0
2022-09-13 01:00:00,22.7,1012.0,0.0,96.0,23.4,0.241379,6.1,218.0
2022-09-13 02:00:00,22.5,1012.4,0.0,96.0,23.2,0.258621,5.8,226.0
2022-09-13 03:00:00,22.0,1012.6,0.0,96.0,22.7,0.241379,0.0,0.0
2022-09-13 04:00:00,22.0,1012.4,0.0,98.0,22.3,0.224138,5.0,252.0
2022-09-13 05:00:00,21.7,1012.4,0.0,98.0,22.0,0.189655,4.7,260.0
2022-09-13 06:00:00,21.3,1012.4,0.0,98.0,21.6,0.172414,4.7,280.0
2022-09-13 07:00:00,21.7,1012.2,0.0,98.0,22.0,0.172414,0.0,0.0
2022-09-13 08:00:00,21.4,1012.0,0.0,98.0,21.7,0.155172,4.7,284.0
2022-09-13 09:00:00,20.9,1011.8,0.0,96.0,21.6,0.155172,7.6,330.0
2022-09-13 10:00:00,19.8,1012.0,0.0,90.0,21.5,0.155172,11.1,10.0
2022-09-13 11:00:00,19.2,1012.4,0.0,90.0,20.9,0.206897,9.3,360.0
2022-09-13 12:00:00,17.9,1013.3,0.0,83.0,20.9,0.258621,11.1,30.0
2022-09-13 13:00:00,14.6,1013.8,0.0,62.0,22.2,0.293103,14.8,50.0
2022-09-13 14:00:00,17.9,1014.0,0.0,75.0,22.6,0.224138,9.7,16.0
2022-09-13 15:00:00,13.6,1014.3,0.0,50.0,24.7,0.086207,13.0,60.0
2022-09-13 16:00:00,15.5,1014.6,0.0,52.0,26.1,-0.017241,11.1,50.0
2022-09-13 17:00:00,17.8,1014.2,0.0,56.0,27.4,-0.086207,6.5,45.0
2022-09-13 18:00:00,18.2,1013.6,0.0,55.0,28.1,-0.137931,4.3,40.0
2022-09-13 19:00:00,18.5,1013.2,0.0,54.0,28.7,-0.086207,2.9,29.0
2022-09-13 20:00:00,15.5,1012.2,0.0,46.0,28.2,-0.103448,7.4,360.0
2022-09-13 21:00:00,15.4,1011.7,0.0,45.0,28.5,0.0,9.3,10.0
2022-09-13 22:00:00,17.5,1011.4,0.0,50.0,29.0,0.017241,2.2,343.0
2022-09-13 23:00:00,20.6,1011.8,0.0,66.0,27.5,0.068966,3.2,354.0
2022-09-14 00:00:00,17.9,1012.5,0.0,69.0,23.9,0.189655,8.3,12.0
2022-09-14 01:00:00,14.4,1013.5,0.0,59.0,22.8,0.293103,7.9,354.0
2022-09-14 02:00:00,10.6,1014.3,0.0,50.0,21.5,0.293103,7.9,4.0
2022-09-14 03:00:00,9.8,1014.7,0.0,50.0,20.6,0.258621,8.3,1.0
2022-09-14 04:00:00,10.0,1014.7,0.0,53.0,19.9,0.224138,8.3,9.0
2022-09-14 05:00:00,14.4,1014.9,0.0,82.0,17.5,0.206897,0.0,0.0
2022-09-14 06:00:00,13.6,1015.3,0.0,78.0,17.5,0.189655,0.0,0.0
2022-09-14 07:00:00,13.5,1015.1,0.0,79.0,17.2,0.172414,0.0,0.0
2022-09-14 08:00:00,14.3,1015.0,0.0,89.0,16.1,0.172414,0.0,0.0
2022-09-14 09:00:00,12.2,1015.1,0.0,76.0,16.4,0.172414,6.8,44.0
2022-09-14 10:00:00,13.9,1015.2,0.0,87.0,16.1,0.172414,0.0,0.0
2022-09-14 11:00:00,13.4,1015.7,0.0,83.0,16.3,0.206897,0.0,0.0
2022-09-14 12:00:00,13.7,1016.1,0.0,76.0,18.0,0.258621,5.5,40.0
2022-09-14 13:00:00,15.0,1016.5,0.0,64.0,22.1,0.275862,9.3,60.0
2022-09-14 14:00:00,15.0,1016.8,0.0,63.0,22.4,0.206897,6.5,28.0
2022-09-14 15:00:00,14.9,1016.5,0.0,50.0,26.1,0.103448,11.1,60.0
2022-09-14 16:00:00,12.9,1016.9,0.0,40.0,27.7,-0.017241,14.8,70.0
2022-09-14 17:00:00,13.1,1017.1,0.0,40.0,27.9,-0.103448,11.2,57.0
2022-09-14 18:00:00,13.2,1016.8,0.0,39.0,28.5,-0.137931,10.4,65.0
2022-09-14 19:00:00,13.2,1016.3,0.0,37.0,29.4,-0.12069,11.1,40.0
2022-09-14 20:00:00,13.1,1015.4,0.0,37.0,29.3,-0.12069,9.4,44.0
2022-09-14 21:00:00,13.4,1014.7,0.0,38.0,29.2,-0.068966,9.4,38.0
2022-09-14 22:00:00,14.4,1014.6,0.0,42.0,28.6,0.0,9.0,32.0
2022-09-14 23:00:00,16.6,1014.9,0.0,55.0,26.4,0.034483,6.1,37.0
2022-09-15 00:00:00,17.8,1015.4,0.0,74.0,22.7,0.155172,5.5,90.0
2022-09-15 01:00:00,17.0,1016.5,0.0,78.0,21.0,0.258621,0.0,0.0
2022-09-15 02:00:00,13.5,1017.2,0.0,58.0,22.1,0.275862,8.6,79.0
2022-09-15 03:00:00,12.8,1017.6,0.0,58.0,21.4,0.258621,9.0,77.0
2022-09-15 04:00:00,13.1,1017.6,0.0,64.0,20.1,0.224138,8.3,88.0
2022-09-15 05:00:00,16.1,1017.6,0.0,82.0,19.3,0.206897,0.0,0.0
2022-09-15 06:00:00,15.8,1017.4,0.0,85.0,18.4,0.172414,5.5,350.0
2022-09-15 07:00:00,14.5,1017.1,0.0,80.0,18.0,0.172414,7.6,63.0
2022-09-15 08:00:00,14.4,1017.1,0.0,80.0,17.9,0.155172,6.8,53.0
2022-09-15 09:00:00,14.5,1017.2,0.0,81.0,17.8,0.155172,7.6,40.0
2022-09-15 10:00:00,14.9,1017.9,0.0,83.0,17.8,0.172414,9.3,30.0
2022-09-15 11:00:00,15.0,1018.1,0.0,83.0,17.9,0.206897,5.5,50.0
2022-09-15 12:00:00,14.8,1018.9,0.0,82.0,17.9,0.258621,11.5,53.0
2022-09-15 13:00:00,16.3,1019.5,0.0,78.0,20.3,0.275862,11.2,47.0
2022-09-15 14:00:00,17.4,1019.8,0.0,71.0,22.9,0.224138,12.6,53.0
2022-09-15 15:00:00,19.0,1020.1,0.0,63.0,26.6,0.086207,18.5,110.0
2022-09-15 16:00:00,16.5,1019.7,0.0,48.0,28.6,0.0,16.7,100.0
2022-09-15 17:00:00,15.2,1019.3,0.0,43.0,29.0,-0.068966,22.2,60.0
2022-09-15 18:00:00,17.2,1018.7,0.0,48.0,29.3,-0.12069,14.4,68.0
2022-09-15 19:00:00,16.4,1018.1,0.0,45.0,29.6,-0.12069,13.7,64.0
2022-09-15 20:00:00,15.7,1017.7,0.0,42.0,30.0,-0.086207,13.0,100.0
2022-09-15 21:00:00,15.1,1017.1,0.0,42.0,29.3,-0.034483,14.8,67.0
2022-09-15 22:00:00,16.3,1017.1,0.0,47.0,28.7,0.017241,13.0,65.0
2022-09-15 23:00:00,17.2,1017.4,0.0,55.0,27.0,0.051724,8.6,59.0
2022-09-16 00:00:00,16.1,1017.9,0.0,60.0,24.4,0.189655,7.9,47.0
2022-09-16 01:00:00,15.9,1018.6,0.0,62.0,23.6,0.258621,8.3,51.0
2022-09-16 02:00:00,16.0,1019.1,0.0,71.0,21.5,0.258621,9.3,60.0
2022-09-16 03:00:00,15.4,1019.2,0.0,67.0,21.8,0.258621,8.3,90.0
2022-09-16 04:00:00,15.7,1019.3,0.0,72.0,20.9,0.224138,7.6,69.0
2022-09-16 05:00:00,15.5,1019.6,0.0,74.0,20.3,0.206897,8.3,55.0
2022-09-16 06:00:00,15.2,1019.3,0.0,76.0,19.5,0.189655,9.3,80.0
2022-09-16 07:00:00,15.4,1019.3,0.0,78.0,19.3,0.172414,8.6,51.0
2022-09-16 08:00:00,15.4,1019.0,0.0,79.0,19.1,0.155172,9.0,46.0
2022-09-16 09:00:00,15.7,1018.8,0.0,85.0,18.3,0.155172,7.4,50.0
2022-09-16 10:00:00,15.6,1019.0,0.0,86.0,18.0,0.172414,9.3,50.0
2022-09-16 11:00:00,16.0,1019.6,0.0,89.0,17.8,0.224138,7.4,60.0
2022-09-16 12:00:00,15.8,1020.3,0.0,83.0,18.7,0.241379,10.1,64.0
2022-09-16 13:00:00,16.7,1020.3,0.0,77.0,20.9,0.275862,9.7,47.0
2022-09-16 14:00:00,17.3,1020.3,0.0,64.0,24.6,0.206897,14.8,120.0
2022-09-16 15:00:00,16.7,1020.5,0.0,55.0,26.5,0.068966,14.8,110.0
2022-09-16 16:00:00,15.7,1020.4,0.0,46.0,28.4,-0.017241,14.8,110.0
2022-09-16 17:00:00,15.9,1019.8,0.0,45.0,29.0,-0.086207,9.3,100.0
2022-09-16 18:00:00,16.2,1019.1,0.0,45.0,29.4,-0.155172,10.1,58.0
2022-09-16 19:00:00,16.4,1018.2,0.0,45.0,29.6,-0.155172,9.3,50.0
2022-09-16 20:00:00,15.1,1017.5,0.0,41.0,29.8,-0.137931,9.3,30.0
2022-09-16 21:00:00,15.1,1017.2,0.0,41.0,29.8,-0.103448,7.4,50.0
2022-09-16 22:00:00,15.7,1017.4,0.0,43.0,29.6,-0.034483,10.4,68.0
2022-09-16 23:00:00,17.1,1017.6,0.0,52.0,27.9,0.068966,6.5,63.0
2022-09-17 00:00:00,15.6,1017.7,0.0,52.0,26.2,0.189655,7.6,34.0
2022-09-17 01:00:00,17.2,1018.2,0.0,69.0,23.2,0.258621,7.4,60.0
2022-09-17 02:00:00,15.2,1019.2,0.0,57.0,24.3,0.258621,9.0,86.0
2022-09-17 03:00:00,17.7,1019.6,0.0,71.0,23.2,0.241379,7.9,124.0
2022-09-17 04:00:00,16.9,1019.4,0.0,68.0,23.1,0.241379,7.4,50.0
2022-09-17 05:00:00,18.2,1019.1,0.0,79.0,22.0,0.224138,7.4,80.0
2022-09-17 06:00:00,18.0,1018.9,0.0,79.0,21.8,0.206897,0.0,0.0
2022-09-17 07:00:00,19.3,1018.8,0.0,88.0,21.4,0.189655,7.6,71.0
2022-09-17 08:00:00,19.4,1018.8,0.0,89.0,21.3,0.172414,7.9,67.0
2022-09-17 09:00:00,19.1,1018.3,0.0,86.0,21.5,0.172414,0.0,0.0
2022-09-17 10:00:00,18.6,1018.5,0.0,88.0,20.7,0.189655,11.1,60.0
2022-09-17 11:00:00,18.8,1018.9,0.0,90.0,20.5,0.206897,7.4,70.0
2022-09-17 12:00:00,17.5,1019.3,0.0,82.0,20.7,0.224138,11.5,61.0
2022-09-17 13:00:00,18.6,1019.8,0.0,78.0,22.6,0.224138,12.2,62.0
2022-09-17 14:00:00,19.5,1019.8,0.0,69.0,25.6,0.155172,20.4,100.0
2022-09-17 15:00:00,18.9,1020.2,0.0,58.0,27.9,0.034483,14.8,120.0
2022-09-17 16:00:00,19.3,1020.1,0.0,57.0,28.6,-0.051724,14.8,100.0
2022-09-17 17:00:00,19.2,1019.5,0.0,52.0,30.1,-0.12069,15.1,81.0
2022-09-17 18:00:00,18.9,1018.9,0.0,49.0,30.8,-0.189655,13.0,76.0
2022-09-17 19:00:00,18.6,1017.9,0.0,47.0,31.2,-0.155172,12.2,72.0
2022-09-17 20:00:00,18.0,1017.2,0.0,45.0,31.4,-0.189655,12.6,70.0
2022-09-17 21:00:00,17.7,1016.7,0.0,45.0,31.0,-0.103448,13.0,68.0
2022-09-17 22:00:00,17.9,1016.5,0.0,47.0,30.5,-0.051724,12.2,63.0
2022-09-17 23:00:00,18.3,1016.8,0.0,52.0,29.2,0.051724,9.7,62.0
2022-09-18 00:00:00,16.7,1017.1,0.0,52.0,27.4,0.206897,10.1,49.0
2022-09-18 01:00:00,18.6,1017.5,0.0,70.0,24.4,0.275862,5.5,50.0
2022-09-18 02:00:00,15.8,1018.1,0.0,54.0,25.8,0.275862,10.8,60.0
2022-09-18 03:00:00,16.1,1018.2,0.0,59.0,24.6,0.241379,9.7,75.0
2022-09-18 04:00:00,16.4,1018.1,0.0,63.0,23.9,0.224138,11.5,97.0
2022-09-18 05:00:00,17.2,1017.6,0.0,77.0,21.4,0.206897,9.3,80.0
2022-09-18 06:00:00,16.3,1017.3,0.0,70.0,22.0,0.189655,9.0,69.0
2022-09-18 07:00:00,16.2,1017.3,0.0,72.0,21.5,0.155172,8.3,65.0
2022-09-18 08:00:00,16.7,1017.4,0.0,78.0,20.7,0.155172,6.8,59.0
2022-09-18 09:00:00,17.0,1017.5,0.0,83.0,20.0,0.155172,5.5,20.0
2022-09-18 10:00:00,18.0,1017.5,0.0,87.0,20.2,0.137931,7.6,37.0
2022-09-18 11:00:00,18.1,1017.8,0.0,89.0,20.0,0.137931,9.4,29.0
2022-09-18 12:00:00,17.9,1018.3,0.0,86.0,20.3,0.137931,11.5,32.0
2022-09-18 13:00:00,18.1,1018.9,0.0,77.0,22.3,0.137931,10.4,32.0
2022-09-18 14:00:00,19.5,1019.1,0.0,72.0,24.9,0.068966,13.0,40.0
2022-09-18 15:00:00,18.8,1018.6,0.0,59.0,27.5,-0.051724,11.1,60.0
2022-09-18 16:00:00,16.6,1018.5,0.0,46.0,29.4,-0.137931,27.8,30.0
2022-09-18 17:00:00,18.5,1017.8,0.0,50.0,30.1,-0.224138,15.8,29.0
2022-09-18 18:00:00,16.3,1017.1,0.0,44.0,29.9,-0.241379,22.2,40.0
2022-09-18 19:00:00,15.9,1016.3,0.0,41.0,30.7,-0.241379,20.4,50.0
2022-09-18 20:00:00,16.0,1015.2,0.0,42.0,30.3,-0.224138,16.7,60.0
2022-09-18 21:00:00,16.4,1014.8,0.0,43.0,30.4,-0.155172,16.7,40.0
2022-09-18 22:00:00,17.0,1014.5,0.0,44.0,30.6,-0.068966,16.9,51.0
2022-09-18 23:00:00,17.7,1014.4,0.0,54.0,27.9,0.051724,9.3,40.0
2022-09-19 00:00:00,17.2,1014.8,0.0,60.0,25.5,0.206897,0.0,0.0
2022-09-19 01:00:00,17.8,1015.7,0.0,58.0,26.8,0.293103,12.2,50.0
2022-09-19 02:00:00,18.2,1016.2,0.0,63.0,25.8,0.293103,10.4,43.0
2022-09-19 03:00:00,18.4,1016.3,0.0,66.0,25.2,0.275862,9.4,30.0
2022-09-19 04:00:00,16.9,1016.1,0.0,66.0,23.6,0.258621,9.3,20.0
2022-09-19 05:00:00,18.1,1015.7,0.0,77.0,22.3,0.224138,11.1,30.0
2022-09-19 06:00:00,18.6,1015.4,0.0,74.0,23.5,0.189655,9.4,23.0
2022-09-19 07:00:00,18.5,1015.3,0.0,76.0,23.0,0.172414,9.7,29.0
2022-09-19 08:00:00,18.3,1015.5,0.0,77.0,22.5,0.172414,9.7,37.0
2022-09-19 09:00:00,18.3,1015.5,0.0,80.0,21.9,0.172414,9.0,36.0
2022-09-19 10:00:00,18.7,1015.9,0.0,91.0,20.2,0.172414,0.0,0.0
2022-09-19 11:00:00,18.4,1016.2,0.0,84.0,21.2,0.206897,9.4,24.0
2022-09-19 12:00:00,18.3,1016.4,0.0,83.0,21.3,0.258621,10.4,26.0
2022-09-19 13:00:00,19.3,1017.1,0.0,78.0,23.4,0.275862,9.3,40.0
2022-09-19 14:00:00,19.9,1017.4,0.0,70.0,25.8,0.206897,14.8,50.0
2022-09-19 15:00:00,19.2,1017.5,0.0,58.0,28.2,0.068966,20.4,30.0
2022-09-19 16:00:00,17.1,1016.3,0.0,46.0,30.0,0.0,16.6,36.0
2022-09-19 17:00:00,16.7,1015.8,0.0,42.0,31.1,-0.051724,16.2,36.0
2022-09-19 18:00:00,18.0,1015.2,0.0,47.0,30.6,-0.086207,20.4,30.0
2022-09-19 19:00:00,17.6,1014.4,0.0,44.0,31.3,-0.068966,16.7,40.0
2022-09-19 20:00:00,17.8,1013.8,0.0,45.0,31.1,-0.017241,16.7,60.0
2022-09-19 21:00:00,15.8,1013.2,0.0,36.0,32.8,0.034483,16.2,52.0
2022-09-19 22:00:00,15.5,1012.9,0.0,36.0,32.5,0.068966,13.0,62.0
2022-09-19 23:00:00,16.7,1013.2,0.0,43.0,30.7,0.12069,7.6,62.0
2022-09-20 00:00:00,15.7,1013.6,0.0,47.0,28.1,0.258621,9.7,31.0
2022-09-20 01:00:00,15.1,1014.2,0.0,47.0,27.4,0.344828,9.7,28.0
2022-09-20 02:00:00,16.7,1015.2,0.0,57.0,25.9,0.344828,7.9,29.0
2022-09-20 03:00:00,16.9,1015.3,0.0,61.0,24.9,0.310345,7.6,33.0
2022-09-20 04:00:00,19.4,1015.2,0.0,91.0,20.9,0.275862,0.0,0.0
2022-09-20 05:00:00,18.2,1015.1,0.0,84.0,21.0,0.241379,0.0,0.0
2022-09-20 06:00:00,17.2,1015.2,0.0,74.0,22.0,0.224138,6.5,42.0
2022-09-20 07:00:00,17.3,1015.0,0.0,75.0,21.9,0.206897,6.5,25.0
2022-09-20 08:00:00,17.4,1015.0,0.0,86.0,19.8,0.206897,0.0,0.0
2022-09-20 09:00:00,17.8,1015.1,0.0,92.0,19.1,0.189655,0.0,0.0
2022-09-20 10:00:00,17.4,1015.3,0.0,91.0,18.9,0.206897,5.5,10.0
2022-09-20 11:00:00,17.1,1015.8,0.0,84.0,19.9,0.241379,6.5,27.0
2022-09-20 12:00:00,17.2,1016.3,0.0,81.0,20.6,0.275862,7.9,18.0
2022-09-20 13:00:00,18.2,1016.8,0.0,72.0,23.5,0.310345,5.5,30.0
2022-09-20 14:00:00,17.8,1017.0,0.0,59.0,26.5,0.241379,9.3,50.0
2022-09-20 15:00:00,17.6,1016.8,0.0,50.0,29.1,0.12069,13.0,50.0
2022-09-20 16:00:00,16.2,1016.7,0.0,41.0,31.0,0.034483,9.0,53.0
2022-09-20 17:00:00,15.8,1015.9,0.0,37.0,32.3,-0.017241,9.7,48.0
2022-09-20 18:00:00,16.7,1015.1,0.0,41.0,31.6,-0.051724,13.0,60.0
2022-09-20 19:00:00,16.3,1014.1,0.0,38.0,32.4,-0.051724,13.0,40.0
2022-09-20 20:00:00,16.3,1013.4,0.0,35.0,33.9,-0.017241,9.7,50.0
2022-09-20 21:00:00,15.8,1012.9,0.0,34.0,33.8,0.051724,11.2,50.0
2022-09-20 22:00:00,16.0,1012.6,0.0,36.0,33.1,0.155172,11.2,52.0
2022-09-20 23:00:00,19.0,1012.9,0.0,54.0,29.3,0.172414,9.3,360.0
2022-09-21 00:00:00,18.2,1013.3,0.0,50.0,29.7,0.293103,12.6,352.0
2022-09-21 01:00:00,18.8,1014.1,0.0,55.0,28.7,0.362069,11.9,356.0
2022-09-21 02:00:00,19.2,1014.5,0.0,60.0,27.7,0.344828,9.0,4.0
2022-09-21 03:00:00,20.1,1014.4,0.0,81.0,23.5,0.310345,0.0,0.0
2022-09-21 04:00:00,20.5,1013.9,0.0,87.0,22.8,0.275862,0.0,0.0
2022-09-21 05:00:00,20.5,1013.8,0.0,92.0,21.9,0.258621,0.0,0.0
2022-09-21 06:00:00,19.5,1013.6,0.0,77.0,23.8,0.224138,5.4,85.0
2022-09-21 07:00:00,19.1,1013.7,0.0,77.0,23.4,0.206897,7.2,94.0
2022-09-21 08:00:00,19.1,1013.5,0.0,93.0,20.3,0.206897,0.0,0.0
2022-09-21 09:00:00,19.9,1013.6,0.0,96.0,20.6,0.189655,0.0,0.0
2022-09-21 10:00:00,18.8,1014.0,0.0,93.0,20.0,0.206897,0.0,0.0
2022-09-21 11:00:00,19.3,1014.6,0.0,90.0,21.0,0.241379,6.1,56.0
2022-09-21 12:00:00,19.4,1015.0,0.0,87.0,21.7,0.293103,5.4,37.0
2022-09-21 13:00:00,20.3,1015.5,0.0,77.0,24.6,0.310345,5.0,31.0
2022-09-21 14:00:00,22.6,1015.4,0.0,74.0,27.7,0.241379,7.4,40.0
2022-09-21 15:00:00,21.9,1015.5,0.0,62.0,30.0,0.12069,7.4,30.0
2022-09-21 16:00:00,14.1,1015.1,0.0,34.0,31.9,0.034483,12.6,76.0
2022-09-21 17:00:00,13.8,1014.3,0.0,32.0,32.6,0.0,14.0,76.0
2022-09-21 18:00:00,16.6,1013.7,0.0,38.0,32.8,0.0,18.5,70.0
2022-09-21 19:00:00,16.1,1012.8,0.0,36.0,33.2,-0.034483,14.8,60.0
2022-09-21 20:00:00,14.5,1012.1,0.0,31.0,34.0,0.12069,12.6,54.0
2022-09-21 21:00:00,14.5,1011.6,0.0,31.0,34.0,0.068966,13.7,45.0
2022-09-21 22:00:00,16.0,1011.5,0.0,37.0,32.6,0.12069,9.3,40.0
2022-09-21 23:00:00,17.8,1011.6,0.0,47.0,30.4,0.172414,9.3,70.0
2022-09-22 00:00:00,13.9,1011.8,0.0,37.0,30.2,0.275862,11.9,11.0
2022-09-22 01:00:00,14.0,1012.4,0.0,40.0,29.0,0.362069,10.1,24.0
2022-09-22 02:00:00,18.6,1013.1,0.0,78.0,22.6,0.362069,0.0,0.0
2022-09-22 03:00:00,14.8,1013.4,0.0,49.0,26.4,0.327586,7.6,73.0
2022-09-22 04:00:00,19.3,1013.4,0.0,88.0,21.4,0.293103,0.0,0.0
2022-09-22 05:00:00,19.2,1013.4,0.0,91.0,20.7,0.258621,0.0,0.0
2022-09-22 06:00:00,15.3,1013.1,0.0,58.0,24.1,0.241379,5.4,160.0
2022-09-22 07:00:00,16.1,1013.0,0.0,63.0,23.6,0.224138,5.4,188.0
2022-09-22 08:00:00,17.8,1012.6,0.0,91.0,19.3,0.206897,5.5,130.0
2022-09-22 09:00:00,18.1,1012.4,0.0,95.0,18.9,0.206897,0.0,0.0
2022-09-22 10:00:00,17.4,1013.0,0.0,94.0,18.4,0.224138,0.0,0.0
2022-09-22 11:00:00,16.3,1013.3,0.0,79.0,20.1,0.258621,6.1,344.0
2022-09-22 12:00:00,16.4,1013.6,0.0,75.0,21.0,0.310345,5.8,340.0
2022-09-22 13:00:00,18.2,1014.2,0.0,71.0,23.8,0.310345,0.0,0.0
2022-09-22 14:00:00,18.2,1014.2,0.0,53.0,28.7,0.241379,7.4,340.0
2022-09-22 15:00:00,18.3,1014.0,0.0,48.0,30.5,0.12069,3.6,263.0
2022-09-22 16:00:00,17.8,1013.6,0.0,42.0,32.3,0.051724,4.0,272.0
2022-09-22 17:00:00,17.3,1012.9,0.0,40.0,32.7,0.0,11.1,360.0
2022-09-22 18:00:00,16.9,1012.0,0.0,37.0,33.6,-0.017241,11.1,330.0
2022-09-22 19:00:00,16.6,1011.0,0.0,35.0,34.3,0.017241,9.3,10.0
2022-09-22 20:00:00,16.6,1010.1,0.0,34.0,34.8,0.034483,7.4,350.0
2022-09-22 21:00:00,14.8,1009.4,0.0,29.0,35.6,0.086207,10.4,300.0
2022-09-22 22:00:00,17.2,1009.2,0.0,36.0,34.4,0.155172,5.5,340.0
2022-09-22 23:00:00,18.6,1009.2,0.0,50.0,30.2,0.224138,0.0,0.0
2022-09-23 00:00:00,19.7,1009.6,0.0,63.0,27.4,0.344828,0.0,0.0
2022-09-23 01:00:00,15.0,1010.2,0.0,38.0,31.0,0.413793,10.1,336.0
2022-09-23 02:00:00,16.6,1010.7,0.0,47.0,29.1,0.396552,7.2,320.0
2022-09-23 03:00:00,18.7,1011.1,0.0,56.0,28.3,0.37931,18.5,360.0
2022-09-23 04:00:00,21.0,1011.5,0.0,79.0,24.9,0.344828,11.1,330.0
2022-09-23 05:00:00,16.9,1011.9,0.0,51.0,28.0,0.327586,13.0,338.0
2022-09-23 06:00:00,20.4,1012.0,0.0,77.0,24.7,0.293103,13.0,10.0
2022-09-23 07:00:00,17.8,1012.3,0.0,58.0,26.8,0.275862,11.2,17.0
2022-09-23 08:00:00,20.2,1012.5,0.0,81.0,23.7,0.258621,14.8,30.0
2022-09-23 09:00:00,18.5,1012.7,0.0,77.0,22.7,0.258621,14.8,40.0
2022-09-23 10:00:00,18.3,1013.6,0.0,67.0,24.8,0.275862,14.4,30.0
2022-09-23 11:00:00,14.4,1014.6,0.0,67.0,20.8,0.310345,14.8,30.0
2022-09-23 12:00:00,13.8,1015.2,0.0,56.0,23.1,0.344828,15.1,23.0
2022-09-23 13:00:00,14.1,1015.8,0.0,58.0,22.8,0.344828,18.5,80.0
2022-09-23 14:00:00,13.8,1016.3,0.0,50.0,24.9,0.258621,22.2,80.0
2022-09-23 15:00:00,11.7,1016.6,0.0,39.0,26.8,0.137931,18.7,60.0
2022-09-23 16:00:00,11.6,1016.9,0.0,36.0,28.1,0.017241,17.3,60.0
2022-09-23 17:00:00,12.3,1016.2,0.0,35.0,29.4,-0.051724,15.1,66.0
2022-09-23 18:00:00,13.7,1015.7,0.0,39.0,29.1,-0.12069,18.5,100.0
2022-09-23 19:00:00,11.7,1014.9,0.0,34.0,29.2,-0.137931,11.1,90.0
2022-09-23 20:00:00,12.2,1014.4,0.0,31.0,31.4,-0.155172,12.2,55.0
2022-09-23 21:00:00,11.6,1014.3,0.0,30.0,31.2,-0.103448,13.0,53.0
2022-09-23 22:00:00,12.2,1014.5,0.0,36.0,28.7,-0.017241,13.0,70.0
2022-09-23 23:00:00,14.3,1014.7,0.0,51.0,25.2,0.086207,7.4,40.0
2022-09-24 00:00:00,14.6,1015.2,0.0,64.0,21.7,0.224138,11.1,60.0
2022-09-24 01:00:00,10.9,1016.1,0.0,40.0,25.5,0.310345,13.3,33.0
2022-09-24 02:00:00,10.3,1016.9,0.0,40.0,24.8,0.310345,13.7,40.0
2022-09-24 03:00:00,12.7,1017.8,0.0,61.0,20.5,0.293103,13.0,80.0
2022-09-24 04:00:00,13.1,1017.9,0.0,67.0,19.4,0.275862,7.4,90.0
2022-09-24 05:00:00,10.4,1017.8,0.0,49.0,21.6,0.258621,10.4,73.0
2022-09-24 06:00:00,11.2,1017.6,0.0,54.0,20.9,0.224138,10.4,81.0
2022-09-24 07:00:00,13.3,1017.6,0.0,79.0,17.0,0.206897,7.4,100.0
2022-09-24 08:00:00,12.9,1017.7,0.0,65.0,19.7,0.189655,8.3,88.0
2022-09-24 09:00:00,14.3,1017.7,0.0,86.0,16.7,0.172414,7.4,90.0
2022-09-24 10:00:00,14.5,1017.8,0.0,77.0,18.6,0.172414,7.9,81.0
