DT,dwpt,prcp,pres,rhum,wdir,temp,Donalsonville,wspd
2022-09-16 16:00:00,15.7,0.0,1020.4,46.0,110.0,28.4,-0.017241,14.8
2022-09-16 17:00:00,15.9,0.0,1019.8,45.0,100.0,29.0,-0.086207,9.3
2022-09-16 18:00:00,16.2,0.0,1019.1,45.0,58.0,29.4,-0.155172,10.1
2022-09-16 19:00:00,16.4,0.0,1018.2,45.0,50.0,29.6,-0.155172,9.3
2022-09-16 20:00:00,15.1,0.0,1017.5,41.0,30.0,29.8,-0.137931,9.3
2022-09-16 21:00:00,15.1,0.0,1017.2,41.0,50.0,29.8,-0.103448,7.4
2022-09-16 22:00:00,15.7,0.0,1017.4,43.0,68.0,29.6,-0.034483,10.4
2022-09-16 23:00:00,17.1,0.0,1017.6,52.0,63.0,27.9,0.068966,6.5
2022-09-17 00:00:00,15.6,0.0,1017.7,52.0,34.0,26.2,0.189655,7.6
2022-09-17 01:00:00,17.2,0.0,1018.2,69.0,60.0,23.2,0.258621,7.4
2022-09-17 02:00:00,15.2,0.0,1019.2,57.0,86.0,24.3,0.258621,9.0
2022-09-17 03:00:00,17.7,0.0,1019.6,71.0,124.0,23.2,0.241379,7.9
2022-09-17 04:00:00,16.9,0.0,1019.4,68.0,50.0,23.1,0.241379,7.4
2022-09-17 05:00:00,18.2,0.0,1019.1,79.0,80.0,22.0,0.224138,7.4
2022-09-17 06:00:00,18.0,0.0,1018.9,79.0,0.0,21.8,0.206897,0.0
2022-09-17 07:00:00,19.3,0.0,1018.8,88.0,71.0,21.4,0.189655,7.6
2022-09-17 08:00:00,19.4,0.0,1018.8,89.0,67.0,21.3,0.172414,7.9
2022-09-17 09:00:00,19.1,0.0,1018.3,86.0,0.0,21.5,0.172414,0.0
2022-09-17 10:00:00,18.6,0.0,1018.5,88.0,60.0,20.7,0.189655,11.1
2022-09-17 11:00:00,18.8,0.0,1018.9,90.0,70.0,20.5,0.206897,7.4
2022-09-17 12:00:00,17.5,0.0,1019.3,82.0,61.0,20.7,0.224138,11.5
2022-09-17 13:00:00,18.6,0.0,1019.8,78.0,62.0,22.6,0.224138,12.2
2022-09-17 14:00:00,19.5,0.0,1019.8,69.0,100.0,25.6,0.155172,20.4
2022-09-17 15:00:00,18.9,0.0,1020.2,58.0,120.0,27.9,0.034483,14.8
2022-09-17 16:00:00,19.3,0.0,1020.1,57.0,100.0,28.6,-0.051724,14.8
2022-09-17 17:00:00,19.2,0.0,1019.5,52.0,81.0,30.1,-0.12069,15.1
2022-09-17 18:00:00,18.9,0.0,1018.9,49.0,76.0,30.8,-0.189655,13.0
2022-09-17 19:00:00,18.6,0.0,1017.9,47.0,72.0,31.2,-0.155172,12.2
2022-09-17 20:00:00,18.0,0.0,1017.2,45.0,70.0,31.4,-0.189655,12.6
2022-09-17 21:00:00,17.7,0.0,1016.7,45.0,68.0,31.0,-0.103448,13.0
2022-09-17 22:00:00,17.9,0.0,1016.5,47.0,63.0,30.5,-0.051724,12.2
2022-09-17 23:00:00,18.3,0.0,1016.8,52.0,62.0,29.2,0.051724,9.7
2022-09-18 00:00:00,16.7,0.0,1017.1,52.0,49.0,27.4,0.206897,10.1
2022-09-18 01:00:00,18.6,0.0,1017.5,70.0,50.0,24.4,0.275862,5.5
2022-09-18 02:00:00,15.8,0.0,1018.1,54.0,60.0,25.8,0.275862,10.8
2022-09-18 03:00:00,16.1,0.0,1018.2,59.0,75.0,24.6,0.241379,9.7
2022-09-18 04:00:00,16.4,0.0,1018.1,63.0,97.0,23.9,0.224138,11.5
2022-09-18 05:00:00,17.2,0.0,1017.6,77.0,80.0,21.4,0.206897,9.3
2022-09-18 06:00:00,16.3,0.0,1017.3,70.0,69.0,22.0,0.189655,9.0
2022-09-18 07:00:00,16.2,0.0,1017.3,72.0,65.0,21.5,0.155172,8.3
2022-09-18 08:00:00,16.7,0.0,1017.4,78.0,59.0,20.7,0.155172,6.8
2022-09-18 09:00:00,17.0,0.0,1017.5,83.0,20.0,20.0,0.155172,5.5
2022-09-18 10:00:00,18.0,0.0,1017.5,87.0,37.0,20.2,0.137931,7.6
2022-09-18 11:00:00,18.1,0.0,1017.8,89.0,29.0,20.0,0.137931,9.4
2022-09-18 12:00:00,17.9,0.0,1018.3,86.0,32.0,20.3,0.137931,11.5
2022-09-18 13:00:00,18.1,0.0,1018.9,77.0,32.0,22.3,0.137931,10.4
2022-09-18 14:00:00,19.5,0.0,1019.1,72.0,40.0,24.9,0.068966,13.0
2022-09-18 15:00:00,18.8,0.0,1018.6,59.0,60.0,27.5,-0.051724,11.1
2022-09-18 16:00:00,16.6,0.0,1018.5,46.0,30.0,29.4,-0.137931,27.8
2022-09-18 17:00:00,18.5,0.0,1017.8,50.0,29.0,30.1,-0.224138,15.8
2022-09-18 18:00:00,16.3,0.0,1017.1,44.0,40.0,29.9,-0.241379,22.2
2022-09-18 19:00:00,15.9,0.0,1016.3,41.0,50.0,30.7,-0.241379,20.4
2022-09-18 20:00:00,16.0,0.0,1015.2,42.0,60.0,30.3,-0.224138,16.7
2022-09-18 21:00:00,16.4,0.0,1014.8,43.0,40.0,30.4,-0.155172,16.7
2022-09-18 22:00:00,17.0,0.0,1014.5,44.0,51.0,30.6,-0.068966,16.9
2022-09-18 23:00:00,17.7,0.0,1014.4,54.0,40.0,27.9,0.051724,9.3
2022-09-19 00:00:00,17.2,0.0,1014.8,60.0,0.0,25.5,0.206897,0.0
2022-09-19 01:00:00,17.8,0.0,1015.7,58.0,50.0,26.8,0.293103,12.2
2022-09-19 02:00:00,18.2,0.0,1016.2,63.0,43.0,25.8,0.293103,10.4
2022-09-19 03:00:00,18.4,0.0,1016.3,66.0,30.0,25.2,0.275862,9.4
2022-09-19 04:00:00,16.9,0.0,1016.1,66.0,20.0,23.6,0.258621,9.3
2022-09-19 05:00:00,18.1,0.0,1015.7,77.0,30.0,22.3,0.224138,11.1
2022-09-19 06:00:00,18.6,0.0,1015.4,74.0,23.0,23.5,0.189655,9.4
2022-09-19 07:00:00,18.5,0.0,1015.3,76.0,29.0,23.0,0.172414,9.7
2022-09-19 08:00:00,18.3,0.0,1015.5,77.0,37.0,22.5,0.172414,9.7
2022-09-19 09:00:00,18.3,0.0,1015.5,80.0,36.0,21.9,0.172414,9.0
2022-09-19 10:00:00,18.7,0.0,1015.9,91.0,0.0,20.2,0.172414,0.0
2022-09-19 11:00:00,18.4,0.0,1016.2,84.0,24.0,21.2,0.206897,9.4
2022-09-19 12:00:00,18.3,0.0,1016.4,83.0,26.0,21.3,0.258621,10.4
2022-09-19 13:00:00,19.3,0.0,1017.1,78.0,40.0,23.4,0.275862,9.3
2022-09-19 14:00:00,19.9,0.0,1017.4,70.0,50.0,25.8,0.206897,14.8
2022-09-19 15:00:00,19.2,0.0,1017.5,58.0,30.0,28.2,0.068966,20.4
2022-09-19 16:00:00,17.1,0.0,1016.3,46.0,36.0,30.0,0.0,16.6
2022-09-19 17:00:00,16.7,0.0,1015.8,42.0,36.0,31.1,-0.051724,16.2
2022-09-19 18:00:00,18.0,0.0,1015.2,47.0,30.0,30.6,-0.086207,20.4
2022-09-19 19:00:00,17.6,0.0,1014.4,44.0,40.0,31.3,-0.068966,16.7
2022-09-19 20:00:00,17.8,0.0,1013.8,45.0,60.0,31.1,-0.017241,16.7
2022-09-19 21:00:00,15.8,0.0,1013.2,36.0,52.0,32.8,0.034483,16.2
2022-09-19 22:00:00,15.5,0.0,1012.9,36.0,62.0,32.5,0.068966,13.0
2022-09-19 23:00:00,16.7,0.0,1013.2,43.0,62.0,30.7,0.12069,7.6
2022-09-20 00:00:00,15.7,0.0,1013.6,47.0,31.0,28.1,0.258621,9.7
2022-09-20 01:00:00,15.1,0.0,1014.2,47.0,28.0,27.4,0.344828,9.7
2022-09-20 02:00:00,16.7,0.0,1015.2,57.0,29.0,25.9,0.344828,7.9
2022-09-20 03:00:00,16.9,0.0,1015.3,61.0,33.0,24.9,0.310345,7.6
2022-09-20 04:00:00,19.4,0.0,1015.2,91.0,0.0,20.9,0.275862,0.0
2022-09-20 05:00:00,18.2,0.0,1015.1,84.0,0.0,21.0,0.241379,0.0
2022-09-20 06:00:00,17.2,0.0,1015.2,74.0,42.0,22.0,0.224138,6.5
2022-09-20 07:00:00,17.3,0.0,1015.0,75.0,25.0,21.9,0.206897,6.5
2022-09-20 08:00:00,17.4,0.0,1015.0,86.0,0.0,19.8,0.206897,0.0
2022-09-20 09:00:00,17.8,0.0,1015.1,92.0,0.0,19.1,0.189655,0.0
2022-09-20 10:00:00,17.4,0.0,1015.3,91.0,10.0,18.9,0.206897,5.5
2022-09-20 11:00:00,17.1,0.0,1015.8,84.0,27.0,19.9,0.241379,6.5
2022-09-20 12:00:00,17.2,0.0,1016.3,81.0,18.0,20.6,0.275862,7.9
2022-09-20 13:00:00,18.2,0.0,1016.8,72.0,30.0,23.5,0.310345,5.5
2022-09-20 14:00:00,17.8,0.0,1017.0,59.0,50.0,26.5,0.241379,9.3
2022-09-20 15:00:00,17.6,0.0,1016.8,50.0,50.0,29.1,0.12069,13.0
2022-09-20 16:00:00,16.2,0.0,1016.7,41.0,53.0,31.0,0.034483,9.0
2022-09-20 17:00:00,15.8,0.0,1015.9,37.0,48.0,32.3,-0.017241,9.7
2022-09-20 18:00:00,16.7,0.0,1015.1,41.0,60.0,31.6,-0.051724,13.0
2022-09-20 19:00:00,16.3,0.0,1014.1,38.0,40.0,32.4,-0.051724,13.0
2022-09-20 20:00:00,16.3,0.0,1013.4,35.0,50.0,33.9,-0.017241,9.7
2022-09-20 21:00:00,15.8,0.0,1012.9,34.0,50.0,33.8,0.051724,11.2
2022-09-20 22:00:00,16.0,0.0,1012.6,36.0,52.0,33.1,0.155172,11.2
2022-09-20 23:00:00,19.0,0.0,1012.9,54.0,360.0,29.3,0.172414,9.3
2022-09-21 00:00:00,18.2,0.0,1013.3,50.0,352.0,29.7,0.293103,12.6
2022-09-21 01:00:00,18.8,0.0,1014.1,55.0,356.0,28.7,0.362069,11.9
2022-09-21 02:00:00,19.2,0.0,1014.5,60.0,4.0,27.7,0.344828,9.0
2022-09-21 03:00:00,20.1,0.0,1014.4,81.0,0.0,23.5,0.310345,0.0
2022-09-21 04:00:00,20.5,0.0,1013.9,87.0,0.0,22.8,0.275862,0.0
2022-09-21 05:00:00,20.5,0.0,1013.8,92.0,0.0,21.9,0.258621,0.0
2022-09-21 06:00:00,19.5,0.0,1013.6,77.0,85.0,23.8,0.224138,5.4
2022-09-21 07:00:00,19.1,0.0,1013.7,77.0,94.0,23.4,0.206897,7.2
2022-09-21 08:00:00,19.1,0.0,1013.5,93.0,0.0,20.3,0.206897,0.0
2022-09-21 09:00:00,19.9,0.0,1013.6,96.0,0.0,20.6,0.189655,0.0
2022-09-21 10:00:00,18.8,0.0,1014.0,93.0,0.0,20.0,0.206897,0.0
2022-09-21 11:00:00,19.3,0.0,1014.6,90.0,56.0,21.0,0.241379,6.1
2022-09-21 12:00:00,19.4,0.0,1015.0,87.0,37.0,21.7,0.293103,5.4
2022-09-21 13:00:00,20.3,0.0,1015.5,77.0,31.0,24.6,0.310345,5.0
2022-09-21 14:00:00,22.6,0.0,1015.4,74.0,40.0,27.7,0.241379,7.4
2022-09-21 15:00:00,21.9,0.0,1015.5,62.0,30.0,30.0,0.12069,7.4
2022-09-21 16:00:00,14.1,0.0,1015.1,34.0,76.0,31.9,0.034483,12.6
2022-09-21 17:00:00,13.8,0.0,1014.3,32.0,76.0,32.6,0.0,14.0
2022-09-21 18:00:00,16.6,0.0,1013.7,38.0,70.0,32.8,0.0,18.5
2022-09-21 19:00:00,16.1,0.0,1012.8,36.0,60.0,33.2,-0.034483,14.8
2022-09-21 20:00:00,14.5,0.0,1012.1,31.0,54.0,34.0,0.12069,12.6
2022-09-21 21:00:00,14.5,0.0,1011.6,31.0,45.0,34.0,0.068966,13.7
2022-09-21 22:00:00,16.0,0.0,1011.5,37.0,40.0,32.6,0.12069,9.3
2022-09-21 23:00:00,17.8,0.0,1011.6,47.0,70.0,30.4,0.172414,9.3
2022-09-22 00:00:00,13.9,0.0,1011.8,37.0,11.0,30.2,0.275862,11.9
2022-09-22 01:00:00,14.0,0.0,1012.4,40.0,24.0,29.0,0.362069,10.1
2022-09-22 02:00:00,18.6,0.0,1013.1,78.0,0.0,22.6,0.362069,0.0
2022-09-22 03:00:00,14.8,0.0,1013.4,49.0,73.0,26.4,0.327586,7.6
2022-09-22 04:00:00,19.3,0.0,1013.4,88.0,0.0,21.4,0.293103,0.0
2022-09-22 05:00:00,19.2,0.0,1013.4,91.0,0.0,20.7,0.258621,0.0
2022-09-22 06:00:00,15.3,0.0,1013.1,58.0,160.0,24.1,0.241379,5.4
2022-09-22 07:00:00,16.1,0.0,1013.0,63.0,188.0,23.6,0.224138,5.4
2022-09-22 08:00:00,17.8,0.0,1012.6,91.0,130.0,19.3,0.206897,5.5
2022-09-22 09:00:00,18.1,0.0,1012.4,95.0,0.0,18.9,0.206897,0.0
2022-09-22 10:00:00,17.4,0.0,1013.0,94.0,0.0,18.4,0.224138,0.0
2022-09-22 11:00:00,16.3,0.0,1013.3,79.0,344.0,20.1,0.258621,6.1
2022-09-22 12:00:00,16.4,0.0,1013.6,75.0,340.0,21.0,0.310345,5.8
2022-09-22 13:00:00,18.2,0.0,1014.2,71.0,0.0,23.8,0.310345,0.0
2022-09-22 14:00:00,18.2,0.0,1014.2,53.0,340.0,28.7,0.241379,7.4
2022-09-22 15:00:00,18.3,0.0,1014.0,48.0,263.0,30.5,0.12069,3.6
2022-09-22 16:00:00,17.8,0.0,1013.6,42.0,272.0,32.3,0.051724,4.0
2022-09-22 17:00:00,17.3,0.0,1012.9,40.0,360.0,32.7,0.0,11.1
2022-09-22 18:00:00,16.9,0.0,1012.0,37.0,330.0,33.6,-0.017241,11.1
2022-09-22 19:00:00,16.6,0.0,1011.0,35.0,10.0,34.3,0.017241,9.3
2022-09-22 20:00:00,16.6,0.0,1010.1,34.0,350.0,34.8,0.034483,7.4
2022-09-22 21:00:00,14.8,0.0,1009.4,29.0,300.0,35.6,0.086207,10.4
2022-09-22 22:00:00,17.2,0.0,1009.2,36.0,340.0,34.4,0.155172,5.5
2022-09-22 23:00:00,18.6,0.0,1009.2,50.0,0.0,30.2,0.224138,0.0
2022-09-23 00:00:00,19.7,0.0,1009.6,63.0,0.0,27.4,0.344828,0.0
2022-09-23 01:00:00,15.0,0.0,1010.2,38.0,336.0,31.0,0.413793,10.1
2022-09-23 02:00:00,16.6,0.0,1010.7,47.0,320.0,29.1,0.396552,7.2
2022-09-23 03:00:00,18.7,0.0,1011.1,56.0,360.0,28.3,0.37931,18.5
2022-09-23 04:00:00,21.0,0.0,1011.5,79.0,330.0,24.9,0.344828,11.1
2022-09-23 05:00:00,16.9,0.0,1011.9,51.0,338.0,28.0,0.327586,13.0
2022-09-23 06:00:00,20.4,0.0,1012.0,77.0,10.0,24.7,0.293103,13.0
2022-09-23 07:00:00,17.8,0.0,1012.3,58.0,17.0,26.8,0.275862,11.2
2022-09-23 08:00:00,20.2,0.0,1012.5,81.0,30.0,23.7,0.258621,14.8
2022-09-23 09:00:00,18.5,0.0,1012.7,77.0,40.0,22.7,0.258621,14.8
2022-09-23 10:00:00,18.3,0.0,1013.6,67.0,30.0,24.8,0.275862,14.4
2022-09-23 11:00:00,14.4,0.0,1014.6,67.0,30.0,20.8,0.310345,14.8
2022-09-23 12:00:00,13.8,0.0,1015.2,56.0,23.0,23.1,0.344828,15.1
2022-09-23 13:00:00,14.1,0.0,1015.8,58.0,80.0,22.8,0.344828,18.5
2022-09-23 14:00:00,13.8,0.0,1016.3,50.0,80.0,24.9,0.258621,22.2
2022-09-23 15:00:00,11.7,0.0,1016.6,39.0,60.0,26.8,0.137931,18.7
2022-09-23 16:00:00,11.6,0.0,1016.9,36.0,60.0,28.1,0.017241,17.3
2022-09-23 17:00:00,12.3,0.0,1016.2,35.0,66.0,29.4,-0.051724,15.1
2022-09-23 18:00:00,13.7,0.0,1015.7,39.0,100.0,29.1,-0.12069,18.5
2022-09-23 19:00:00,11.7,0.0,1014.9,34.0,90.0,29.2,-0.137931,11.1
2022-09-23 20:00:00,12.2,0.0,1014.4,31.0,55.0,31.4,-0.155172,12.2
2022-09-23 21:00:00,11.6,0.0,1014.3,30.0,53.0,31.2,-0.103448,13.0
2022-09-23 22:00:00,12.2,0.0,1014.5,36.0,70.0,28.7,-0.017241,13.0
2022-09-23 23:00:00,14.3,0.0,1014.7,51.0,40.0,25.2,0.086207,7.4
2022-09-24 00:00:00,14.6,0.0,1015.2,64.0,60.0,21.7,0.224138,11.1
2022-09-24 01:00:00,10.9,0.0,1016.1,40.0,33.0,25.5,0.310345,13.3
2022-09-24 02:00:00,10.3,0.0,1016.9,40.0,40.0,24.8,0.310345,13.7
2022-09-24 03:00:00,12.7,0.0,1017.8,61.0,80.0,20.5,0.293103,13.0
2022-09-24 04:00:00,13.1,0.0,1017.9,67.0,90.0,19.4,0.275862,7.4
2022-09-24 05:00:00,10.4,0.0,1017.8,49.0,73.0,21.6,0.258621,10.4
2022-09-24 06:00:00,11.2,0.0,1017.6,54.0,81.0,20.9,0.224138,10.4
2022-09-24 07:00:00,13.3,0.0,1017.6,79.0,100.0,17.0,0.206897,7.4
2022-09-24 08:00:00,12.9,0.0,1017.7,65.0,88.0,19.7,0.189655,8.3
2022-09-24 09:00:00,14.3,0.0,1017.7,86.0,90.0,16.7,0.172414,7.4
2022-09-24 10:00:00,14.5,0.0,1017.8,77.0,81.0,18.6,0.172414,7.9
2022-09-24 11:00:00,14.7,0.0,1018.1,80.0,80.0,18.2,0.206897,8.6
2022-09-24 12:00:00,15.2,0.0,1018.6,80.0,100.0,18.7,0.206897,9.3
2022-09-24 13:00:00,14.5,0.0,1018.9,69.0,80.0,20.4,0.206897,10.1
2022-09-24 14:00:00,14.6,0.0,1019.1,57.0,140.0,23.6,0.137931,13.0
2022-09-24 15:00:00,13.5,0.0,1018.9,45.0,90.0,26.4,0.017241,9.3
2022-09-24 16:00:00,16.0,0.0,1018.7,51.0,88.0,27.0,-0.068966,7.2
2022-09-24 17:00:00,14.7,0.0,1017.9,44.0,70.0,28.1,-0.155172,14.8
2022-09-24 18:00:00,14.0,0.0,1017.4,41.0,40.0,28.5,-0.206897,11.1
2022-09-24 19:00:00,12.6,0.0,1016.2,36.0,360.0,29.2,-0.224138,11.1
2022-09-24 20:00:00,10.8,0.0,1015.4,30.0,51.0,30.3,-0.155172,7.9
2022-09-24 21:00:00,9.8,0.0,1014.9,28.0,49.0,30.3,-0.12069,9.4
2022-09-24 22:00:00,11.8,0.0,1014.9,35.0,40.0,28.8,-0.017241,11.1
2022-09-24 23:00:00,12.7,0.0,1014.9,39.0,55.0,27.9,0.086207,6.8
2022-09-25 00:00:00,11.7,0.0,1015.1,43.0,42.0,25.2,0.241379,7.6
2022-09-25 01:00:00,9.9,0.0,1015.5,40.0,44.0,24.4,0.327586,10.4
2022-09-25 02:00:00,8.4,0.0,1016.0,38.0,61.0,23.5,0.327586,9.0
2022-09-25 03:00:00,13.2,0.0,1016.0,68.0,0.0,19.2,0.310345,0.0
2022-09-25 04:00:00,13.9,0.0,1016.0,77.0,0.0,18.0,0.275862,0.0
2022-09-25 05:00:00,14.3,0.0,1015.5,81.0,0.0,17.6,0.258621,0.0
2022-09-25 06:00:00,12.1,0.0,1015.2,60.0,103.0,20.1,0.241379,7.2
2022-09-25 07:00:00,14.1,0.0,1015.0,81.0,0.0,17.4,0.224138,0.0
2022-09-25 08:00:00,14.6,0.0,1014.7,89.0,0.0,16.4,0.224138,0.0
2022-09-25 09:00:00,14.4,0.0,1015.0,91.0,0.0,15.9,0.172414,0.0
2022-09-25 10:00:00,16.4,0.0,1014.9,88.0,105.0,18.4,0.155172,6.8
2022-09-25 11:00:00,16.5,0.0,1015.1,90.0,119.0,18.2,0.155172,6.8
2022-09-25 12:00:00,15.4,0.0,1015.3,93.0,0.0,16.5,0.155172,0.0
2022-09-25 13:00:00,17.4,0.0,1015.5,77.0,0.0,21.6,0.155172,0.0
2022-09-25 14:00:00,18.1,0.0,1015.3,67.0,0.0,24.6,0.086207,0.0
2022-09-25 15:00:00,19.1,0.0,1015.1,62.0,186.0,27.0,-0.017241,6.1
2022-09-25 16:00:00,17.3,0.0,1014.3,50.0,202.0,28.8,-0.137931,6.8
2022-09-25 17:00:00,14.0,0.0,1013.8,38.0,360.0,29.8,-0.189655,13.0
2022-09-25 18:00:00,15.2,0.0,1013.1,39.0,50.0,30.7,-0.206897,11.1
2022-09-25 19:00:00,16.7,0.0,1012.2,41.0,254.0,31.6,-0.206897,4.7
2022-09-25 20:00:00,16.6,0.0,1011.2,39.0,248.0,32.3,-0.155172,5.0
2022-09-25 21:00:00,15.1,0.0,1010.6,39.0,90.0,30.6,-0.103448,7.4
2022-09-25 22:00:00,15.3,0.0,1010.1,36.0,258.0,32.3,0.051724,6.1
2022-09-25 23:00:00,18.4,0.0,1010.2,61.0,0.0,26.5,0.206897,0.0
2022-09-26 00:00:00,17.6,0.0,1010.9,52.0,212.0,28.4,0.258621,5.0
2022-09-26 01:00:00,17.8,0.0,1011.4,58.0,146.0,26.7,0.344828,5.8
2022-09-26 02:00:00,17.7,0.0,1012.0,72.0,0.0,23.0,0.327586,0.0
2022-09-26 03:00:00,18.3,0.0,1012.3,72.0,210.0,23.6,0.293103,11.1
2022-09-26 04:00:00,19.2,0.0,1012.2,79.0,220.0,23.0,0.275862,9.3
2022-09-26 05:00:00,19.3,0.0,1012.8,84.0,250.0,22.1,0.241379,5.5
2022-09-26 06:00:00,19.3,0.0,1012.5,80.0,228.0,22.9,0.224138,10.1
2022-09-26 07:00:00,19.5,0.0,1012.4,86.0,0.0,21.9,0.206897,0.0
2022-09-26 08:00:00,19.3,0.0,1012.4,91.0,0.0,20.8,0.206897,0.0
2022-09-26 09:00:00,20.6,0.0,1012.1,92.0,254.0,22.0,0.189655,7.2
2022-09-26 10:00:00,20.8,0.0,1011.8,95.0,273.0,21.6,0.206897,6.5
2022-09-26 11:00:00,20.6,0.0,1012.1,96.0,305.0,21.3,0.241379,7.6
2022-09-26 12:00:00,18.6,0.0,1012.7,95.0,0.0,19.4,0.275862,0.0
2022-09-26 13:00:00,18.6,0.0,1013.1,71.0,10.0,24.2,0.310345,5.5
2022-09-26 14:00:00,18.3,0.0,1013.5,59.0,355.0,27.0,0.241379,7.6
2022-09-26 15:00:00,18.7,0.0,1013.8,54.0,353.0,28.9,0.103448,10.8
2022-09-26 16:00:00,17.7,0.0,1013.2,51.0,60.0,28.8,0.017241,5.5
2022-09-26 17:00:00,18.0,0.0,1012.5,47.0,10.0,30.6,-0.017241,9.3
2022-09-26 18:00:00,16.9,0.0,1011.8,42.0,350.0,31.3,-0.017241,11.1
2022-09-26 19:00:00,11.5,0.0,1011.0,26.0,333.0,33.7,0.017241,14.0
2022-09-26 20:00:00,13.0,0.0,1010.4,29.0,324.0,33.5,0.017241,12.6
2022-09-26 21:00:00,15.3,0.0,1009.8,36.0,350.0,32.3,0.068966,11.1
2022-09-26 22:00:00,13.3,0.0,1009.3,33.0,360.0,31.5,0.12069,9.3
2022-09-26 23:00:00,12.2,0.0,1009.8,37.0,360.0,28.3,0.224138,9.3
2022-09-27 00:00:00,11.0,0.0,1010.8,31.0,346.0,30.0,0.327586,14.4
2022-09-27 01:00:00,10.1,0.0,1012.0,31.0,356.0,28.9,0.396552,14.0
2022-09-27 02:00:00,9.9,0.0,1012.6,35.0,360.0,26.6,0.37931,14.4
2022-09-27 03:00:00,12.6,0.0,1013.1,53.0,20.0,22.7,0.344828,5.5
2022-09-27 04:00:00,11.6,0.0,1013.7,52.0,0.0,21.9,0.310345,0.0
2022-09-27 05:00:00,12.8,0.0,1014.0,69.0,0.0,18.6,0.275862,0.0
2022-09-27 06:00:00,12.4,0.0,1014.1,69.0,350.0,18.2,0.258621,11.1
2022-09-27 07:00:00,9.1,0.0,1014.2,45.0,353.0,21.5,0.241379,13.3
2022-09-27 08:00:00,10.0,0.0,1014.1,58.0,30.0,18.4,0.224138,11.1
2022-09-27 09:00:00,10.0,0.0,1014.0,64.0,30.0,16.8,0.206897,11.1
2022-09-27 10:00:00,8.0,0.0,1014.1,48.0,11.0,19.3,0.206897,12.2
2022-09-27 11:00:00,9.6,0.0,1014.4,69.0,0.0,15.3,0.241379,0.0
2022-09-27 12:00:00,9.7,0.0,1014.9,67.0,30.0,15.8,0.275862,9.3
2022-09-27 13:00:00,9.2,0.0,1015.6,53.0,40.0,19.0,0.293103,20.4
2022-09-27 14:00:00,8.5,0.0,1016.4,40.0,60.0,22.8,0.224138,20.4
2022-09-27 15:00:00,6.7,0.0,1016.3,31.0,36.0,25.0,0.086207,17.3
2022-09-27 16:00:00,7.4,0.0,1016.4,33.0,50.0,24.8,-0.034483,20.4
2022-09-27 17:00:00,7.3,0.0,1015.9,31.0,60.0,25.7,-0.086207,14.8
2022-09-27 18:00:00,6.3,0.0,1015.1,26.0,30.0,27.5,-0.12069,20.4
2022-09-27 19:00:00,3.5,0.0,1014.1,19.0,9.0,29.6,-0.103448,16.6
2022-09-27 20:00:00,3.0,0.0,1013.4,18.0,13.0,29.9,-0.103448,16.2
2022-09-27 21:00:00,4.4,0.0,1013.2,23.0,50.0,27.4,-0.017241,14.8
2022-09-27 22:00:00,1.7,0.0,1013.8,18.0,18.0,28.3,0.103448,15.1
2022-09-27 23:00:00,0.2,0.0,1014.1,18.0,10.0,26.5,0.068966,12.6
2022-09-28 00:00:00,-1.1,0.0,1014.5,19.0,356.0,24.0,0.206897,11.5
2022-09-28 01:00:00,5.1,0.0,1015.4,38.0,20.0,19.8,0.258621,9.3
2022-09-28 02:00:00,1.7,0.0,1016.4,26.0,9.0,22.1,0.275862,17.3
2022-09-28 03:00:00,4.6,0.0,1016.9,40.0,30.0,18.4,0.275862,16.7
2022-09-28 04:00:00,5.4,0.0,1016.9,51.0,40.0,15.5,0.241379,13.0
2022-09-28 05:00:00,1.0,0.0,1017.3,28.0,20.0,20.1,0.224138,18.7
2022-09-28 06:00:00,4.5,0.0,1017.1,47.0,30.0,15.8,0.189655,14.8
2022-09-28 07:00:00,4.2,0.0,1016.7,46.0,40.0,15.8,0.172414,16.7
2022-09-28 08:00:00,3.8,0.0,1017.1,46.0,30.0,15.4,0.172414,18.5
2022-09-28 09:00:00,3.5,0.0,1016.6,45.0,40.0,15.4,0.155172,24.1
2022-09-28 10:00:00,0.6,0.0,1017.1,32.0,22.0,17.5,0.155172,21.2
2022-09-28 11:00:00,3.2,0.0,1017.7,44.0,40.0,15.4,0.206897,22.2
2022-09-28 12:00:00,3.2,0.0,1017.8,42.0,50.0,16.1,0.258621,25.9
2022-09-28 13:00:00,3.7,0.0,1018.3,36.0,60.0,19.1,0.275862,35.2
2022-09-28 14:00:00,2.0,0.0,1018.4,31.0,24.0,19.6,0.172414,27.4
2022-09-28 15:00:00,2.3,0.0,1017.5,28.0,25.0,21.6,0.068966,29.5
2022-09-28 16:00:00,5.1,0.0,1017.9,34.0,40.0,21.6,0.068966,29.6
2022-09-28 17:00:00,5.5,0.0,1017.6,33.0,40.0,22.6,0.086207,33.3
2022-09-28 18:00:00,5.3,0.0,1017.0,30.0,40.0,23.9,0.0,37.0
2022-09-28 19:00:00,3.3,0.0,1015.7,22.0,30.0,26.8,0.0,29.9
2022-09-28 20:00:00,2.9,0.0,1015.0,21.0,30.0,27.1,0.017241,29.5
2022-09-28 21:00:00,5.3,0.0,1014.5,29.0,50.0,24.5,0.103448,27.8
2022-09-28 22:00:00,1.9,0.0,1014.5,21.0,25.0,25.9,-0.017241,29.2
