DT,dwpt,rhum,wdir,Amity,pres,temp,wspd,prcp
2022-10-10 08:00:00,9.4,89.0,320.0,0.267747,1017.6,11.1,0.0,0.0
2022-10-10 09:00:00,8.8,86.0,0.0,0.249471,1017.8,11.1,0.0,0.0
2022-10-10 10:00:00,8.3,96.0,260.0,0.250516,1018.0,8.9,5.4,0.0
2022-10-10 11:00:00,8.3,96.0,260.0,0.254801,1018.0,8.9,5.4,0.0
2022-10-10 12:00:00,7.8,93.0,0.0,0.295506,1018.2,8.9,0.0,0.0
2022-10-10 13:00:00,7.8,93.0,0.0,0.345589,1018.2,8.9,0.0,0.0
2022-10-10 14:00:00,7.2,96.0,0.0,0.420134,1019.1,7.8,0.0,0.0
2022-10-10 15:00:00,10.6,90.0,340.0,0.422552,1019.3,12.2,5.4,0.0
2022-10-10 16:00:00,10.6,90.0,340.0,0.39625,1019.3,12.2,5.4,0.0
2022-10-10 17:00:00,12.3,70.0,2.0,0.330972,1019.6,17.8,5.4,0.0
2022-10-10 18:00:00,12.8,61.0,120.0,0.312234,1018.8,20.6,7.6,0.0
2022-10-10 19:00:00,13.2,53.0,220.0,0.317751,1018.4,23.3,5.4,0.0
2022-10-10 20:00:00,13.2,53.0,220.0,0.360787,1018.4,23.3,5.4,0.0
2022-10-10 21:00:00,12.8,45.0,100.0,0.390221,1017.1,25.6,5.4,0.0
2022-10-10 22:00:00,12.9,44.0,100.0,0.428272,1016.7,26.1,9.4,0.0
2022-10-10 23:00:00,12.2,42.0,0.0,0.461301,1016.6,26.1,9.4,0.0
2022-10-11 00:00:00,13.9,52.0,0.0,0.52011,1016.6,24.4,0.0,0.0
2022-10-11 01:00:00,13.9,52.0,0.0,0.530339,1016.6,24.4,0.0,0.0
2022-10-11 02:00:00,12.3,57.0,330.0,0.499143,1017.7,21.1,5.4,0.0
2022-10-11 03:00:00,12.9,66.0,330.0,0.467377,1018.3,19.4,11.2,0.0
2022-10-11 04:00:00,12.7,83.0,230.0,0.417594,1018.6,15.6,13.0,0.0
2022-10-11 05:00:00,12.1,83.0,250.0,0.367502,1019.1,15.0,11.2,0.0
2022-10-11 06:00:00,12.1,83.0,250.0,0.305995,1019.1,15.0,11.2,0.0
2022-10-11 07:00:00,12.2,93.0,270.0,0.282064,1019.0,13.3,7.6,0.0
2022-10-11 08:00:00,11.1,96.0,3.0,0.266153,1019.2,11.7,7.6,0.0
2022-10-11 09:00:00,11.1,96.0,250.0,0.258796,1019.2,11.7,9.4,0.0
2022-10-11 10:00:00,10.6,93.0,0.0,0.240816,1020.0,11.7,0.0,0.0
2022-10-11 11:00:00,9.9,86.0,310.0,0.257319,1020.5,12.2,11.2,0.0
2022-10-11 12:00:00,7.8,83.0,0.0,0.296914,1021.4,10.6,0.0,0.0
2022-10-11 13:00:00,7.8,86.0,0.0,0.348441,1021.8,10.0,0.0,0.0
2022-10-11 14:00:00,8.3,89.0,10.0,0.419983,1022.3,10.0,7.6,0.0
2022-10-11 15:00:00,8.3,89.0,10.0,0.404433,1022.3,10.0,7.6,0.0
2022-10-11 16:00:00,8.9,72.0,10.0,0.365275,1022.5,13.9,5.4,0.0
2022-10-11 17:00:00,8.8,64.0,3.0,0.320777,1022.2,15.6,5.4,0.0
2022-10-11 18:00:00,8.9,60.0,350.0,0.282353,1022.0,16.7,9.4,0.0
2022-10-11 19:00:00,8.8,52.0,350.0,0.253219,1021.7,18.9,9.4,0.0
2022-10-11 20:00:00,8.8,52.0,340.0,0.267178,1021.7,18.9,9.4,0.0
2022-10-11 21:00:00,7.7,42.0,340.0,0.295323,1020.1,21.1,11.2,0.0
2022-10-11 22:00:00,7.1,39.0,330.0,0.349074,1019.6,21.7,5.4,0.0
2022-10-11 23:00:00,8.0,40.0,20.0,0.408317,1019.3,22.2,13.0,0.0
2022-10-12 00:00:00,8.2,42.0,30.0,0.479553,1019.2,21.7,7.6,0.0
2022-10-12 01:00:00,8.2,42.0,30.0,0.525588,1019.2,21.7,7.6,0.0
2022-10-12 02:00:00,7.9,65.0,80.0,0.489093,1019.8,14.4,7.6,0.0
2022-10-12 03:00:00,8.9,72.0,0.0,0.456899,1020.0,13.9,0.0,0.0
2022-10-12 04:00:00,8.3,77.0,0.0,0.402546,1020.4,12.2,0.0,0.0
2022-10-12 05:00:00,7.2,83.0,0.0,0.348109,1020.7,10.0,0.0,0.0
2022-10-12 06:00:00,7.2,83.0,0.0,0.295273,1020.7,10.0,0.0,0.0
2022-10-12 07:00:00,8.3,83.0,0.0,0.277918,1020.8,11.1,0.0,0.0
2022-10-12 08:00:00,7.2,89.0,260.0,0.266503,1020.8,8.9,5.4,0.0
2022-10-12 09:00:00,6.1,89.0,0.0,0.265479,1020.9,7.8,0.0,0.0
2022-10-12 10:00:00,5.0,89.0,0.0,0.268454,1020.8,6.7,0.0,0.0
2022-10-12 11:00:00,5.0,89.0,0.0,0.275463,1020.8,6.7,0.0,0.0
2022-10-12 12:00:00,5.0,96.0,250.0,0.320813,1021.1,5.6,7.6,0.0
2022-10-12 13:00:00,5.7,97.0,0.0,0.37441,1021.3,6.1,0.0,0.0
2022-10-12 14:00:00,5.6,93.0,0.0,0.42328,1021.4,6.7,0.0,0.0
2022-10-12 15:00:00,5.6,93.0,0.0,0.404145,1021.4,6.7,0.0,0.0
2022-10-12 16:00:00,9.4,80.0,0.0,0.366472,1022.1,12.8,0.0,0.0
2022-10-12 17:00:00,10.0,67.0,0.0,0.33211,1021.8,16.1,0.0,0.0
2022-10-12 18:00:00,10.7,59.0,210.0,0.294419,1021.3,18.9,5.4,0.0
2022-10-12 19:00:00,11.1,53.0,210.0,0.268312,1020.9,21.1,5.4,0.0
2022-10-12 20:00:00,11.1,53.0,26.0,0.267768,1020.9,21.1,5.4,0.0
2022-10-12 21:00:00,10.7,42.0,0.0,0.290302,1019.8,24.4,0.0,0.0
2022-10-12 22:00:00,10.5,40.0,140.0,0.348297,1019.3,25.0,5.4,0.0
2022-10-12 23:00:00,11.0,40.0,120.0,0.436963,1019.1,25.6,5.4,0.0
2022-10-13 00:00:00,11.6,46.0,130.0,0.505635,1019.0,23.9,5.4,0.0
2022-10-13 01:00:00,11.6,46.0,130.0,0.531219,1019.0,23.9,5.4,0.0
2022-10-13 02:00:00,11.7,61.0,0.0,0.506505,1019.3,19.4,0.0,0.0
2022-10-13 03:00:00,11.2,78.0,0.0,0.472057,1019.5,15.0,0.0,0.0
2022-10-13 04:00:00,10.7,84.0,280.0,0.410104,1019.9,13.3,5.4,0.0
2022-10-13 05:00:00,8.9,89.0,0.0,0.355462,1020.1,10.6,0.0,0.0
2022-10-13 06:00:00,8.9,89.0,0.0,0.310699,1020.1,10.6,0.0,0.0
2022-10-13 07:00:00,7.9,97.0,0.0,0.287304,1020.2,8.3,0.0,0.0
2022-10-13 08:00:00,7.9,97.0,0.0,0.278331,1020.2,8.3,0.0,0.0
2022-10-13 09:00:00,7.2,96.0,0.0,0.269248,1020.2,7.8,0.0,0.0
2022-10-13 10:00:00,7.2,96.0,0.0,0.268888,1020.2,7.8,0.0,0.0
2022-10-13 11:00:00,6.1,93.0,0.0,0.269485,1019.9,7.2,0.0,0.0
2022-10-13 12:00:00,6.1,93.0,0.0,0.309811,1019.9,7.2,0.0,0.0
2022-10-13 13:00:00,5.7,97.0,0.0,0.374592,1020.0,6.1,0.0,0.0
2022-10-13 14:00:00,4.0,97.0,0.0,0.452689,1020.4,4.4,0.0,0.0
2022-10-13 15:00:00,6.1,100.0,0.0,0.436452,1021.0,6.1,0.0,0.0
2022-10-13 16:00:00,10.0,83.0,0.0,0.384246,1020.9,12.8,0.0,0.0
2022-10-13 17:00:00,10.0,67.0,0.0,0.342827,1020.7,16.1,0.0,0.0
2022-10-13 18:00:00,10.7,53.0,0.0,0.306797,1020.2,20.6,0.0,0.0
2022-10-13 19:00:00,10.7,45.0,0.0,0.285961,1019.4,23.3,0.0,0.0
2022-10-13 20:00:00,10.7,45.0,0.0,0.299958,1019.4,23.3,0.0,0.0
2022-10-13 21:00:00,11.2,37.0,90.0,0.319866,1017.6,27.2,5.4,0.0
2022-10-13 22:00:00,9.6,30.0,0.0,0.37128,1016.8,28.9,0.0,0.0
2022-10-13 23:00:00,9.5,29.0,2.0,0.441662,1016.3,29.4,0.0,0.0
2022-10-14 00:00:00,10.4,35.0,350.0,0.4919,1015.7,27.2,5.4,0.0
2022-10-14 01:00:00,10.4,35.0,350.0,0.515869,1015.7,27.2,5.4,0.0
2022-10-14 02:00:00,11.7,63.0,310.0,0.480989,1016.1,18.9,5.4,0.0
2022-10-14 03:00:00,9.4,62.0,0.0,0.456192,1016.1,16.7,0.0,0.0
2022-10-14 04:00:00,9.3,74.0,330.0,0.400862,1016.3,13.9,7.6,0.0
2022-10-14 05:00:00,9.3,74.0,330.0,0.344466,1016.3,13.9,7.6,0.0
2022-10-14 06:00:00,8.9,89.0,220.0,0.305223,1016.2,10.6,5.4,0.0
2022-10-14 07:00:00,8.9,89.0,0.0,0.284023,1015.9,10.6,0.0,0.0
2022-10-14 08:00:00,7.2,89.0,0.0,0.267398,1016.1,8.9,0.0,0.0
2022-10-14 09:00:00,7.8,93.0,0.0,0.267388,1016.1,8.9,0.0,0.0
2022-10-14 10:00:00,7.8,93.0,0.0,0.266482,1016.1,8.9,0.0,0.0
2022-10-14 11:00:00,5.1,93.0,0.0,0.278629,1016.0,6.1,0.0,0.0
2022-10-14 12:00:00,5.0,100.0,260.0,0.322033,1015.9,5.0,5.4,0.0
2022-10-14 13:00:00,5.1,93.0,0.0,0.353395,1016.1,6.1,0.0,0.0
2022-10-14 14:00:00,5.0,96.0,0.0,0.422619,1016.0,5.6,0.0,0.0
2022-10-14 15:00:00,5.0,96.0,0.0,0.426073,1016.0,5.6,0.0,0.0
2022-10-14 16:00:00,8.9,72.0,0.0,0.3835,1015.9,13.9,0.0,0.0
2022-10-14 17:00:00,9.4,58.0,0.0,0.335142,1015.6,17.8,0.0,0.0
2022-10-14 18:00:00,10.6,51.0,0.0,0.318082,1015.0,21.1,0.0,0.0
2022-10-14 19:00:00,10.6,51.0,0.0,0.302569,1015.0,21.1,0.0,0.0
2022-10-14 20:00:00,11.1,39.0,2.0,0.309711,1013.3,26.1,5.4,0.0
2022-10-14 21:00:00,10.4,35.0,100.0,0.332455,1012.4,27.2,7.6,0.0
2022-10-14 22:00:00,9.0,28.0,100.0,0.384286,1011.8,29.4,7.6,0.0
2022-10-14 23:00:00,8.6,28.0,5.0,0.438922,1011.4,28.9,18.4,0.0
2022-10-15 00:00:00,8.6,28.0,350.0,0.478287,1011.4,28.9,18.4,0.0
2022-10-15 01:00:00,7.8,37.0,20.0,0.520905,1011.0,23.3,13.0,0.0
2022-10-15 02:00:00,7.9,41.0,20.0,0.472405,1011.2,21.7,11.2,0.0
2022-10-15 03:00:00,7.7,45.0,360.0,0.431388,1011.4,20.0,11.2,0.0
2022-10-15 04:00:00,7.3,52.0,350.0,0.398557,1011.5,17.2,9.4,0.0
2022-10-15 05:00:00,7.3,52.0,350.0,0.366148,1011.5,17.2,9.4,0.0
2022-10-15 06:00:00,6.6,64.0,360.0,0.319415,1011.6,13.3,5.4,0.0
2022-10-15 07:00:00,7.2,83.0,0.0,0.295045,1011.4,10.0,0.0,0.0
2022-10-15 08:00:00,6.7,77.0,350.0,0.273551,1011.3,10.6,7.6,0.0
2022-10-15 09:00:00,6.6,74.0,340.0,0.263651,1011.4,11.1,7.6,0.0
2022-10-15 10:00:00,5.6,66.0,350.0,0.258226,1011.3,11.7,9.4,0.0
2022-10-15 11:00:00,5.6,66.0,350.0,0.267128,1011.3,11.7,9.4,0.0
2022-10-15 12:00:00,6.0,55.0,350.0,0.275737,1011.3,15.0,13.0,0.0
2022-10-15 13:00:00,6.0,55.0,350.0,0.309441,1011.4,15.0,11.2,0.0
2022-10-15 14:00:00,6.0,55.0,350.0,0.359391,1011.4,15.0,11.2,0.0
2022-10-15 15:00:00,6.2,50.0,350.0,0.365111,1011.6,16.7,13.0,0.0
2022-10-15 16:00:00,7.2,45.0,330.0,0.357012,1011.7,19.4,18.4,0.0
2022-10-15 17:00:00,7.6,33.0,350.0,0.305532,1011.6,25.0,14.8,0.0
2022-10-15 18:00:00,7.1,27.0,40.0,0.276295,1011.4,27.8,18.4,0.0
2022-10-15 19:00:00,7.1,27.0,40.0,0.272998,1011.4,27.8,18.4,0.0
2022-10-15 20:00:00,6.5,22.0,10.0,0.289747,1010.2,30.6,22.3,0.0
2022-10-15 21:00:00,7.5,23.0,40.0,0.318115,1009.4,31.1,22.3,0.0
2022-10-15 22:00:00,7.5,23.0,20.0,0.388745,1009.3,31.1,20.5,0.0
2022-10-15 23:00:00,7.7,24.0,5.0,0.457539,1009.1,30.6,20.5,0.0
2022-10-16 00:00:00,7.7,24.0,360.0,0.516406,1009.1,30.6,16.6,0.0
2022-10-16 01:00:00,7.1,28.0,360.0,0.497033,1009.4,27.2,14.8,0.0
2022-10-16 02:00:00,6.1,33.0,5.0,0.477594,1009.9,23.3,14.8,0.0
2022-10-16 03:00:00,6.0,35.0,340.0,0.442481,1010.3,22.2,18.4,0.0
2022-10-16 04:00:00,6.2,38.0,340.0,0.422208,1010.5,21.1,14.8,0.0
2022-10-16 05:00:00,6.2,38.0,340.0,0.375797,1010.5,21.1,14.8,0.0
2022-10-16 06:00:00,6.2,42.0,340.0,0.337843,1010.9,19.4,14.8,0.0
2022-10-16 07:00:00,6.0,43.0,340.0,0.311463,1011.0,18.9,16.6,0.0
2022-10-16 08:00:00,6.7,45.0,340.0,0.284222,1011.1,18.9,14.8,0.0
2022-10-16 09:00:00,6.7,45.0,350.0,0.269479,1011.3,18.9,14.8,0.0
2022-10-16 10:00:00,6.7,45.0,350.0,0.249644,1011.3,18.9,14.8,0.0
2022-10-16 11:00:00,6.8,52.0,4.0,0.251208,1011.3,16.7,13.0,0.0
2022-10-16 12:00:00,6.2,52.0,350.0,0.266233,1011.4,16.1,13.0,0.0
2022-10-16 13:00:00,6.2,52.0,330.0,0.282854,1011.5,16.1,11.2,0.0
2022-10-16 14:00:00,6.2,52.0,330.0,0.307711,1011.5,16.1,11.2,0.0
2022-10-16 15:00:00,7.9,72.0,250.0,0.344543,1012.3,12.8,7.6,0.0
2022-10-16 16:00:00,8.9,60.0,250.0,0.334742,1012.7,16.7,13.0,0.0
2022-10-16 17:00:00,10.1,53.0,260.0,0.290016,1013.0,20.0,13.0,0.0
2022-10-16 18:00:00,10.5,49.0,240.0,0.261377,1013.1,21.7,16.6,0.0
2022-10-16 19:00:00,10.5,49.0,240.0,0.251208,1013.1,21.7,16.6,0.0
2022-10-16 20:00:00,9.9,40.0,220.0,0.277977,1012.8,24.4,24.1,0.0
2022-10-16 21:00:00,11.6,46.0,220.0,0.286872,1012.8,23.9,24.1,0.0
2022-10-16 22:00:00,12.1,51.0,220.0,0.342259,1013.1,22.8,24.1,0.0
2022-10-16 23:00:00,11.7,55.0,220.0,0.415428,1013.6,21.1,24.1,0.0
2022-10-17 00:00:00,11.7,55.0,220.0,0.479015,1013.6,21.1,24.1,0.0
2022-10-17 01:00:00,11.2,70.0,220.0,0.497226,1014.9,16.7,20.5,0.0
2022-10-17 02:00:00,11.2,75.0,220.0,0.512659,1016.0,15.6,14.8,0.0
2022-10-17 03:00:00,10.6,78.0,220.0,0.460574,1016.8,14.4,9.4,0.0
2022-10-17 04:00:00,10.0,83.0,180.0,0.40799,1017.2,12.8,11.2,0.0
2022-10-17 05:00:00,10.0,83.0,180.0,0.331773,1017.2,12.8,11.2,0.0
2022-10-17 06:00:00,9.4,89.0,10.0,0.297122,1017.9,11.1,5.4,0.0
2022-10-17 07:00:00,9.4,89.0,0.0,0.263988,1018.2,11.1,0.0,0.0
2022-10-17 08:00:00,8.3,93.0,0.0,0.248484,1018.8,9.4,0.0,0.0
2022-10-17 09:00:00,8.3,93.0,0.0,0.242816,1018.8,9.4,0.0,0.0
2022-10-17 10:00:00,7.9,97.0,0.0,0.249376,1019.0,8.3,0.0,0.0
2022-10-17 11:00:00,6.7,93.0,0.0,0.259922,1019.2,7.8,0.0,0.0
2022-10-17 12:00:00,6.7,93.0,0.0,0.295624,1019.2,7.8,0.0,0.0
2022-10-17 13:00:00,7.2,100.0,0.0,0.366316,1019.5,7.2,0.0,0.0
2022-10-17 14:00:00,5.6,100.0,0.0,0.44091,1019.8,5.6,0.0,0.0
2022-10-17 15:00:00,9.4,100.0,0.0,0.456906,1020.7,9.4,0.0,0.0
2022-10-17 16:00:00,9.9,89.0,0.0,0.46191,1020.8,11.7,0.0,0.0
2022-10-17 17:00:00,11.0,89.0,0.0,0.438546,1020.6,12.8,0.0,0.0
2022-10-17 18:00:00,11.0,89.0,0.0,0.429466,1020.6,12.8,0.0,0.0
2022-10-17 19:00:00,11.2,78.0,0.0,0.344758,1020.4,15.0,0.0,0.0
2022-10-17 20:00:00,11.1,63.0,0.0,0.316147,1019.3,18.3,0.0,0.0
2022-10-17 21:00:00,11.7,61.0,100.0,0.300062,1018.6,19.4,5.4,0.0
2022-10-17 22:00:00,11.2,57.0,0.0,0.349144,1018.2,20.0,0.0,0.0
2022-10-17 23:00:00,11.2,57.0,0.0,0.398651,1018.2,20.0,0.0,0.0
2022-10-18 00:00:00,11.6,65.0,150.0,0.467692,1018.1,18.3,5.4,0.0
2022-10-18 01:00:00,11.6,65.0,0.0,0.499544,1018.5,18.3,0.0,0.0
2022-10-18 02:00:00,10.7,87.0,0.0,0.474215,1018.8,12.8,0.0,0.0
2022-10-18 03:00:00,10.7,87.0,300.0,0.459657,1019.2,12.8,5.4,0.0
2022-10-18 04:00:00,10.7,87.0,300.0,0.397306,1019.2,12.8,5.4,0.0
2022-10-18 05:00:00,10.0,93.0,0.0,0.35059,1020.0,11.1,0.0,0.0
2022-10-18 06:00:00,7.8,93.0,0.0,0.309474,1019.9,8.9,0.0,0.0
2022-10-18 07:00:00,6.8,97.0,270.0,0.287514,1020.2,7.2,7.6,0.0
2022-10-18 08:00:00,6.8,97.0,270.0,0.284017,1020.2,7.2,7.6,0.0
2022-10-18 09:00:00,6.1,96.0,0.0,0.282565,1020.3,6.7,0.0,0.0
2022-10-18 10:00:00,5.7,97.0,0.0,0.284358,1020.0,6.1,0.0,0.0
2022-10-18 11:00:00,5.7,97.0,0.0,0.28877,1021.0,6.1,0.0,0.0
2022-10-18 12:00:00,5.0,96.0,0.0,0.330906,1021.0,5.6,0.0,0.0
2022-10-18 13:00:00,5.0,96.0,0.0,0.412488,1021.0,5.6,0.0,0.0
2022-10-18 14:00:00,5.0,96.0,0.0,0.45356,1021.7,5.6,0.0,0.0
2022-10-18 15:00:00,5.6,100.0,0.0,0.457446,1022.1,5.6,0.0,0.0
2022-10-18 16:00:00,7.2,96.0,0.0,0.425109,1022.9,7.8,0.0,0.0
2022-10-18 17:00:00,8.3,96.0,130.0,0.361328,1022.9,8.9,7.6,0.0
2022-10-18 18:00:00,11.2,75.0,200.0,0.323258,1022.8,15.6,5.4,0.0
2022-10-18 19:00:00,11.2,75.0,200.0,0.298282,1022.8,15.6,5.4,0.0
2022-10-18 20:00:00,12.3,61.0,3.0,0.287992,1021.7,20.0,0.0,0.0
2022-10-18 21:00:00,12.3,61.0,0.0,0.315484,1021.7,20.0,0.0,0.0
2022-10-18 22:00:00,12.8,59.0,80.0,0.356734,1021.3,21.1,7.6,0.0
2022-10-18 23:00:00,12.8,59.0,0.0,0.406002,1021.2,21.1,0.0,0.0
2022-10-19 00:00:00,12.8,59.0,130.0,0.469637,1021.1,21.1,7.6,0.0
2022-10-19 01:00:00,12.3,78.0,0.0,0.487043,1021.5,16.1,0.0,0.0
2022-10-19 02:00:00,12.3,78.0,0.0,0.483886,1022.3,16.1,0.0,0.0
2022-10-19 03:00:00,10.0,93.0,0.0,0.443932,1023.0,11.1,0.0,0.0
2022-10-19 04:00:00,10.0,93.0,0.0,0.394129,1023.0,11.1,0.0,0.0
2022-10-19 05:00:00,9.9,89.0,0.0,0.350939,1023.4,11.7,0.0,0.0
2022-10-19 06:00:00,8.9,97.0,0.0,0.309809,1023.5,9.4,0.0,0.0
2022-10-19 07:00:00,8.9,97.0,0.0,0.289144,1024.0,9.4,0.0,0.0
2022-10-19 08:00:00,8.3,100.0,0.0,0.271317,1023.6,8.3,0.0,0.0
2022-10-19 09:00:00,7.8,100.0,0.0,0.259367,1023.7,7.8,0.0,0.0
2022-10-19 10:00:00,8.3,96.0,0.0,0.262062,1024.1,8.9,0.0,0.0
2022-10-19 11:00:00,5.6,100.0,0.0,0.269289,1024.0,5.6,0.0,0.0
2022-10-19 12:00:00,5.7,97.0,0.0,0.331787,1024.3,6.1,0.0,0.0
2022-10-19 13:00:00,5.6,100.0,0.0,0.392424,1024.0,5.6,0.0,0.0
2022-10-19 14:00:00,6.1,100.0,0.0,0.448931,1024.5,6.1,0.0,0.0
2022-10-19 15:00:00,6.1,100.0,0.0,0.443809,1024.6,6.1,0.0,0.0
2022-10-19 16:00:00,9.4,100.0,0.0,0.442588,1024.9,9.4,0.0,0.0
2022-10-19 17:00:00,11.7,84.0,0.0,0.364041,1024.8,14.4,0.0,0.0
2022-10-19 18:00:00,11.7,70.0,0.0,0.292231,1024.5,17.2,0.0,0.0
2022-10-19 19:00:00,11.7,70.0,0.0,0.267481,1024.5,17.2,0.0,0.0
2022-10-19 20:00:00,12.3,57.0,0.0,0.155149,1023.0,21.1,0.0,0.0
2022-10-19 21:00:00,12.3,57.0,0.0,0.233248,1023.0,21.1,0.0,0.0
2022-10-19 22:00:00,12.3,50.0,0.0,0.42152,1022.2,23.3,0.0,0.0
2022-10-19 23:00:00,12.3,50.0,100.0,0.503117,1021.4,23.3,5.4,0.0
2022-10-20 00:00:00,12.1,51.0,130.0,0.485119,1020.9,22.8,7.6,0.0
2022-10-20 01:00:00,12.3,57.0,0.0,0.507471,1020.6,21.1,0.0,0.0
2022-10-20 02:00:00,12.2,80.0,0.0,0.478965,1020.6,15.6,0.0,0.0
2022-10-20 03:00:00,9.4,86.0,250.0,0.445935,1020.6,11.7,5.4,0.0
2022-10-20 04:00:00,9.4,86.0,250.0,0.400838,1020.6,11.7,5.4,0.0
2022-10-20 05:00:00,9.4,92.0,0.0,0.351046,1020.9,10.6,0.0,0.0
2022-10-20 06:00:00,9.4,96.0,0.0,0.307549,1021.0,10.0,0.0,0.0
2022-10-20 07:00:00,8.9,97.0,0.0,0.29578,1021.0,9.4,0.0,0.0
2022-10-20 08:00:00,8.3,96.0,0.0,0.28364,1020.7,8.9,0.0,0.0
2022-10-20 09:00:00,7.2,100.0,0.0,0.272776,1021.0,7.2,0.0,0.0
2022-10-20 10:00:00,6.8,97.0,330.0,0.268039,1021.0,7.2,5.4,0.0
2022-10-20 11:00:00,4.4,96.0,0.0,0.265717,1020.4,5.0,0.0,0.0
2022-10-20 12:00:00,4.4,96.0,0.0,0.311849,1020.4,5.0,0.0,0.0
2022-10-20 13:00:00,4.4,96.0,0.0,0.380404,1020.4,5.0,0.0,0.0
2022-10-20 14:00:00,5.0,96.0,320.0,0.450891,1020.0,5.6,5.4,0.0
2022-10-20 15:00:00,7.8,90.0,0.0,0.449905,1020.5,9.4,0.0,0.0
2022-10-20 16:00:00,9.4,89.0,0.0,0.403434,1020.5,11.1,0.0,0.0
2022-10-20 17:00:00,10.6,72.0,150.0,0.331989,1020.8,15.6,7.6,0.0
2022-10-20 18:00:00,10.6,72.0,150.0,0.347496,1020.8,15.6,7.6,0.0
2022-10-20 19:00:00,11.1,63.0,0.0,0.350892,1019.5,18.3,0.0,0.0
2022-10-20 20:00:00,11.1,63.0,0.0,0.350562,1019.5,18.3,0.0,0.0
2022-10-20 21:00:00,11.2,57.0,0.0,0.417236,1018.7,20.0,0.0,0.0
2022-10-20 22:00:00,11.7,59.0,90.0,0.396771,1017.8,20.0,5.4,0.0
2022-10-20 23:00:00,12.2,63.0,90.0,0.405572,1017.1,19.4,5.4,0.0
2022-10-21 00:00:00,12.3,61.0,0.0,0.425793,1016.7,20.0,0.0,0.0
2022-10-21 01:00:00,12.2,65.0,0.0,0.461695,1017.3,18.9,0.0,0.0
2022-10-21 02:00:00,11.7,75.0,0.0,0.445291,1017.2,16.1,0.0,0.0
2022-10-21 03:00:00,11.2,81.0,290.0,0.409823,1017.6,14.4,5.4,0.0
2022-10-21 04:00:00,11.8,87.0,290.0,0.385816,1017.6,13.9,7.6,0.0
2022-10-21 05:00:00,10.6,93.0,2.0,0.336888,1017.7,11.7,0.0,0.0
2022-10-21 06:00:00,10.6,93.0,360.0,0.291591,1017.7,11.7,5.4,0.0
2022-10-21 07:00:00,6.7,62.0,10.0,0.280653,1017.7,13.9,7.6,0.0
2022-10-21 08:00:00,6.8,90.0,0.0,0.258164,1017.8,8.3,0.0,0.0
2022-10-21 09:00:00,6.8,90.0,0.0,0.254699,1017.8,8.3,0.0,0.0
2022-10-21 10:00:00,6.1,89.0,340.0,0.267605,1017.8,7.8,7.6,0.0
2022-10-21 11:00:00,4.4,96.0,0.0,0.27688,1017.1,5.0,0.0,0.0
2022-10-21 12:00:00,5.1,93.0,0.0,0.31536,1016.4,6.1,0.0,0.0
2022-10-21 13:00:00,5.1,93.0,0.0,0.368514,1016.4,6.1,0.0,0.0
2022-10-21 14:00:00,5.7,90.0,0.0,0.445778,1016.0,7.2,0.0,0.0
2022-10-21 15:00:00,6.1,86.0,0.0,0.462073,1015.2,8.3,0.0,0.0
2022-10-21 16:00:00,7.2,89.0,0.0,0.45928,1014.4,8.9,0.0,0.0
2022-10-21 17:00:00,7.2,89.0,0.0,0.468999,1014.4,8.9,0.0,0.0
2022-10-21 18:00:00,8.3,89.0,0.0,0.472068,1012.8,10.0,0.0,0.3
2022-10-21 19:00:00,9.4,92.0,0.0,0.45882,1011.6,10.6,0.0,0.7
2022-10-21 20:00:00,9.4,92.0,0.0,0.470498,1011.6,10.6,0.0,0.3
2022-10-21 21:00:00,8.3,93.0,0.0,0.482425,1011.3,9.4,7.6,1.8
2022-10-21 22:00:00,8.3,93.0,120.0,0.466841,1009.4,9.4,7.6,2.8
2022-10-21 23:00:00,8.3,93.0,110.0,0.494526,1008.0,9.4,7.6,1.0
2022-10-22 00:00:00,8.3,93.0,120.0,0.511494,1007.2,9.4,7.6,0.5
2022-10-22 01:00:00,8.3,96.0,150.0,0.515744,1003.7,8.9,11.2,0.8
2022-10-22 02:00:00,8.3,96.0,150.0,0.469594,1003.7,8.9,11.2,0.5
2022-10-22 03:00:00,8.9,97.0,190.0,0.437423,1002.0,9.4,9.4,1.4
2022-10-22 04:00:00,11.1,93.0,220.0,0.410887,1002.0,12.2,25.9,4.9
2022-10-22 05:00:00,10.7,87.0,220.0,0.36287,1002.3,12.8,18.4,0.0
2022-10-22 06:00:00,8.3,89.0,360.0,0.332425,1004.0,10.0,9.4,1.0
2022-10-22 07:00:00,7.9,97.0,290.0,0.307075,1005.8,8.3,5.4,2.2
2022-10-22 08:00:00,7.9,97.0,290.0,0.294228,1005.8,8.3,5.4,0.0
2022-10-22 09:00:00,8.3,93.0,0.0,0.285646,1006.4,9.4,0.0,0.0
2022-10-22 10:00:00,7.2,86.0,240.0,0.285538,1006.6,9.4,14.8,1.2
2022-10-22 11:00:00,7.2,93.0,240.0,0.296611,1006.8,8.3,7.6,0.9
2022-10-22 12:00:00,7.2,93.0,220.0,0.323427,1006.9,8.3,16.6,1.5
2022-10-22 13:00:00,7.2,93.0,220.0,0.352524,1006.9,8.3,16.6,0.5
2022-10-22 14:00:00,6.7,93.0,250.0,0.418296,1008.1,7.8,13.0,0.0
2022-10-22 15:00:00,7.8,93.0,250.0,0.483574,1008.6,8.9,11.2,0.0
2022-10-22 16:00:00,8.3,89.0,260.0,0.462947,1009.2,10.0,11.2,0.0
