DT,prcp,dwpt,pres,wdir,rhum,wspd,Waianae,temp
2023-04-09 11:00:00,0.0,18.1,1016.0,56.0,84.0,22.3,0.478298,20.9
2023-04-09 12:00:00,0.0,18.0,1015.4,55.0,85.0,23.4,0.445957,20.6
2023-04-09 13:00:00,0.0,18.0,1015.1,58.0,86.0,22.7,0.42383,20.4
2023-04-09 14:00:00,0.0,17.6,1014.7,51.0,84.0,22.0,0.429787,20.4
2023-04-09 15:00:00,0.0,17.9,1014.5,44.0,86.0,20.5,0.431489,20.3
2023-04-09 16:00:00,0.0,17.8,1015.1,46.0,84.0,22.7,0.458724,20.6
2023-04-09 17:00:00,0.0,17.7,1015.6,49.0,79.0,23.0,0.421277,21.5
2023-04-09 18:00:00,0.0,17.2,1016.2,55.0,69.0,25.2,0.205107,23.2
2023-04-09 19:00:00,0.0,17.3,1016.7,60.0,65.0,26.6,-0.0127659,24.3
2023-04-09 20:00:00,0.0,17.3,1016.9,64.0,61.0,28.1,0.128511,25.4
2023-04-09 21:00:00,0.2,17.1,1016.7,65.0,58.0,28.8,0.0672342,26.0
2023-04-09 22:00:00,0.3,17.0,1016.4,65.0,57.0,29.2,0.22383,26.2
2023-04-09 23:00:00,0.3,17.1,1016.1,65.0,58.0,28.8,0.138724,26.0
2023-04-10 00:00:00,0.3,16.8,1015.5,64.0,57.0,27.7,-0.142128,26.0
2023-04-10 01:00:00,0.2,17.0,1015.2,66.0,58.0,28.1,0.249362,25.9
2023-04-10 02:00:00,0.0,18.2,1015.2,65.0,69.0,27.0,0.111489,24.3
2023-04-10 03:00:00,0.0,18.4,1015.4,63.0,74.0,27.7,0.297021,23.3
2023-04-10 04:00:00,0.0,18.3,1015.7,61.0,78.0,25.6,0.650213,22.3
2023-04-10 05:00:00,0.0,18.7,1016.2,60.0,82.0,25.9,0.691915,21.9
2023-04-10 06:00:00,0.0,18.8,1016.8,60.0,84.0,25.6,0.700426,21.6
2023-04-10 07:00:00,0.0,18.5,1017.3,57.0,86.0,26.3,0.707234,20.9
2023-04-10 08:00:00,0.0,18.6,1018.0,60.0,88.0,24.5,0.639149,20.7
2023-04-10 09:00:00,0.0,18.8,1018.4,56.0,87.0,23.8,0.557447,21.0
2023-04-10 10:00:00,0.0,18.5,1018.3,54.0,87.0,24.8,0.485958,20.7
2023-04-10 11:00:00,0.0,18.4,1017.8,55.0,87.0,24.1,0.450213,20.6
2023-04-10 12:00:00,0.0,18.7,1017.0,64.0,88.0,23.8,0.422979,20.8
2023-04-10 13:00:00,0.0,18.8,1016.5,53.0,90.0,23.8,0.396596,20.5
2023-04-10 14:00:00,0.0,18.6,1016.2,61.0,89.0,23.8,0.419574,20.5
2023-04-10 15:00:00,0.0,18.8,1016.5,69.0,90.0,23.4,0.449362,20.5
2023-04-10 16:00:00,0.0,18.9,1016.9,66.0,90.0,24.1,0.462128,20.6
2023-04-10 17:00:00,0.0,19.0,1017.2,56.0,88.0,22.7,0.427234,21.1
2023-04-10 18:00:00,0.0,18.6,1017.9,61.0,77.0,25.6,0.190638,22.8
2023-04-10 19:00:00,0.0,17.9,1018.3,66.0,68.0,26.3,-0.0740424,24.2
2023-04-10 20:00:00,0.0,17.8,1018.3,70.0,64.0,27.4,-0.0817021,25.1
2023-04-10 21:00:00,0.0,17.4,1018.4,73.0,60.0,28.8,-0.357447,25.8
2023-04-10 22:00:00,0.0,16.9,1017.8,73.0,55.0,31.3,-0.43234,26.7
2023-04-10 23:00:00,0.0,17.0,1017.0,73.0,55.0,31.3,-0.274893,26.8
2023-04-11 00:00:00,0.1,17.3,1016.4,75.0,57.0,32.0,-0.502127,26.5
2023-04-11 01:00:00,0.1,17.9,1016.2,75.0,61.0,31.3,-0.478298,26.0
2023-04-11 02:00:00,0.0,17.7,1016.4,73.0,62.0,31.0,0.164255,25.5
2023-04-11 03:00:00,0.0,17.4,1016.7,70.0,63.0,31.0,0.125958,24.9
2023-04-11 04:00:00,0.0,17.6,1017.4,68.0,70.0,31.7,0.539575,23.4
2023-04-11 05:00:00,0.0,17.9,1018.0,60.0,77.0,29.2,0.709787,22.1
2023-04-11 06:00:00,0.0,18.1,1018.7,62.0,80.0,28.1,0.782128,21.7
2023-04-11 07:00:00,0.0,18.0,1019.4,63.0,79.0,28.1,0.707234,21.8
2023-04-11 08:00:00,0.0,18.0,1019.9,67.0,78.0,29.5,0.638298,22.0
2023-04-11 09:00:00,0.0,17.7,1020.1,74.0,77.0,27.4,0.575319,21.9
2023-04-11 10:00:00,0.0,17.4,1019.7,75.0,75.0,27.0,0.505532,22.0
2023-04-11 11:00:00,0.0,16.8,1019.2,76.0,73.0,27.4,0.459575,21.9
2023-04-11 12:00:00,0.0,17.4,1018.6,71.0,76.0,27.4,0.446809,21.8
2023-04-11 13:00:00,0.0,17.9,1018.6,64.0,84.0,26.3,0.411064,20.7
2023-04-11 14:00:00,0.0,18.1,1018.5,64.0,86.0,24.8,0.432341,20.5
2023-04-11 15:00:00,0.0,18.5,1018.9,65.0,86.0,24.1,0.454468,20.9
2023-04-11 16:00:00,0.0,18.6,1019.2,68.0,88.0,28.1,0.483404,20.7
2023-04-11 17:00:00,0.0,18.5,1019.6,68.0,83.0,26.3,0.417872,21.5
2023-04-11 18:00:00,0.0,18.5,1019.7,64.0,77.0,26.6,0.0595746,22.7
2023-04-11 19:00:00,0.0,18.7,1020.1,73.0,71.0,29.2,-0.0885106,24.3
2023-04-11 20:00:00,0.0,18.1,1020.2,74.0,64.0,28.4,-0.319149,25.4
2023-04-11 21:00:00,0.0,17.8,1020.2,76.0,59.0,29.5,-0.338723,26.5
2023-04-11 22:00:00,0.0,17.4,1020.0,75.0,56.0,31.3,-0.326808,26.9
2023-04-11 23:00:00,0.0,17.0,1019.7,74.0,54.0,30.2,-0.60851,27.1
2023-04-12 00:00:00,0.0,16.6,1019.1,72.0,53.0,32.0,-0.625532,27.0
2023-04-12 01:00:00,0.0,16.6,1018.4,69.0,55.0,32.8,-0.498723,26.4
2023-04-12 02:00:00,0.0,16.4,1018.3,72.0,55.0,33.5,-0.132766,26.1
2023-04-12 03:00:00,0.0,16.8,1018.4,72.0,60.0,34.2,0.435745,25.1
2023-04-12 04:00:00,0.0,17.7,1019.0,69.0,69.0,31.7,0.591489,23.7
2023-04-12 05:00:00,0.0,18.1,1019.4,68.0,75.0,29.9,0.697021,22.8
2023-04-12 06:00:00,0.0,18.4,1019.9,65.0,78.0,29.2,0.737872,22.4
2023-04-12 07:00:00,0.0,18.3,1020.6,67.0,79.0,29.9,0.690213,22.1
2023-04-12 08:00:00,0.0,18.2,1021.1,70.0,78.0,29.9,0.645106,22.2
2023-04-12 09:00:00,0.0,18.3,1020.8,72.0,80.0,25.2,0.577021,21.9
2023-04-12 10:00:00,0.0,18.2,1020.6,71.0,80.0,27.0,0.517447,21.8
2023-04-12 11:00:00,0.0,18.2,1020.1,66.0,81.0,25.6,0.474894,21.6
2023-04-12 12:00:00,0.0,18.2,1019.3,68.0,81.0,24.1,0.434894,21.6
2023-04-12 13:00:00,0.0,18.2,1018.9,70.0,82.0,24.1,0.422979,21.4
2023-04-12 14:00:00,0.0,18.3,1018.5,64.0,84.0,24.5,0.437447,21.1
2023-04-12 15:00:00,0.0,18.5,1018.4,60.0,86.0,23.4,0.474043,20.9
2023-04-12 16:00:00,0.0,18.7,1018.9,68.0,87.0,25.9,0.47234,20.9
2023-04-12 17:00:00,0.0,18.5,1019.3,69.0,82.0,26.6,0.400851,21.7
2023-04-12 18:00:00,0.0,18.1,1019.8,74.0,74.0,28.1,0.0442554,23.0
2023-04-12 19:00:00,0.0,17.6,1020.0,77.0,65.0,29.9,-0.247659,24.6
2023-04-12 20:00:00,0.0,17.3,1019.9,75.0,59.0,30.2,-0.358298,25.9
2023-04-12 21:00:00,0.0,16.6,1019.6,77.0,52.0,31.7,-0.509787,27.3
2023-04-12 22:00:00,0.0,16.9,1019.1,76.0,53.0,30.6,-0.380425,27.3
2023-04-12 23:00:00,0.0,16.9,1018.4,78.0,53.0,32.0,-0.654468,27.3
2023-04-13 00:00:00,0.2,17.1,1017.7,80.0,55.0,33.1,-0.504681,26.9
2023-04-13 01:00:00,0.1,17.6,1017.2,78.0,59.0,31.7,0.154043,26.2
2023-04-13 02:00:00,0.0,17.6,1017.0,75.0,62.0,32.8,0.0221278,25.4
2023-04-13 03:00:00,0.0,17.5,1017.1,75.0,66.0,31.3,0.078298,24.3
2023-04-13 04:00:00,0.0,17.3,1017.6,71.0,68.0,28.4,0.554043,23.6
2023-04-13 05:00:00,0.0,17.2,1018.2,69.0,69.0,28.1,0.714894,23.2
2023-04-13 06:00:00,0.0,17.4,1018.9,69.0,72.0,29.9,0.738723,22.7
2023-04-13 07:00:00,0.0,17.5,1019.5,75.0,73.0,31.3,0.714894,22.6
2023-04-13 08:00:00,0.0,17.4,1020.1,82.0,73.0,32.4,0.642553,22.5
2023-04-13 09:00:00,0.0,17.5,1020.2,82.0,74.0,33.1,0.584681,22.4
2023-04-13 10:00:00,0.0,18.3,1020.2,87.0,79.0,21.2,0.525957,22.1
2023-04-13 11:00:00,0.0,18.4,1019.6,81.0,81.0,25.6,0.471489,21.8
2023-04-13 12:00:00,0.0,18.3,1018.9,73.0,82.0,24.1,0.446809,21.5
2023-04-13 13:00:00,0.0,18.4,1018.1,72.0,84.0,22.0,0.428936,21.2
2023-04-13 14:00:00,0.0,18.6,1017.6,72.0,84.0,22.3,0.438298,21.4
2023-04-13 15:00:00,0.0,18.0,1017.7,86.0,77.0,28.8,0.458724,22.2
2023-04-13 16:00:00,0.0,18.0,1017.9,79.0,79.0,25.9,0.50383,21.8
2023-04-13 17:00:00,0.0,18.0,1018.5,67.0,81.0,26.6,0.435745,21.4
2023-04-13 18:00:00,0.0,18.0,1019.2,61.0,78.0,23.4,0.213617,22.0
2023-04-13 19:00:00,0.0,18.3,1019.2,78.0,71.0,27.0,0.0263831,23.9
2023-04-13 20:00:00,0.0,18.4,1019.2,82.0,67.0,31.3,-0.422128,25.0
2023-04-13 21:00:00,0.1,17.7,1018.8,88.0,59.0,32.0,-0.58383,26.3
2023-04-13 22:00:00,0.2,17.7,1017.9,90.0,59.0,33.8,-0.506383,26.4
2023-04-13 23:00:00,0.2,17.5,1017.2,90.0,57.0,33.8,-0.453617,26.7
2023-04-14 00:00:00,0.2,17.3,1016.4,88.0,55.0,32.8,-0.469787,27.1
2023-04-14 01:00:00,0.0,16.5,1016.5,98.0,56.0,24.8,-0.196596,26.0
2023-04-14 02:00:00,0.4,17.1,1016.1,88.0,59.0,27.7,-0.122553,25.7
2023-04-14 03:00:00,0.1,16.9,1016.4,90.0,60.0,26.6,0.221277,25.2
2023-04-14 04:00:00,0.0,17.0,1016.8,88.0,64.0,28.1,0.572766,24.2
2023-04-14 05:00:00,0.0,17.6,1017.2,82.0,72.0,25.6,0.354894,22.9
2023-04-14 06:00:00,0.0,17.9,1017.6,81.0,75.0,25.6,0.799149,22.6
2023-04-14 07:00:00,0.0,18.1,1018.0,77.0,77.0,26.6,0.636596,22.3
2023-04-14 08:00:00,0.0,17.8,1018.2,77.0,77.0,27.7,0.565958,22.0
2023-04-14 09:00:00,0.0,18.2,1018.1,80.0,80.0,28.1,0.501277,21.8
2023-04-14 10:00:00,0.0,18.2,1017.8,74.0,82.0,26.3,0.457872,21.4
2023-04-14 11:00:00,0.0,18.2,1017.2,75.0,83.0,28.4,0.413617,21.2
2023-04-14 12:00:00,0.0,18.3,1016.6,82.0,82.0,28.4,0.394894,21.5
2023-04-14 13:00:00,0.0,18.1,1016.2,80.0,82.0,27.4,0.377021,21.3
2023-04-14 14:00:00,0.0,17.9,1015.8,79.0,82.0,23.8,0.392341,21.1
2023-04-14 15:00:00,0.0,18.0,1016.0,67.0,84.0,23.0,0.409362,20.8
2023-04-14 16:00:00,0.0,18.0,1016.5,63.0,86.0,23.4,0.431489,20.4
2023-04-14 17:00:00,0.0,18.2,1016.7,67.0,81.0,24.1,0.387234,21.6
2023-04-14 18:00:00,0.0,17.8,1017.0,72.0,71.0,26.3,0.109787,23.4
2023-04-14 19:00:00,0.0,17.3,1017.4,73.0,63.0,27.4,-0.197447,24.8
2023-04-14 20:00:00,0.0,17.4,1017.5,71.0,60.0,25.9,-0.21617,25.8
2023-04-14 21:00:00,0.3,16.7,1017.4,70.0,58.0,25.6,-0.468936,25.6
2023-04-14 22:00:00,0.1,17.4,1017.1,64.0,61.0,24.8,-0.694468,25.5
2023-04-14 23:00:00,0.0,17.4,1016.4,74.0,58.0,21.6,-0.434042,26.3
2023-04-15 00:00:00,1.6,17.4,1015.8,43.0,61.0,20.9,-0.449362,25.5
2023-04-15 01:00:00,0.2,17.3,1015.0,60.0,59.0,23.8,0.0561703,25.9
2023-04-15 02:00:00,0.0,17.0,1014.8,58.0,59.0,23.8,0.00085117,25.6
2023-04-15 03:00:00,0.0,16.9,1014.5,61.0,61.0,25.2,0.252766,24.9
2023-04-15 04:00:00,0.0,16.5,1015.0,61.0,63.0,23.0,0.655319,24.0
2023-04-15 05:00:00,0.0,16.9,1015.7,58.0,70.0,21.6,0.806809,22.7
2023-04-15 06:00:00,0.0,17.4,1016.4,52.0,75.0,20.9,0.818723,22.0
2023-04-15 07:00:00,0.0,17.2,1017.0,54.0,76.0,20.5,0.54383,21.6
2023-04-15 08:00:00,0.0,17.7,1017.0,53.0,80.0,18.4,0.577872,21.3
2023-04-15 09:00:00,0.0,17.4,1017.1,50.0,80.0,19.1,0.537021,21.0
2023-04-15 10:00:00,0.0,17.2,1016.8,50.0,81.0,16.9,0.490213,20.6
2023-04-15 11:00:00,0.0,17.2,1016.2,51.0,83.0,17.6,0.435745,20.2
2023-04-15 12:00:00,0.0,17.3,1015.6,42.0,83.0,16.2,0.427234,20.3
2023-04-15 13:00:00,0.0,17.3,1015.1,42.0,84.0,16.2,0.381277,20.1
2023-04-15 14:00:00,0.0,17.6,1015.0,45.0,85.0,16.9,0.385532,20.2
2023-04-15 15:00:00,0.0,17.5,1015.1,46.0,86.0,18.4,0.404255,19.9
2023-04-15 16:00:00,0.0,17.7,1015.5,42.0,88.0,18.4,0.42383,19.7
2023-04-15 17:00:00,0.0,17.9,1016.2,38.0,83.0,15.8,0.384681,20.9
2023-04-15 18:00:00,0.0,17.4,1016.3,52.0,72.0,18.4,0.0723406,22.7
2023-04-15 19:00:00,0.0,17.0,1016.8,58.0,64.0,20.5,-0.120851,24.2
2023-04-15 20:00:00,0.1,17.0,1016.9,54.0,61.0,21.2,-0.0178722,25.0
2023-04-15 21:00:00,0.1,16.6,1016.4,59.0,56.0,20.2,-0.664681,26.1
2023-04-15 22:00:00,0.1,16.2,1015.7,68.0,52.0,22.3,-0.48851,26.9
2023-04-15 23:00:00,0.2,15.9,1015.0,74.0,50.0,21.2,-0.486808,27.2
2023-04-16 00:00:00,0.0,16.3,1014.3,70.0,51.0,21.6,-0.22383,27.3
2023-04-16 01:00:00,0.0,16.5,1013.7,63.0,52.0,21.6,-0.120851,27.2
2023-04-16 02:00:00,0.0,16.5,1013.6,65.0,53.0,22.3,0.203404,26.9
2023-04-16 03:00:00,0.0,17.3,1013.8,65.0,59.0,22.7,0.225532,25.9
2023-04-16 04:00:00,0.0,17.8,1014.5,65.0,65.0,22.7,0.508936,24.8
2023-04-16 05:00:00,0.0,18.2,1015.3,63.0,73.0,22.3,0.658723,23.3
2023-04-16 06:00:00,0.0,18.7,1016.2,65.0,80.0,20.9,0.681702,22.3
2023-04-16 07:00:00,0.0,18.8,1016.8,71.0,82.0,20.5,0.646809,22.0
2023-04-16 08:00:00,0.0,18.9,1017.4,75.0,84.0,21.6,0.592341,21.7
2023-04-16 09:00:00,0.0,19.1,1017.5,88.0,84.0,25.9,0.574468,21.9
2023-04-16 10:00:00,0.0,19.0,1017.3,91.0,84.0,25.6,0.510638,21.8
2023-04-16 11:00:00,0.0,19.2,1017.0,87.0,86.0,22.3,0.458724,21.6
2023-04-16 12:00:00,0.0,19.1,1016.6,92.0,87.0,19.4,0.435745,21.4
2023-04-16 13:00:00,0.0,19.3,1016.5,99.0,91.0,17.3,0.4,20.8
2023-04-16 14:00:00,0.0,19.6,1016.5,109.0,93.0,21.6,0.394043,20.8
2023-04-16 15:00:00,0.0,19.6,1016.8,105.0,92.0,24.8,0.409362,20.9
2023-04-16 16:00:00,0.0,19.5,1017.4,108.0,92.0,23.0,0.43234,20.8
2023-04-16 17:00:00,0.0,19.0,1017.9,117.0,83.0,20.9,0.406809,22.0
2023-04-16 18:00:00,0.0,18.7,1018.6,136.0,75.0,20.2,0.113192,23.4
2023-04-16 19:00:00,0.2,18.6,1019.1,130.0,68.0,19.8,-0.122553,24.9
2023-04-16 20:00:00,0.2,18.4,1019.5,138.0,64.0,19.1,-0.329361,25.7
2023-04-16 21:00:00,0.1,18.1,1019.5,150.0,60.0,18.7,-0.224681,26.5
2023-04-16 22:00:00,0.0,17.9,1019.2,155.0,59.0,18.4,-0.500425,26.6
2023-04-16 23:00:00,0.0,17.9,1018.7,157.0,58.0,15.5,-0.559149,26.9
2023-04-17 00:00:00,0.0,17.8,1017.9,155.0,57.0,13.3,-0.335319,27.0
2023-04-17 01:00:00,0.0,17.8,1017.3,155.0,57.0,11.2,-0.408511,27.0
2023-04-17 02:00:00,0.0,17.5,1017.2,140.0,57.0,10.8,0.0612767,26.7
2023-04-17 03:00:00,0.0,17.4,1017.3,110.0,59.0,14.0,0.489362,26.0
2023-04-17 04:00:00,0.0,17.9,1017.5,89.0,65.0,18.0,0.614468,24.9
2023-04-17 05:00:00,0.0,18.5,1018.1,78.0,72.0,18.4,0.779575,23.9
2023-04-17 06:00:00,0.0,19.3,1018.5,54.0,79.0,15.5,0.798298,23.1
2023-04-17 07:00:00,0.0,19.5,1019.1,49.0,83.0,10.1,0.728511,22.5
2023-04-17 08:00:00,0.0,19.8,1019.9,103.0,86.0,15.8,0.660425,22.3
2023-04-17 09:00:00,0.0,19.5,1019.8,139.0,83.0,19.4,0.57617,22.5
2023-04-17 10:00:00,0.0,19.6,1019.9,91.0,85.0,23.8,0.506383,22.2
2023-04-17 11:00:00,0.0,19.6,1019.0,98.0,88.0,17.3,0.473192,21.7
2023-04-17 12:00:00,0.0,19.8,1018.3,116.0,89.0,13.7,0.451064,21.7
2023-04-17 13:00:00,0.0,19.5,1017.7,141.0,89.0,11.2,0.411064,21.4
2023-04-17 14:00:00,0.0,19.5,1017.2,130.0,92.0,9.4,0.431489,20.8
2023-04-17 15:00:00,0.0,19.5,1017.4,104.0,93.0,8.3,0.449362,20.7
2023-04-17 16:00:00,0.0,19.4,1017.8,91.0,93.0,10.1,0.457872,20.6
2023-04-17 17:00:00,0.0,19.5,1018.4,71.0,87.0,16.2,0.354894,21.8
2023-04-17 18:00:00,0.0,18.8,1019.1,64.0,74.0,18.4,0.11234,23.7
2023-04-17 19:00:00,0.0,18.3,1019.3,69.0,64.0,18.7,-0.0944679,25.6
2023-04-17 20:00:00,0.1,17.5,1018.9,94.0,56.0,12.6,-0.155745,27.0
2023-04-17 21:00:00,0.4,17.9,1018.9,216.0,57.0,12.6,-0.308936,27.1
2023-04-17 22:00:00,0.4,18.2,1018.4,235.0,59.0,12.2,0.0451064,26.9
2023-04-17 23:00:00,0.4,18.1,1017.5,186.0,60.0,13.0,-0.2,26.5
2023-04-18 00:00:00,0.2,18.5,1016.6,191.0,62.0,10.4,-0.377872,26.4
2023-04-18 01:00:00,0.3,18.7,1015.3,139.0,65.0,22.7,-0.274893,25.8
2023-04-18 02:00:00,0.0,18.9,1015.0,152.0,67.0,21.2,0.124255,25.5
2023-04-18 03:00:00,0.0,18.8,1015.0,160.0,69.0,22.3,0.419574,24.9
2023-04-18 04:00:00,0.0,18.9,1015.6,168.0,72.0,20.5,0.596596,24.3
2023-04-18 05:00:00,0.0,18.9,1016.5,182.0,75.0,16.9,0.764255,23.6
2023-04-18 06:00:00,0.2,19.4,1016.9,197.0,80.0,13.0,0.787234,23.0
2023-04-18 07:00:00,0.0,19.7,1017.3,169.0,82.0,12.2,0.737872,22.9
2023-04-18 08:00:00,0.0,19.7,1017.6,123.0,87.0,13.7,0.67234,22.0
2023-04-18 09:00:00,0.0,19.8,1017.2,100.0,89.0,15.8,0.595745,21.7
2023-04-18 10:00:00,0.0,19.8,1016.9,100.0,93.0,18.0,0.523404,21.0
2023-04-18 11:00:00,0.0,19.6,1016.1,108.0,93.0,24.5,0.477447,20.8
2023-04-18 12:00:00,0.0,19.8,1015.1,163.0,89.0,20.9,0.453617,21.7
2023-04-18 13:00:00,0.3,19.9,1014.6,172.0,88.0,24.1,0.434894,22.0
2023-04-18 14:00:00,0.1,19.3,1013.8,163.0,83.0,26.6,0.441702,22.3
2023-04-18 15:00:00,0.0,19.3,1013.6,161.0,83.0,26.6,0.473192,22.3
2023-04-18 16:00:00,0.0,19.3,1013.8,162.0,83.0,28.1,0.498723,22.3
2023-04-18 17:00:00,0.0,18.9,1013.5,164.0,77.0,30.6,0.428936,23.2
2023-04-18 18:00:00,0.0,18.5,1014.2,166.0,70.0,31.0,0.356596,24.3
2023-04-18 19:00:00,0.3,18.4,1014.5,168.0,67.0,32.0,0.147234,25.0
2023-04-18 20:00:00,0.1,18.2,1014.5,171.0,63.0,33.5,0.124255,25.8
2023-04-18 21:00:00,0.4,18.3,1014.4,172.0,65.0,33.5,0.230638,25.4
2023-04-18 22:00:00,0.9,19.6,1013.9,169.0,71.0,36.4,0.297872,25.2
2023-04-18 23:00:00,0.3,19.1,1013.5,168.0,67.0,37.1,0.181277,25.7
2023-04-19 00:00:00,0.8,19.5,1013.1,170.0,70.0,36.0,0.142979,25.4
2023-04-19 01:00:00,0.9,19.5,1012.1,172.0,70.0,35.3,0.272341,25.4
2023-04-19 02:00:00,0.8,19.8,1011.7,173.0,75.0,34.9,0.46383,24.5
2023-04-19 03:00:00,0.3,20.1,1012.1,168.0,87.0,26.6,0.44766,22.4
2023-04-19 04:00:00,6.4,20.2,1012.4,174.0,87.0,30.2,0.577021,22.5
2023-04-19 05:00:00,0.5,20.2,1012.4,160.0,89.0,31.7,0.69617,22.1
2023-04-19 06:00:00,0.2,19.7,1012.5,171.0,83.0,33.5,0.769362,22.7
2023-04-19 07:00:00,0.5,20.0,1012.8,174.0,88.0,32.8,0.718298,22.1
2023-04-19 08:00:00,1.0,20.3,1012.8,171.0,92.0,32.0,0.666383,21.7
2023-04-19 09:00:00,1.3,20.7,1012.2,161.0,90.0,38.2,0.605958,22.4
2023-04-19 10:00:00,3.2,20.7,1011.7,168.0,92.0,36.4,0.544681,22.1
2023-04-19 11:00:00,7.9,20.8,1011.0,176.0,94.0,35.6,0.499574,21.8
2023-04-19 12:00:00,7.8,20.8,1010.2,178.0,95.0,36.7,0.490213,21.6
2023-04-19 13:00:00,10.9,20.9,1009.4,204.0,92.0,37.4,0.468085,22.3
2023-04-19 14:00:00,0.6,20.7,1008.9,220.0,94.0,33.8,0.47234,21.7
2023-04-19 15:00:00,0.2,21.4,1008.8,235.0,93.0,28.4,0.51149,22.6
2023-04-19 16:00:00,0.2,20.7,1009.2,260.0,90.0,28.4,0.508085,22.4
2023-04-19 17:00:00,0.2,20.4,1009.9,270.0,87.0,26.6,0.484255,22.7
2023-04-19 18:00:00,0.0,20.6,1010.6,280.0,84.0,22.7,0.233192,23.5
2023-04-19 19:00:00,0.3,20.9,1010.8,275.0,82.0,22.3,-0.0919149,24.2
2023-04-19 20:00:00,0.3,20.6,1011.1,269.0,76.0,24.5,-0.366808,25.1
2023-04-19 21:00:00,0.0,20.5,1011.0,268.0,73.0,22.3,-0.502127,25.7
2023-04-19 22:00:00,0.0,20.5,1010.9,269.0,71.0,22.0,-0.549787,26.2
2023-04-19 23:00:00,0.0,20.6,1010.4,271.0,75.0,24.8,-0.615319,25.4
2023-04-20 00:00:00,0.2,20.7,1009.8,272.0,73.0,23.4,-0.541277,25.9
2023-04-20 01:00:00,0.0,20.3,1009.4,278.0,70.0,21.2,-0.360851,26.2
2023-04-20 02:00:00,0.0,20.0,1009.2,281.0,71.0,18.0,-0.185532,25.6
2023-04-20 03:00:00,0.0,19.9,1009.4,284.0,73.0,18.7,0.234894,25.1
2023-04-20 04:00:00,0.0,18.2,1010.7,284.0,68.0,12.6,0.611915,24.5
2023-04-20 05:00:00,0.0,18.6,1011.3,292.0,75.0,11.5,0.739574,23.3
2023-04-20 06:00:00,0.0,19.3,1012.1,317.0,82.0,10.8,0.770213,22.5
2023-04-20 07:00:00,0.0,19.4,1013.0,345.0,86.0,9.4,0.729362,21.8
2023-04-20 08:00:00,0.0,19.3,1013.6,359.0,87.0,7.2,0.657021,21.6
2023-04-20 09:00:00,0.0,19.6,1014.0,6.0,90.0,7.6,0.592341,21.3
2023-04-20 10:00:00,0.0,19.6,1013.7,10.0,92.0,8.6,0.52766,21.0
2023-04-20 11:00:00,0.0,19.7,1013.5,11.0,94.0,6.1,0.485958,20.7
2023-04-20 12:00:00,0.0,19.7,1013.1,24.0,96.0,5.4,0.446809,20.4
2023-04-20 13:00:00,0.0,19.6,1012.8,45.0,97.0,5.4,0.428936,20.1
2023-04-20 14:00:00,0.0,19.3,1012.4,9.0,91.0,6.8,0.439149,20.8
2023-04-20 15:00:00,0.0,19.2,1012.7,26.0,94.0,6.5,0.462979,20.2
2023-04-20 16:00:00,0.0,19.4,1013.3,23.0,95.0,6.5,0.481702,20.2
2023-04-20 17:00:00,0.0,19.9,1014.0,31.0,91.0,6.8,0.501277,21.4
2023-04-20 18:00:00,0.0,18.4,1014.8,41.0,72.0,5.8,0.363404,23.7
2023-04-20 19:00:00,0.0,18.3,1015.1,200.0,66.0,4.0,0.0646809,25.1
2023-04-20 20:00:00,0.0,18.3,1015.0,206.0,62.0,7.2,-0.213617,26.1
2023-04-20 21:00:00,0.0,18.3,1015.0,208.0,61.0,10.8,-0.402553,26.4
2023-04-20 22:00:00,0.2,18.8,1014.8,220.0,64.0,11.5,-0.454468,26.1
2023-04-20 23:00:00,0.2,19.4,1014.4,223.0,67.0,12.6,-0.545532,26.0
2023-04-21 00:00:00,0.3,18.7,1013.5,214.0,62.0,9.7,-0.593191,26.6
2023-04-21 01:00:00,0.0,18.5,1013.4,199.0,62.0,9.4,-0.485106,26.4
2023-04-21 02:00:00,0.1,18.5,1013.3,171.0,64.0,11.2,-0.262128,25.8
2023-04-21 03:00:00,0.1,18.8,1013.5,96.0,68.0,11.5,0.171064,25.1
2023-04-21 04:00:00,0.0,18.8,1014.2,73.0,70.0,17.3,0.486809,24.6
2023-04-21 05:00:00,0.0,19.0,1015.1,86.0,73.0,13.3,0.771064,24.1
2023-04-21 06:00:00,0.0,19.5,1015.9,65.0,79.0,17.6,0.797447,23.4
2023-04-21 07:00:00,0.0,19.7,1017.0,58.0,83.0,16.6,0.76,22.7
2023-04-21 08:00:00,0.0,19.7,1017.8,59.0,85.0,15.8,0.691064,22.3
2023-04-21 09:00:00,0.0,19.8,1018.1,72.0,87.0,16.2,0.613617,22.1
2023-04-21 10:00:00,0.0,20.0,1017.8,78.0,85.0,15.1,0.545532,22.7
2023-04-21 11:00:00,0.0,19.9,1017.4,85.0,86.0,17.3,0.492766,22.4
2023-04-21 12:00:00,0.0,19.7,1016.9,84.0,88.0,21.6,0.460426,21.8
2023-04-21 13:00:00,0.0,19.4,1016.8,88.0,87.0,20.9,0.436596,21.7
2023-04-21 14:00:00,0.0,19.7,1016.7,75.0,89.0,19.4,0.444255,21.6
2023-04-21 15:00:00,0.0,19.7,1017.1,100.0,87.0,19.4,0.476596,22.0
2023-04-21 16:00:00,0.0,20.1,1017.5,100.0,88.0,15.8,0.492766,22.2
2023-04-21 17:00:00,0.0,20.1,1018.3,97.0,85.0,15.8,0.401702,22.8
