DT,prcp,pres,dwpt,rhum,wdir,temp,wspd,Donalsonville
2022-11-14 11:00:00,0.0,1022.0,-0.5,76.0,50.0,3.3,13.0,0.0
2022-11-14 12:00:00,0.0,1022.3,0.2,73.0,60.0,4.6,14.8,0.568966
2022-11-14 13:00:00,0.0,1023.0,1.2,73.0,49.0,5.7,14.0,0.603448
2022-11-14 14:00:00,0.0,1023.6,1.9,65.0,54.0,8.1,14.4,0.431034
2022-11-14 15:00:00,0.0,1023.6,2.1,56.0,80.0,10.5,16.7,0.258621
2022-11-14 16:00:00,0.0,1023.1,3.6,52.0,110.0,13.2,14.8,0.0
2022-11-14 17:00:00,0.0,1022.4,6.1,58.0,64.0,14.2,13.3,0.0
2022-11-14 18:00:00,0.0,1021.6,7.1,57.0,65.0,15.6,12.6,0.0
2022-11-14 19:00:00,0.0,1020.7,5.6,47.0,90.0,17.0,13.0,0.0
2022-11-14 20:00:00,0.0,1020.2,5.7,46.0,60.0,17.5,11.1,0.12069
2022-11-14 21:00:00,0.0,1020.2,6.0,47.0,80.0,17.4,16.7,0.0
2022-11-14 22:00:00,0.0,1019.7,6.9,60.0,70.0,14.6,13.0,0.344828
2022-11-14 23:00:00,0.0,1019.3,8.9,72.0,54.0,13.9,8.3,0.0
2022-11-15 00:00:00,0.0,1019.4,7.3,69.0,80.0,12.8,14.8,0.465517
2022-11-15 01:00:00,0.0,1019.0,7.5,71.0,90.0,12.6,13.0,0.0
2022-11-15 02:00:00,0.0,1019.5,8.2,71.0,120.0,13.3,16.7,0.0
2022-11-15 03:00:00,0.0,1019.7,8.8,78.0,83.0,12.5,17.3,0.0
2022-11-15 04:00:00,0.0,1019.2,9.1,80.0,87.0,12.5,16.6,0.0
2022-11-15 05:00:00,0.0,1019.1,9.1,77.0,50.0,13.0,9.3,0.431034
2022-11-15 06:00:00,0.0,1018.7,9.3,75.0,80.0,13.7,13.0,0.0
2022-11-15 07:00:00,0.0,1018.4,10.4,78.0,100.0,14.2,11.1,0.413793
2022-11-15 08:00:00,0.0,1018.4,11.0,89.0,71.0,12.8,9.7,0.413793
2022-11-15 09:00:00,0.0,1018.0,11.3,88.0,76.0,13.2,10.8,0.413793
2022-11-15 10:00:00,0.5,1017.7,11.1,91.0,80.0,12.5,18.5,0.431034
2022-11-15 11:00:00,1.3,1017.6,11.2,91.0,130.0,12.6,16.7,0.0
2022-11-15 12:00:00,3.6,1017.2,13.0,95.0,121.0,13.8,13.7,0.482759
2022-11-15 13:00:00,1.5,1018.1,12.4,96.0,90.0,13.0,14.8,0.534483
2022-11-15 14:00:00,4.0,1017.9,13.9,93.0,170.0,15.0,18.5,0.5
2022-11-15 15:00:00,3.1,1017.4,14.9,90.0,190.0,16.5,13.0,0.482759
2022-11-15 16:00:00,0.3,1016.7,16.2,81.0,180.0,19.5,22.2,0.0
2022-11-15 17:00:00,0.6,1016.0,17.6,89.0,160.0,19.5,20.2,0.0
2022-11-15 18:00:00,0.0,1014.9,18.8,86.0,184.0,21.2,19.8,0.0
2022-11-15 19:00:00,0.1,1014.0,17.2,62.0,230.0,25.0,24.1,0.0
2022-11-15 20:00:00,0.1,1013.9,17.7,66.0,240.0,24.5,22.2,0.362069
2022-11-15 21:00:00,0.2,1013.8,18.3,68.0,230.0,24.6,16.7,0.0
2022-11-15 22:00:00,0.0,1014.5,18.9,77.0,229.0,23.2,18.7,0.396552
2022-11-15 23:00:00,0.1,1015.7,18.3,90.0,290.0,20.0,19.4,0.0
2022-11-16 00:00:00,0.0,1017.2,15.8,87.0,350.0,18.0,20.4,0.413793
2022-11-16 01:00:00,0.0,1018.2,13.7,83.0,360.0,16.6,16.7,0.0
2022-11-16 02:00:00,0.0,1019.1,13.8,85.0,321.0,16.3,16.9,0.0
2022-11-16 03:00:00,0.0,1020.1,13.3,91.0,322.0,14.8,15.5,0.0
2022-11-16 04:00:00,0.0,1020.5,12.4,88.0,324.0,14.4,16.6,0.0
2022-11-16 05:00:00,0.0,1020.3,11.1,80.0,10.0,14.5,22.2,0.413793
2022-11-16 06:00:00,0.0,1020.6,9.8,77.0,30.0,13.8,18.5,0.37931
2022-11-16 07:00:00,0.0,1020.7,9.8,79.0,30.0,13.4,16.7,0.362069
2022-11-16 08:00:00,0.0,1020.8,9.4,79.0,348.0,13.0,14.8,0.37931
2022-11-16 09:00:00,0.0,1020.9,9.7,85.0,360.0,12.1,13.0,0.37931
2022-11-16 10:00:00,0.0,1021.7,9.7,89.0,360.0,11.4,14.8,0.396552
2022-11-16 11:00:00,0.0,1021.9,8.5,81.0,10.0,11.7,14.8,0.0
2022-11-16 12:00:00,0.0,1022.4,6.7,73.0,360.0,11.4,13.0,0.413793
2022-11-16 13:00:00,0.0,1023.3,6.8,76.0,343.0,10.9,15.5,0.517241
2022-11-16 14:00:00,0.0,1024.0,5.8,68.0,10.0,11.5,11.1,0.5
2022-11-16 15:00:00,0.0,1024.1,6.7,72.0,349.0,11.6,15.5,0.413793
2022-11-16 16:00:00,0.0,1024.1,4.5,55.0,340.0,13.4,20.4,0.0
2022-11-16 17:00:00,0.0,1023.6,3.7,52.0,350.0,13.4,16.7,0.0
2022-11-16 18:00:00,0.0,1022.7,6.4,60.0,336.0,14.1,12.6,0.0
2022-11-16 19:00:00,0.0,1022.2,3.2,48.0,340.0,14.1,16.7,0.206897
2022-11-16 20:00:00,0.0,1021.8,1.2,41.0,10.0,14.3,18.5,0.275862
2022-11-16 21:00:00,0.0,1021.9,4.6,53.0,339.0,14.0,14.8,0.0
2022-11-16 22:00:00,0.0,1022.0,4.4,55.0,343.0,13.3,10.4,0.413793
2022-11-16 23:00:00,0.0,1022.7,3.3,55.0,344.0,12.1,10.1,0.0
2022-11-17 00:00:00,0.0,1023.6,2.7,61.0,330.0,9.9,5.5,0.482759
2022-11-17 01:00:00,0.0,1024.5,1.8,55.0,334.0,10.5,13.3,0.0
2022-11-17 02:00:00,0.0,1024.8,1.1,60.0,340.0,8.4,9.3,0.0
2022-11-17 03:00:00,0.0,1025.3,0.6,54.0,331.0,9.5,12.6,0.0
2022-11-17 04:00:00,0.0,1025.7,0.3,53.0,327.0,9.4,13.0,0.0
2022-11-17 05:00:00,0.0,1025.7,0.2,53.0,330.0,9.3,13.3,0.448276
2022-11-17 06:00:00,0.0,1025.7,0.5,58.0,340.0,8.3,11.1,0.0
2022-11-17 07:00:00,0.0,1025.6,0.5,59.0,360.0,8.0,11.1,0.448276
2022-11-17 08:00:00,0.0,1025.5,-0.2,51.0,339.0,9.4,15.1,0.431034
2022-11-17 09:00:00,0.0,1025.6,0.0,59.0,360.0,7.5,11.1,0.448276
2022-11-17 10:00:00,0.0,1025.8,-0.9,52.0,350.0,8.4,13.0,0.482759
2022-11-17 11:00:00,0.0,1026.4,-0.1,65.0,340.0,6.0,7.4,0.0
2022-11-17 12:00:00,0.0,1026.7,-1.2,55.0,349.0,7.3,11.5,0.551724
2022-11-17 13:00:00,0.0,1027.0,-0.7,57.0,350.0,7.3,10.1,0.637931
2022-11-17 14:00:00,0.0,1027.4,-0.8,57.0,20.0,7.2,11.1,0.586207
2022-11-17 15:00:00,0.0,1027.6,-2.4,42.0,20.0,9.9,9.3,0.534483
2022-11-17 16:00:00,0.0,1027.2,-0.3,50.0,7.0,9.6,11.2,0.0
2022-11-17 17:00:00,0.0,1026.5,-3.2,35.0,10.0,11.8,13.0,0.0
2022-11-17 18:00:00,0.0,1025.3,0.6,49.0,355.0,10.9,9.4,0.0
2022-11-17 19:00:00,0.0,1024.2,-2.5,35.0,320.0,12.6,13.0,0.0
2022-11-17 20:00:00,0.0,1024.0,-2.4,39.0,0.0,11.0,0.0,0.362069
2022-11-17 21:00:00,0.0,1024.5,0.3,45.0,309.0,11.9,9.0,0.0
2022-11-17 22:00:00,0.0,1024.0,0.7,48.0,316.0,11.3,7.9,0.465517
2022-11-17 23:00:00,0.0,1024.4,-1.3,46.0,340.0,9.8,5.5,0.0
2022-11-18 00:00:00,0.0,1025.2,0.2,55.0,340.0,8.8,7.4,0.551724
2022-11-18 01:00:00,0.0,1026.0,-1.1,52.0,340.0,8.2,7.4,0.0
2022-11-18 02:00:00,0.0,1025.7,-3.3,45.0,344.0,7.9,15.5,0.0
2022-11-18 03:00:00,0.0,1026.4,-4.4,43.0,342.0,7.4,15.1,0.0
2022-11-18 04:00:00,0.0,1026.5,-4.4,47.0,360.0,6.1,9.3,0.0
2022-11-18 05:00:00,0.0,1026.7,-3.9,53.0,339.0,4.9,10.4,0.5
2022-11-18 06:00:00,0.0,1026.6,-4.6,57.0,360.0,3.1,11.1,0.482759
2022-11-18 07:00:00,0.0,1026.8,-3.9,59.0,346.0,3.4,10.1,0.482759
2022-11-18 08:00:00,0.0,1026.5,-4.2,60.0,349.0,2.8,10.1,0.517241
2022-11-18 09:00:00,0.0,1026.3,-4.7,66.0,350.0,0.9,7.4,0.517241
2022-11-18 10:00:00,0.0,1026.8,-5.2,67.0,350.0,0.2,9.3,0.465517
2022-11-18 11:00:00,0.0,1027.3,-5.7,65.0,10.0,0.1,9.3,0.0
2022-11-18 12:00:00,0.0,1027.7,-5.1,64.0,0.0,1.0,9.0,0.534483
2022-11-18 13:00:00,0.0,1028.3,-5.6,58.0,20.0,1.8,14.8,0.672414
2022-11-18 14:00:00,0.0,1028.7,-5.9,44.0,30.0,5.4,14.8,0.431034
2022-11-18 15:00:00,0.0,1028.9,-6.5,34.0,30.0,8.5,14.8,0.275862
2022-11-18 16:00:00,0.0,1028.6,-3.1,44.0,21.0,8.5,11.9,0.0
2022-11-18 17:00:00,0.0,1027.4,-2.8,41.0,24.0,9.9,11.2,0.0
2022-11-18 18:00:00,0.0,1026.3,-8.3,21.0,40.0,13.6,16.7,0.0
2022-11-18 19:00:00,0.0,1025.4,-1.7,39.0,19.0,11.8,10.8,0.0
2022-11-18 20:00:00,0.0,1024.8,-8.3,20.0,70.0,14.4,16.7,0.068966
2022-11-18 21:00:00,0.0,1024.6,-0.8,41.0,26.0,12.1,9.7,0.0
2022-11-18 22:00:00,0.0,1024.8,1.2,51.0,27.0,10.9,5.8,0.310345
2022-11-18 23:00:00,0.0,1025.2,0.4,62.0,27.0,7.2,9.7,0.0
2022-11-19 00:00:00,0.0,1025.9,-0.3,62.0,17.0,6.5,9.0,0.517241
2022-11-19 01:00:00,0.0,1026.3,-0.5,61.0,3.0,6.5,8.6,0.0
2022-11-19 02:00:00,0.0,1026.6,-0.2,66.0,2.0,5.7,8.6,0.0
2022-11-19 03:00:00,0.0,1027.0,0.1,74.0,24.0,4.3,9.4,0.0
2022-11-19 04:00:00,0.0,1027.0,0.0,78.0,24.0,3.5,9.7,0.0
2022-11-19 05:00:00,0.0,1026.8,-1.6,80.0,0.0,1.5,0.0,0.534483
2022-11-19 06:00:00,0.0,1026.6,-0.2,76.0,8.0,3.6,7.9,0.0
2022-11-19 07:00:00,0.0,1026.7,-0.2,69.0,3.0,5.0,8.3,0.551724
2022-11-19 08:00:00,0.0,1026.5,-1.1,60.0,40.0,6.1,7.4,0.534483
2022-11-19 09:00:00,0.0,1026.1,-1.1,58.0,20.0,6.6,11.1,0.517241
2022-11-19 10:00:00,0.0,1026.0,-1.3,56.0,60.0,6.9,7.4,0.482759
2022-11-19 11:00:00,0.0,1026.4,-0.6,60.0,22.0,6.6,7.6,0.0
2022-11-19 12:00:00,0.0,1026.8,-0.8,58.0,28.0,6.9,7.2,0.5
2022-11-19 13:00:00,0.0,1027.4,-0.6,59.0,22.0,6.9,9.0,0.534483
2022-11-19 14:00:00,0.0,1028.2,-1.9,43.0,50.0,10.1,13.0,0.465517
2022-11-19 15:00:00,0.0,1028.7,-2.2,38.0,90.0,11.7,13.0,0.327586
2022-11-19 16:00:00,0.0,1028.2,-1.9,33.0,70.0,14.2,14.8,0.0
2022-11-19 17:00:00,0.0,1026.9,1.2,48.0,40.0,11.9,13.0,0.0
2022-11-19 18:00:00,0.0,1026.1,-2.0,32.0,90.0,14.5,9.3,0.0
2022-11-19 19:00:00,0.0,1025.4,1.1,43.0,20.0,13.4,13.0,0.0
2022-11-19 20:00:00,0.0,1025.3,4.7,58.0,0.0,12.8,0.0,0.396552
2022-11-19 21:00:00,0.2,1025.1,3.5,59.0,35.0,11.2,6.5,0.0
2022-11-19 22:00:00,0.0,1025.5,5.0,67.0,2.0,10.9,1.8,0.448276
2022-11-19 23:00:00,0.0,1025.8,4.4,66.0,20.0,12.0,7.4,0.0
2022-11-20 00:00:00,0.0,1026.5,5.6,75.0,174.0,9.8,1.8,0.5
2022-11-20 01:00:00,0.4,1027.1,6.8,84.0,209.0,9.4,2.9,0.0
2022-11-20 02:00:00,0.4,1027.4,7.0,87.0,213.0,9.0,5.4,0.0
2022-11-20 03:00:00,0.2,1027.2,7.6,93.0,292.0,8.7,2.2,0.0
2022-11-20 04:00:00,0.0,1027.3,4.1,68.0,350.0,9.7,13.0,0.0
2022-11-20 05:00:00,0.0,1027.2,4.4,69.0,352.0,9.8,10.4,0.465517
2022-11-20 06:00:00,0.1,1027.2,3.8,67.0,351.0,9.6,12.2,0.0
2022-11-20 07:00:00,0.3,1027.4,3.8,69.0,354.0,9.2,12.6,0.465517
2022-11-20 08:00:00,0.4,1026.8,5.7,87.0,340.0,7.7,7.4,0.465517
2022-11-20 09:00:00,0.0,1026.5,6.1,89.0,0.0,7.8,0.0,0.448276
2022-11-20 10:00:00,0.0,1026.7,4.5,79.0,360.0,7.9,5.5,0.448276
2022-11-20 11:00:00,0.0,1026.8,3.9,78.0,20.0,7.5,14.8,0.0
2022-11-20 12:00:00,0.0,1027.0,4.0,79.0,8.0,7.4,13.7,0.448276
2022-11-20 13:00:00,0.0,1027.8,0.7,64.0,30.0,7.1,16.7,0.517241
2022-11-20 14:00:00,0.0,1028.7,-0.8,57.0,20.0,7.1,22.2,0.5
2022-11-20 15:00:00,0.0,1028.9,-1.4,53.0,20.0,7.6,20.4,0.517241
2022-11-20 16:00:00,0.0,1028.6,-0.8,50.0,24.0,9.1,15.8,0.0
2022-11-20 17:00:00,0.0,1028.2,-1.7,46.0,23.0,9.3,14.8,0.0
2022-11-20 18:00:00,0.0,1027.5,-3.8,43.0,30.0,8.0,18.5,0.0
2022-11-20 19:00:00,0.0,1027.1,-3.6,43.0,30.0,8.2,18.5,0.0
2022-11-20 20:00:00,0.0,1026.0,-4.3,40.0,40.0,8.5,16.7,0.413793
2022-11-20 21:00:00,0.0,1025.7,-1.7,45.0,15.0,9.7,11.5,0.0
2022-11-20 22:00:00,0.0,1025.9,-1.2,48.0,11.0,9.3,10.4,0.448276
2022-11-20 23:00:00,0.0,1025.8,-2.1,48.0,10.0,8.3,11.9,0.0
2022-11-21 00:00:00,0.0,1026.4,-2.8,54.0,30.0,5.8,11.1,0.293103
2022-11-21 01:00:00,0.0,1027.2,-2.2,54.0,14.0,6.4,12.2,0.0
2022-11-21 02:00:00,0.0,1027.6,-2.9,53.0,21.0,6.0,12.2,0.0
2022-11-21 03:00:00,0.0,1028.0,-3.8,58.0,40.0,3.7,11.1,0.0
2022-11-21 04:00:00,0.0,1027.9,-3.2,55.0,34.0,5.1,11.2,0.0
2022-11-21 05:00:00,0.0,1027.9,-3.9,62.0,30.0,2.7,5.5,0.275862
2022-11-21 06:00:00,0.0,1027.7,-4.1,60.0,60.0,2.9,13.0,0.0
2022-11-21 07:00:00,0.0,1027.6,-3.8,58.0,44.0,3.7,12.2,0.517241
2022-11-21 08:00:00,0.0,1027.3,-4.1,66.0,40.0,1.6,11.1,0.534483
2022-11-21 09:00:00,0.0,1027.4,-4.0,63.0,60.0,2.3,11.1,0.517241
2022-11-21 10:00:00,0.0,1027.8,-3.8,65.0,50.0,2.1,11.1,0.551724
2022-11-21 11:00:00,0.0,1028.0,-3.4,64.0,44.0,2.7,11.9,0.0
2022-11-21 12:00:00,0.0,1028.3,-3.2,65.0,39.0,2.7,11.9,0.568966
2022-11-21 13:00:00,0.0,1028.7,-3.0,59.0,60.0,4.3,18.5,0.672414
2022-11-21 14:00:00,0.0,1029.0,-1.7,49.0,90.0,8.4,14.8,0.5
2022-11-21 15:00:00,0.0,1029.1,0.2,51.0,70.0,9.9,13.0,0.362069
2022-11-21 16:00:00,0.0,1028.7,3.2,50.0,60.0,13.4,13.0,0.0
2022-11-21 17:00:00,0.0,1027.8,4.5,56.0,47.0,13.1,11.5,0.0
2022-11-21 18:00:00,0.0,1026.9,5.0,47.0,90.0,16.3,11.1,0.0
2022-11-21 19:00:00,0.0,1025.7,6.4,46.0,70.0,18.2,16.7,0.0
2022-11-21 20:00:00,0.0,1025.0,8.6,59.0,47.0,16.7,12.6,0.137931
2022-11-21 21:00:00,0.0,1025.1,8.5,59.0,39.0,16.5,14.0,0.0
2022-11-21 22:00:00,0.0,1025.6,8.8,65.0,36.0,15.3,10.1,0.362069
2022-11-21 23:00:00,0.0,1026.1,6.2,63.0,80.0,13.1,7.4,0.0
2022-11-22 00:00:00,0.0,1026.6,7.4,72.0,29.0,12.3,12.2,0.465517
2022-11-22 01:00:00,0.0,1027.1,6.7,71.0,34.0,11.8,12.6,0.0
2022-11-22 02:00:00,0.0,1027.4,6.0,70.0,44.0,11.3,12.6,0.0
2022-11-22 03:00:00,0.0,1027.6,5.6,68.0,90.0,11.3,13.0,0.0
2022-11-22 04:00:00,0.0,1027.4,5.1,69.0,70.0,10.6,11.1,0.0
2022-11-22 05:00:00,0.0,1027.0,4.8,68.0,70.0,10.5,11.1,0.431034
2022-11-22 06:00:00,0.0,1026.6,5.2,73.0,52.0,9.8,10.4,0.431034
2022-11-22 07:00:00,0.0,1026.3,5.1,75.0,55.0,9.3,10.1,0.431034
2022-11-22 08:00:00,0.0,1026.0,4.3,65.0,60.0,10.6,11.1,0.396552
2022-11-22 09:00:00,0.0,1025.9,4.3,68.0,40.0,9.9,11.1,0.37931
2022-11-22 10:00:00,0.0,1025.6,4.1,73.0,49.0,8.7,12.2,0.448276
2022-11-22 11:00:00,0.0,1026.3,3.8,72.0,35.0,8.6,10.8,0.0
2022-11-22 12:00:00,0.0,1026.6,3.6,72.0,47.0,8.4,10.8,0.275862
2022-11-22 13:00:00,0.0,1026.8,4.3,62.0,60.0,11.3,13.0,0.293103
2022-11-22 14:00:00,0.0,1027.2,5.8,58.0,70.0,13.9,14.8,0.275862
2022-11-22 15:00:00,0.0,1027.3,6.0,62.0,43.0,13.1,12.2,0.258621
2022-11-22 16:00:00,0.0,1027.0,8.4,51.0,80.0,18.8,16.7,0.0
2022-11-22 17:00:00,0.0,1025.8,9.6,60.0,42.0,17.4,12.6,0.0
2022-11-22 18:00:00,0.0,1024.8,9.4,50.0,80.0,20.1,13.0,0.0
2022-11-22 19:00:00,0.0,1024.0,9.7,49.0,60.0,20.8,16.7,0.0
2022-11-22 20:00:00,0.0,1023.4,12.1,60.0,42.0,20.1,12.2,0.103448
2022-11-22 21:00:00,0.0,1023.2,12.0,61.0,35.0,19.7,11.5,0.0
2022-11-22 22:00:00,0.0,1023.3,8.9,52.0,70.0,19.0,11.1,0.172414
2022-11-22 23:00:00,0.0,1023.3,9.1,61.0,40.0,16.7,11.1,0.0
2022-11-23 00:00:00,0.0,1023.6,8.3,63.0,40.0,15.3,13.0,0.206897
2022-11-23 01:00:00,0.0,1023.6,9.5,68.0,25.0,15.4,11.2,0.0
2022-11-23 02:00:00,0.0,1023.9,9.0,68.0,36.0,14.9,10.4,0.0
2022-11-23 03:00:00,0.0,1023.9,7.2,60.0,40.0,14.9,7.4,0.0
2022-11-23 04:00:00,0.0,1023.4,7.1,66.0,10.0,13.3,7.4,0.0
2022-11-23 05:00:00,0.0,1023.6,7.1,66.0,20.0,13.3,11.1,0.172414
2022-11-23 06:00:00,0.0,1023.3,7.0,65.0,40.0,13.4,9.3,0.0
2022-11-23 07:00:00,0.0,1022.5,8.1,72.0,34.0,13.0,10.4,0.155172
2022-11-23 08:00:00,0.0,1022.1,6.8,65.0,40.0,13.2,9.3,0.155172
2022-11-23 09:00:00,0.0,1021.6,7.1,67.0,40.0,13.1,11.1,0.155172
2022-11-23 10:00:00,0.0,1021.6,7.3,71.0,40.0,12.4,10.8,0.172414
2022-11-23 11:00:00,0.0,1022.0,7.2,70.0,42.0,12.5,10.1,0.0
2022-11-23 12:00:00,0.0,1022.4,7.4,68.0,40.0,13.2,14.8,0.241379
2022-11-23 13:00:00,0.0,1022.8,7.1,65.0,40.0,13.6,13.0,0.258621
2022-11-23 14:00:00,0.0,1023.3,8.7,62.0,70.0,16.0,14.8,0.224138
2022-11-23 15:00:00,0.0,1023.3,10.9,60.0,90.0,18.8,22.2,0.068966
2022-11-23 16:00:00,0.0,1023.1,9.8,67.0,42.0,15.9,12.6,0.0
2022-11-23 17:00:00,0.0,1022.0,12.2,56.0,100.0,21.3,20.4,0.0
2022-11-23 18:00:00,0.0,1021.1,12.1,52.0,90.0,22.4,22.2,0.0
2022-11-23 19:00:00,0.0,1020.4,11.7,48.0,50.0,23.3,13.0,0.0
2022-11-23 20:00:00,0.0,1019.7,11.4,48.0,80.0,23.0,20.4,-0.137931
2022-11-23 21:00:00,0.0,1019.5,12.8,62.0,50.0,20.3,13.0,0.0
2022-11-23 22:00:00,0.0,1019.5,11.4,52.0,70.0,21.7,13.0,0.103448
2022-11-23 23:00:00,0.0,1020.0,10.8,66.0,70.0,17.2,11.1,0.0
2022-11-24 00:00:00,0.0,1020.4,11.2,71.0,60.0,16.5,9.3,0.206897
2022-11-24 01:00:00,0.0,1021.0,11.2,74.0,30.0,15.8,11.2,0.0
2022-11-24 02:00:00,0.0,1021.4,10.6,72.0,41.0,15.6,10.4,0.0
2022-11-24 03:00:00,0.0,1021.6,10.0,75.0,50.0,14.4,5.5,0.0
2022-11-24 04:00:00,0.0,1021.5,9.9,77.0,40.0,13.9,7.4,0.0
2022-11-24 05:00:00,0.0,1021.1,10.8,84.0,69.0,13.4,9.7,0.172414
2022-11-24 06:00:00,0.0,1020.8,10.4,85.0,40.0,12.9,7.4,0.0
2022-11-24 07:00:00,0.0,1020.7,10.8,89.0,60.0,12.6,8.3,0.155172
2022-11-24 08:00:00,0.0,1020.4,10.6,85.0,60.0,13.1,11.1,0.137931
2022-11-24 09:00:00,0.0,1020.1,12.5,87.0,120.0,14.6,11.1,0.137931
2022-11-24 10:00:00,0.0,1020.4,12.2,86.0,60.0,14.5,7.4,0.137931
2022-11-24 11:00:00,0.0,1020.4,9.1,84.0,65.0,11.7,10.4,0.0
2022-11-24 12:00:00,0.0,1020.8,13.2,90.0,60.0,14.8,13.0,0.155172
2022-11-24 13:00:00,0.0,1021.4,14.2,96.0,70.0,14.8,11.1,0.155172
2022-11-24 14:00:00,0.0,1022.0,14.3,85.0,70.0,16.8,16.7,0.12069
2022-11-24 15:00:00,0.0,1022.5,13.4,83.0,58.0,16.3,15.8,0.103448
2022-11-24 16:00:00,0.0,1022.5,13.9,82.0,53.0,17.0,13.7,0.0
2022-11-24 17:00:00,0.0,1021.3,14.6,69.0,90.0,20.5,13.0,0.0
2022-11-24 18:00:00,0.0,1020.4,15.2,63.0,120.0,22.6,13.0,0.0
2022-11-24 19:00:00,0.0,1019.6,15.7,59.0,100.0,24.2,11.1,0.0
2022-11-24 20:00:00,0.0,1018.3,15.7,57.0,110.0,24.8,7.4,-0.206897
2022-11-24 21:00:00,0.0,1018.2,15.6,73.0,74.0,20.6,13.3,0.0
2022-11-24 22:00:00,0.0,1018.4,15.6,61.0,110.0,23.6,14.8,0.103448
2022-11-24 23:00:00,0.0,1018.4,15.6,66.0,70.0,22.3,14.8,0.0
2022-11-25 00:00:00,0.0,1019.0,14.3,77.0,42.0,18.4,13.0,0.172414
2022-11-25 01:00:00,0.0,1018.8,15.7,81.0,56.0,19.0,11.9,0.0
2022-11-25 02:00:00,0.1,1018.8,15.7,83.0,64.0,18.6,13.3,0.0
2022-11-25 03:00:00,0.0,1018.7,16.2,83.0,110.0,19.2,22.2,0.0
2022-11-25 04:00:00,0.0,1018.6,16.0,84.0,100.0,18.8,16.7,0.0
2022-11-25 05:00:00,0.0,1018.4,16.0,85.0,80.0,18.6,13.0,0.155172
2022-11-25 06:00:00,0.0,1018.1,16.6,93.0,58.0,17.7,9.4,0.0
2022-11-25 07:00:00,1.1,1017.6,16.3,90.0,70.0,18.0,13.0,0.12069
2022-11-25 08:00:00,0.1,1017.1,16.5,93.0,70.0,17.6,11.1,0.12069
2022-11-25 09:00:00,0.2,1016.5,15.8,93.0,70.0,16.9,18.5,0.12069
2022-11-25 10:00:00,0.5,1016.1,18.2,98.0,127.0,18.5,8.3,0.12069
2022-11-25 11:00:00,0.2,1016.4,18.5,99.0,154.0,18.7,8.6,0.0
2022-11-25 12:00:00,0.0,1016.0,15.3,96.0,110.0,15.9,9.3,0.137931
2022-11-25 13:00:00,0.0,1016.0,15.2,95.0,60.0,16.0,7.4,0.155172
2022-11-25 14:00:00,0.0,1015.9,15.5,95.0,110.0,16.3,9.3,0.155172
2022-11-25 15:00:00,0.0,1016.2,16.5,95.0,80.0,17.3,7.4,0.155172
2022-11-25 16:00:00,0.0,1016.5,20.4,91.0,222.0,21.9,14.8,0.0
2022-11-25 17:00:00,0.1,1016.5,17.5,96.0,80.0,18.1,7.4,0.0
2022-11-25 18:00:00,0.2,1015.9,17.3,96.0,50.0,17.9,9.3,0.0
2022-11-25 19:00:00,0.7,1015.2,21.0,93.0,231.0,22.2,6.1,0.0
2022-11-25 20:00:00,1.5,1015.3,20.5,95.0,332.0,21.3,14.4,0.258621
2022-11-25 21:00:00,3.2,1016.1,16.1,94.0,30.0,17.1,20.4,0.0
2022-11-25 22:00:00,0.0,1016.2,15.0,90.0,40.0,16.6,18.5,0.37931
2022-11-25 23:00:00,0.0,1016.7,14.7,92.0,80.0,16.0,7.4,0.0
2022-11-26 00:00:00,0.0,1017.5,16.1,94.0,18.0,17.1,9.0,0.431034
2022-11-26 01:00:00,0.0,1018.1,15.8,93.0,15.0,16.9,9.7,0.0
2022-11-26 02:00:00,0.0,1018.9,14.0,91.0,60.0,15.5,13.0,0.0
2022-11-26 03:00:00,0.0,1018.7,14.1,92.0,70.0,15.4,9.3,0.0
2022-11-26 04:00:00,0.0,1019.0,14.4,94.0,60.0,15.4,9.3,0.0
2022-11-26 05:00:00,0.0,1018.8,14.4,98.0,43.0,14.7,8.6,0.413793
2022-11-26 06:00:00,0.0,1018.7,14.1,98.0,39.0,14.4,9.4,0.37931
2022-11-26 07:00:00,0.0,1018.8,14.5,96.0,70.0,15.1,11.1,0.37931
2022-11-26 08:00:00,0.0,1018.5,13.2,97.0,45.0,13.7,10.1,0.37931
2022-11-26 09:00:00,0.0,1018.2,14.3,96.0,80.0,14.9,7.4,0.37931
2022-11-26 10:00:00,0.0,1018.4,12.9,97.0,56.0,13.4,10.8,0.37931
2022-11-26 11:00:00,0.0,1018.7,12.9,97.0,53.0,13.4,11.5,0.0
2022-11-26 12:00:00,0.0,1018.9,14.3,95.0,100.0,15.1,11.1,0.327586
2022-11-26 13:00:00,0.0,1019.3,15.0,96.0,100.0,15.6,11.1,0.396552
2022-11-26 14:00:00,0.0,1019.5,15.4,95.0,110.0,16.2,14.8,0.37931
2022-11-26 15:00:00,0.0,1019.8,14.7,86.0,95.0,17.1,13.7,0.37931
2022-11-26 16:00:00,0.0,1019.8,16.1,92.0,120.0,17.4,16.7,0.0
2022-11-26 17:00:00,0.0,1019.1,16.1,88.0,120.0,18.1,18.5,0.0
2022-11-26 18:00:00,0.0,1017.8,16.3,86.0,140.0,18.7,11.1,0.0
2022-11-26 19:00:00,0.0,1016.5,17.5,85.0,130.0,20.1,14.4,0.0
2022-11-26 20:00:00,0.0,1016.8,17.7,84.0,146.0,20.5,12.6,0.362069
