DT,prcp,dwpt,pres,rhum,temp,wspd,wdir,Waianae
2023-04-06 04:00:00,0.0,17.7,1018.8,68.0,24.0,28.1,72.0,0.539575
2023-04-06 05:00:00,0.0,18.3,1019.5,76.0,22.7,25.9,65.0,0.718298
2023-04-06 06:00:00,0.0,18.7,1020.0,80.0,22.3,25.2,66.0,0.748085
2023-04-06 07:00:00,0.0,18.7,1020.2,81.0,22.1,26.3,69.0,0.72
2023-04-06 08:00:00,0.0,18.6,1020.3,81.0,22.0,27.0,72.0,0.669787
2023-04-06 09:00:00,0.0,18.5,1020.7,80.0,22.1,27.0,73.0,0.586383
2023-04-06 10:00:00,0.0,18.5,1020.3,81.0,21.9,27.7,71.0,0.507234
2023-04-06 11:00:00,0.0,18.2,1019.6,80.0,21.8,25.9,69.0,0.462979
2023-04-06 12:00:00,0.0,17.9,1018.8,79.0,21.7,25.9,74.0,0.428936
2023-04-06 13:00:00,0.0,17.8,1018.0,77.0,22.0,25.9,71.0,0.431489
2023-04-06 14:00:00,0.0,18.8,1017.5,85.0,21.4,24.8,70.0,0.437447
2023-04-06 15:00:00,0.0,18.8,1017.8,86.0,21.2,24.5,72.0,0.461277
2023-04-06 16:00:00,0.0,18.9,1018.3,88.0,21.0,24.5,66.0,0.468936
2023-04-06 17:00:00,0.0,18.9,1018.6,83.0,21.9,24.1,65.0,0.441702
2023-04-06 18:00:00,0.0,18.7,1019.1,75.0,23.4,25.9,72.0,0.185532
2023-04-06 19:00:00,0.0,18.2,1019.5,68.0,24.5,26.3,77.0,0.148085
2023-04-06 20:00:00,0.0,18.3,1019.8,64.0,25.6,25.9,79.0,-0.258723
2023-04-06 21:00:00,0.0,17.9,1019.4,60.0,26.3,33.5,81.0,-0.0944679
2023-04-06 22:00:00,0.0,17.7,1019.1,56.0,27.2,31.7,91.0,-0.553191
2023-04-06 23:00:00,0.0,17.3,1018.8,54.0,27.4,32.8,90.0,-0.564255
2023-04-07 00:00:00,0.0,17.2,1018.4,54.0,27.3,31.0,87.0,-0.615319
2023-04-07 01:00:00,0.0,17.1,1017.9,55.0,26.9,31.3,81.0,-0.395744
2023-04-07 02:00:00,0.0,15.8,1017.6,53.0,26.1,28.4,79.0,-0.245957
2023-04-07 03:00:00,0.0,14.9,1017.1,52.0,25.5,29.5,76.0,0.140426
2023-04-07 04:00:00,0.0,15.6,1018.0,59.0,24.1,28.1,78.0,0.516596
2023-04-07 05:00:00,0.0,16.9,1018.8,70.0,22.6,28.4,77.0,0.702128
2023-04-07 06:00:00,0.0,17.2,1019.2,74.0,22.1,27.0,74.0,0.746383
2023-04-07 07:00:00,0.0,17.3,1019.8,75.0,21.9,27.0,73.0,0.678298
2023-04-07 08:00:00,0.0,17.8,1020.7,75.0,22.4,24.5,76.0,0.634043
2023-04-07 09:00:00,0.0,17.3,1020.9,74.0,22.2,25.2,78.0,0.592341
2023-04-07 10:00:00,0.0,17.3,1020.9,75.0,21.9,26.3,81.0,0.525106
2023-04-07 11:00:00,0.0,17.3,1019.9,76.0,21.7,27.7,77.0,0.473192
2023-04-07 12:00:00,0.0,17.1,1019.3,76.0,21.5,26.3,72.0,0.429787
2023-04-07 13:00:00,0.0,17.0,1018.8,76.0,21.4,25.6,69.0,0.428936
2023-04-07 14:00:00,0.0,16.9,1018.5,77.0,21.1,23.8,71.0,0.434894
2023-04-07 15:00:00,0.0,16.8,1018.4,76.0,21.2,24.5,69.0,0.461277
2023-04-07 16:00:00,0.0,17.4,1019.0,80.0,21.0,24.5,66.0,0.453617
2023-04-07 17:00:00,0.0,17.8,1019.4,79.0,21.6,24.5,68.0,0.414468
2023-04-07 18:00:00,0.0,17.3,1019.7,69.0,23.3,23.4,74.0,0.164255
2023-04-07 19:00:00,0.0,17.0,1020.2,62.0,24.8,25.9,84.0,-0.188085
2023-04-07 20:00:00,0.0,16.9,1020.4,58.0,25.8,25.9,89.0,0.0587236
2023-04-07 21:00:00,0.0,16.8,1019.9,56.0,26.3,27.7,86.0,0.0876598
2023-04-07 22:00:00,0.0,17.5,1019.3,58.0,26.4,30.2,80.0,-0.397447
2023-04-07 23:00:00,0.0,17.7,1018.6,58.0,26.6,28.4,84.0,-0.0621275
2023-04-08 00:00:00,0.0,17.7,1017.8,58.0,26.6,27.7,84.0,-0.51234
2023-04-08 01:00:00,0.0,17.8,1017.3,60.0,26.2,27.7,85.0,-0.202553
2023-04-08 02:00:00,0.0,18.0,1017.1,62.0,25.8,28.1,82.0,0.278298
2023-04-08 03:00:00,0.0,17.9,1017.0,67.0,24.4,26.6,80.0,0.53617
2023-04-08 04:00:00,0.0,16.8,1017.5,63.0,24.3,26.3,82.0,0.592341
2023-04-08 05:00:00,0.0,17.7,1018.0,71.0,23.2,27.4,83.0,0.677447
2023-04-08 06:00:00,0.0,18.3,1018.6,76.0,22.8,25.2,90.0,0.669787
2023-04-08 07:00:00,0.2,18.7,1019.0,78.0,22.7,21.6,89.0,0.639149
2023-04-08 08:00:00,0.0,18.5,1019.4,79.0,22.3,21.2,70.0,0.652766
2023-04-08 09:00:00,0.0,17.4,1019.5,75.0,22.0,25.6,77.0,0.554043
2023-04-08 10:00:00,0.0,17.7,1018.9,77.0,21.9,24.8,74.0,0.535319
2023-04-08 11:00:00,0.0,17.7,1018.0,78.0,21.7,24.5,71.0,0.482553
2023-04-08 12:00:00,0.4,17.6,1016.8,78.0,21.6,26.3,66.0,0.449362
2023-04-08 13:00:00,0.4,17.6,1015.5,80.0,21.2,24.8,67.0,0.424681
2023-04-08 14:00:00,0.0,17.1,1015.2,77.0,21.3,23.4,68.0,0.425532
2023-04-08 15:00:00,0.0,17.1,1015.4,78.0,21.1,24.1,71.0,0.428936
2023-04-08 16:00:00,0.0,17.1,1015.7,78.0,21.1,23.4,65.0,0.432341
2023-04-08 17:00:00,0.0,17.3,1016.2,76.0,21.7,23.4,73.0,0.428936
2023-04-08 18:00:00,0.0,18.0,1016.3,73.0,23.1,24.5,69.0,0.294468
2023-04-08 19:00:00,0.0,17.8,1016.6,65.0,24.8,24.8,74.0,0.0859575
2023-04-08 20:00:00,0.0,17.8,1016.5,62.0,25.6,26.3,72.0,-0.199149
2023-04-08 21:00:00,0.0,17.5,1016.6,61.0,25.6,23.0,81.0,-0.32
2023-04-08 22:00:00,0.0,17.8,1016.5,64.0,25.1,21.2,82.0,-0.0527659
2023-04-08 23:00:00,0.0,18.0,1016.1,66.0,24.8,21.2,80.0,-0.131915
2023-04-09 00:00:00,0.0,17.6,1015.2,61.0,25.7,22.0,84.0,-0.34383
2023-04-09 01:00:00,0.4,17.8,1014.6,64.0,25.1,22.7,86.0,-0.0731913
2023-04-09 02:00:00,0.1,17.9,1014.5,67.0,24.4,23.4,83.0,-0.135319
2023-04-09 03:00:00,0.0,17.8,1014.3,67.0,24.3,22.3,78.0,0.443404
2023-04-09 04:00:00,0.0,17.5,1014.8,69.0,23.5,22.0,78.0,0.587234
2023-04-09 05:00:00,0.0,17.6,1015.5,73.0,22.7,20.9,68.0,0.686809
2023-04-09 06:00:00,0.0,18.1,1016.0,78.0,22.1,21.6,61.0,0.691915
2023-04-09 07:00:00,0.0,18.4,1016.6,82.0,21.6,20.9,63.0,0.657872
2023-04-09 08:00:00,0.0,18.1,1016.9,81.0,21.5,21.2,66.0,0.633191
2023-04-09 09:00:00,0.0,18.0,1017.0,80.0,21.6,20.9,66.0,0.58383
2023-04-09 10:00:00,0.0,18.6,1016.7,87.0,20.8,21.2,54.0,0.519149
2023-04-09 11:00:00,0.0,18.1,1016.0,84.0,20.9,22.3,56.0,0.478298
2023-04-09 12:00:00,0.0,18.0,1015.4,85.0,20.6,23.4,55.0,0.445957
2023-04-09 13:00:00,0.0,18.0,1015.1,86.0,20.4,22.7,58.0,0.42383
2023-04-09 14:00:00,0.0,17.6,1014.7,84.0,20.4,22.0,51.0,0.429787
2023-04-09 15:00:00,0.0,17.9,1014.5,86.0,20.3,20.5,44.0,0.431489
2023-04-09 16:00:00,0.0,17.8,1015.1,84.0,20.6,22.7,46.0,0.458724
2023-04-09 17:00:00,0.0,17.7,1015.6,79.0,21.5,23.0,49.0,0.421277
2023-04-09 18:00:00,0.0,17.2,1016.2,69.0,23.2,25.2,55.0,0.205107
2023-04-09 19:00:00,0.0,17.3,1016.7,65.0,24.3,26.6,60.0,-0.0127659
2023-04-09 20:00:00,0.0,17.3,1016.9,61.0,25.4,28.1,64.0,0.128511
2023-04-09 21:00:00,0.2,17.1,1016.7,58.0,26.0,28.8,65.0,0.0672342
2023-04-09 22:00:00,0.3,17.0,1016.4,57.0,26.2,29.2,65.0,0.22383
2023-04-09 23:00:00,0.3,17.1,1016.1,58.0,26.0,28.8,65.0,0.138724
2023-04-10 00:00:00,0.3,16.8,1015.5,57.0,26.0,27.7,64.0,-0.142128
2023-04-10 01:00:00,0.2,17.0,1015.2,58.0,25.9,28.1,66.0,0.249362
2023-04-10 02:00:00,0.0,18.2,1015.2,69.0,24.3,27.0,65.0,0.111489
2023-04-10 03:00:00,0.0,18.4,1015.4,74.0,23.3,27.7,63.0,0.297021
2023-04-10 04:00:00,0.0,18.3,1015.7,78.0,22.3,25.6,61.0,0.650213
2023-04-10 05:00:00,0.0,18.7,1016.2,82.0,21.9,25.9,60.0,0.691915
2023-04-10 06:00:00,0.0,18.8,1016.8,84.0,21.6,25.6,60.0,0.700426
2023-04-10 07:00:00,0.0,18.5,1017.3,86.0,20.9,26.3,57.0,0.707234
2023-04-10 08:00:00,0.0,18.6,1018.0,88.0,20.7,24.5,60.0,0.639149
2023-04-10 09:00:00,0.0,18.8,1018.4,87.0,21.0,23.8,56.0,0.557447
2023-04-10 10:00:00,0.0,18.5,1018.3,87.0,20.7,24.8,54.0,0.485958
2023-04-10 11:00:00,0.0,18.4,1017.8,87.0,20.6,24.1,55.0,0.450213
2023-04-10 12:00:00,0.0,18.7,1017.0,88.0,20.8,23.8,64.0,0.422979
2023-04-10 13:00:00,0.0,18.8,1016.5,90.0,20.5,23.8,53.0,0.396596
2023-04-10 14:00:00,0.0,18.6,1016.2,89.0,20.5,23.8,61.0,0.419574
2023-04-10 15:00:00,0.0,18.8,1016.5,90.0,20.5,23.4,69.0,0.449362
2023-04-10 16:00:00,0.0,18.9,1016.9,90.0,20.6,24.1,66.0,0.462128
2023-04-10 17:00:00,0.0,19.0,1017.2,88.0,21.1,22.7,56.0,0.427234
2023-04-10 18:00:00,0.0,18.6,1017.9,77.0,22.8,25.6,61.0,0.190638
2023-04-10 19:00:00,0.0,17.9,1018.3,68.0,24.2,26.3,66.0,-0.0740424
2023-04-10 20:00:00,0.0,17.8,1018.3,64.0,25.1,27.4,70.0,-0.0817021
2023-04-10 21:00:00,0.0,17.4,1018.4,60.0,25.8,28.8,73.0,-0.357447
2023-04-10 22:00:00,0.0,16.9,1017.8,55.0,26.7,31.3,73.0,-0.43234
2023-04-10 23:00:00,0.0,17.0,1017.0,55.0,26.8,31.3,73.0,-0.274893
2023-04-11 00:00:00,0.1,17.3,1016.4,57.0,26.5,32.0,75.0,-0.502127
2023-04-11 01:00:00,0.1,17.9,1016.2,61.0,26.0,31.3,75.0,-0.478298
2023-04-11 02:00:00,0.0,17.7,1016.4,62.0,25.5,31.0,73.0,0.164255
2023-04-11 03:00:00,0.0,17.4,1016.7,63.0,24.9,31.0,70.0,0.125958
2023-04-11 04:00:00,0.0,17.6,1017.4,70.0,23.4,31.7,68.0,0.539575
2023-04-11 05:00:00,0.0,17.9,1018.0,77.0,22.1,29.2,60.0,0.709787
2023-04-11 06:00:00,0.0,18.1,1018.7,80.0,21.7,28.1,62.0,0.782128
2023-04-11 07:00:00,0.0,18.0,1019.4,79.0,21.8,28.1,63.0,0.707234
2023-04-11 08:00:00,0.0,18.0,1019.9,78.0,22.0,29.5,67.0,0.638298
2023-04-11 09:00:00,0.0,17.7,1020.1,77.0,21.9,27.4,74.0,0.575319
2023-04-11 10:00:00,0.0,17.4,1019.7,75.0,22.0,27.0,75.0,0.505532
2023-04-11 11:00:00,0.0,16.8,1019.2,73.0,21.9,27.4,76.0,0.459575
2023-04-11 12:00:00,0.0,17.4,1018.6,76.0,21.8,27.4,71.0,0.446809
2023-04-11 13:00:00,0.0,17.9,1018.6,84.0,20.7,26.3,64.0,0.411064
2023-04-11 14:00:00,0.0,18.1,1018.5,86.0,20.5,24.8,64.0,0.432341
2023-04-11 15:00:00,0.0,18.5,1018.9,86.0,20.9,24.1,65.0,0.454468
2023-04-11 16:00:00,0.0,18.6,1019.2,88.0,20.7,28.1,68.0,0.483404
2023-04-11 17:00:00,0.0,18.5,1019.6,83.0,21.5,26.3,68.0,0.417872
2023-04-11 18:00:00,0.0,18.5,1019.7,77.0,22.7,26.6,64.0,0.0595746
2023-04-11 19:00:00,0.0,18.7,1020.1,71.0,24.3,29.2,73.0,-0.0885106
2023-04-11 20:00:00,0.0,18.1,1020.2,64.0,25.4,28.4,74.0,-0.319149
2023-04-11 21:00:00,0.0,17.8,1020.2,59.0,26.5,29.5,76.0,-0.338723
2023-04-11 22:00:00,0.0,17.4,1020.0,56.0,26.9,31.3,75.0,-0.326808
2023-04-11 23:00:00,0.0,17.0,1019.7,54.0,27.1,30.2,74.0,-0.60851
2023-04-12 00:00:00,0.0,16.6,1019.1,53.0,27.0,32.0,72.0,-0.625532
2023-04-12 01:00:00,0.0,16.6,1018.4,55.0,26.4,32.8,69.0,-0.498723
2023-04-12 02:00:00,0.0,16.4,1018.3,55.0,26.1,33.5,72.0,-0.132766
2023-04-12 03:00:00,0.0,16.8,1018.4,60.0,25.1,34.2,72.0,0.435745
2023-04-12 04:00:00,0.0,17.7,1019.0,69.0,23.7,31.7,69.0,0.591489
2023-04-12 05:00:00,0.0,18.1,1019.4,75.0,22.8,29.9,68.0,0.697021
2023-04-12 06:00:00,0.0,18.4,1019.9,78.0,22.4,29.2,65.0,0.737872
2023-04-12 07:00:00,0.0,18.3,1020.6,79.0,22.1,29.9,67.0,0.690213
2023-04-12 08:00:00,0.0,18.2,1021.1,78.0,22.2,29.9,70.0,0.645106
2023-04-12 09:00:00,0.0,18.3,1020.8,80.0,21.9,25.2,72.0,0.577021
2023-04-12 10:00:00,0.0,18.2,1020.6,80.0,21.8,27.0,71.0,0.517447
2023-04-12 11:00:00,0.0,18.2,1020.1,81.0,21.6,25.6,66.0,0.474894
2023-04-12 12:00:00,0.0,18.2,1019.3,81.0,21.6,24.1,68.0,0.434894
2023-04-12 13:00:00,0.0,18.2,1018.9,82.0,21.4,24.1,70.0,0.422979
2023-04-12 14:00:00,0.0,18.3,1018.5,84.0,21.1,24.5,64.0,0.437447
2023-04-12 15:00:00,0.0,18.5,1018.4,86.0,20.9,23.4,60.0,0.474043
2023-04-12 16:00:00,0.0,18.7,1018.9,87.0,20.9,25.9,68.0,0.47234
2023-04-12 17:00:00,0.0,18.5,1019.3,82.0,21.7,26.6,69.0,0.400851
2023-04-12 18:00:00,0.0,18.1,1019.8,74.0,23.0,28.1,74.0,0.0442554
2023-04-12 19:00:00,0.0,17.6,1020.0,65.0,24.6,29.9,77.0,-0.247659
2023-04-12 20:00:00,0.0,17.3,1019.9,59.0,25.9,30.2,75.0,-0.358298
2023-04-12 21:00:00,0.0,16.6,1019.6,52.0,27.3,31.7,77.0,-0.509787
2023-04-12 22:00:00,0.0,16.9,1019.1,53.0,27.3,30.6,76.0,-0.380425
2023-04-12 23:00:00,0.0,16.9,1018.4,53.0,27.3,32.0,78.0,-0.654468
2023-04-13 00:00:00,0.2,17.1,1017.7,55.0,26.9,33.1,80.0,-0.504681
2023-04-13 01:00:00,0.1,17.6,1017.2,59.0,26.2,31.7,78.0,0.154043
2023-04-13 02:00:00,0.0,17.6,1017.0,62.0,25.4,32.8,75.0,0.0221278
2023-04-13 03:00:00,0.0,17.5,1017.1,66.0,24.3,31.3,75.0,0.078298
2023-04-13 04:00:00,0.0,17.3,1017.6,68.0,23.6,28.4,71.0,0.554043
2023-04-13 05:00:00,0.0,17.2,1018.2,69.0,23.2,28.1,69.0,0.714894
2023-04-13 06:00:00,0.0,17.4,1018.9,72.0,22.7,29.9,69.0,0.738723
2023-04-13 07:00:00,0.0,17.5,1019.5,73.0,22.6,31.3,75.0,0.714894
2023-04-13 08:00:00,0.0,17.4,1020.1,73.0,22.5,32.4,82.0,0.642553
2023-04-13 09:00:00,0.0,17.5,1020.2,74.0,22.4,33.1,82.0,0.584681
2023-04-13 10:00:00,0.0,18.3,1020.2,79.0,22.1,21.2,87.0,0.525957
2023-04-13 11:00:00,0.0,18.4,1019.6,81.0,21.8,25.6,81.0,0.471489
2023-04-13 12:00:00,0.0,18.3,1018.9,82.0,21.5,24.1,73.0,0.446809
2023-04-13 13:00:00,0.0,18.4,1018.1,84.0,21.2,22.0,72.0,0.428936
2023-04-13 14:00:00,0.0,18.6,1017.6,84.0,21.4,22.3,72.0,0.438298
2023-04-13 15:00:00,0.0,18.0,1017.7,77.0,22.2,28.8,86.0,0.458724
2023-04-13 16:00:00,0.0,18.0,1017.9,79.0,21.8,25.9,79.0,0.50383
2023-04-13 17:00:00,0.0,18.0,1018.5,81.0,21.4,26.6,67.0,0.435745
2023-04-13 18:00:00,0.0,18.0,1019.2,78.0,22.0,23.4,61.0,0.213617
2023-04-13 19:00:00,0.0,18.3,1019.2,71.0,23.9,27.0,78.0,0.0263831
2023-04-13 20:00:00,0.0,18.4,1019.2,67.0,25.0,31.3,82.0,-0.422128
2023-04-13 21:00:00,0.1,17.7,1018.8,59.0,26.3,32.0,88.0,-0.58383
2023-04-13 22:00:00,0.2,17.7,1017.9,59.0,26.4,33.8,90.0,-0.506383
2023-04-13 23:00:00,0.2,17.5,1017.2,57.0,26.7,33.8,90.0,-0.453617
2023-04-14 00:00:00,0.2,17.3,1016.4,55.0,27.1,32.8,88.0,-0.469787
2023-04-14 01:00:00,0.0,16.5,1016.5,56.0,26.0,24.8,98.0,-0.196596
2023-04-14 02:00:00,0.4,17.1,1016.1,59.0,25.7,27.7,88.0,-0.122553
2023-04-14 03:00:00,0.1,16.9,1016.4,60.0,25.2,26.6,90.0,0.221277
2023-04-14 04:00:00,0.0,17.0,1016.8,64.0,24.2,28.1,88.0,0.572766
2023-04-14 05:00:00,0.0,17.6,1017.2,72.0,22.9,25.6,82.0,0.354894
2023-04-14 06:00:00,0.0,17.9,1017.6,75.0,22.6,25.6,81.0,0.799149
2023-04-14 07:00:00,0.0,18.1,1018.0,77.0,22.3,26.6,77.0,0.636596
2023-04-14 08:00:00,0.0,17.8,1018.2,77.0,22.0,27.7,77.0,0.565958
2023-04-14 09:00:00,0.0,18.2,1018.1,80.0,21.8,28.1,80.0,0.501277
2023-04-14 10:00:00,0.0,18.2,1017.8,82.0,21.4,26.3,74.0,0.457872
2023-04-14 11:00:00,0.0,18.2,1017.2,83.0,21.2,28.4,75.0,0.413617
2023-04-14 12:00:00,0.0,18.3,1016.6,82.0,21.5,28.4,82.0,0.394894
2023-04-14 13:00:00,0.0,18.1,1016.2,82.0,21.3,27.4,80.0,0.377021
2023-04-14 14:00:00,0.0,17.9,1015.8,82.0,21.1,23.8,79.0,0.392341
2023-04-14 15:00:00,0.0,18.0,1016.0,84.0,20.8,23.0,67.0,0.409362
2023-04-14 16:00:00,0.0,18.0,1016.5,86.0,20.4,23.4,63.0,0.431489
2023-04-14 17:00:00,0.0,18.2,1016.7,81.0,21.6,24.1,67.0,0.387234
2023-04-14 18:00:00,0.0,17.8,1017.0,71.0,23.4,26.3,72.0,0.109787
2023-04-14 19:00:00,0.0,17.3,1017.4,63.0,24.8,27.4,73.0,-0.197447
2023-04-14 20:00:00,0.0,17.4,1017.5,60.0,25.8,25.9,71.0,-0.21617
2023-04-14 21:00:00,0.3,16.7,1017.4,58.0,25.6,25.6,70.0,-0.468936
2023-04-14 22:00:00,0.1,17.4,1017.1,61.0,25.5,24.8,64.0,-0.694468
2023-04-14 23:00:00,0.0,17.4,1016.4,58.0,26.3,21.6,74.0,-0.434042
2023-04-15 00:00:00,1.6,17.4,1015.8,61.0,25.5,20.9,43.0,-0.449362
2023-04-15 01:00:00,0.2,17.3,1015.0,59.0,25.9,23.8,60.0,0.0561703
2023-04-15 02:00:00,0.0,17.0,1014.8,59.0,25.6,23.8,58.0,0.00085117
2023-04-15 03:00:00,0.0,16.9,1014.5,61.0,24.9,25.2,61.0,0.252766
2023-04-15 04:00:00,0.0,16.5,1015.0,63.0,24.0,23.0,61.0,0.655319
2023-04-15 05:00:00,0.0,16.9,1015.7,70.0,22.7,21.6,58.0,0.806809
2023-04-15 06:00:00,0.0,17.4,1016.4,75.0,22.0,20.9,52.0,0.818723
2023-04-15 07:00:00,0.0,17.2,1017.0,76.0,21.6,20.5,54.0,0.54383
2023-04-15 08:00:00,0.0,17.7,1017.0,80.0,21.3,18.4,53.0,0.577872
2023-04-15 09:00:00,0.0,17.4,1017.1,80.0,21.0,19.1,50.0,0.537021
2023-04-15 10:00:00,0.0,17.2,1016.8,81.0,20.6,16.9,50.0,0.490213
2023-04-15 11:00:00,0.0,17.2,1016.2,83.0,20.2,17.6,51.0,0.435745
2023-04-15 12:00:00,0.0,17.3,1015.6,83.0,20.3,16.2,42.0,0.427234
2023-04-15 13:00:00,0.0,17.3,1015.1,84.0,20.1,16.2,42.0,0.381277
2023-04-15 14:00:00,0.0,17.6,1015.0,85.0,20.2,16.9,45.0,0.385532
2023-04-15 15:00:00,0.0,17.5,1015.1,86.0,19.9,18.4,46.0,0.404255
2023-04-15 16:00:00,0.0,17.7,1015.5,88.0,19.7,18.4,42.0,0.42383
2023-04-15 17:00:00,0.0,17.9,1016.2,83.0,20.9,15.8,38.0,0.384681
2023-04-15 18:00:00,0.0,17.4,1016.3,72.0,22.7,18.4,52.0,0.0723406
2023-04-15 19:00:00,0.0,17.0,1016.8,64.0,24.2,20.5,58.0,-0.120851
2023-04-15 20:00:00,0.1,17.0,1016.9,61.0,25.0,21.2,54.0,-0.0178722
2023-04-15 21:00:00,0.1,16.6,1016.4,56.0,26.1,20.2,59.0,-0.664681
2023-04-15 22:00:00,0.1,16.2,1015.7,52.0,26.9,22.3,68.0,-0.48851
2023-04-15 23:00:00,0.2,15.9,1015.0,50.0,27.2,21.2,74.0,-0.486808
2023-04-16 00:00:00,0.0,16.3,1014.3,51.0,27.3,21.6,70.0,-0.22383
2023-04-16 01:00:00,0.0,16.5,1013.7,52.0,27.2,21.6,63.0,-0.120851
2023-04-16 02:00:00,0.0,16.5,1013.6,53.0,26.9,22.3,65.0,0.203404
2023-04-16 03:00:00,0.0,17.3,1013.8,59.0,25.9,22.7,65.0,0.225532
2023-04-16 04:00:00,0.0,17.8,1014.5,65.0,24.8,22.7,65.0,0.508936
2023-04-16 05:00:00,0.0,18.2,1015.3,73.0,23.3,22.3,63.0,0.658723
2023-04-16 06:00:00,0.0,18.7,1016.2,80.0,22.3,20.9,65.0,0.681702
2023-04-16 07:00:00,0.0,18.8,1016.8,82.0,22.0,20.5,71.0,0.646809
2023-04-16 08:00:00,0.0,18.9,1017.4,84.0,21.7,21.6,75.0,0.592341
2023-04-16 09:00:00,0.0,19.1,1017.5,84.0,21.9,25.9,88.0,0.574468
2023-04-16 10:00:00,0.0,19.0,1017.3,84.0,21.8,25.6,91.0,0.510638
2023-04-16 11:00:00,0.0,19.2,1017.0,86.0,21.6,22.3,87.0,0.458724
2023-04-16 12:00:00,0.0,19.1,1016.6,87.0,21.4,19.4,92.0,0.435745
2023-04-16 13:00:00,0.0,19.3,1016.5,91.0,20.8,17.3,99.0,0.4
2023-04-16 14:00:00,0.0,19.6,1016.5,93.0,20.8,21.6,109.0,0.394043
2023-04-16 15:00:00,0.0,19.6,1016.8,92.0,20.9,24.8,105.0,0.409362
2023-04-16 16:00:00,0.0,19.5,1017.4,92.0,20.8,23.0,108.0,0.43234
2023-04-16 17:00:00,0.0,19.0,1017.9,83.0,22.0,20.9,117.0,0.406809
2023-04-16 18:00:00,0.0,18.7,1018.6,75.0,23.4,20.2,136.0,0.113192
2023-04-16 19:00:00,0.2,18.6,1019.1,68.0,24.9,19.8,130.0,-0.122553
2023-04-16 20:00:00,0.2,18.4,1019.5,64.0,25.7,19.1,138.0,-0.329361
2023-04-16 21:00:00,0.1,18.1,1019.5,60.0,26.5,18.7,150.0,-0.224681
2023-04-16 22:00:00,0.0,17.9,1019.2,59.0,26.6,18.4,155.0,-0.500425
2023-04-16 23:00:00,0.0,17.9,1018.7,58.0,26.9,15.5,157.0,-0.559149
2023-04-17 00:00:00,0.0,17.8,1017.9,57.0,27.0,13.3,155.0,-0.335319
2023-04-17 01:00:00,0.0,17.8,1017.3,57.0,27.0,11.2,155.0,-0.408511
2023-04-17 02:00:00,0.0,17.5,1017.2,57.0,26.7,10.8,140.0,0.0612767
2023-04-17 03:00:00,0.0,17.4,1017.3,59.0,26.0,14.0,110.0,0.489362
2023-04-17 04:00:00,0.0,17.9,1017.5,65.0,24.9,18.0,89.0,0.614468
2023-04-17 05:00:00,0.0,18.5,1018.1,72.0,23.9,18.4,78.0,0.779575
2023-04-17 06:00:00,0.0,19.3,1018.5,79.0,23.1,15.5,54.0,0.798298
2023-04-17 07:00:00,0.0,19.5,1019.1,83.0,22.5,10.1,49.0,0.728511
2023-04-17 08:00:00,0.0,19.8,1019.9,86.0,22.3,15.8,103.0,0.660425
2023-04-17 09:00:00,0.0,19.5,1019.8,83.0,22.5,19.4,139.0,0.57617
2023-04-17 10:00:00,0.0,19.6,1019.9,85.0,22.2,23.8,91.0,0.506383
2023-04-17 11:00:00,0.0,19.6,1019.0,88.0,21.7,17.3,98.0,0.473192
2023-04-17 12:00:00,0.0,19.8,1018.3,89.0,21.7,13.7,116.0,0.451064
2023-04-17 13:00:00,0.0,19.5,1017.7,89.0,21.4,11.2,141.0,0.411064
2023-04-17 14:00:00,0.0,19.5,1017.2,92.0,20.8,9.4,130.0,0.431489
2023-04-17 15:00:00,0.0,19.5,1017.4,93.0,20.7,8.3,104.0,0.449362
2023-04-17 16:00:00,0.0,19.4,1017.8,93.0,20.6,10.1,91.0,0.457872
2023-04-17 17:00:00,0.0,19.5,1018.4,87.0,21.8,16.2,71.0,0.354894
2023-04-17 18:00:00,0.0,18.8,1019.1,74.0,23.7,18.4,64.0,0.11234
2023-04-17 19:00:00,0.0,18.3,1019.3,64.0,25.6,18.7,69.0,-0.0944679
2023-04-17 20:00:00,0.1,17.5,1018.9,56.0,27.0,12.6,94.0,-0.155745
2023-04-17 21:00:00,0.4,17.9,1018.9,57.0,27.1,12.6,216.0,-0.308936
2023-04-17 22:00:00,0.4,18.2,1018.4,59.0,26.9,12.2,235.0,0.0451064
2023-04-17 23:00:00,0.4,18.1,1017.5,60.0,26.5,13.0,186.0,-0.2
2023-04-18 00:00:00,0.2,18.5,1016.6,62.0,26.4,10.4,191.0,-0.377872
2023-04-18 01:00:00,0.3,18.7,1015.3,65.0,25.8,22.7,139.0,-0.274893
2023-04-18 02:00:00,0.0,18.9,1015.0,67.0,25.5,21.2,152.0,0.124255
2023-04-18 03:00:00,0.0,18.8,1015.0,69.0,24.9,22.3,160.0,0.419574
2023-04-18 04:00:00,0.0,18.9,1015.6,72.0,24.3,20.5,168.0,0.596596
2023-04-18 05:00:00,0.0,18.9,1016.5,75.0,23.6,16.9,182.0,0.764255
2023-04-18 06:00:00,0.2,19.4,1016.9,80.0,23.0,13.0,197.0,0.787234
2023-04-18 07:00:00,0.0,19.7,1017.3,82.0,22.9,12.2,169.0,0.737872
2023-04-18 08:00:00,0.0,19.7,1017.6,87.0,22.0,13.7,123.0,0.67234
2023-04-18 09:00:00,0.0,19.8,1017.2,89.0,21.7,15.8,100.0,0.595745
2023-04-18 10:00:00,0.0,19.8,1016.9,93.0,21.0,18.0,100.0,0.523404
