DT,pres,dwpt,prcp,rhum,temp,wspd,wdir,Donalsonville
2022-10-03 13:00:00,1018.8,10.9,0.0,61.0,18.6,15.1,56.0,0.258621
2022-10-03 14:00:00,1019.0,11.1,0.0,55.0,20.4,18.0,56.0,0.189655
2022-10-03 15:00:00,1019.0,10.7,0.0,49.0,21.9,16.7,80.0,0.034483
2022-10-03 16:00:00,1018.6,11.1,0.0,46.0,23.4,7.4,10.0,-0.068966
2022-10-03 17:00:00,1018.0,10.4,0.0,39.0,25.3,14.4,28.0,-0.155172
2022-10-03 18:00:00,1017.2,10.1,0.0,36.0,26.4,15.8,19.0,-0.206897
2022-10-03 19:00:00,1016.3,11.4,0.0,41.0,25.6,20.4,40.0,-0.172414
2022-10-03 20:00:00,1015.8,10.4,0.0,36.0,26.7,18.5,50.0,-0.068966
2022-10-03 21:00:00,1015.0,10.8,0.0,38.0,26.2,20.4,50.0,-0.086207
2022-10-03 22:00:00,1015.2,9.2,0.0,32.0,27.3,20.2,44.0,-0.017241
2022-10-03 23:00:00,1015.3,8.0,0.0,31.0,26.5,15.8,47.0,0.051724
2022-10-04 00:00:00,1016.2,9.8,0.0,41.0,23.8,19.4,62.0,0.206897
2022-10-04 01:00:00,1017.0,9.9,0.0,45.0,22.4,18.4,67.0,0.293103
2022-10-04 02:00:00,1017.8,10.7,0.0,70.0,16.2,11.1,110.0,0.293103
2022-10-04 03:00:00,1018.2,10.1,0.0,50.0,20.9,15.1,71.0,0.275862
2022-10-04 04:00:00,1018.4,10.3,0.0,54.0,19.9,10.1,80.0,0.241379
2022-10-04 05:00:00,1018.3,10.3,0.0,77.0,14.3,5.5,120.0,0.206897
2022-10-04 06:00:00,1018.2,10.4,0.0,82.0,13.4,5.5,80.0,0.189655
2022-10-04 07:00:00,1018.3,10.8,0.0,68.0,16.7,8.6,72.0,0.172414
2022-10-04 08:00:00,1018.3,10.2,0.0,92.0,11.5,0.0,0.0,0.155172
2022-10-04 09:00:00,1018.2,10.1,0.0,92.0,11.4,0.0,0.0,0.12069
2022-10-04 10:00:00,1018.5,11.0,0.0,78.0,14.8,6.8,68.0,0.137931
2022-10-04 11:00:00,1018.9,9.5,0.0,90.0,11.1,0.0,0.0,0.155172
2022-10-04 12:00:00,1019.3,10.8,0.0,81.0,14.0,8.3,51.0,0.206897
2022-10-04 13:00:00,1020.0,10.8,0.0,69.0,16.5,9.7,50.0,0.224138
2022-10-04 14:00:00,1020.4,10.8,0.0,60.0,18.7,14.8,90.0,0.155172
2022-10-04 15:00:00,1020.3,9.6,0.0,48.0,21.0,20.4,100.0,0.034483
2022-10-04 16:00:00,1020.0,7.6,0.0,37.0,23.1,22.2,110.0,-0.051724
2022-10-04 17:00:00,1019.2,8.1,0.0,36.0,24.1,7.4,130.0,-0.12069
2022-10-04 18:00:00,1018.4,8.6,0.0,33.0,26.1,11.2,66.0,-0.172414
2022-10-04 19:00:00,1017.1,8.6,0.0,33.0,26.1,11.1,70.0,-0.172414
2022-10-04 20:00:00,1016.2,8.9,0.0,33.0,26.5,11.1,40.0,-0.137931
2022-10-04 21:00:00,1016.1,9.2,0.0,35.0,25.8,13.0,70.0,0.0
2022-10-04 22:00:00,1016.1,8.4,0.0,32.0,26.4,9.7,37.0,0.034483
2022-10-04 23:00:00,1016.1,10.2,0.0,48.0,21.7,5.5,40.0,0.12069
2022-10-05 00:00:00,1016.4,10.8,0.0,58.0,19.3,0.0,0.0,0.241379
2022-10-05 01:00:00,1017.1,11.5,0.0,72.0,16.6,0.0,0.0,0.310345
2022-10-05 02:00:00,1017.5,9.2,0.0,51.0,19.6,6.8,29.0,0.310345
2022-10-05 03:00:00,1017.7,9.4,0.0,55.0,18.6,7.9,65.0,0.293103
2022-10-05 04:00:00,1017.8,11.1,0.0,82.0,14.1,0.0,0.0,0.258621
2022-10-05 05:00:00,1017.6,10.9,0.0,86.0,13.2,0.0,0.0,0.241379
2022-10-05 06:00:00,1017.5,11.1,0.0,91.0,12.5,0.0,0.0,0.206897
2022-10-05 07:00:00,1017.7,10.5,0.0,91.0,11.9,0.0,0.0,0.206897
2022-10-05 08:00:00,1017.5,9.9,0.0,67.0,16.0,5.8,236.0,0.189655
2022-10-05 09:00:00,1017.5,10.3,0.0,91.0,11.7,0.0,0.0,0.172414
2022-10-05 10:00:00,1017.8,10.1,0.0,90.0,11.7,5.5,40.0,0.172414
2022-10-05 11:00:00,1018.0,8.6,0.0,87.0,10.7,0.0,0.0,0.206897
2022-10-05 12:00:00,1018.3,11.2,0.0,84.0,13.9,0.0,0.0,0.241379
2022-10-05 13:00:00,1018.5,10.7,0.0,65.0,17.3,3.6,289.0,0.258621
2022-10-05 14:00:00,1019.1,12.2,0.0,62.0,19.7,5.5,30.0,0.224138
2022-10-05 15:00:00,1019.1,10.5,0.0,40.0,25.0,5.5,20.0,0.103448
2022-10-05 16:00:00,1018.8,10.8,0.0,38.0,26.2,0.0,0.0,-0.017241
2022-10-05 17:00:00,1017.8,10.8,0.0,36.0,27.2,11.1,310.0,-0.034483
2022-10-05 18:00:00,1016.8,9.2,0.0,31.0,27.9,5.8,313.0,-0.137931
2022-10-05 19:00:00,1015.9,10.0,0.0,32.0,28.3,5.8,316.0,-0.086207
2022-10-05 20:00:00,1015.1,9.9,0.0,32.0,28.2,14.8,340.0,-0.137931
2022-10-05 21:00:00,1014.8,8.6,0.0,30.0,27.8,7.4,30.0,-0.068966
2022-10-05 22:00:00,1015.2,8.8,0.0,29.0,28.6,5.0,319.0,0.017241
2022-10-05 23:00:00,1015.5,11.5,0.0,39.0,26.6,9.3,60.0,0.103448
2022-10-06 00:00:00,1016.1,11.0,0.0,56.0,20.0,0.0,0.0,0.189655
2022-10-06 01:00:00,1016.8,11.2,0.0,68.0,17.2,0.0,0.0,0.258621
2022-10-06 02:00:00,1017.5,10.8,0.0,71.0,16.1,7.9,19.0,0.241379
2022-10-06 03:00:00,1017.5,7.8,0.0,46.0,19.7,9.0,11.0,0.224138
2022-10-06 04:00:00,1017.7,11.2,0.0,81.0,14.4,0.0,0.0,0.189655
2022-10-06 05:00:00,1017.5,9.4,0.0,78.0,13.1,5.5,210.0,0.172414
2022-10-06 06:00:00,1017.5,10.2,0.0,87.0,12.3,0.0,0.0,0.155172
2022-10-06 07:00:00,1017.7,10.0,0.0,90.0,11.6,0.0,0.0,0.12069
2022-10-06 08:00:00,1017.7,8.8,0.0,67.0,14.9,7.2,321.0,0.103448
2022-10-06 09:00:00,1017.8,9.7,0.0,92.0,10.9,0.0,0.0,0.103448
2022-10-06 10:00:00,1018.1,9.1,0.0,91.0,10.5,5.5,320.0,0.12069
2022-10-06 11:00:00,1018.6,8.9,0.0,85.0,11.3,0.0,0.0,0.155172
2022-10-06 12:00:00,1019.0,10.0,0.0,72.0,15.0,0.0,0.0,0.189655
2022-10-06 13:00:00,1019.4,9.6,0.0,60.0,17.4,5.0,9.0,0.206897
2022-10-06 14:00:00,1019.7,7.8,0.0,43.0,20.8,5.5,70.0,0.155172
2022-10-06 15:00:00,1019.7,4.1,0.0,25.0,25.6,9.3,30.0,0.017241
2022-10-06 16:00:00,1019.4,4.5,0.0,23.0,27.5,9.3,340.0,-0.086207
2022-10-06 17:00:00,1018.7,5.4,0.0,23.0,28.6,6.5,314.0,-0.12069
2022-10-06 18:00:00,1017.9,4.2,0.0,20.0,29.5,6.8,310.0,-0.017241
2022-10-06 19:00:00,1017.0,3.8,0.0,20.0,29.0,14.8,30.0,0.0
2022-10-06 20:00:00,1016.4,4.3,0.0,20.0,29.6,7.4,30.0,0.034483
2022-10-06 21:00:00,1016.3,2.6,0.0,17.0,30.4,6.5,312.0,0.086207
2022-10-06 22:00:00,1016.3,2.9,0.0,18.0,29.7,6.1,306.0,0.189655
2022-10-06 23:00:00,1016.6,7.0,0.0,29.0,26.5,0.0,0.0,0.258621
2022-10-07 00:00:00,1017.1,6.7,0.0,41.0,20.4,0.0,0.0,0.396552
2022-10-07 01:00:00,1017.9,8.5,0.0,58.0,16.8,0.0,0.0,0.327586
2022-10-07 02:00:00,1018.9,4.5,0.0,36.0,20.0,9.7,25.0,0.258621
2022-10-07 03:00:00,1019.3,4.9,0.0,37.0,20.0,7.9,8.0,0.224138
2022-10-07 04:00:00,1019.4,8.8,0.0,75.0,13.1,0.0,0.0,0.206897
2022-10-07 05:00:00,1019.3,8.5,0.0,75.0,12.8,0.0,0.0,0.172414
2022-10-07 06:00:00,1019.3,8.7,0.0,77.0,12.6,0.0,0.0,0.137931
2022-10-07 07:00:00,1019.5,8.8,0.0,84.0,11.4,5.5,310.0,0.137931
2022-10-07 08:00:00,1019.3,6.6,0.0,59.0,14.5,8.6,346.0,0.12069
2022-10-07 09:00:00,1019.4,8.2,0.0,82.0,11.2,0.0,0.0,0.12069
2022-10-07 10:00:00,1019.8,8.2,0.0,87.0,10.3,0.0,0.0,0.137931
2022-10-07 11:00:00,1020.4,9.2,0.0,67.0,15.3,5.8,76.0,0.172414
2022-10-07 12:00:00,1020.8,9.4,0.0,69.0,15.0,5.4,51.0,0.206897
2022-10-07 13:00:00,1021.2,9.0,0.0,56.0,17.9,5.4,24.0,0.224138
2022-10-07 14:00:00,1021.7,9.2,0.0,42.0,22.8,5.5,70.0,0.137931
2022-10-07 15:00:00,1021.6,8.1,0.0,30.0,27.2,0.0,0.0,0.103448
2022-10-07 16:00:00,1021.4,5.6,0.0,23.0,28.8,5.8,38.0,0.068966
2022-10-07 17:00:00,1020.7,4.2,0.0,20.0,29.5,13.0,50.0,0.034483
2022-10-07 18:00:00,1019.6,5.1,0.0,20.0,30.6,4.3,38.0,0.0
2022-10-07 19:00:00,1018.5,3.9,0.0,19.0,30.0,5.5,310.0,0.0
2022-10-07 20:00:00,1017.9,5.1,0.0,20.0,30.6,5.5,160.0,0.017241
2022-10-07 21:00:00,1017.5,5.6,0.0,20.0,31.2,2.9,173.0,0.086207
2022-10-07 22:00:00,1017.3,5.1,0.0,20.0,30.6,4.0,185.0,0.206897
2022-10-07 23:00:00,1017.7,6.4,0.0,25.0,28.3,0.0,0.0,0.344828
2022-10-08 00:00:00,1018.4,9.0,0.0,49.0,20.0,0.0,0.0,0.258621
2022-10-08 01:00:00,1019.1,9.6,0.0,57.0,18.3,0.0,0.0,0.275862
2022-10-08 02:00:00,1019.9,10.1,0.0,63.0,17.2,0.0,0.0,0.258621
2022-10-08 03:00:00,1020.2,7.1,0.0,40.0,21.2,5.0,292.0,0.241379
2022-10-08 04:00:00,1020.1,9.8,0.0,70.0,15.2,5.5,200.0,0.224138
2022-10-08 05:00:00,1020.1,9.3,0.0,69.0,14.9,0.0,0.0,0.206897
2022-10-08 06:00:00,1020.0,9.9,0.0,72.0,14.9,0.0,0.0,0.189655
2022-10-08 07:00:00,1020.3,10.4,0.0,57.0,19.1,8.3,11.0,0.189655
2022-10-08 08:00:00,1020.0,10.5,0.0,79.0,14.1,0.0,0.0,0.172414
2022-10-08 09:00:00,1020.1,10.7,0.0,83.0,13.5,0.0,0.0,0.172414
2022-10-08 10:00:00,1020.5,10.7,0.0,82.0,13.7,0.0,0.0,0.172414
2022-10-08 11:00:00,1021.4,10.5,0.0,80.0,13.9,5.5,360.0,0.189655
2022-10-08 12:00:00,1021.9,9.7,0.0,56.0,18.6,12.2,12.0,0.206897
2022-10-08 13:00:00,1022.4,11.2,0.0,60.0,19.2,13.0,30.0,0.224138
2022-10-08 14:00:00,1022.9,11.6,0.0,46.0,23.9,22.2,30.0,0.137931
2022-10-08 15:00:00,1022.8,10.6,0.0,37.0,26.5,20.4,50.0,0.068966
2022-10-08 16:00:00,1022.0,10.7,0.0,34.0,28.0,13.3,22.0,-0.086207
2022-10-08 17:00:00,1021.4,9.5,0.0,29.0,29.4,12.6,13.0,-0.155172
2022-10-08 18:00:00,1020.4,9.3,0.0,29.0,29.2,20.4,10.0,-0.258621
2022-10-08 19:00:00,1019.3,9.2,0.0,28.0,29.6,20.4,40.0,-0.206897
2022-10-08 20:00:00,1018.6,6.5,0.0,23.0,29.9,14.8,20.0,-0.206897
2022-10-08 21:00:00,1018.5,6.4,0.0,23.0,29.8,16.9,353.0,-0.137931
2022-10-08 22:00:00,1018.6,5.3,0.0,22.0,29.2,15.8,355.0,-0.017241
2022-10-08 23:00:00,1019.0,8.1,0.0,34.0,25.1,9.3,360.0,0.051724
2022-10-09 00:00:00,1019.7,7.8,0.0,38.0,22.9,9.3,360.0,0.206897
2022-10-09 01:00:00,1020.4,8.6,0.0,44.0,21.3,9.3,360.0,0.293103
2022-10-09 02:00:00,1020.8,8.3,0.0,46.0,20.3,11.1,360.0,0.293103
2022-10-09 03:00:00,1021.2,8.3,0.0,42.0,21.8,14.4,352.0,0.275862
2022-10-09 04:00:00,1021.7,7.7,0.0,50.0,18.3,9.3,10.0,0.241379
2022-10-09 05:00:00,1021.5,7.2,0.0,56.0,16.0,5.5,10.0,0.224138
2022-10-09 06:00:00,1021.5,6.4,0.0,56.0,15.1,5.5,20.0,0.206897
2022-10-09 07:00:00,1021.5,5.9,0.0,46.0,17.7,12.2,1.0,0.189655
2022-10-09 08:00:00,1021.5,5.0,0.0,54.0,14.2,9.3,10.0,0.172414
2022-10-09 09:00:00,1021.6,4.7,0.0,61.0,12.0,11.1,30.0,0.155172
2022-10-09 10:00:00,1022.0,3.4,0.0,54.0,12.5,9.3,10.0,0.137931
2022-10-09 11:00:00,1022.5,3.6,0.0,48.0,14.5,11.5,7.0,0.12069
2022-10-09 12:00:00,1023.0,2.8,0.0,47.0,13.9,9.7,12.0,0.12069
2022-10-09 13:00:00,1023.6,3.2,0.0,48.0,14.0,14.8,20.0,0.137931
2022-10-09 14:00:00,1024.2,2.7,0.0,34.0,18.9,9.3,40.0,0.068966
2022-10-09 15:00:00,1023.9,1.9,0.0,27.0,21.7,14.8,20.0,-0.086207
2022-10-09 16:00:00,1023.5,-1.6,0.0,18.0,24.2,10.8,359.0,-0.206897
2022-10-09 17:00:00,1022.8,1.0,0.0,21.0,24.8,16.7,10.0,-0.293103
2022-10-09 18:00:00,1022.0,2.7,0.0,21.0,26.9,16.7,340.0,-0.293103
2022-10-09 19:00:00,1020.6,3.3,0.0,21.0,27.6,11.1,350.0,-0.310345
2022-10-09 20:00:00,1020.0,3.6,0.0,21.0,27.9,16.7,350.0,-0.275862
2022-10-09 21:00:00,1019.8,0.1,0.0,16.0,28.3,11.2,332.0,-0.241379
2022-10-09 22:00:00,1019.6,0.3,0.0,17.0,27.5,10.8,325.0,-0.137931
2022-10-09 23:00:00,1019.8,2.0,0.0,26.0,22.5,9.3,340.0,0.017241
2022-10-10 00:00:00,1020.5,3.6,0.0,38.0,18.2,7.4,340.0,0.12069
2022-10-10 01:00:00,1021.1,0.9,0.0,26.0,21.2,10.1,326.0,0.189655
2022-10-10 02:00:00,1021.8,0.6,0.0,28.0,19.6,9.7,335.0,0.172414
2022-10-10 03:00:00,1021.9,4.1,0.0,49.0,14.7,7.4,340.0,0.172414
2022-10-10 04:00:00,1022.1,4.4,0.0,53.0,13.8,5.5,330.0,0.155172
2022-10-10 05:00:00,1021.9,4.7,0.0,60.0,12.2,7.4,360.0,0.137931
2022-10-10 06:00:00,1021.7,3.1,0.0,51.0,13.0,9.3,20.0,0.12069
2022-10-10 07:00:00,1021.5,2.0,0.0,39.0,15.9,12.6,345.0,0.103448
2022-10-10 08:00:00,1020.9,3.7,0.0,55.0,12.5,9.3,10.0,0.103448
2022-10-10 09:00:00,1020.9,3.3,0.0,52.0,12.9,9.3,360.0,0.103448
2022-10-10 10:00:00,1021.4,3.3,0.0,55.0,12.1,7.4,360.0,0.12069
2022-10-10 11:00:00,1022.0,4.1,0.0,64.0,10.6,5.5,360.0,0.155172
2022-10-10 12:00:00,1022.2,4.4,0.0,55.0,13.3,11.2,358.0,0.189655
2022-10-10 13:00:00,1022.6,4.8,0.0,50.0,15.2,9.3,40.0,0.224138
2022-10-10 14:00:00,1022.9,8.1,0.0,48.0,19.4,11.1,60.0,0.155172
2022-10-10 15:00:00,1023.1,7.7,0.0,41.0,21.5,9.4,31.0,0.017241
2022-10-10 16:00:00,1023.0,9.8,0.0,41.0,23.8,7.4,360.0,-0.086207
2022-10-10 17:00:00,1022.0,7.7,0.0,32.0,25.6,9.0,31.0,-0.155172
2022-10-10 18:00:00,1021.1,8.5,0.0,33.0,26.0,16.7,50.0,-0.206897
2022-10-10 19:00:00,1020.3,6.7,0.0,28.0,26.7,14.8,40.0,-0.189655
2022-10-10 20:00:00,1019.6,7.5,0.0,27.0,28.3,10.1,12.0,-0.172414
2022-10-10 21:00:00,1019.1,7.0,0.0,26.0,28.3,10.8,16.0,-0.103448
2022-10-10 22:00:00,1018.7,7.4,0.0,29.0,26.9,9.3,60.0,-0.034483
2022-10-10 23:00:00,1018.9,8.6,0.0,39.0,23.3,5.5,20.0,0.034483
2022-10-11 00:00:00,1019.5,7.9,0.0,46.0,19.9,7.4,20.0,0.172414
2022-10-11 01:00:00,1020.5,7.6,0.0,40.0,21.8,11.9,342.0,0.241379
2022-10-11 02:00:00,1021.2,8.0,0.0,44.0,20.7,10.1,353.0,0.241379
2022-10-11 03:00:00,1021.7,7.7,0.0,52.0,17.7,13.0,20.0,0.224138
2022-10-11 04:00:00,1021.7,8.3,0.0,60.0,16.1,11.1,50.0,0.189655
2022-10-11 05:00:00,1021.0,8.5,0.0,62.0,15.8,9.3,40.0,0.155172
2022-10-11 06:00:00,1021.0,8.7,0.0,64.0,15.5,11.1,70.0,0.155172
2022-10-11 07:00:00,1021.0,9.5,0.0,57.0,18.2,11.9,45.0,0.137931
2022-10-11 08:00:00,1021.2,9.0,0.0,68.0,14.8,7.4,60.0,0.137931
2022-10-11 09:00:00,1021.2,8.9,0.0,69.0,14.5,7.4,50.0,0.12069
2022-10-11 10:00:00,1021.4,11.5,0.0,72.0,16.6,9.4,62.0,0.137931
2022-10-11 11:00:00,1021.9,11.9,0.0,75.0,16.3,9.4,59.0,0.155172
2022-10-11 12:00:00,1022.4,15.0,0.0,96.0,15.6,9.3,70.0,0.189655
2022-10-11 13:00:00,1022.7,15.3,0.0,84.0,18.0,14.8,90.0,0.224138
2022-10-11 14:00:00,1023.5,15.9,0.0,69.0,21.8,14.8,120.0,0.206897
2022-10-11 15:00:00,1023.6,17.0,0.0,65.0,24.0,14.8,78.0,0.12069
2022-10-11 16:00:00,1023.2,16.3,0.0,54.0,26.3,13.7,85.0,-0.068966
2022-10-11 17:00:00,1022.5,14.1,0.0,44.0,27.4,9.3,170.0,-0.137931
2022-10-11 18:00:00,1021.6,13.0,0.0,38.0,28.7,13.0,160.0,-0.172414
2022-10-11 19:00:00,1020.3,11.4,0.0,32.0,29.9,9.3,180.0,-0.155172
2022-10-11 20:00:00,1019.5,12.0,0.0,31.0,31.1,8.3,99.0,-0.103448
2022-10-11 21:00:00,1018.9,10.9,0.0,29.0,31.0,7.6,99.0,-0.034483
2022-10-11 22:00:00,1018.4,12.0,0.0,34.0,29.5,13.0,80.0,0.017241
2022-10-11 23:00:00,1018.5,12.2,0.0,48.0,23.9,7.4,80.0,0.103448
2022-10-12 00:00:00,1018.8,12.4,0.0,57.0,21.3,9.3,90.0,0.224138
2022-10-12 01:00:00,1019.9,10.2,0.0,40.0,24.7,7.2,73.0,0.275862
2022-10-12 02:00:00,1020.3,13.6,0.0,63.0,20.9,9.3,120.0,0.258621
2022-10-12 03:00:00,1020.4,13.8,0.0,69.0,19.6,5.5,130.0,0.241379
2022-10-12 04:00:00,1020.4,14.9,0.0,73.0,19.9,0.0,0.0,0.206897
2022-10-12 05:00:00,1020.3,10.1,0.0,51.0,20.6,7.9,96.0,0.189655
2022-10-12 06:00:00,1019.9,13.2,0.0,61.0,21.0,10.8,113.0,0.155172
2022-10-12 07:00:00,1019.8,16.7,0.0,78.0,20.7,7.4,130.0,0.155172
2022-10-12 08:00:00,1019.5,18.0,0.0,84.0,20.8,7.4,150.0,0.137931
2022-10-12 09:00:00,1019.1,18.2,0.2,87.0,20.4,7.4,110.0,0.137931
2022-10-12 10:00:00,1018.8,18.5,0.0,90.0,20.2,7.4,110.0,0.155172
2022-10-12 11:00:00,1019.3,20.0,0.2,96.0,20.7,9.4,104.0,0.189655
2022-10-12 12:00:00,1019.1,18.9,0.3,89.0,20.8,9.3,120.0,0.241379
2022-10-12 13:00:00,1019.4,19.3,0.0,86.0,21.7,14.8,120.0,0.344828
2022-10-12 14:00:00,1019.6,19.5,0.0,74.0,24.4,13.0,130.0,0.5
2022-10-12 15:00:00,1020.0,20.4,0.0,78.0,24.5,9.0,128.0,0.431034
2022-10-12 16:00:00,1019.8,20.0,0.0,68.0,26.4,5.8,69.0,0.310345
2022-10-12 17:00:00,1018.0,18.2,0.0,54.0,28.4,11.1,150.0,0.327586
2022-10-12 18:00:00,1016.5,17.9,0.0,49.0,29.7,18.5,150.0,0.362069
2022-10-12 19:00:00,1015.8,17.6,0.5,51.0,28.7,11.1,170.0,0.327586
2022-10-12 20:00:00,1015.7,21.1,1.4,78.0,25.2,10.1,247.0,0.448276
2022-10-12 21:00:00,1015.1,21.6,0.3,81.0,25.1,8.6,234.0,0.551724
2022-10-12 22:00:00,1015.1,18.3,0.1,86.0,20.7,11.1,200.0,0.551724
2022-10-12 23:00:00,1014.8,19.9,0.0,92.0,21.3,13.0,150.0,0.241379
2022-10-13 00:00:00,1014.6,20.9,0.0,94.0,21.9,13.0,20.0,0.206897
2022-10-13 01:00:00,1015.0,20.7,0.6,91.0,22.2,9.0,200.0,0.241379
2022-10-13 02:00:00,1015.9,18.9,9.6,94.0,19.9,11.1,40.0,0.241379
2022-10-13 03:00:00,1015.7,18.9,14.9,95.0,19.7,9.3,140.0,0.224138
2022-10-13 04:00:00,1015.9,19.0,0.3,95.0,19.8,14.8,160.0,0.189655
2022-10-13 05:00:00,1014.7,18.9,0.8,96.0,19.6,9.3,200.0,0.172414
2022-10-13 06:00:00,1014.0,19.8,0.1,97.0,20.3,2.9,222.0,0.172414
2022-10-13 07:00:00,1013.4,18.9,0.0,96.0,19.6,5.5,230.0,0.155172
2022-10-13 08:00:00,1012.3,18.9,0.0,95.0,19.7,0.0,0.0,0.137931
2022-10-13 09:00:00,1012.0,18.7,0.0,94.0,19.7,0.0,0.0,0.137931
2022-10-13 10:00:00,1012.0,18.9,0.0,94.0,19.9,0.0,0.0,0.155172
2022-10-13 11:00:00,1012.6,20.2,0.0,98.0,20.5,5.4,266.0,0.172414
2022-10-13 12:00:00,1012.6,18.4,0.0,94.0,19.4,5.5,360.0,0.224138
2022-10-13 13:00:00,1013.0,19.5,0.0,95.0,20.3,5.5,230.0,0.258621
2022-10-13 14:00:00,1013.3,16.4,0.0,67.0,22.9,5.5,70.0,0.241379
2022-10-13 15:00:00,1013.4,20.5,0.1,87.0,22.8,10.4,263.0,0.37931
2022-10-13 16:00:00,1013.1,20.2,0.0,80.0,23.9,10.4,274.0,0.241379
2022-10-13 17:00:00,1012.5,15.6,0.0,52.0,26.2,11.1,360.0,0.189655
2022-10-13 18:00:00,1010.9,15.2,0.0,44.0,28.7,14.8,350.0,0.12069
2022-10-13 19:00:00,1010.1,18.6,0.0,57.0,27.9,10.8,276.0,0.137931
2022-10-13 20:00:00,1009.5,18.5,0.0,55.0,28.4,8.6,274.0,0.155172
2022-10-13 21:00:00,1009.2,18.0,0.0,53.0,28.5,9.4,290.0,0.068966
2022-10-13 22:00:00,1009.5,15.0,0.0,48.0,26.9,7.4,350.0,0.086207
2022-10-13 23:00:00,1009.9,15.5,0.0,60.0,23.7,5.5,330.0,0.137931
2022-10-14 00:00:00,1010.7,16.1,0.0,77.0,20.3,5.5,340.0,0.172414
2022-10-14 01:00:00,1011.4,15.6,0.0,59.0,24.1,9.7,324.0,0.224138
2022-10-14 02:00:00,1012.2,16.1,0.0,82.0,19.2,5.5,340.0,0.224138
2022-10-14 03:00:00,1012.9,14.7,0.0,78.0,18.6,7.4,340.0,0.189655
2022-10-14 04:00:00,1013.2,14.8,0.0,87.0,17.0,5.5,340.0,0.189655
2022-10-14 05:00:00,1013.4,14.3,0.0,85.0,16.8,9.3,340.0,0.155172
2022-10-14 06:00:00,1013.5,12.7,0.0,68.0,18.7,9.7,332.0,0.137931
2022-10-14 07:00:00,1013.8,13.2,0.0,75.0,17.7,7.4,350.0,0.12069
2022-10-14 08:00:00,1013.9,11.7,0.0,72.0,16.8,13.0,30.0,0.12069
2022-10-14 09:00:00,1014.2,10.5,0.0,69.0,16.2,11.1,10.0,0.12069
2022-10-14 10:00:00,1014.6,10.1,0.0,76.0,14.3,11.1,30.0,0.137931
2022-10-14 11:00:00,1014.9,10.9,0.0,74.0,15.5,12.2,9.0,0.155172
2022-10-14 12:00:00,1015.4,10.1,0.0,77.0,14.1,11.1,20.0,0.206897
2022-10-14 13:00:00,1016.1,7.9,0.0,53.0,17.6,13.0,60.0,0.241379
2022-10-14 14:00:00,1016.8,7.6,0.0,48.0,18.9,9.4,63.0,0.172414
2022-10-14 15:00:00,1017.1,5.7,0.0,36.0,21.4,9.4,62.0,0.034483
2022-10-14 16:00:00,1016.8,2.1,0.0,25.0,23.2,16.7,90.0,-0.068966
2022-10-14 17:00:00,1016.5,2.0,0.0,23.0,24.5,11.1,60.0,-0.137931
2022-10-14 18:00:00,1015.8,2.8,0.0,23.0,25.5,9.3,30.0,-0.172414
2022-10-14 19:00:00,1015.0,2.0,0.0,21.0,26.0,0.0,0.0,-0.189655
2022-10-14 20:00:00,1014.4,3.3,0.0,21.0,27.6,0.7,155.0,-0.189655
2022-10-14 21:00:00,1014.3,3.3,0.0,21.0,27.6,4.0,197.0,-0.155172
2022-10-14 22:00:00,1014.3,5.0,0.0,29.0,24.1,0.0,0.0,-0.086207
2022-10-14 23:00:00,1014.3,7.5,0.0,45.0,19.8,0.0,0.0,0.034483
2022-10-15 00:00:00,1014.9,10.1,0.0,69.0,15.8,5.5,180.0,0.155172
2022-10-15 01:00:00,1015.7,6.5,0.0,38.0,21.4,4.3,328.0,0.206897
2022-10-15 02:00:00,1016.3,10.5,0.0,75.0,14.9,5.5,360.0,0.206897
2022-10-15 03:00:00,1017.1,9.7,0.0,78.0,13.5,0.0,0.0,0.189655
2022-10-15 04:00:00,1017.5,8.9,0.0,77.0,12.8,0.0,0.0,0.172414
2022-10-15 05:00:00,1017.6,6.3,0.0,54.0,15.6,7.2,36.0,0.155172
2022-10-15 06:00:00,1017.7,6.0,0.0,56.0,14.7,7.9,46.0,0.155172
2022-10-15 07:00:00,1017.7,9.3,0.0,87.0,11.4,0.0,0.0,0.137931
2022-10-15 08:00:00,1017.7,9.8,0.0,91.0,11.2,0.0,0.0,0.12069
2022-10-15 09:00:00,1018.0,9.7,0.0,94.0,10.6,0.0,0.0,0.12069
2022-10-15 10:00:00,1018.4,9.6,0.0,94.0,10.5,0.0,0.0,0.12069
2022-10-15 11:00:00,1018.7,6.3,0.0,69.0,11.8,7.2,67.0,0.137931
2022-10-15 12:00:00,1019.0,6.4,0.0,69.0,11.9,7.2,66.0,0.137931
2022-10-15 13:00:00,1019.5,9.9,0.0,65.0,16.5,5.5,120.0,0.155172
2022-10-15 14:00:00,1020.0,8.5,0.0,42.0,22.0,9.3,120.0,0.103448
2022-10-15 15:00:00,1020.3,6.9,0.0,33.0,24.2,7.2,85.0,-0.034483
2022-10-15 16:00:00,1020.1,7.1,0.0,31.0,25.5,11.1,130.0,-0.137931
2022-10-15 17:00:00,1019.7,5.9,0.0,26.0,27.0,13.0,70.0,-0.241379
2022-10-15 18:00:00,1018.9,5.5,0.0,24.0,27.9,11.1,110.0,-0.258621
2022-10-15 19:00:00,1018.0,5.1,0.0,22.0,28.9,4.7,85.0,-0.275862
