DT,prcp,dwpt,pres,rhum,temp,wspd,Donalsonville,wdir
2022-11-20 12:00:00,0.0,4.0,1027.0,79.0,7.4,13.7,0.448276,8.0
2022-11-20 13:00:00,0.0,0.7,1027.8,64.0,7.1,16.7,0.517241,30.0
2022-11-20 14:00:00,0.0,-0.8,1028.7,57.0,7.1,22.2,0.5,20.0
2022-11-20 15:00:00,0.0,-1.4,1028.9,53.0,7.6,20.4,0.517241,20.0
2022-11-20 16:00:00,0.0,-0.8,1028.6,50.0,9.1,15.8,0.0,24.0
2022-11-20 17:00:00,0.0,-1.7,1028.2,46.0,9.3,14.8,0.0,23.0
2022-11-20 18:00:00,0.0,-3.8,1027.5,43.0,8.0,18.5,0.0,30.0
2022-11-20 19:00:00,0.0,-3.6,1027.1,43.0,8.2,18.5,0.0,30.0
2022-11-20 20:00:00,0.0,-4.3,1026.0,40.0,8.5,16.7,0.413793,40.0
2022-11-20 21:00:00,0.0,-1.7,1025.7,45.0,9.7,11.5,0.0,15.0
2022-11-20 22:00:00,0.0,-1.2,1025.9,48.0,9.3,10.4,0.448276,11.0
2022-11-20 23:00:00,0.0,-2.1,1025.8,48.0,8.3,11.9,0.0,10.0
2022-11-21 00:00:00,0.0,-2.8,1026.4,54.0,5.8,11.1,0.293103,30.0
2022-11-21 01:00:00,0.0,-2.2,1027.2,54.0,6.4,12.2,0.0,14.0
2022-11-21 02:00:00,0.0,-2.9,1027.6,53.0,6.0,12.2,0.0,21.0
2022-11-21 03:00:00,0.0,-3.8,1028.0,58.0,3.7,11.1,0.0,40.0
2022-11-21 04:00:00,0.0,-3.2,1027.9,55.0,5.1,11.2,0.0,34.0
2022-11-21 05:00:00,0.0,-3.9,1027.9,62.0,2.7,5.5,0.275862,30.0
2022-11-21 06:00:00,0.0,-4.1,1027.7,60.0,2.9,13.0,0.0,60.0
2022-11-21 07:00:00,0.0,-3.8,1027.6,58.0,3.7,12.2,0.517241,44.0
2022-11-21 08:00:00,0.0,-4.1,1027.3,66.0,1.6,11.1,0.534483,40.0
2022-11-21 09:00:00,0.0,-4.0,1027.4,63.0,2.3,11.1,0.517241,60.0
2022-11-21 10:00:00,0.0,-3.8,1027.8,65.0,2.1,11.1,0.551724,50.0
2022-11-21 11:00:00,0.0,-3.4,1028.0,64.0,2.7,11.9,0.0,44.0
2022-11-21 12:00:00,0.0,-3.2,1028.3,65.0,2.7,11.9,0.568966,39.0
2022-11-21 13:00:00,0.0,-3.0,1028.7,59.0,4.3,18.5,0.672414,60.0
2022-11-21 14:00:00,0.0,-1.7,1029.0,49.0,8.4,14.8,0.5,90.0
2022-11-21 15:00:00,0.0,0.2,1029.1,51.0,9.9,13.0,0.362069,70.0
2022-11-21 16:00:00,0.0,3.2,1028.7,50.0,13.4,13.0,0.0,60.0
2022-11-21 17:00:00,0.0,4.5,1027.8,56.0,13.1,11.5,0.0,47.0
2022-11-21 18:00:00,0.0,5.0,1026.9,47.0,16.3,11.1,0.0,90.0
2022-11-21 19:00:00,0.0,6.4,1025.7,46.0,18.2,16.7,0.0,70.0
2022-11-21 20:00:00,0.0,8.6,1025.0,59.0,16.7,12.6,0.137931,47.0
2022-11-21 21:00:00,0.0,8.5,1025.1,59.0,16.5,14.0,0.0,39.0
2022-11-21 22:00:00,0.0,8.8,1025.6,65.0,15.3,10.1,0.362069,36.0
2022-11-21 23:00:00,0.0,6.2,1026.1,63.0,13.1,7.4,0.0,80.0
2022-11-22 00:00:00,0.0,7.4,1026.6,72.0,12.3,12.2,0.465517,29.0
2022-11-22 01:00:00,0.0,6.7,1027.1,71.0,11.8,12.6,0.0,34.0
2022-11-22 02:00:00,0.0,6.0,1027.4,70.0,11.3,12.6,0.0,44.0
2022-11-22 03:00:00,0.0,5.6,1027.6,68.0,11.3,13.0,0.0,90.0
2022-11-22 04:00:00,0.0,5.1,1027.4,69.0,10.6,11.1,0.0,70.0
2022-11-22 05:00:00,0.0,4.8,1027.0,68.0,10.5,11.1,0.431034,70.0
2022-11-22 06:00:00,0.0,5.2,1026.6,73.0,9.8,10.4,0.431034,52.0
2022-11-22 07:00:00,0.0,5.1,1026.3,75.0,9.3,10.1,0.431034,55.0
2022-11-22 08:00:00,0.0,4.3,1026.0,65.0,10.6,11.1,0.396552,60.0
2022-11-22 09:00:00,0.0,4.3,1025.9,68.0,9.9,11.1,0.37931,40.0
2022-11-22 10:00:00,0.0,4.1,1025.6,73.0,8.7,12.2,0.448276,49.0
2022-11-22 11:00:00,0.0,3.8,1026.3,72.0,8.6,10.8,0.0,35.0
2022-11-22 12:00:00,0.0,3.6,1026.6,72.0,8.4,10.8,0.275862,47.0
2022-11-22 13:00:00,0.0,4.3,1026.8,62.0,11.3,13.0,0.293103,60.0
2022-11-22 14:00:00,0.0,5.8,1027.2,58.0,13.9,14.8,0.275862,70.0
2022-11-22 15:00:00,0.0,6.0,1027.3,62.0,13.1,12.2,0.258621,43.0
2022-11-22 16:00:00,0.0,8.4,1027.0,51.0,18.8,16.7,0.0,80.0
2022-11-22 17:00:00,0.0,9.6,1025.8,60.0,17.4,12.6,0.0,42.0
2022-11-22 18:00:00,0.0,9.4,1024.8,50.0,20.1,13.0,0.0,80.0
2022-11-22 19:00:00,0.0,9.7,1024.0,49.0,20.8,16.7,0.0,60.0
2022-11-22 20:00:00,0.0,12.1,1023.4,60.0,20.1,12.2,0.103448,42.0
2022-11-22 21:00:00,0.0,12.0,1023.2,61.0,19.7,11.5,0.0,35.0
2022-11-22 22:00:00,0.0,8.9,1023.3,52.0,19.0,11.1,0.172414,70.0
2022-11-22 23:00:00,0.0,9.1,1023.3,61.0,16.7,11.1,0.0,40.0
2022-11-23 00:00:00,0.0,8.3,1023.6,63.0,15.3,13.0,0.206897,40.0
2022-11-23 01:00:00,0.0,9.5,1023.6,68.0,15.4,11.2,0.0,25.0
2022-11-23 02:00:00,0.0,9.0,1023.9,68.0,14.9,10.4,0.0,36.0
2022-11-23 03:00:00,0.0,7.2,1023.9,60.0,14.9,7.4,0.0,40.0
2022-11-23 04:00:00,0.0,7.1,1023.4,66.0,13.3,7.4,0.0,10.0
2022-11-23 05:00:00,0.0,7.1,1023.6,66.0,13.3,11.1,0.172414,20.0
2022-11-23 06:00:00,0.0,7.0,1023.3,65.0,13.4,9.3,0.0,40.0
2022-11-23 07:00:00,0.0,8.1,1022.5,72.0,13.0,10.4,0.155172,34.0
2022-11-23 08:00:00,0.0,6.8,1022.1,65.0,13.2,9.3,0.155172,40.0
2022-11-23 09:00:00,0.0,7.1,1021.6,67.0,13.1,11.1,0.155172,40.0
2022-11-23 10:00:00,0.0,7.3,1021.6,71.0,12.4,10.8,0.172414,40.0
2022-11-23 11:00:00,0.0,7.2,1022.0,70.0,12.5,10.1,0.0,42.0
2022-11-23 12:00:00,0.0,7.4,1022.4,68.0,13.2,14.8,0.241379,40.0
2022-11-23 13:00:00,0.0,7.1,1022.8,65.0,13.6,13.0,0.258621,40.0
2022-11-23 14:00:00,0.0,8.7,1023.3,62.0,16.0,14.8,0.224138,70.0
2022-11-23 15:00:00,0.0,10.9,1023.3,60.0,18.8,22.2,0.068966,90.0
2022-11-23 16:00:00,0.0,9.8,1023.1,67.0,15.9,12.6,0.0,42.0
2022-11-23 17:00:00,0.0,12.2,1022.0,56.0,21.3,20.4,0.0,100.0
2022-11-23 18:00:00,0.0,12.1,1021.1,52.0,22.4,22.2,0.0,90.0
2022-11-23 19:00:00,0.0,11.7,1020.4,48.0,23.3,13.0,0.0,50.0
2022-11-23 20:00:00,0.0,11.4,1019.7,48.0,23.0,20.4,-0.137931,80.0
2022-11-23 21:00:00,0.0,12.8,1019.5,62.0,20.3,13.0,0.0,50.0
2022-11-23 22:00:00,0.0,11.4,1019.5,52.0,21.7,13.0,0.103448,70.0
2022-11-23 23:00:00,0.0,10.8,1020.0,66.0,17.2,11.1,0.0,70.0
2022-11-24 00:00:00,0.0,11.2,1020.4,71.0,16.5,9.3,0.206897,60.0
2022-11-24 01:00:00,0.0,11.2,1021.0,74.0,15.8,11.2,0.0,30.0
2022-11-24 02:00:00,0.0,10.6,1021.4,72.0,15.6,10.4,0.0,41.0
2022-11-24 03:00:00,0.0,10.0,1021.6,75.0,14.4,5.5,0.0,50.0
2022-11-24 04:00:00,0.0,9.9,1021.5,77.0,13.9,7.4,0.0,40.0
2022-11-24 05:00:00,0.0,10.8,1021.1,84.0,13.4,9.7,0.172414,69.0
2022-11-24 06:00:00,0.0,10.4,1020.8,85.0,12.9,7.4,0.0,40.0
2022-11-24 07:00:00,0.0,10.8,1020.7,89.0,12.6,8.3,0.155172,60.0
2022-11-24 08:00:00,0.0,10.6,1020.4,85.0,13.1,11.1,0.137931,60.0
2022-11-24 09:00:00,0.0,12.5,1020.1,87.0,14.6,11.1,0.137931,120.0
2022-11-24 10:00:00,0.0,12.2,1020.4,86.0,14.5,7.4,0.137931,60.0
2022-11-24 11:00:00,0.0,9.1,1020.4,84.0,11.7,10.4,0.0,65.0
2022-11-24 12:00:00,0.0,13.2,1020.8,90.0,14.8,13.0,0.155172,60.0
2022-11-24 13:00:00,0.0,14.2,1021.4,96.0,14.8,11.1,0.155172,70.0
2022-11-24 14:00:00,0.0,14.3,1022.0,85.0,16.8,16.7,0.12069,70.0
2022-11-24 15:00:00,0.0,13.4,1022.5,83.0,16.3,15.8,0.103448,58.0
2022-11-24 16:00:00,0.0,13.9,1022.5,82.0,17.0,13.7,0.0,53.0
2022-11-24 17:00:00,0.0,14.6,1021.3,69.0,20.5,13.0,0.0,90.0
2022-11-24 18:00:00,0.0,15.2,1020.4,63.0,22.6,13.0,0.0,120.0
2022-11-24 19:00:00,0.0,15.7,1019.6,59.0,24.2,11.1,0.0,100.0
2022-11-24 20:00:00,0.0,15.7,1018.3,57.0,24.8,7.4,-0.206897,110.0
2022-11-24 21:00:00,0.0,15.6,1018.2,73.0,20.6,13.3,0.0,74.0
2022-11-24 22:00:00,0.0,15.6,1018.4,61.0,23.6,14.8,0.103448,110.0
2022-11-24 23:00:00,0.0,15.6,1018.4,66.0,22.3,14.8,0.0,70.0
2022-11-25 00:00:00,0.0,14.3,1019.0,77.0,18.4,13.0,0.172414,42.0
2022-11-25 01:00:00,0.0,15.7,1018.8,81.0,19.0,11.9,0.0,56.0
2022-11-25 02:00:00,0.1,15.7,1018.8,83.0,18.6,13.3,0.0,64.0
2022-11-25 03:00:00,0.0,16.2,1018.7,83.0,19.2,22.2,0.0,110.0
2022-11-25 04:00:00,0.0,16.0,1018.6,84.0,18.8,16.7,0.0,100.0
2022-11-25 05:00:00,0.0,16.0,1018.4,85.0,18.6,13.0,0.155172,80.0
2022-11-25 06:00:00,0.0,16.6,1018.1,93.0,17.7,9.4,0.0,58.0
2022-11-25 07:00:00,1.1,16.3,1017.6,90.0,18.0,13.0,0.12069,70.0
2022-11-25 08:00:00,0.1,16.5,1017.1,93.0,17.6,11.1,0.12069,70.0
2022-11-25 09:00:00,0.2,15.8,1016.5,93.0,16.9,18.5,0.12069,70.0
2022-11-25 10:00:00,0.5,18.2,1016.1,98.0,18.5,8.3,0.12069,127.0
2022-11-25 11:00:00,0.2,18.5,1016.4,99.0,18.7,8.6,0.0,154.0
2022-11-25 12:00:00,0.0,15.3,1016.0,96.0,15.9,9.3,0.137931,110.0
2022-11-25 13:00:00,0.0,15.2,1016.0,95.0,16.0,7.4,0.155172,60.0
2022-11-25 14:00:00,0.0,15.5,1015.9,95.0,16.3,9.3,0.155172,110.0
2022-11-25 15:00:00,0.0,16.5,1016.2,95.0,17.3,7.4,0.155172,80.0
2022-11-25 16:00:00,0.0,20.4,1016.5,91.0,21.9,14.8,0.0,222.0
2022-11-25 17:00:00,0.1,17.5,1016.5,96.0,18.1,7.4,0.0,80.0
2022-11-25 18:00:00,0.2,17.3,1015.9,96.0,17.9,9.3,0.0,50.0
2022-11-25 19:00:00,0.7,21.0,1015.2,93.0,22.2,6.1,0.0,231.0
2022-11-25 20:00:00,1.5,20.5,1015.3,95.0,21.3,14.4,0.258621,332.0
2022-11-25 21:00:00,3.2,16.1,1016.1,94.0,17.1,20.4,0.0,30.0
2022-11-25 22:00:00,0.0,15.0,1016.2,90.0,16.6,18.5,0.37931,40.0
2022-11-25 23:00:00,0.0,14.7,1016.7,92.0,16.0,7.4,0.0,80.0
2022-11-26 00:00:00,0.0,16.1,1017.5,94.0,17.1,9.0,0.431034,18.0
2022-11-26 01:00:00,0.0,15.8,1018.1,93.0,16.9,9.7,0.0,15.0
2022-11-26 02:00:00,0.0,14.0,1018.9,91.0,15.5,13.0,0.0,60.0
2022-11-26 03:00:00,0.0,14.1,1018.7,92.0,15.4,9.3,0.0,70.0
2022-11-26 04:00:00,0.0,14.4,1019.0,94.0,15.4,9.3,0.0,60.0
2022-11-26 05:00:00,0.0,14.4,1018.8,98.0,14.7,8.6,0.413793,43.0
2022-11-26 06:00:00,0.0,14.1,1018.7,98.0,14.4,9.4,0.37931,39.0
2022-11-26 07:00:00,0.0,14.5,1018.8,96.0,15.1,11.1,0.37931,70.0
2022-11-26 08:00:00,0.0,13.2,1018.5,97.0,13.7,10.1,0.37931,45.0
2022-11-26 09:00:00,0.0,14.3,1018.2,96.0,14.9,7.4,0.37931,80.0
2022-11-26 10:00:00,0.0,12.9,1018.4,97.0,13.4,10.8,0.37931,56.0
2022-11-26 11:00:00,0.0,12.9,1018.7,97.0,13.4,11.5,0.0,53.0
2022-11-26 12:00:00,0.0,14.3,1018.9,95.0,15.1,11.1,0.327586,100.0
2022-11-26 13:00:00,0.0,15.0,1019.3,96.0,15.6,11.1,0.396552,100.0
2022-11-26 14:00:00,0.0,15.4,1019.5,95.0,16.2,14.8,0.37931,110.0
2022-11-26 15:00:00,0.0,14.7,1019.8,86.0,17.1,13.7,0.37931,95.0
2022-11-26 16:00:00,0.0,16.1,1019.8,92.0,17.4,16.7,0.0,120.0
2022-11-26 17:00:00,0.0,16.1,1019.1,88.0,18.1,18.5,0.0,120.0
2022-11-26 18:00:00,0.0,16.3,1017.8,86.0,18.7,11.1,0.0,140.0
2022-11-26 19:00:00,0.0,17.5,1016.5,85.0,20.1,14.4,0.0,130.0
2022-11-26 20:00:00,0.0,17.7,1016.8,84.0,20.5,12.6,0.362069,146.0
2022-11-26 21:00:00,0.0,17.0,1016.2,84.0,19.8,11.1,0.0,140.0
2022-11-26 22:00:00,0.0,17.3,1015.8,86.0,19.7,11.1,0.396552,150.0
2022-11-26 23:00:00,0.0,18.0,1015.9,92.0,19.3,9.3,0.0,160.0
2022-11-27 00:00:00,0.0,18.2,1016.1,95.0,19.0,13.0,0.413793,140.0
2022-11-27 01:00:00,0.0,17.7,1015.9,90.0,19.4,11.1,0.0,140.0
2022-11-27 02:00:00,0.0,18.7,1014.9,91.0,20.2,17.3,0.0,147.0
2022-11-27 03:00:00,0.0,18.0,1015.3,91.0,19.5,11.1,0.0,140.0
2022-11-27 04:00:00,0.0,18.4,1013.9,91.0,19.9,16.7,0.0,160.0
2022-11-27 05:00:00,0.0,19.0,1013.2,93.0,20.2,22.0,0.396552,160.0
2022-11-27 06:00:00,0.3,19.1,1012.1,93.0,20.3,24.5,0.0,161.0
2022-11-27 07:00:00,0.6,19.3,1011.1,89.0,21.2,18.5,0.37931,190.0
2022-11-27 08:00:00,1.6,20.3,1010.2,92.0,21.7,16.7,0.37931,220.0
2022-11-27 09:00:00,8.5,19.9,1010.2,97.0,20.4,24.8,0.37931,198.0
2022-11-27 10:00:00,3.6,20.0,1010.5,96.0,20.7,24.8,0.396552,216.0
2022-11-27 11:00:00,3.7,20.5,1010.8,91.0,22.0,14.8,0.0,220.0
2022-11-27 12:00:00,0.4,19.6,1011.3,86.0,22.1,14.8,0.344828,270.0
2022-11-27 13:00:00,1.2,13.3,1012.1,74.0,18.0,22.2,0.396552,280.0
2022-11-27 14:00:00,0.1,15.8,1013.0,85.0,18.4,22.3,0.362069,251.0
2022-11-27 15:00:00,0.0,13.4,1013.8,73.0,18.3,20.9,0.137931,253.0
2022-11-27 16:00:00,0.0,7.7,1014.3,46.0,19.6,20.4,0.0,280.0
2022-11-27 17:00:00,0.0,6.3,1013.8,39.0,20.8,11.1,0.0,270.0
2022-11-27 18:00:00,0.0,7.6,1013.3,41.0,21.4,13.0,0.0,290.0
2022-11-27 19:00:00,0.0,9.5,1012.7,49.0,20.6,19.4,0.0,252.0
2022-11-27 20:00:00,0.0,9.4,1012.5,49.0,20.5,18.4,0.0,252.0
2022-11-27 21:00:00,0.0,6.1,1012.3,37.0,21.4,16.7,0.0,260.0
2022-11-27 22:00:00,0.0,6.0,1012.4,40.0,20.0,9.3,0.258621,250.0
2022-11-27 23:00:00,0.0,6.4,1012.7,52.0,16.3,0.0,0.0,0.0
2022-11-28 00:00:00,0.0,7.9,1013.3,62.0,15.1,9.3,0.431034,230.0
2022-11-28 01:00:00,0.0,9.3,1013.9,69.0,14.9,14.8,0.0,234.0
2022-11-28 02:00:00,0.0,7.8,1014.4,68.0,13.6,7.4,0.0,230.0
2022-11-28 03:00:00,0.0,7.9,1014.8,76.0,12.0,0.0,0.0,0.0
2022-11-28 04:00:00,0.0,10.8,1015.0,82.0,13.8,12.6,0.0,247.0
2022-11-28 05:00:00,0.0,8.6,1015.0,89.0,10.3,0.0,0.396552,0.0
2022-11-28 06:00:00,0.0,9.5,1015.1,79.0,13.1,10.4,0.0,252.0
2022-11-28 07:00:00,0.0,8.0,1015.1,85.0,10.4,5.5,0.396552,210.0
2022-11-28 08:00:00,0.0,8.0,1015.1,90.0,9.6,0.0,0.396552,0.0
2022-11-28 09:00:00,0.0,10.7,1015.1,90.0,12.3,8.3,0.396552,248.0
2022-11-28 10:00:00,0.0,10.9,1015.3,92.0,12.2,7.9,0.431034,247.0
2022-11-28 11:00:00,0.0,10.5,1015.3,85.0,13.0,5.5,0.0,240.0
2022-11-28 12:00:00,0.0,10.9,1016.1,88.0,12.8,5.5,0.465517,240.0
2022-11-28 13:00:00,0.0,12.2,1016.6,83.0,15.1,5.5,0.5,260.0
2022-11-28 14:00:00,0.0,13.6,1017.3,76.0,17.9,11.1,0.362069,290.0
2022-11-28 15:00:00,0.0,14.2,1018.0,81.0,17.5,10.1,0.224138,257.0
2022-11-28 16:00:00,0.0,13.8,1018.0,65.0,20.6,16.7,0.0,280.0
2022-11-28 17:00:00,0.0,13.5,1017.7,59.0,21.9,16.7,0.0,280.0
2022-11-28 18:00:00,0.0,12.9,1017.1,55.0,22.4,13.0,0.0,280.0
2022-11-28 19:00:00,0.0,13.9,1016.2,62.0,21.5,11.9,0.0,254.0
2022-11-28 20:00:00,0.0,13.5,1016.0,60.0,21.6,9.7,0.103448,253.0
2022-11-28 21:00:00,0.0,9.0,1015.6,41.0,23.0,11.1,0.0,300.0
2022-11-28 22:00:00,0.0,9.3,1015.8,50.0,20.0,0.0,0.327586,0.0
2022-11-28 23:00:00,0.0,13.3,1016.2,83.0,16.2,9.7,0.0,312.0
2022-11-29 00:00:00,0.0,12.6,1016.8,85.0,15.1,9.7,0.448276,330.0
2022-11-29 01:00:00,0.0,9.7,1017.5,77.0,13.7,0.0,0.0,0.0
2022-11-29 02:00:00,0.0,9.4,1017.9,85.0,11.8,0.0,0.0,0.0
2022-11-29 03:00:00,0.0,9.7,1018.5,88.0,11.6,0.0,0.0,0.0
2022-11-29 04:00:00,0.0,10.7,1018.8,91.0,12.1,7.2,0.0,65.0
2022-11-29 05:00:00,0.0,10.7,1018.5,93.0,11.8,7.2,0.396552,82.0
2022-11-29 06:00:00,0.0,8.9,1018.3,91.0,10.3,0.0,0.0,0.0
2022-11-29 07:00:00,0.0,8.7,1018.3,94.0,9.6,0.0,0.37931,0.0
2022-11-29 08:00:00,0.0,8.2,1018.1,93.0,9.3,5.5,0.37931,30.0
2022-11-29 09:00:00,0.0,10.3,1018.1,99.0,10.5,5.8,0.37931,70.0
2022-11-29 10:00:00,0.0,10.9,1018.2,100.0,10.9,5.4,0.413793,86.0
2022-11-29 11:00:00,0.0,9.3,1018.8,93.0,10.4,0.0,0.0,0.0
2022-11-29 12:00:00,0.0,9.8,1019.3,94.0,10.7,0.0,0.431034,0.0
2022-11-29 13:00:00,0.0,11.9,1019.7,90.0,13.5,0.0,0.517241,0.0
2022-11-29 14:00:00,0.0,14.3,1020.1,98.0,14.6,8.3,0.413793,107.0
2022-11-29 15:00:00,0.0,13.4,1020.5,69.0,19.2,14.8,0.293103,150.0
2022-11-29 16:00:00,0.0,13.8,1020.2,61.0,21.6,14.8,0.0,150.0
2022-11-29 17:00:00,0.0,13.3,1019.5,55.0,22.8,14.8,0.0,160.0
2022-11-29 18:00:00,0.2,13.8,1018.2,53.0,24.0,14.8,0.0,150.0
2022-11-29 19:00:00,0.0,16.6,1017.2,66.0,23.3,14.8,0.0,141.0
2022-11-29 20:00:00,0.0,13.5,1016.7,48.0,25.3,25.9,0.189655,180.0
2022-11-29 21:00:00,0.0,12.6,1016.6,46.0,25.0,27.8,0.0,170.0
2022-11-29 22:00:00,0.0,12.2,1017.1,52.0,22.5,20.4,0.362069,160.0
2022-11-29 23:00:00,0.0,13.7,1017.1,63.0,21.0,16.2,0.0,156.0
2022-11-30 00:00:00,0.0,12.8,1017.2,65.0,19.6,16.2,0.431034,158.0
2022-11-30 01:00:00,0.0,11.2,1017.5,62.0,18.6,14.8,0.0,180.0
2022-11-30 02:00:00,0.0,9.8,1017.7,56.0,18.8,14.8,0.0,190.0
2022-11-30 03:00:00,0.0,11.1,1017.5,60.0,19.0,13.0,0.0,190.0
2022-11-30 04:00:00,0.0,12.7,1017.4,68.0,18.7,16.2,0.0,162.0
2022-11-30 05:00:00,0.0,14.0,1017.2,74.0,18.7,16.2,0.396552,168.0
2022-11-30 06:00:00,0.0,12.0,1016.8,66.0,18.5,13.0,0.37931,200.0
2022-11-30 07:00:00,0.0,12.3,1016.8,62.0,19.8,9.3,0.362069,230.0
2022-11-30 08:00:00,0.0,15.0,1016.5,77.0,19.1,16.9,0.396552,181.0
2022-11-30 09:00:00,0.0,15.6,1016.1,78.0,19.5,19.4,0.362069,182.0
2022-11-30 10:00:00,0.1,15.0,1016.5,74.0,19.8,22.2,0.37931,200.0
2022-11-30 11:00:00,0.5,16.4,1016.3,79.0,20.2,22.2,0.0,200.0
2022-11-30 12:00:00,1.0,18.1,1016.9,89.0,20.0,16.7,0.413793,220.0
2022-11-30 13:00:00,1.2,16.7,1016.8,89.0,18.5,14.8,0.5,270.0
2022-11-30 14:00:00,6.9,19.4,1018.0,97.0,19.9,16.6,0.517241,216.0
2022-11-30 15:00:00,2.8,19.6,1018.8,97.0,20.1,15.5,0.517241,229.0
2022-11-30 16:00:00,0.9,17.2,1018.9,95.0,18.0,7.4,0.0,250.0
2022-11-30 17:00:00,0.1,17.5,1018.7,91.0,19.0,5.5,0.0,310.0
2022-11-30 18:00:00,0.3,19.8,1018.3,88.0,21.9,13.7,0.0,268.0
2022-11-30 19:00:00,0.0,19.8,1018.1,81.0,23.2,13.7,0.0,303.0
2022-11-30 20:00:00,0.0,18.3,1018.6,76.0,22.8,16.9,0.344828,340.0
2022-11-30 21:00:00,0.0,14.9,1019.0,63.0,22.3,11.1,0.0,10.0
2022-11-30 22:00:00,0.0,14.3,1019.5,70.0,19.9,0.0,0.344828,0.0
2022-11-30 23:00:00,0.0,14.6,1020.2,71.0,20.0,13.7,0.0,337.0
2022-12-01 00:00:00,0.0,11.0,1021.5,63.0,18.2,17.3,0.448276,338.0
2022-12-01 01:00:00,0.0,7.2,1022.6,55.0,16.3,17.6,0.0,339.0
2022-12-01 02:00:00,0.0,5.0,1023.8,52.0,14.8,18.7,0.0,347.0
2022-12-01 03:00:00,0.0,1.9,1024.6,49.0,12.3,22.2,0.0,10.0
2022-12-01 04:00:00,0.0,1.2,1025.3,49.0,11.6,18.7,0.0,358.0
2022-12-01 05:00:00,0.0,0.0,1026.1,50.0,9.9,7.4,0.413793,360.0
2022-12-01 06:00:00,0.0,-0.4,1026.5,52.0,8.9,16.7,0.0,20.0
2022-12-01 07:00:00,0.0,-0.7,1027.1,59.0,6.8,11.1,0.431034,10.0
2022-12-01 08:00:00,0.0,-4.0,1027.2,44.0,7.5,14.0,0.431034,20.0
2022-12-01 09:00:00,0.0,-4.5,1027.2,43.0,7.3,14.8,0.431034,22.0
2022-12-01 10:00:00,0.0,-5.3,1027.8,42.0,6.7,14.8,0.448276,23.0
2022-12-01 11:00:00,0.0,-2.1,1028.6,65.0,3.9,9.3,0.0,10.0
2022-12-01 12:00:00,0.0,-3.2,1029.5,62.0,3.4,13.0,0.534483,30.0
2022-12-01 13:00:00,0.0,-3.8,1030.2,48.0,6.4,20.4,0.586207,40.0
2022-12-01 14:00:00,0.0,-4.6,1030.6,43.0,7.1,15.5,0.413793,32.0
2022-12-01 15:00:00,0.0,-4.5,1031.0,37.0,9.5,25.9,0.241379,80.0
2022-12-01 16:00:00,0.0,-3.6,1030.9,35.0,11.3,20.4,0.0,100.0
2022-12-01 17:00:00,0.0,-2.5,1030.0,32.0,13.9,20.4,0.0,80.0
2022-12-01 18:00:00,0.0,0.4,1029.1,41.0,13.4,15.8,0.0,52.0
2022-12-01 19:00:00,0.0,1.6,1028.2,42.0,14.3,15.5,0.0,58.0
2022-12-01 20:00:00,0.0,-2.0,1028.0,28.0,16.6,22.2,0.103448,110.0
2022-12-01 21:00:00,0.0,-1.0,1027.7,31.0,16.1,16.7,0.0,80.0
2022-12-01 22:00:00,0.0,3.0,1028.0,50.0,13.2,10.1,0.362069,46.0
2022-12-01 23:00:00,0.0,2.3,1028.2,55.0,11.0,10.1,0.0,45.0
2022-12-02 00:00:00,0.0,1.9,1028.5,56.0,10.3,11.9,0.482759,52.0
2022-12-02 01:00:00,0.0,1.4,1028.8,56.0,9.8,12.2,0.0,59.0
2022-12-02 02:00:00,0.0,0.7,1029.2,57.0,8.8,13.0,0.0,70.0
2022-12-02 03:00:00,0.0,0.8,1029.6,56.0,9.1,13.3,0.0,67.0
2022-12-02 04:00:00,0.0,1.2,1029.5,59.0,8.8,14.0,0.0,73.0
2022-12-02 05:00:00,0.0,1.3,1029.3,61.0,8.4,14.0,0.5,78.0
2022-12-02 06:00:00,0.0,2.3,1028.9,68.0,7.8,11.1,0.0,80.0
2022-12-02 07:00:00,0.0,2.2,1028.5,70.0,7.3,11.1,0.241379,80.0
2022-12-02 08:00:00,0.0,1.8,1028.3,72.0,6.5,9.3,0.241379,90.0
2022-12-02 09:00:00,0.0,3.9,1028.0,77.0,7.7,12.2,0.482759,75.0
2022-12-02 10:00:00,0.0,1.2,1028.2,71.0,6.1,11.1,0.5,100.0
2022-12-02 11:00:00,0.0,0.8,1028.2,70.0,5.9,9.3,0.0,90.0
2022-12-02 12:00:00,0.0,1.1,1028.6,72.0,5.8,9.3,0.551724,90.0
2022-12-02 13:00:00,0.0,2.7,1029.0,61.0,9.9,14.8,0.62069,110.0
2022-12-02 14:00:00,0.0,6.6,1029.4,76.0,10.7,11.5,0.431034,76.0
2022-12-02 15:00:00,0.0,5.3,1029.5,56.0,13.9,16.7,0.258621,100.0
2022-12-02 16:00:00,0.0,7.4,1029.0,52.0,17.4,13.0,0.0,110.0
2022-12-02 17:00:00,0.0,12.5,1028.1,68.0,18.5,10.8,0.0,84.0
2022-12-02 18:00:00,0.0,9.7,1026.9,47.0,21.5,14.8,0.0,110.0
2022-12-02 19:00:00,0.0,13.7,1026.2,63.0,21.0,10.4,0.0,109.0
2022-12-02 20:00:00,0.0,10.0,1025.9,44.0,22.9,13.0,0.051724,170.0
2022-12-02 21:00:00,0.0,10.4,1025.8,47.0,22.2,13.0,0.0,150.0
2022-12-02 22:00:00,0.0,10.9,1026.0,58.0,19.4,9.3,0.310345,130.0
