DT,rhum,dwpt,pres,temp,prcp,Waianae,wdir,wspd
2023-03-29 10:00:00,95.0,19.5,1016.1,20.3,3.0,0.497021,185.0,29.2
2023-03-29 11:00:00,95.0,19.5,1015.7,20.3,3.9,0.46383,172.0,22.0
2023-03-29 12:00:00,90.0,19.6,1013.9,21.3,0.3,0.444255,136.0,22.7
2023-03-29 13:00:00,95.0,19.8,1013.5,20.6,0.4,0.440851,142.0,18.7
2023-03-29 14:00:00,94.0,19.8,1013.1,20.8,0.5,0.445107,138.0,15.5
2023-03-29 15:00:00,95.0,20.1,1013.8,20.9,0.1,0.488511,166.0,15.5
2023-03-29 16:00:00,94.0,20.1,1013.8,21.1,0.5,0.498724,152.0,17.3
2023-03-29 17:00:00,93.0,20.3,1014.1,21.5,0.6,0.49617,163.0,23.0
2023-03-29 18:00:00,87.0,20.1,1014.6,22.4,0.2,0.330213,167.0,22.7
2023-03-29 19:00:00,76.0,19.8,1015.1,24.3,0.5,0.262979,170.0,32.4
2023-03-29 20:00:00,72.0,19.7,1015.5,25.1,0.4,0.321702,170.0,31.7
2023-03-29 21:00:00,71.0,19.7,1015.4,25.3,0.4,0.105532,174.0,34.9
2023-03-29 22:00:00,71.0,20.0,1015.2,25.6,0.4,-0.131915,170.0,36.4
2023-03-29 23:00:00,72.0,19.8,1014.8,25.2,0.4,-0.315744,163.0,35.6
2023-03-30 00:00:00,72.0,19.7,1014.1,25.1,0.4,-0.375319,155.0,34.2
2023-03-30 01:00:00,75.0,19.6,1014.1,24.3,0.7,-0.14383,159.0,29.2
2023-03-30 02:00:00,81.0,19.7,1014.3,23.1,1.8,-0.0459572,156.0,27.0
2023-03-30 03:00:00,89.0,20.1,1014.9,22.0,1.3,0.193192,147.0,19.1
2023-03-30 04:00:00,89.0,20.0,1015.1,21.9,0.2,0.525106,143.0,17.6
2023-03-30 05:00:00,91.0,20.2,1015.5,21.7,0.0,0.753192,161.0,19.1
2023-03-30 06:00:00,91.0,20.5,1016.3,22.0,0.0,0.771915,172.0,23.0
2023-03-30 07:00:00,91.0,20.6,1016.7,22.1,0.2,0.720851,158.0,19.1
2023-03-30 08:00:00,84.0,19.9,1016.6,22.7,0.5,0.682553,158.0,21.6
2023-03-30 09:00:00,85.0,19.9,1016.7,22.6,0.0,0.614468,164.0,21.2
2023-03-30 10:00:00,87.0,20.1,1016.7,22.4,0.0,0.55234,158.0,19.8
2023-03-30 11:00:00,88.0,20.2,1016.3,22.3,0.0,0.514042,157.0,20.9
2023-03-30 12:00:00,89.0,20.4,1015.7,22.3,0.1,0.481702,155.0,22.7
2023-03-30 13:00:00,89.0,20.5,1015.2,22.4,0.0,0.474894,153.0,23.4
2023-03-30 14:00:00,89.0,20.4,1015.0,22.3,0.2,0.468085,156.0,22.0
2023-03-30 15:00:00,90.0,20.5,1015.2,22.2,0.0,0.499575,152.0,22.0
2023-03-30 16:00:00,90.0,20.4,1015.5,22.1,0.0,0.508936,146.0,20.9
2023-03-30 17:00:00,88.0,20.4,1015.9,22.5,0.0,0.484255,142.0,19.1
2023-03-30 18:00:00,79.0,20.0,1016.0,23.9,0.0,0.158298,141.0,19.4
2023-03-30 19:00:00,75.0,20.0,1016.6,24.7,0.0,-0.131064,144.0,20.2
2023-03-30 20:00:00,75.0,20.1,1016.9,24.8,0.0,-0.268085,141.0,21.6
2023-03-30 21:00:00,71.0,20.0,1016.6,25.6,0.0,-0.324255,145.0,20.2
2023-03-30 22:00:00,68.0,19.8,1016.1,26.2,0.1,-0.118298,159.0,17.6
2023-03-30 23:00:00,69.0,20.3,1015.1,26.4,0.1,-0.421276,171.0,20.5
2023-03-31 00:00:00,71.0,20.3,1014.5,26.0,0.6,-0.255319,182.0,20.9
2023-03-31 01:00:00,70.0,20.1,1014.0,26.0,0.4,-0.346383,186.0,18.0
2023-03-31 02:00:00,72.0,20.3,1013.7,25.7,0.3,0.274894,193.0,15.1
2023-03-31 03:00:00,75.0,20.2,1014.3,24.9,0.0,0.342128,194.0,12.6
2023-03-31 04:00:00,72.0,19.3,1014.5,24.7,0.0,0.62383,179.0,12.6
2023-03-31 05:00:00,76.0,19.6,1015.0,24.1,0.0,0.755745,181.0,12.6
2023-03-31 06:00:00,80.0,19.9,1015.7,23.6,0.0,0.770213,178.0,10.8
2023-03-31 07:00:00,84.0,20.2,1015.9,23.0,0.0,0.730213,163.0,11.5
2023-03-31 08:00:00,90.0,20.4,1016.4,22.1,0.0,0.675745,151.0,13.3
2023-03-31 09:00:00,91.0,20.4,1015.7,21.9,0.0,0.600851,88.0,13.7
2023-03-31 10:00:00,93.0,20.4,1015.4,21.6,0.0,0.53617,91.0,13.0
2023-03-31 11:00:00,95.0,20.5,1015.1,21.3,0.0,0.485106,122.0,13.7
2023-03-31 12:00:00,96.0,20.7,1014.5,21.4,0.0,0.450213,123.0,14.0
2023-03-31 13:00:00,95.0,20.7,1014.2,21.5,0.0,0.426383,122.0,14.8
2023-03-31 14:00:00,97.0,20.5,1013.6,21.0,0.0,0.443404,90.0,9.4
2023-03-31 15:00:00,96.0,20.4,1013.6,21.1,0.0,0.458724,110.0,12.2
2023-03-31 16:00:00,97.0,20.6,1014.2,21.1,0.0,0.465532,134.0,15.8
2023-03-31 17:00:00,92.0,20.4,1014.7,21.8,0.1,0.46383,117.0,14.8
2023-03-31 18:00:00,84.0,20.2,1015.3,23.0,0.0,0.21617,121.0,13.7
2023-03-31 19:00:00,76.0,20.3,1016.1,24.8,0.0,0.0459575,125.0,9.4
2023-03-31 20:00:00,73.0,20.2,1016.1,25.4,0.2,0.0263832,135.0,11.2
2023-03-31 21:00:00,72.0,20.2,1015.5,25.6,0.4,0.00340444,134.0,10.8
2023-03-31 22:00:00,69.0,20.3,1014.9,26.4,0.6,-0.0706382,161.0,9.7
2023-03-31 23:00:00,70.0,20.0,1014.2,25.9,0.5,0.0144682,196.0,11.5
2023-04-01 00:00:00,77.0,20.2,1013.7,24.5,0.7,0.314894,223.0,9.0
2023-04-01 01:00:00,82.0,20.4,1013.3,23.7,1.4,0.413617,230.0,9.0
2023-04-01 02:00:00,87.0,20.7,1013.0,23.0,1.4,0.491915,222.0,8.6
2023-04-01 03:00:00,89.0,20.8,1013.3,22.7,1.6,0.572766,189.0,9.4
2023-04-01 04:00:00,89.0,20.7,1013.5,22.6,0.9,0.652766,124.0,11.2
2023-04-01 05:00:00,89.0,20.6,1014.1,22.5,0.3,0.691915,107.0,16.2
2023-04-01 06:00:00,90.0,20.6,1015.0,22.3,0.0,0.691064,108.0,13.0
2023-04-01 07:00:00,90.0,20.6,1015.6,22.3,0.0,0.657872,104.0,13.0
2023-04-01 08:00:00,92.0,20.6,1016.3,22.0,0.6,0.635745,99.0,11.9
2023-04-01 09:00:00,95.0,20.8,1016.6,21.6,0.3,0.585532,157.0,8.6
2023-04-01 10:00:00,94.0,20.8,1015.9,21.8,0.0,0.542128,100.0,15.5
2023-04-01 11:00:00,94.0,20.6,1015.1,21.6,0.0,0.495319,95.0,18.0
2023-04-01 12:00:00,94.0,20.6,1014.6,21.6,0.0,0.449362,109.0,16.6
2023-04-01 13:00:00,93.0,20.5,1014.2,21.7,0.0,0.428085,132.0,17.6
2023-04-01 14:00:00,93.0,20.3,1013.9,21.5,0.3,0.433192,146.0,18.4
2023-04-01 15:00:00,94.0,20.4,1014.3,21.4,0.3,0.457021,144.0,14.8
2023-04-01 16:00:00,90.0,20.2,1014.2,21.9,0.1,0.464681,117.0,18.4
2023-04-01 17:00:00,89.0,20.0,1015.4,21.9,0.0,0.434894,126.0,18.4
2023-04-01 18:00:00,83.0,20.0,1016.1,23.0,0.2,0.268936,131.0,18.7
2023-04-01 19:00:00,77.0,19.6,1016.7,23.9,0.0,-0.0144679,137.0,18.0
2023-04-01 20:00:00,71.0,19.5,1017.0,25.1,0.0,0.268085,144.0,17.3
2023-04-01 21:00:00,79.0,20.1,1017.1,24.0,0.0,0.385532,115.0,13.7
2023-04-01 22:00:00,73.0,19.7,1016.4,24.9,0.2,0.49617,100.0,15.1
2023-04-01 23:00:00,67.0,19.5,1015.9,26.1,0.2,0.476596,113.0,13.3
2023-04-02 00:00:00,69.0,19.6,1014.9,25.7,0.2,0.415319,144.0,11.5
2023-04-02 01:00:00,71.0,19.7,1014.4,25.3,0.3,0.47234,104.0,12.2
2023-04-02 02:00:00,80.0,19.9,1014.8,23.6,1.0,0.537021,85.0,16.9
2023-04-02 03:00:00,85.0,20.1,1015.2,22.8,0.9,0.619575,76.0,19.8
2023-04-02 04:00:00,87.0,20.0,1015.8,22.3,0.7,0.668085,90.0,23.4
2023-04-02 05:00:00,88.0,19.9,1016.3,22.0,0.3,0.720851,100.0,25.2
2023-04-02 06:00:00,85.0,19.3,1016.9,21.9,0.0,0.68,100.0,25.2
2023-04-02 07:00:00,83.0,19.1,1017.1,22.1,0.0,0.666383,107.0,23.4
2023-04-02 08:00:00,82.0,18.9,1018.0,22.1,0.0,0.609362,95.0,20.2
2023-04-02 09:00:00,82.0,18.9,1017.6,22.1,0.0,0.554894,77.0,16.9
2023-04-02 10:00:00,86.0,19.2,1017.3,21.6,0.0,0.508085,57.0,9.0
2023-04-02 11:00:00,91.0,19.3,1016.8,20.8,0.0,0.480851,83.0,10.4
2023-04-02 12:00:00,95.0,19.5,1017.0,20.3,0.0,0.467234,19.0,6.1
2023-04-02 13:00:00,95.0,19.7,1016.6,20.5,0.0,0.427234,347.0,5.0
2023-04-02 14:00:00,95.0,19.8,1016.1,20.6,0.0,0.420426,234.0,7.6
2023-04-02 15:00:00,93.0,19.9,1016.2,21.1,0.0,0.438298,227.0,8.6
2023-04-02 16:00:00,91.0,20.0,1016.4,21.5,0.0,0.451915,282.0,6.1
2023-04-02 17:00:00,97.0,20.8,1016.5,21.3,0.0,0.478298,45.0,5.4
2023-04-02 18:00:00,88.0,20.6,1017.3,22.7,0.0,0.470638,28.0,4.7
2023-04-02 19:00:00,76.0,19.8,1018.0,24.3,0.0,0.422128,233.0,6.5
2023-04-02 20:00:00,72.0,19.5,1018.1,24.9,0.3,0.185532,241.0,8.3
2023-04-02 21:00:00,70.0,19.5,1017.7,25.4,0.1,0.187234,246.0,7.9
2023-04-02 22:00:00,70.0,19.1,1017.8,24.9,0.2,0.187234,63.0,8.3
2023-04-02 23:00:00,76.0,19.0,1017.2,23.5,2.5,0.12766,186.0,7.9
2023-04-03 00:00:00,76.0,19.5,1016.6,24.0,1.1,0.289362,214.0,9.7
2023-04-03 01:00:00,76.0,19.8,1016.1,24.3,0.5,-0.178723,120.0,10.1
2023-04-03 02:00:00,75.0,19.2,1016.1,23.9,2.9,0.119149,92.0,20.2
2023-04-03 03:00:00,77.0,18.7,1016.7,22.9,0.1,0.451064,48.0,10.1
2023-04-03 04:00:00,84.0,19.1,1017.3,21.9,1.5,0.667234,76.0,13.7
2023-04-03 05:00:00,90.0,19.4,1018.0,21.1,3.2,0.777872,65.0,20.2
2023-04-03 06:00:00,87.0,19.3,1018.4,21.6,0.1,0.777021,72.0,23.8
2023-04-03 07:00:00,89.0,19.3,1019.0,21.2,0.0,0.770213,60.0,27.7
2023-04-03 08:00:00,93.0,19.4,1019.4,20.6,0.0,0.734468,107.0,31.3
2023-04-03 09:00:00,94.0,19.2,1019.2,20.2,0.1,0.655319,99.0,26.6
2023-04-03 10:00:00,92.0,19.1,1018.5,20.4,0.0,0.562553,93.0,18.7
2023-04-03 11:00:00,92.0,19.4,1018.2,20.7,0.0,0.434043,79.0,23.8
2023-04-03 12:00:00,92.0,19.7,1017.7,21.1,0.0,0.411915,115.0,20.2
2023-04-03 13:00:00,96.0,19.6,1017.4,20.3,0.0,0.406809,107.0,16.9
2023-04-03 14:00:00,96.0,19.1,1017.4,19.8,0.0,0.412766,60.0,16.2
2023-04-03 15:00:00,96.0,18.8,1017.6,19.5,0.0,0.452766,35.0,13.7
2023-04-03 16:00:00,94.0,19.1,1018.0,20.1,0.0,0.453617,44.0,14.8
2023-04-03 17:00:00,88.0,18.7,1018.7,20.8,0.0,0.454468,50.0,18.7
2023-04-03 18:00:00,72.0,17.9,1019.1,23.2,0.0,0.353192,57.0,24.5
2023-04-03 19:00:00,71.0,17.9,1019.6,23.5,0.0,0.215319,64.0,26.6
2023-04-03 20:00:00,68.0,18.1,1019.7,24.4,0.0,-0.302979,69.0,24.1
2023-04-03 21:00:00,62.0,17.8,1019.5,25.6,0.0,-0.285957,78.0,24.5
2023-04-03 22:00:00,59.0,17.8,1018.9,26.5,0.0,-0.298723,85.0,23.0
2023-04-03 23:00:00,58.0,17.5,1018.3,26.4,0.0,-0.462127,94.0,25.6
2023-04-04 00:00:00,60.0,17.9,1017.5,26.3,0.0,-0.371064,92.0,24.1
2023-04-04 01:00:00,60.0,17.7,1017.0,26.1,0.0,-0.0995744,85.0,23.4
2023-04-04 02:00:00,60.0,17.4,1016.8,25.7,0.0,0.0995745,83.0,24.1
2023-04-04 03:00:00,66.0,18.0,1017.0,24.8,0.0,0.30383,75.0,24.8
2023-04-04 04:00:00,65.0,17.0,1017.5,24.0,0.0,0.691915,70.0,24.5
2023-04-04 05:00:00,74.0,17.7,1018.1,22.6,0.0,0.725957,60.0,25.2
2023-04-04 06:00:00,76.0,17.8,1018.8,22.2,0.0,0.750638,64.0,24.8
2023-04-04 07:00:00,78.0,17.9,1019.3,21.9,0.0,0.714894,67.0,26.3
2023-04-04 08:00:00,78.0,17.8,1019.7,21.8,0.0,0.659575,65.0,24.8
2023-04-04 09:00:00,74.0,17.3,1019.9,22.2,0.0,0.57617,72.0,27.4
2023-04-04 10:00:00,78.0,17.9,1019.3,21.9,0.0,0.505532,73.0,25.6
2023-04-04 11:00:00,83.0,18.4,1018.4,21.4,0.0,0.47234,73.0,27.0
2023-04-04 12:00:00,86.0,18.7,1017.8,21.1,0.0,0.44,66.0,24.8
2023-04-04 13:00:00,85.0,18.6,1017.3,21.2,0.0,0.429787,67.0,24.1
2023-04-04 14:00:00,83.0,18.0,1016.9,21.0,0.0,0.44766,60.0,24.1
2023-04-04 15:00:00,87.0,18.3,1017.4,20.5,0.0,0.468085,62.0,27.4
2023-04-04 16:00:00,87.0,18.3,1017.8,20.5,0.0,0.498723,67.0,25.9
2023-04-04 17:00:00,86.0,18.5,1018.3,20.9,0.0,0.466383,60.0,25.2
2023-04-04 18:00:00,80.0,18.3,1018.9,21.9,0.0,0.241702,62.0,27.0
2023-04-04 19:00:00,76.0,18.6,1019.5,23.1,0.0,-0.0706382,70.0,28.8
2023-04-04 20:00:00,67.0,18.6,1019.6,25.2,0.0,-0.244255,69.0,26.6
2023-04-04 21:00:00,67.0,18.4,1019.7,24.9,0.8,-0.133617,70.0,31.0
2023-04-04 22:00:00,68.0,19.3,1019.2,25.6,0.3,-0.51234,72.0,27.4
2023-04-04 23:00:00,64.0,18.1,1018.8,25.4,0.3,-0.393191,75.0,28.8
2023-04-05 00:00:00,67.0,18.7,1018.1,25.3,0.5,-0.476596,74.0,28.8
2023-04-05 01:00:00,66.0,18.7,1017.5,25.5,0.0,-0.409362,76.0,29.2
2023-04-05 02:00:00,68.0,18.5,1017.1,24.8,0.0,-0.173617,67.0,29.5
2023-04-05 03:00:00,69.0,18.4,1016.8,24.5,0.0,0.182128,73.0,29.9
2023-04-05 04:00:00,73.0,18.6,1017.6,23.7,0.0,0.57617,73.0,29.5
2023-04-05 05:00:00,78.0,18.4,1018.2,22.4,0.0,0.74383,67.0,28.8
2023-04-05 06:00:00,81.0,18.7,1018.9,22.1,0.0,0.754894,72.0,28.8
2023-04-05 07:00:00,82.0,18.7,1019.5,21.9,0.0,0.722553,79.0,28.4
2023-04-05 08:00:00,83.0,18.8,1019.8,21.8,0.0,0.668936,75.0,28.8
2023-04-05 09:00:00,80.0,18.5,1019.8,22.1,0.0,0.591489,80.0,31.3
2023-04-05 10:00:00,80.0,18.7,1019.8,22.3,0.0,0.522553,83.0,26.6
2023-04-05 11:00:00,82.0,18.8,1019.1,22.0,0.0,0.484255,76.0,24.1
2023-04-05 12:00:00,84.0,18.9,1018.4,21.7,0.0,0.446809,65.0,26.3
2023-04-05 13:00:00,83.0,18.7,1017.9,21.7,0.0,0.434043,71.0,24.8
2023-04-05 14:00:00,83.0,18.6,1017.6,21.6,0.0,0.450213,67.0,24.5
2023-04-05 15:00:00,80.0,18.4,1017.8,22.0,0.0,0.474894,72.0,27.7
2023-04-05 16:00:00,81.0,18.5,1018.7,21.9,0.0,0.479149,69.0,27.0
2023-04-05 17:00:00,80.0,18.4,1019.4,22.0,0.0,0.41617,66.0,26.3
2023-04-05 18:00:00,72.0,18.2,1020.1,23.5,0.0,0.0834043,70.0,27.7
2023-04-05 19:00:00,65.0,18.0,1020.5,25.0,0.0,0.0178725,70.0,27.0
2023-04-05 20:00:00,62.0,17.9,1020.5,25.7,0.0,-0.148085,69.0,29.5
2023-04-05 21:00:00,56.0,17.4,1020.2,26.9,0.0,-0.535319,73.0,29.9
2023-04-05 22:00:00,54.0,17.4,1019.7,27.5,0.0,-0.645106,76.0,31.7
2023-04-05 23:00:00,52.0,17.0,1019.1,27.8,0.0,-0.707234,78.0,32.0
2023-04-06 00:00:00,54.0,17.2,1018.6,27.3,0.0,-0.715744,78.0,31.0
2023-04-06 01:00:00,58.0,17.7,1018.1,26.6,0.0,-0.10383,73.0,31.0
2023-04-06 02:00:00,57.0,17.3,1018.1,26.5,0.0,-0.05617,77.0,29.5
2023-04-06 03:00:00,63.0,17.5,1018.4,25.0,0.0,0.285106,71.0,28.4
2023-04-06 04:00:00,68.0,17.7,1018.8,24.0,0.0,0.539575,72.0,28.1
2023-04-06 05:00:00,76.0,18.3,1019.5,22.7,0.0,0.718298,65.0,25.9
2023-04-06 06:00:00,80.0,18.7,1020.0,22.3,0.0,0.748085,66.0,25.2
2023-04-06 07:00:00,81.0,18.7,1020.2,22.1,0.0,0.72,69.0,26.3
2023-04-06 08:00:00,81.0,18.6,1020.3,22.0,0.0,0.669787,72.0,27.0
2023-04-06 09:00:00,80.0,18.5,1020.7,22.1,0.0,0.586383,73.0,27.0
2023-04-06 10:00:00,81.0,18.5,1020.3,21.9,0.0,0.507234,71.0,27.7
2023-04-06 11:00:00,80.0,18.2,1019.6,21.8,0.0,0.462979,69.0,25.9
2023-04-06 12:00:00,79.0,17.9,1018.8,21.7,0.0,0.428936,74.0,25.9
2023-04-06 13:00:00,77.0,17.8,1018.0,22.0,0.0,0.431489,71.0,25.9
2023-04-06 14:00:00,85.0,18.8,1017.5,21.4,0.0,0.437447,70.0,24.8
2023-04-06 15:00:00,86.0,18.8,1017.8,21.2,0.0,0.461277,72.0,24.5
2023-04-06 16:00:00,88.0,18.9,1018.3,21.0,0.0,0.468936,66.0,24.5
2023-04-06 17:00:00,83.0,18.9,1018.6,21.9,0.0,0.441702,65.0,24.1
2023-04-06 18:00:00,75.0,18.7,1019.1,23.4,0.0,0.185532,72.0,25.9
2023-04-06 19:00:00,68.0,18.2,1019.5,24.5,0.0,0.148085,77.0,26.3
2023-04-06 20:00:00,64.0,18.3,1019.8,25.6,0.0,-0.258723,79.0,25.9
2023-04-06 21:00:00,60.0,17.9,1019.4,26.3,0.0,-0.0944679,81.0,33.5
2023-04-06 22:00:00,56.0,17.7,1019.1,27.2,0.0,-0.553191,91.0,31.7
2023-04-06 23:00:00,54.0,17.3,1018.8,27.4,0.0,-0.564255,90.0,32.8
2023-04-07 00:00:00,54.0,17.2,1018.4,27.3,0.0,-0.615319,87.0,31.0
2023-04-07 01:00:00,55.0,17.1,1017.9,26.9,0.0,-0.395744,81.0,31.3
2023-04-07 02:00:00,53.0,15.8,1017.6,26.1,0.0,-0.245957,79.0,28.4
2023-04-07 03:00:00,52.0,14.9,1017.1,25.5,0.0,0.140426,76.0,29.5
2023-04-07 04:00:00,59.0,15.6,1018.0,24.1,0.0,0.516596,78.0,28.1
2023-04-07 05:00:00,70.0,16.9,1018.8,22.6,0.0,0.702128,77.0,28.4
2023-04-07 06:00:00,74.0,17.2,1019.2,22.1,0.0,0.746383,74.0,27.0
2023-04-07 07:00:00,75.0,17.3,1019.8,21.9,0.0,0.678298,73.0,27.0
2023-04-07 08:00:00,75.0,17.8,1020.7,22.4,0.0,0.634043,76.0,24.5
2023-04-07 09:00:00,74.0,17.3,1020.9,22.2,0.0,0.592341,78.0,25.2
2023-04-07 10:00:00,75.0,17.3,1020.9,21.9,0.0,0.525106,81.0,26.3
2023-04-07 11:00:00,76.0,17.3,1019.9,21.7,0.0,0.473192,77.0,27.7
2023-04-07 12:00:00,76.0,17.1,1019.3,21.5,0.0,0.429787,72.0,26.3
2023-04-07 13:00:00,76.0,17.0,1018.8,21.4,0.0,0.428936,69.0,25.6
2023-04-07 14:00:00,77.0,16.9,1018.5,21.1,0.0,0.434894,71.0,23.8
2023-04-07 15:00:00,76.0,16.8,1018.4,21.2,0.0,0.461277,69.0,24.5
2023-04-07 16:00:00,80.0,17.4,1019.0,21.0,0.0,0.453617,66.0,24.5
2023-04-07 17:00:00,79.0,17.8,1019.4,21.6,0.0,0.414468,68.0,24.5
2023-04-07 18:00:00,69.0,17.3,1019.7,23.3,0.0,0.164255,74.0,23.4
2023-04-07 19:00:00,62.0,17.0,1020.2,24.8,0.0,-0.188085,84.0,25.9
2023-04-07 20:00:00,58.0,16.9,1020.4,25.8,0.0,0.0587236,89.0,25.9
2023-04-07 21:00:00,56.0,16.8,1019.9,26.3,0.0,0.0876598,86.0,27.7
2023-04-07 22:00:00,58.0,17.5,1019.3,26.4,0.0,-0.397447,80.0,30.2
2023-04-07 23:00:00,58.0,17.7,1018.6,26.6,0.0,-0.0621275,84.0,28.4
2023-04-08 00:00:00,58.0,17.7,1017.8,26.6,0.0,-0.51234,84.0,27.7
2023-04-08 01:00:00,60.0,17.8,1017.3,26.2,0.0,-0.202553,85.0,27.7
2023-04-08 02:00:00,62.0,18.0,1017.1,25.8,0.0,0.278298,82.0,28.1
2023-04-08 03:00:00,67.0,17.9,1017.0,24.4,0.0,0.53617,80.0,26.6
2023-04-08 04:00:00,63.0,16.8,1017.5,24.3,0.0,0.592341,82.0,26.3
2023-04-08 05:00:00,71.0,17.7,1018.0,23.2,0.0,0.677447,83.0,27.4
2023-04-08 06:00:00,76.0,18.3,1018.6,22.8,0.0,0.669787,90.0,25.2
2023-04-08 07:00:00,78.0,18.7,1019.0,22.7,0.2,0.639149,89.0,21.6
2023-04-08 08:00:00,79.0,18.5,1019.4,22.3,0.0,0.652766,70.0,21.2
2023-04-08 09:00:00,75.0,17.4,1019.5,22.0,0.0,0.554043,77.0,25.6
2023-04-08 10:00:00,77.0,17.7,1018.9,21.9,0.0,0.535319,74.0,24.8
2023-04-08 11:00:00,78.0,17.7,1018.0,21.7,0.0,0.482553,71.0,24.5
2023-04-08 12:00:00,78.0,17.6,1016.8,21.6,0.4,0.449362,66.0,26.3
2023-04-08 13:00:00,80.0,17.6,1015.5,21.2,0.4,0.424681,67.0,24.8
2023-04-08 14:00:00,77.0,17.1,1015.2,21.3,0.0,0.425532,68.0,23.4
2023-04-08 15:00:00,78.0,17.1,1015.4,21.1,0.0,0.428936,71.0,24.1
2023-04-08 16:00:00,78.0,17.1,1015.7,21.1,0.0,0.432341,65.0,23.4
2023-04-08 17:00:00,76.0,17.3,1016.2,21.7,0.0,0.428936,73.0,23.4
2023-04-08 18:00:00,73.0,18.0,1016.3,23.1,0.0,0.294468,69.0,24.5
2023-04-08 19:00:00,65.0,17.8,1016.6,24.8,0.0,0.0859575,74.0,24.8
2023-04-08 20:00:00,62.0,17.8,1016.5,25.6,0.0,-0.199149,72.0,26.3
2023-04-08 21:00:00,61.0,17.5,1016.6,25.6,0.0,-0.32,81.0,23.0
2023-04-08 22:00:00,64.0,17.8,1016.5,25.1,0.0,-0.0527659,82.0,21.2
2023-04-08 23:00:00,66.0,18.0,1016.1,24.8,0.0,-0.131915,80.0,21.2
2023-04-09 00:00:00,61.0,17.6,1015.2,25.7,0.0,-0.34383,84.0,22.0
2023-04-09 01:00:00,64.0,17.8,1014.6,25.1,0.4,-0.0731913,86.0,22.7
2023-04-09 02:00:00,67.0,17.9,1014.5,24.4,0.1,-0.135319,83.0,23.4
2023-04-09 03:00:00,67.0,17.8,1014.3,24.3,0.0,0.443404,78.0,22.3
2023-04-09 04:00:00,69.0,17.5,1014.8,23.5,0.0,0.587234,78.0,22.0
2023-04-09 05:00:00,73.0,17.6,1015.5,22.7,0.0,0.686809,68.0,20.9
2023-04-09 06:00:00,78.0,18.1,1016.0,22.1,0.0,0.691915,61.0,21.6
2023-04-09 07:00:00,82.0,18.4,1016.6,21.6,0.0,0.657872,63.0,20.9
2023-04-09 08:00:00,81.0,18.1,1016.9,21.5,0.0,0.633191,66.0,21.2
2023-04-09 09:00:00,80.0,18.0,1017.0,21.6,0.0,0.58383,66.0,20.9
2023-04-09 10:00:00,87.0,18.6,1016.7,20.8,0.0,0.519149,54.0,21.2
2023-04-09 11:00:00,84.0,18.1,1016.0,20.9,0.0,0.478298,56.0,22.3
2023-04-09 12:00:00,85.0,18.0,1015.4,20.6,0.0,0.445957,55.0,23.4
2023-04-09 13:00:00,86.0,18.0,1015.1,20.4,0.0,0.42383,58.0,22.7
2023-04-09 14:00:00,84.0,17.6,1014.7,20.4,0.0,0.429787,51.0,22.0
2023-04-09 15:00:00,86.0,17.9,1014.5,20.3,0.0,0.431489,44.0,20.5
2023-04-09 16:00:00,84.0,17.8,1015.1,20.6,0.0,0.458724,46.0,22.7
2023-04-09 17:00:00,79.0,17.7,1015.6,21.5,0.0,0.421277,49.0,23.0
2023-04-09 18:00:00,69.0,17.2,1016.2,23.2,0.0,0.205107,55.0,25.2
2023-04-09 19:00:00,65.0,17.3,1016.7,24.3,0.0,-0.0127659,60.0,26.6
2023-04-09 20:00:00,61.0,17.3,1016.9,25.4,0.0,0.128511,64.0,28.1
2023-04-09 21:00:00,58.0,17.1,1016.7,26.0,0.2,0.0672342,65.0,28.8
2023-04-09 22:00:00,57.0,17.0,1016.4,26.2,0.3,0.22383,65.0,29.2
2023-04-09 23:00:00,58.0,17.1,1016.1,26.0,0.3,0.138724,65.0,28.8
2023-04-10 00:00:00,57.0,16.8,1015.5,26.0,0.3,-0.142128,64.0,27.7
2023-04-10 01:00:00,58.0,17.0,1015.2,25.9,0.2,0.249362,66.0,28.1
2023-04-10 02:00:00,69.0,18.2,1015.2,24.3,0.0,0.111489,65.0,27.0
2023-04-10 03:00:00,74.0,18.4,1015.4,23.3,0.0,0.297021,63.0,27.7
2023-04-10 04:00:00,78.0,18.3,1015.7,22.3,0.0,0.650213,61.0,25.6
2023-04-10 05:00:00,82.0,18.7,1016.2,21.9,0.0,0.691915,60.0,25.9
2023-04-10 06:00:00,84.0,18.8,1016.8,21.6,0.0,0.700426,60.0,25.6
2023-04-10 07:00:00,86.0,18.5,1017.3,20.9,0.0,0.707234,57.0,26.3
2023-04-10 08:00:00,88.0,18.6,1018.0,20.7,0.0,0.639149,60.0,24.5
2023-04-10 09:00:00,87.0,18.8,1018.4,21.0,0.0,0.557447,56.0,23.8
2023-04-10 10:00:00,87.0,18.5,1018.3,20.7,0.0,0.485958,54.0,24.8
2023-04-10 11:00:00,87.0,18.4,1017.8,20.6,0.0,0.450213,55.0,24.1
2023-04-10 12:00:00,88.0,18.7,1017.0,20.8,0.0,0.422979,64.0,23.8
2023-04-10 13:00:00,90.0,18.8,1016.5,20.5,0.0,0.396596,53.0,23.8
2023-04-10 14:00:00,89.0,18.6,1016.2,20.5,0.0,0.419574,61.0,23.8
2023-04-10 15:00:00,90.0,18.8,1016.5,20.5,0.0,0.449362,69.0,23.4
2023-04-10 16:00:00,90.0,18.9,1016.9,20.6,0.0,0.462128,66.0,24.1
