DT,prcp,dwpt,temp,wdir,pres,wspd,Donalsonville,rhum
2022-10-09 13:00:00,0.0,3.2,14.0,20.0,1023.6,14.8,0.137931,48.0
2022-10-09 14:00:00,0.0,2.7,18.9,40.0,1024.2,9.3,0.068966,34.0
2022-10-09 15:00:00,0.0,1.9,21.7,20.0,1023.9,14.8,-0.086207,27.0
2022-10-09 16:00:00,0.0,-1.6,24.2,359.0,1023.5,10.8,-0.206897,18.0
2022-10-09 17:00:00,0.0,1.0,24.8,10.0,1022.8,16.7,-0.293103,21.0
2022-10-09 18:00:00,0.0,2.7,26.9,340.0,1022.0,16.7,-0.293103,21.0
2022-10-09 19:00:00,0.0,3.3,27.6,350.0,1020.6,11.1,-0.310345,21.0
2022-10-09 20:00:00,0.0,3.6,27.9,350.0,1020.0,16.7,-0.275862,21.0
2022-10-09 21:00:00,0.0,0.1,28.3,332.0,1019.8,11.2,-0.241379,16.0
2022-10-09 22:00:00,0.0,0.3,27.5,325.0,1019.6,10.8,-0.137931,17.0
2022-10-09 23:00:00,0.0,2.0,22.5,340.0,1019.8,9.3,0.017241,26.0
2022-10-10 00:00:00,0.0,3.6,18.2,340.0,1020.5,7.4,0.12069,38.0
2022-10-10 01:00:00,0.0,0.9,21.2,326.0,1021.1,10.1,0.189655,26.0
2022-10-10 02:00:00,0.0,0.6,19.6,335.0,1021.8,9.7,0.172414,28.0
2022-10-10 03:00:00,0.0,4.1,14.7,340.0,1021.9,7.4,0.172414,49.0
2022-10-10 04:00:00,0.0,4.4,13.8,330.0,1022.1,5.5,0.155172,53.0
2022-10-10 05:00:00,0.0,4.7,12.2,360.0,1021.9,7.4,0.137931,60.0
2022-10-10 06:00:00,0.0,3.1,13.0,20.0,1021.7,9.3,0.12069,51.0
2022-10-10 07:00:00,0.0,2.0,15.9,345.0,1021.5,12.6,0.103448,39.0
2022-10-10 08:00:00,0.0,3.7,12.5,10.0,1020.9,9.3,0.103448,55.0
2022-10-10 09:00:00,0.0,3.3,12.9,360.0,1020.9,9.3,0.103448,52.0
2022-10-10 10:00:00,0.0,3.3,12.1,360.0,1021.4,7.4,0.12069,55.0
2022-10-10 11:00:00,0.0,4.1,10.6,360.0,1022.0,5.5,0.155172,64.0
2022-10-10 12:00:00,0.0,4.4,13.3,358.0,1022.2,11.2,0.189655,55.0
2022-10-10 13:00:00,0.0,4.8,15.2,40.0,1022.6,9.3,0.224138,50.0
2022-10-10 14:00:00,0.0,8.1,19.4,60.0,1022.9,11.1,0.155172,48.0
2022-10-10 15:00:00,0.0,7.7,21.5,31.0,1023.1,9.4,0.017241,41.0
2022-10-10 16:00:00,0.0,9.8,23.8,360.0,1023.0,7.4,-0.086207,41.0
2022-10-10 17:00:00,0.0,7.7,25.6,31.0,1022.0,9.0,-0.155172,32.0
2022-10-10 18:00:00,0.0,8.5,26.0,50.0,1021.1,16.7,-0.206897,33.0
2022-10-10 19:00:00,0.0,6.7,26.7,40.0,1020.3,14.8,-0.189655,28.0
2022-10-10 20:00:00,0.0,7.5,28.3,12.0,1019.6,10.1,-0.172414,27.0
2022-10-10 21:00:00,0.0,7.0,28.3,16.0,1019.1,10.8,-0.103448,26.0
2022-10-10 22:00:00,0.0,7.4,26.9,60.0,1018.7,9.3,-0.034483,29.0
2022-10-10 23:00:00,0.0,8.6,23.3,20.0,1018.9,5.5,0.034483,39.0
2022-10-11 00:00:00,0.0,7.9,19.9,20.0,1019.5,7.4,0.172414,46.0
2022-10-11 01:00:00,0.0,7.6,21.8,342.0,1020.5,11.9,0.241379,40.0
2022-10-11 02:00:00,0.0,8.0,20.7,353.0,1021.2,10.1,0.241379,44.0
2022-10-11 03:00:00,0.0,7.7,17.7,20.0,1021.7,13.0,0.224138,52.0
2022-10-11 04:00:00,0.0,8.3,16.1,50.0,1021.7,11.1,0.189655,60.0
2022-10-11 05:00:00,0.0,8.5,15.8,40.0,1021.0,9.3,0.155172,62.0
2022-10-11 06:00:00,0.0,8.7,15.5,70.0,1021.0,11.1,0.155172,64.0
2022-10-11 07:00:00,0.0,9.5,18.2,45.0,1021.0,11.9,0.137931,57.0
2022-10-11 08:00:00,0.0,9.0,14.8,60.0,1021.2,7.4,0.137931,68.0
2022-10-11 09:00:00,0.0,8.9,14.5,50.0,1021.2,7.4,0.12069,69.0
2022-10-11 10:00:00,0.0,11.5,16.6,62.0,1021.4,9.4,0.137931,72.0
2022-10-11 11:00:00,0.0,11.9,16.3,59.0,1021.9,9.4,0.155172,75.0
2022-10-11 12:00:00,0.0,15.0,15.6,70.0,1022.4,9.3,0.189655,96.0
2022-10-11 13:00:00,0.0,15.3,18.0,90.0,1022.7,14.8,0.224138,84.0
2022-10-11 14:00:00,0.0,15.9,21.8,120.0,1023.5,14.8,0.206897,69.0
2022-10-11 15:00:00,0.0,17.0,24.0,78.0,1023.6,14.8,0.12069,65.0
2022-10-11 16:00:00,0.0,16.3,26.3,85.0,1023.2,13.7,-0.068966,54.0
2022-10-11 17:00:00,0.0,14.1,27.4,170.0,1022.5,9.3,-0.137931,44.0
2022-10-11 18:00:00,0.0,13.0,28.7,160.0,1021.6,13.0,-0.172414,38.0
2022-10-11 19:00:00,0.0,11.4,29.9,180.0,1020.3,9.3,-0.155172,32.0
2022-10-11 20:00:00,0.0,12.0,31.1,99.0,1019.5,8.3,-0.103448,31.0
2022-10-11 21:00:00,0.0,10.9,31.0,99.0,1018.9,7.6,-0.034483,29.0
2022-10-11 22:00:00,0.0,12.0,29.5,80.0,1018.4,13.0,0.017241,34.0
2022-10-11 23:00:00,0.0,12.2,23.9,80.0,1018.5,7.4,0.103448,48.0
2022-10-12 00:00:00,0.0,12.4,21.3,90.0,1018.8,9.3,0.224138,57.0
2022-10-12 01:00:00,0.0,10.2,24.7,73.0,1019.9,7.2,0.275862,40.0
2022-10-12 02:00:00,0.0,13.6,20.9,120.0,1020.3,9.3,0.258621,63.0
2022-10-12 03:00:00,0.0,13.8,19.6,130.0,1020.4,5.5,0.241379,69.0
2022-10-12 04:00:00,0.0,14.9,19.9,0.0,1020.4,0.0,0.206897,73.0
2022-10-12 05:00:00,0.0,10.1,20.6,96.0,1020.3,7.9,0.189655,51.0
2022-10-12 06:00:00,0.0,13.2,21.0,113.0,1019.9,10.8,0.155172,61.0
2022-10-12 07:00:00,0.0,16.7,20.7,130.0,1019.8,7.4,0.155172,78.0
2022-10-12 08:00:00,0.0,18.0,20.8,150.0,1019.5,7.4,0.137931,84.0
2022-10-12 09:00:00,0.2,18.2,20.4,110.0,1019.1,7.4,0.137931,87.0
2022-10-12 10:00:00,0.0,18.5,20.2,110.0,1018.8,7.4,0.155172,90.0
2022-10-12 11:00:00,0.2,20.0,20.7,104.0,1019.3,9.4,0.189655,96.0
2022-10-12 12:00:00,0.3,18.9,20.8,120.0,1019.1,9.3,0.241379,89.0
2022-10-12 13:00:00,0.0,19.3,21.7,120.0,1019.4,14.8,0.344828,86.0
2022-10-12 14:00:00,0.0,19.5,24.4,130.0,1019.6,13.0,0.5,74.0
2022-10-12 15:00:00,0.0,20.4,24.5,128.0,1020.0,9.0,0.431034,78.0
2022-10-12 16:00:00,0.0,20.0,26.4,69.0,1019.8,5.8,0.310345,68.0
2022-10-12 17:00:00,0.0,18.2,28.4,150.0,1018.0,11.1,0.327586,54.0
2022-10-12 18:00:00,0.0,17.9,29.7,150.0,1016.5,18.5,0.362069,49.0
2022-10-12 19:00:00,0.5,17.6,28.7,170.0,1015.8,11.1,0.327586,51.0
2022-10-12 20:00:00,1.4,21.1,25.2,247.0,1015.7,10.1,0.448276,78.0
2022-10-12 21:00:00,0.3,21.6,25.1,234.0,1015.1,8.6,0.551724,81.0
2022-10-12 22:00:00,0.1,18.3,20.7,200.0,1015.1,11.1,0.551724,86.0
2022-10-12 23:00:00,0.0,19.9,21.3,150.0,1014.8,13.0,0.241379,92.0
2022-10-13 00:00:00,0.0,20.9,21.9,20.0,1014.6,13.0,0.206897,94.0
2022-10-13 01:00:00,0.6,20.7,22.2,200.0,1015.0,9.0,0.241379,91.0
2022-10-13 02:00:00,9.6,18.9,19.9,40.0,1015.9,11.1,0.241379,94.0
2022-10-13 03:00:00,14.9,18.9,19.7,140.0,1015.7,9.3,0.224138,95.0
2022-10-13 04:00:00,0.3,19.0,19.8,160.0,1015.9,14.8,0.189655,95.0
2022-10-13 05:00:00,0.8,18.9,19.6,200.0,1014.7,9.3,0.172414,96.0
2022-10-13 06:00:00,0.1,19.8,20.3,222.0,1014.0,2.9,0.172414,97.0
2022-10-13 07:00:00,0.0,18.9,19.6,230.0,1013.4,5.5,0.155172,96.0
2022-10-13 08:00:00,0.0,18.9,19.7,0.0,1012.3,0.0,0.137931,95.0
2022-10-13 09:00:00,0.0,18.7,19.7,0.0,1012.0,0.0,0.137931,94.0
2022-10-13 10:00:00,0.0,18.9,19.9,0.0,1012.0,0.0,0.155172,94.0
2022-10-13 11:00:00,0.0,20.2,20.5,266.0,1012.6,5.4,0.172414,98.0
2022-10-13 12:00:00,0.0,18.4,19.4,360.0,1012.6,5.5,0.224138,94.0
2022-10-13 13:00:00,0.0,19.5,20.3,230.0,1013.0,5.5,0.258621,95.0
2022-10-13 14:00:00,0.0,16.4,22.9,70.0,1013.3,5.5,0.241379,67.0
2022-10-13 15:00:00,0.1,20.5,22.8,263.0,1013.4,10.4,0.37931,87.0
2022-10-13 16:00:00,0.0,20.2,23.9,274.0,1013.1,10.4,0.241379,80.0
2022-10-13 17:00:00,0.0,15.6,26.2,360.0,1012.5,11.1,0.189655,52.0
2022-10-13 18:00:00,0.0,15.2,28.7,350.0,1010.9,14.8,0.12069,44.0
2022-10-13 19:00:00,0.0,18.6,27.9,276.0,1010.1,10.8,0.137931,57.0
2022-10-13 20:00:00,0.0,18.5,28.4,274.0,1009.5,8.6,0.155172,55.0
2022-10-13 21:00:00,0.0,18.0,28.5,290.0,1009.2,9.4,0.068966,53.0
2022-10-13 22:00:00,0.0,15.0,26.9,350.0,1009.5,7.4,0.086207,48.0
2022-10-13 23:00:00,0.0,15.5,23.7,330.0,1009.9,5.5,0.137931,60.0
2022-10-14 00:00:00,0.0,16.1,20.3,340.0,1010.7,5.5,0.172414,77.0
2022-10-14 01:00:00,0.0,15.6,24.1,324.0,1011.4,9.7,0.224138,59.0
2022-10-14 02:00:00,0.0,16.1,19.2,340.0,1012.2,5.5,0.224138,82.0
2022-10-14 03:00:00,0.0,14.7,18.6,340.0,1012.9,7.4,0.189655,78.0
2022-10-14 04:00:00,0.0,14.8,17.0,340.0,1013.2,5.5,0.189655,87.0
2022-10-14 05:00:00,0.0,14.3,16.8,340.0,1013.4,9.3,0.155172,85.0
2022-10-14 06:00:00,0.0,12.7,18.7,332.0,1013.5,9.7,0.137931,68.0
2022-10-14 07:00:00,0.0,13.2,17.7,350.0,1013.8,7.4,0.12069,75.0
2022-10-14 08:00:00,0.0,11.7,16.8,30.0,1013.9,13.0,0.12069,72.0
2022-10-14 09:00:00,0.0,10.5,16.2,10.0,1014.2,11.1,0.12069,69.0
2022-10-14 10:00:00,0.0,10.1,14.3,30.0,1014.6,11.1,0.137931,76.0
2022-10-14 11:00:00,0.0,10.9,15.5,9.0,1014.9,12.2,0.155172,74.0
2022-10-14 12:00:00,0.0,10.1,14.1,20.0,1015.4,11.1,0.206897,77.0
2022-10-14 13:00:00,0.0,7.9,17.6,60.0,1016.1,13.0,0.241379,53.0
2022-10-14 14:00:00,0.0,7.6,18.9,63.0,1016.8,9.4,0.172414,48.0
2022-10-14 15:00:00,0.0,5.7,21.4,62.0,1017.1,9.4,0.034483,36.0
2022-10-14 16:00:00,0.0,2.1,23.2,90.0,1016.8,16.7,-0.068966,25.0
2022-10-14 17:00:00,0.0,2.0,24.5,60.0,1016.5,11.1,-0.137931,23.0
2022-10-14 18:00:00,0.0,2.8,25.5,30.0,1015.8,9.3,-0.172414,23.0
2022-10-14 19:00:00,0.0,2.0,26.0,0.0,1015.0,0.0,-0.189655,21.0
2022-10-14 20:00:00,0.0,3.3,27.6,155.0,1014.4,0.7,-0.189655,21.0
2022-10-14 21:00:00,0.0,3.3,27.6,197.0,1014.3,4.0,-0.155172,21.0
2022-10-14 22:00:00,0.0,5.0,24.1,0.0,1014.3,0.0,-0.086207,29.0
2022-10-14 23:00:00,0.0,7.5,19.8,0.0,1014.3,0.0,0.034483,45.0
2022-10-15 00:00:00,0.0,10.1,15.8,180.0,1014.9,5.5,0.155172,69.0
2022-10-15 01:00:00,0.0,6.5,21.4,328.0,1015.7,4.3,0.206897,38.0
2022-10-15 02:00:00,0.0,10.5,14.9,360.0,1016.3,5.5,0.206897,75.0
2022-10-15 03:00:00,0.0,9.7,13.5,0.0,1017.1,0.0,0.189655,78.0
2022-10-15 04:00:00,0.0,8.9,12.8,0.0,1017.5,0.0,0.172414,77.0
2022-10-15 05:00:00,0.0,6.3,15.6,36.0,1017.6,7.2,0.155172,54.0
2022-10-15 06:00:00,0.0,6.0,14.7,46.0,1017.7,7.9,0.155172,56.0
2022-10-15 07:00:00,0.0,9.3,11.4,0.0,1017.7,0.0,0.137931,87.0
2022-10-15 08:00:00,0.0,9.8,11.2,0.0,1017.7,0.0,0.12069,91.0
2022-10-15 09:00:00,0.0,9.7,10.6,0.0,1018.0,0.0,0.12069,94.0
2022-10-15 10:00:00,0.0,9.6,10.5,0.0,1018.4,0.0,0.12069,94.0
2022-10-15 11:00:00,0.0,6.3,11.8,67.0,1018.7,7.2,0.137931,69.0
2022-10-15 12:00:00,0.0,6.4,11.9,66.0,1019.0,7.2,0.137931,69.0
2022-10-15 13:00:00,0.0,9.9,16.5,120.0,1019.5,5.5,0.155172,65.0
2022-10-15 14:00:00,0.0,8.5,22.0,120.0,1020.0,9.3,0.103448,42.0
2022-10-15 15:00:00,0.0,6.9,24.2,85.0,1020.3,7.2,-0.034483,33.0
2022-10-15 16:00:00,0.0,7.1,25.5,130.0,1020.1,11.1,-0.137931,31.0
2022-10-15 17:00:00,0.0,5.9,27.0,70.0,1019.7,13.0,-0.241379,26.0
2022-10-15 18:00:00,0.0,5.5,27.9,110.0,1018.9,11.1,-0.258621,24.0
2022-10-15 19:00:00,0.0,5.1,28.9,85.0,1018.0,4.7,-0.275862,22.0
2022-10-15 20:00:00,0.0,4.6,29.1,81.0,1017.8,2.9,-0.241379,21.0
2022-10-15 21:00:00,0.0,3.8,29.0,150.0,1017.5,7.4,-0.172414,20.0
2022-10-15 22:00:00,0.0,7.8,26.3,350.0,1017.4,5.5,-0.086207,31.0
2022-10-15 23:00:00,0.0,7.2,24.5,0.0,1017.4,0.0,0.034483,33.0
2022-10-16 00:00:00,0.0,6.9,21.4,45.0,1017.8,9.4,0.172414,39.0
2022-10-16 01:00:00,0.0,11.0,16.7,0.0,1018.4,0.0,0.224138,69.0
2022-10-16 02:00:00,0.0,10.9,15.7,0.0,1019.0,0.0,0.224138,73.0
2022-10-16 03:00:00,0.0,10.8,14.6,0.0,1019.2,0.0,0.189655,78.0
2022-10-16 04:00:00,0.0,10.9,14.1,0.0,1019.2,0.0,0.172414,81.0
2022-10-16 05:00:00,0.0,6.8,16.4,115.0,1018.7,9.4,0.155172,53.0
2022-10-16 06:00:00,0.0,11.1,13.2,0.0,1018.6,0.0,0.12069,87.0
2022-10-16 07:00:00,0.0,11.0,12.9,0.0,1018.5,0.0,0.12069,88.0
2022-10-16 08:00:00,0.0,10.3,12.6,0.0,1018.3,0.0,0.12069,86.0
2022-10-16 09:00:00,0.0,7.5,14.2,120.0,1018.2,9.0,0.12069,64.0
2022-10-16 10:00:00,0.0,9.2,13.8,128.0,1018.3,9.4,0.103448,74.0
2022-10-16 11:00:00,0.0,9.9,12.5,0.0,1018.8,0.0,0.103448,84.0
2022-10-16 12:00:00,0.0,11.8,13.6,0.0,1018.9,0.0,0.103448,89.0
2022-10-16 13:00:00,0.0,13.0,18.1,0.0,1019.3,0.0,0.12069,72.0
2022-10-16 14:00:00,0.0,13.2,21.0,129.0,1019.5,3.6,0.068966,61.0
2022-10-16 15:00:00,0.0,15.1,24.4,168.0,1019.4,4.0,-0.051724,56.0
2022-10-16 16:00:00,0.0,15.7,26.7,200.0,1019.2,7.4,-0.155172,51.0
2022-10-16 17:00:00,0.0,14.3,28.1,0.0,1017.9,0.0,-0.206897,43.0
2022-10-16 18:00:00,0.0,12.3,29.3,207.0,1017.2,5.8,-0.224138,35.0
2022-10-16 19:00:00,0.0,11.8,29.8,211.0,1016.1,6.8,-0.172414,33.0
2022-10-16 20:00:00,0.0,10.9,29.9,205.0,1015.6,6.1,-0.172414,31.0
2022-10-16 21:00:00,0.0,13.0,29.6,330.0,1015.2,5.5,-0.137931,36.0
2022-10-16 22:00:00,0.0,13.3,27.3,0.0,1014.5,0.0,-0.051724,42.0
2022-10-16 23:00:00,0.0,14.1,22.8,190.0,1014.1,5.5,0.086207,58.0
2022-10-17 00:00:00,0.0,14.2,23.8,165.0,1014.2,6.1,0.224138,55.0
2022-10-17 01:00:00,0.0,15.8,23.0,240.0,1014.6,5.5,0.275862,64.0
2022-10-17 02:00:00,0.0,15.3,21.9,223.0,1014.9,7.6,0.275862,66.0
2022-10-17 03:00:00,0.0,16.5,20.9,0.0,1015.1,0.0,0.241379,76.0
2022-10-17 04:00:00,0.0,17.3,19.5,250.0,1015.1,5.5,0.224138,87.0
2022-10-17 05:00:00,0.0,16.5,18.2,0.0,1014.6,0.0,0.189655,90.0
2022-10-17 06:00:00,0.0,18.0,18.8,256.0,1014.4,6.5,0.172414,95.0
2022-10-17 07:00:00,0.0,16.1,17.6,0.0,1013.8,0.0,0.155172,91.0
2022-10-17 08:00:00,0.0,18.0,18.8,0.0,1013.4,0.0,0.155172,95.0
2022-10-17 09:00:00,0.0,17.8,18.0,256.0,1012.8,7.2,0.155172,99.0
2022-10-17 10:00:00,0.0,17.6,17.8,247.0,1012.9,7.2,0.155172,99.0
2022-10-17 11:00:00,0.0,19.1,20.1,0.0,1013.1,0.0,0.189655,94.0
2022-10-17 12:00:00,0.0,19.2,20.2,0.0,1013.3,0.0,0.241379,94.0
2022-10-17 13:00:00,0.0,19.8,21.0,0.0,1013.5,0.0,0.344828,93.0
2022-10-17 14:00:00,0.0,19.7,22.3,238.0,1013.3,9.4,0.5,85.0
2022-10-17 15:00:00,0.0,20.3,25.0,234.0,1013.0,9.4,0.5,75.0
2022-10-17 16:00:00,0.1,20.6,23.1,310.0,1012.4,7.4,0.5,86.0
2022-10-17 17:00:00,0.0,18.7,26.3,310.0,1011.7,13.0,0.413793,63.0
2022-10-17 18:00:00,0.0,18.1,26.8,320.0,1010.9,14.8,0.206897,59.0
2022-10-17 19:00:00,0.0,14.0,29.0,264.0,1009.6,16.6,0.293103,40.0
2022-10-17 20:00:00,0.0,17.9,27.2,310.0,1008.8,13.0,0.396552,57.0
2022-10-17 21:00:00,0.0,16.0,26.3,300.0,1008.5,13.0,0.37931,53.0
2022-10-17 22:00:00,0.0,16.4,25.0,280.0,1008.4,7.4,0.465517,59.0
2022-10-17 23:00:00,0.0,16.6,25.5,275.0,1008.5,11.9,0.241379,58.0
2022-10-18 00:00:00,0.0,16.2,24.8,278.0,1008.9,11.2,0.224138,59.0
2022-10-18 01:00:00,0.0,14.8,21.9,300.0,1009.6,7.4,0.241379,64.0
2022-10-18 02:00:00,0.0,15.1,20.5,320.0,1010.0,5.5,0.241379,71.0
2022-10-18 03:00:00,0.0,14.6,19.8,340.0,1010.5,9.3,0.224138,72.0
2022-10-18 04:00:00,0.0,13.8,19.9,324.0,1010.9,16.6,0.189655,68.0
2022-10-18 05:00:00,0.0,9.3,18.8,327.0,1010.7,16.2,0.172414,54.0
2022-10-18 06:00:00,0.0,7.2,17.0,360.0,1010.9,13.0,0.137931,51.0
2022-10-18 07:00:00,0.0,5.8,14.8,340.0,1011.2,11.1,0.12069,55.0
2022-10-18 08:00:00,0.0,3.5,13.1,350.0,1011.5,14.8,0.12069,52.0
2022-10-18 09:00:00,0.0,2.8,14.3,334.0,1011.5,15.5,0.12069,46.0
2022-10-18 10:00:00,0.0,1.3,13.3,337.0,1012.2,14.4,0.137931,44.0
2022-10-18 11:00:00,0.0,2.1,10.5,350.0,1013.1,11.1,0.155172,56.0
2022-10-18 12:00:00,0.0,1.6,10.2,350.0,1013.8,11.1,0.206897,55.0
2022-10-18 13:00:00,0.0,-1.6,12.3,350.0,1014.9,18.4,0.344828,38.0
2022-10-18 14:00:00,0.0,-1.9,13.2,349.0,1015.6,18.7,0.448276,35.0
2022-10-18 15:00:00,0.0,-3.7,14.1,30.0,1015.8,24.1,0.0,29.0
2022-10-18 16:00:00,0.0,-3.9,15.6,344.0,1015.2,16.9,0.0,26.0
2022-10-18 17:00:00,0.0,-3.6,15.3,320.0,1015.0,14.8,0.0,27.0
2022-10-18 18:00:00,0.0,-5.8,17.4,338.0,1014.3,17.6,0.0,20.0
2022-10-18 19:00:00,0.0,-6.3,16.8,20.0,1013.5,18.5,0.0,20.0
2022-10-18 20:00:00,0.0,-5.5,17.8,329.0,1013.5,15.8,0.0,20.0
2022-10-18 21:00:00,0.0,-6.0,16.4,360.0,1013.2,20.4,0.0,21.0
2022-10-18 22:00:00,0.0,-5.6,16.1,334.0,1013.6,19.4,0.0,22.0
2022-10-18 23:00:00,0.0,-5.1,14.2,337.0,1014.1,19.4,0.0,26.0
2022-10-19 00:00:00,0.0,-5.1,13.0,338.0,1015.5,20.5,0.0,28.0
2022-10-19 01:00:00,0.0,-3.8,10.3,350.0,1016.6,14.8,0.0,37.0
2022-10-19 02:00:00,0.0,-3.5,11.0,340.0,1017.6,16.9,0.0,36.0
2022-10-19 03:00:00,0.0,-2.7,8.2,350.0,1018.3,9.3,0.0,46.0
2022-10-19 04:00:00,0.0,-2.9,9.7,334.0,1018.9,12.6,0.0,41.0
2022-10-19 05:00:00,0.0,-3.4,9.2,333.0,1019.0,14.0,0.0,41.0
2022-10-19 06:00:00,0.0,-4.0,8.9,351.0,1018.9,14.4,0.0,40.0
2022-10-19 07:00:00,0.0,-1.9,5.5,10.0,1019.4,7.4,0.0,59.0
2022-10-19 08:00:00,0.0,-3.9,7.9,0.0,1019.8,11.5,0.0,43.0
2022-10-19 09:00:00,0.0,-3.8,7.0,357.0,1020.0,9.7,0.0,46.0
2022-10-19 10:00:00,0.0,-1.3,3.7,340.0,1020.3,7.4,0.0,70.0
2022-10-19 11:00:00,0.0,-1.6,3.8,340.0,1020.9,7.4,0.0,68.0
2022-10-19 12:00:00,0.0,-1.1,4.5,340.0,1021.6,9.3,0.0,67.0
2022-10-19 13:00:00,0.0,-1.1,8.2,20.0,1022.2,18.5,0.0,52.0
2022-10-19 14:00:00,0.0,-1.7,10.3,356.0,1023.1,13.0,0.0,43.0
2022-10-19 15:00:00,0.0,-3.2,12.2,30.0,1023.1,22.2,0.0,34.0
2022-10-19 16:00:00,0.0,-2.2,13.8,2.0,1022.5,12.6,0.0,33.0
2022-10-19 17:00:00,0.0,-4.0,15.4,20.0,1022.2,13.0,0.0,26.0
2022-10-19 18:00:00,0.0,-2.1,16.5,349.0,1021.3,11.5,0.0,28.0
2022-10-19 19:00:00,0.0,-3.4,17.4,345.0,1020.4,12.6,0.0,24.0
2022-10-19 20:00:00,0.0,-4.6,17.3,340.0,1019.6,13.0,0.0,22.0
2022-10-19 21:00:00,0.0,-3.9,17.5,340.0,1019.4,11.1,0.0,23.0
2022-10-19 22:00:00,0.0,-4.4,16.9,342.0,1019.4,11.5,0.0,23.0
2022-10-19 23:00:00,0.0,-2.8,14.1,350.0,1019.4,6.8,0.0,31.0
2022-10-20 00:00:00,0.0,-2.1,12.2,355.0,1020.0,7.2,0.0,37.0
2022-10-20 01:00:00,0.0,-1.6,11.2,342.0,1020.6,7.6,0.0,41.0
2022-10-20 02:00:00,0.0,-1.1,10.7,328.0,1020.9,10.1,0.0,44.0
2022-10-20 03:00:00,0.0,-1.2,10.2,333.0,1021.4,10.1,0.0,45.0
2022-10-20 04:00:00,0.0,-1.6,9.5,332.0,1021.5,9.7,0.0,46.0
2022-10-20 05:00:00,0.0,-2.0,8.7,333.0,1021.1,8.6,0.0,47.0
2022-10-20 06:00:00,0.0,-2.0,7.8,333.0,1020.8,7.9,0.0,50.0
2022-10-20 07:00:00,0.0,0.2,3.7,0.0,1020.9,0.0,0.0,78.0
2022-10-20 08:00:00,0.0,0.3,2.6,0.0,1021.0,0.0,0.0,85.0
2022-10-20 09:00:00,0.0,-1.6,5.6,336.0,1021.0,8.6,0.0,60.0
2022-10-20 10:00:00,0.0,0.0,2.1,0.0,1020.9,0.0,0.0,86.0
2022-10-20 11:00:00,0.0,-0.2,1.6,0.0,1021.3,0.0,0.0,88.0
2022-10-20 12:00:00,0.0,-0.1,2.2,0.0,1021.1,0.0,0.0,85.0
2022-10-20 13:00:00,0.0,1.5,8.8,0.0,1021.6,0.0,0.0,60.0
2022-10-20 14:00:00,0.0,1.3,11.1,15.0,1022.1,2.2,0.0,51.0
2022-10-20 15:00:00,0.0,-0.9,14.4,58.0,1022.1,1.8,0.0,35.0
2022-10-20 16:00:00,0.0,-4.2,16.5,120.0,1021.4,1.1,0.0,24.0
2022-10-20 17:00:00,0.0,-5.2,17.4,234.0,1020.7,1.8,0.0,21.0
2022-10-20 18:00:00,0.0,-5.1,18.3,256.0,1019.8,4.7,0.0,20.0
2022-10-20 19:00:00,0.0,-5.3,18.8,259.0,1018.7,7.6,0.0,19.0
2022-10-20 20:00:00,0.0,-4.9,19.3,0.0,1017.8,0.0,0.0,19.0
2022-10-20 21:00:00,0.0,-5.2,19.0,260.0,1017.5,9.3,0.0,19.0
2022-10-20 22:00:00,0.0,-5.3,18.0,286.0,1017.1,7.2,0.0,20.0
2022-10-20 23:00:00,0.0,-1.9,14.2,0.0,1016.8,0.0,0.0,33.0
2022-10-21 00:00:00,0.0,-1.9,12.8,336.0,1017.2,7.9,0.0,36.0
2022-10-21 01:00:00,0.0,-2.3,13.2,319.0,1017.8,6.1,0.0,34.0
2022-10-21 02:00:00,0.0,-2.5,13.0,260.0,1018.2,4.7,0.0,34.0
2022-10-21 03:00:00,0.0,0.6,6.7,230.0,1018.4,11.1,0.0,65.0
2022-10-21 04:00:00,0.0,0.2,8.8,254.0,1018.8,7.2,0.0,55.0
2022-10-21 05:00:00,0.0,0.8,7.9,294.0,1018.6,7.2,0.0,61.0
2022-10-21 06:00:00,0.0,1.9,5.8,320.0,1018.6,5.5,0.0,76.0
2022-10-21 07:00:00,0.0,1.3,5.6,0.0,1018.7,0.0,0.0,74.0
2022-10-21 08:00:00,0.0,1.5,5.0,0.0,1018.5,0.0,0.0,78.0
2022-10-21 09:00:00,0.0,0.3,6.9,10.0,1018.8,8.6,0.0,63.0
2022-10-21 10:00:00,0.0,1.9,4.0,0.0,1019.0,0.0,0.0,86.0
2022-10-21 11:00:00,0.0,1.1,3.6,0.0,1019.6,0.0,0.0,84.0
2022-10-21 12:00:00,0.0,2.8,5.1,0.0,1020.0,0.0,0.0,85.0
2022-10-21 13:00:00,0.0,3.6,12.1,30.0,1020.8,5.5,0.0,56.0
2022-10-21 14:00:00,0.0,1.0,13.3,46.0,1021.3,4.7,0.0,43.0
2022-10-21 15:00:00,0.0,-0.2,16.6,60.0,1021.7,5.5,0.0,32.0
2022-10-21 16:00:00,0.0,-0.9,19.0,350.0,1021.3,11.1,0.0,26.0
2022-10-21 17:00:00,0.0,-0.5,19.5,46.0,1020.8,7.2,0.0,26.0
2022-10-21 18:00:00,0.0,-0.2,20.5,36.0,1020.0,7.6,0.0,25.0
2022-10-21 19:00:00,0.0,-0.3,21.1,31.0,1019.1,6.8,0.0,24.0
2022-10-21 20:00:00,0.0,-0.1,22.0,40.0,1018.4,9.3,0.0,23.0
