DT,rhum,pres,prcp,dwpt,temp,Donalsonville,wdir,wspd
2022-11-06 07:00:00,87.0,1015.2,0.0,19.2,21.5,0.37931,133.0,18.0
2022-11-06 08:00:00,89.0,1015.1,0.0,18.2,20.1,0.37931,350.0,7.4
2022-11-06 09:00:00,89.0,1015.4,0.0,18.5,20.4,0.362069,0.0,0.0
2022-11-06 10:00:00,90.0,1015.9,0.0,19.1,20.8,0.37931,30.0,7.4
2022-11-06 11:00:00,96.0,1016.6,0.0,19.2,19.9,0.0,120.0,6.5
2022-11-06 12:00:00,92.0,1017.2,0.0,19.0,20.3,0.344828,50.0,5.5
2022-11-06 13:00:00,81.0,1018.1,0.0,19.6,23.0,0.362069,70.0,13.0
2022-11-06 14:00:00,76.0,1019.0,0.0,19.7,24.2,0.362069,110.0,11.1
2022-11-06 15:00:00,77.0,1019.2,0.0,20.9,25.2,0.275862,113.0,10.1
2022-11-06 16:00:00,69.0,1019.2,0.0,20.4,26.6,0.0,123.0,9.0
2022-11-06 17:00:00,56.0,1018.8,0.0,18.1,27.7,0.0,0.0,0.0
2022-11-06 18:00:00,51.0,1018.1,0.0,17.8,29.0,0.0,90.0,9.3
2022-11-06 19:00:00,60.0,1017.5,0.0,19.3,27.8,0.0,27.0,5.8
2022-11-06 20:00:00,60.0,1017.2,0.0,19.2,27.7,0.155172,63.0,6.1
2022-11-06 21:00:00,49.0,1017.1,0.1,17.9,29.7,0.0,100.0,14.8
2022-11-06 22:00:00,58.0,1017.0,0.0,18.5,27.5,0.344828,40.0,13.0
2022-11-06 23:00:00,70.0,1017.3,0.0,18.1,23.9,0.0,50.0,9.3
2022-11-07 00:00:00,67.0,1018.3,0.0,18.7,25.3,0.465517,109.0,17.6
2022-11-07 01:00:00,78.0,1019.0,0.0,19.5,23.6,0.0,103.0,12.6
2022-11-07 02:00:00,86.0,1019.6,0.0,18.6,21.0,0.0,0.0,0.0
2022-11-07 03:00:00,78.0,1019.9,0.0,18.1,22.1,0.0,110.0,5.5
2022-11-07 04:00:00,84.0,1020.2,0.0,18.4,21.2,0.0,70.0,7.4
2022-11-07 05:00:00,88.0,1020.4,0.0,18.5,20.6,0.413793,0.0,0.0
2022-11-07 06:00:00,93.0,1020.5,0.0,19.8,21.0,0.396552,78.0,8.3
2022-11-07 07:00:00,92.0,1020.7,0.0,18.8,20.1,0.396552,50.0,7.4
2022-11-07 08:00:00,93.0,1020.4,0.0,19.3,20.5,0.37931,70.0,9.3
2022-11-07 09:00:00,94.0,1020.3,0.0,19.5,20.5,0.37931,60.0,9.3
2022-11-07 10:00:00,92.0,1020.7,0.0,19.6,21.0,0.396552,60.0,11.1
2022-11-07 11:00:00,97.0,1021.4,0.0,19.8,20.3,0.0,59.0,10.8
2022-11-07 12:00:00,92.0,1021.9,0.0,19.6,20.9,0.431034,80.0,9.3
2022-11-07 13:00:00,79.0,1022.4,0.0,19.1,22.9,0.5,90.0,13.0
2022-11-07 14:00:00,63.0,1023.1,0.0,17.7,25.2,0.344828,110.0,16.7
2022-11-07 15:00:00,71.0,1023.3,0.0,19.6,25.2,0.258621,64.0,12.2
2022-11-07 16:00:00,61.0,1023.1,0.0,18.7,26.8,0.0,63.0,14.0
2022-11-07 17:00:00,42.0,1022.3,0.0,14.4,28.6,0.0,90.0,16.7
2022-11-07 18:00:00,39.0,1021.3,0.0,14.5,30.0,0.0,30.0,16.7
2022-11-07 19:00:00,46.0,1020.6,0.0,16.8,29.6,0.0,49.0,15.1
2022-11-07 20:00:00,44.0,1020.3,0.0,16.2,29.7,0.258621,47.0,17.3
2022-11-07 21:00:00,38.0,1020.0,0.0,14.0,29.9,0.0,80.0,16.7
2022-11-07 22:00:00,42.0,1020.0,0.0,13.5,27.6,0.448276,70.0,13.0
2022-11-07 23:00:00,53.0,1020.6,0.0,14.2,24.4,0.0,60.0,11.1
2022-11-08 00:00:00,59.0,1021.4,0.0,14.7,23.2,0.482759,50.0,7.4
2022-11-08 01:00:00,62.0,1021.8,0.0,17.2,25.0,0.0,34.0,13.7
2022-11-08 02:00:00,65.0,1022.5,0.0,14.5,21.4,0.0,50.0,5.5
2022-11-08 03:00:00,67.0,1022.9,0.0,14.7,21.1,0.0,40.0,7.4
2022-11-08 04:00:00,72.0,1022.8,0.0,14.9,20.1,0.0,20.0,5.5
2022-11-08 05:00:00,78.0,1022.5,0.0,15.4,19.3,0.431034,0.0,0.0
2022-11-08 06:00:00,75.0,1022.5,0.0,16.8,21.4,0.0,37.0,10.8
2022-11-08 07:00:00,79.0,1022.5,0.0,15.4,19.1,0.396552,30.0,7.4
2022-11-08 08:00:00,81.0,1022.4,0.0,15.7,19.0,0.396552,50.0,9.3
2022-11-08 09:00:00,85.0,1022.1,0.0,15.5,18.1,0.396552,30.0,7.4
2022-11-08 10:00:00,89.0,1022.3,0.0,17.4,19.3,0.413793,33.0,9.4
2022-11-08 11:00:00,88.0,1022.6,0.0,16.0,18.0,0.0,30.0,9.3
2022-11-08 12:00:00,88.0,1023.1,0.0,16.3,18.3,0.465517,40.0,7.4
2022-11-08 13:00:00,78.0,1023.7,0.0,17.8,21.8,0.482759,50.0,18.5
2022-11-08 14:00:00,78.0,1024.4,0.0,19.0,23.0,0.448276,31.0,13.7
2022-11-08 15:00:00,69.0,1024.3,0.0,19.2,25.3,0.275862,40.0,17.6
2022-11-08 16:00:00,52.0,1023.9,0.0,17.3,28.1,0.0,80.0,22.2
2022-11-08 17:00:00,45.0,1023.3,0.0,16.1,29.2,0.0,70.0,27.8
2022-11-08 18:00:00,43.0,1022.2,0.0,15.9,29.8,0.0,52.0,23.4
2022-11-08 19:00:00,44.0,1021.6,0.0,16.0,29.5,0.0,51.0,25.6
2022-11-08 20:00:00,45.0,1021.0,0.0,15.9,29.0,0.327586,50.0,25.2
2022-11-08 21:00:00,43.0,1020.8,0.0,14.1,27.8,0.0,60.0,24.1
2022-11-08 22:00:00,40.0,1021.3,0.0,11.7,26.4,0.431034,70.0,18.5
2022-11-08 23:00:00,45.0,1021.7,0.0,11.2,23.9,0.0,50.0,14.8
2022-11-09 00:00:00,44.0,1022.6,0.0,10.2,23.1,0.465517,70.0,16.7
2022-11-09 01:00:00,40.0,1023.4,0.0,9.1,23.5,0.0,48.0,22.3
2022-11-09 02:00:00,43.0,1023.9,0.0,8.8,21.9,0.0,80.0,18.5
2022-11-09 03:00:00,42.0,1024.2,0.0,6.7,20.0,0.0,80.0,14.8
2022-11-09 04:00:00,25.0,1024.2,0.0,-0.8,19.8,0.0,50.0,22.0
2022-11-09 05:00:00,28.0,1023.6,0.0,0.1,19.0,0.396552,48.0,20.2
2022-11-09 06:00:00,35.0,1023.6,0.0,1.7,17.3,0.0,70.0,16.7
2022-11-09 07:00:00,35.0,1023.7,0.0,0.7,16.2,0.37931,70.0,18.5
2022-11-09 08:00:00,32.0,1023.5,0.0,-0.8,15.9,0.396552,51.0,22.0
2022-11-09 09:00:00,36.0,1023.4,0.0,-0.8,14.1,0.37931,60.0,18.5
2022-11-09 10:00:00,34.0,1023.6,0.0,-1.5,14.1,0.396552,52.0,20.5
2022-11-09 11:00:00,37.0,1024.0,0.0,-0.7,13.7,0.0,70.0,27.8
2022-11-09 12:00:00,40.0,1024.5,0.0,-0.2,13.1,0.431034,70.0,29.6
2022-11-09 13:00:00,43.0,1025.0,0.0,2.2,14.7,0.431034,70.0,27.8
2022-11-09 14:00:00,38.0,1025.3,0.0,0.1,14.2,0.293103,53.0,27.0
2022-11-09 15:00:00,39.0,1025.4,0.0,1.6,15.5,0.155172,47.0,25.6
2022-11-09 16:00:00,42.0,1024.8,0.0,5.1,18.2,0.0,45.0,24.5
2022-11-09 17:00:00,43.0,1023.9,0.0,7.1,20.1,0.0,45.0,23.4
2022-11-09 18:00:00,40.0,1022.7,0.0,7.0,21.1,0.0,70.0,27.8
2022-11-09 19:00:00,40.0,1021.4,0.0,7.2,21.3,0.0,45.0,23.8
2022-11-09 20:00:00,42.0,1020.4,0.0,8.2,21.7,0.241379,44.0,23.8
2022-11-09 21:00:00,45.0,1020.4,0.0,8.4,20.8,0.0,70.0,22.2
2022-11-09 22:00:00,47.0,1020.1,0.0,7.9,19.5,0.396552,50.0,16.7
2022-11-09 23:00:00,49.0,1020.3,0.0,8.3,19.3,0.0,46.0,21.2
2022-11-10 00:00:00,51.0,1020.5,0.0,8.4,18.7,0.431034,42.0,21.2
2022-11-10 01:00:00,53.0,1020.5,0.0,8.3,18.0,0.0,70.0,20.4
2022-11-10 02:00:00,53.0,1020.8,0.0,8.1,17.8,0.0,60.0,25.9
2022-11-10 03:00:00,56.0,1020.5,0.0,8.3,17.2,0.0,60.0,20.4
2022-11-10 04:00:00,55.0,1020.0,0.0,7.9,17.0,0.0,40.0,18.5
2022-11-10 05:00:00,60.0,1019.2,0.0,9.0,16.8,0.396552,42.0,21.6
2022-11-10 06:00:00,55.0,1018.2,0.0,7.7,16.8,0.0,60.0,24.1
2022-11-10 07:00:00,56.0,1017.2,0.0,7.9,16.7,0.37931,60.0,24.1
2022-11-10 08:00:00,57.0,1016.1,0.0,8.2,16.8,0.37931,50.0,20.4
2022-11-10 09:00:00,63.0,1015.0,0.0,9.7,16.8,0.362069,31.0,24.5
2022-11-10 10:00:00,63.0,1014.2,0.0,9.8,16.9,0.413793,31.0,24.8
2022-11-10 11:00:00,63.0,1013.7,0.0,9.7,16.8,0.0,50.0,20.4
2022-11-10 12:00:00,63.0,1013.4,0.0,10.3,17.4,0.448276,40.0,24.1
2022-11-10 13:00:00,62.0,1013.0,0.0,11.0,18.4,0.517241,50.0,33.3
2022-11-10 14:00:00,64.0,1012.5,0.0,11.9,18.9,0.448276,27.0,28.1
2022-11-10 15:00:00,61.0,1011.8,0.0,12.1,19.8,0.431034,40.0,33.3
2022-11-10 16:00:00,64.0,1010.5,0.0,12.9,19.9,0.0,16.0,31.0
2022-11-10 17:00:00,74.0,1009.4,0.1,13.7,18.4,0.0,30.0,29.6
2022-11-10 18:00:00,78.0,1007.9,1.2,14.1,18.0,0.0,30.0,29.6
2022-11-10 19:00:00,90.0,1005.8,1.6,15.8,17.5,0.0,18.0,33.5
2022-11-10 20:00:00,87.0,1004.1,2.2,15.2,17.4,0.482759,30.0,35.2
2022-11-10 21:00:00,90.0,1002.6,3.1,15.4,17.1,0.0,11.0,34.9
2022-11-10 22:00:00,89.0,1001.7,5.4,15.9,17.7,0.431034,15.0,36.0
2022-11-10 23:00:00,94.0,1000.6,2.4,16.9,17.9,0.0,15.0,34.2
2022-11-11 00:00:00,94.0,999.7,5.2,17.4,18.4,0.396552,17.0,34.9
2022-11-11 01:00:00,90.0,998.8,4.7,16.8,18.5,0.0,30.0,31.5
2022-11-11 02:00:00,91.0,998.7,3.5,17.3,18.8,0.0,10.0,29.6
2022-11-11 03:00:00,92.0,997.8,2.9,17.8,19.1,0.0,10.0,24.1
2022-11-11 04:00:00,96.0,996.9,2.1,19.1,19.8,0.0,21.0,23.4
2022-11-11 05:00:00,96.0,996.5,1.6,19.2,19.9,0.396552,18.0,18.4
2022-11-11 06:00:00,95.0,996.4,0.9,18.1,18.9,0.0,300.0,7.4
2022-11-11 07:00:00,95.0,997.1,0.2,17.9,18.7,0.310345,260.0,14.8
2022-11-11 08:00:00,95.0,998.6,0.3,17.7,18.5,0.12069,260.0,13.0
2022-11-11 09:00:00,98.0,999.6,0.2,18.3,18.6,0.206897,241.0,22.0
2022-11-11 10:00:00,93.0,1000.9,0.5,17.4,18.6,0.362069,240.0,16.7
2022-11-11 11:00:00,94.0,1002.2,0.0,17.5,18.5,0.0,250.0,16.7
2022-11-11 12:00:00,93.0,1003.5,0.0,17.6,18.8,0.431034,250.0,20.4
2022-11-11 13:00:00,93.0,1004.6,0.0,17.8,19.0,0.5,250.0,18.5
2022-11-11 14:00:00,95.0,1005.7,0.0,18.4,19.2,0.465517,232.0,21.2
2022-11-11 15:00:00,91.0,1006.8,0.0,18.3,19.8,0.431034,235.0,23.0
2022-11-11 16:00:00,77.0,1007.2,0.0,17.8,22.0,0.0,240.0,16.7
2022-11-11 17:00:00,70.0,1007.4,0.0,17.0,22.8,0.0,250.0,13.0
2022-11-11 18:00:00,68.0,1007.2,0.0,17.1,23.3,0.0,280.0,14.8
2022-11-11 19:00:00,70.0,1007.2,0.0,18.1,23.9,0.0,253.0,20.5
2022-11-11 20:00:00,67.0,1007.6,0.0,16.9,23.4,0.37931,260.0,11.1
2022-11-11 21:00:00,72.0,1007.9,0.0,17.4,22.7,0.0,240.0,7.4
2022-11-11 22:00:00,76.0,1008.3,0.0,17.8,22.2,0.413793,230.0,13.0
2022-11-11 23:00:00,81.0,1009.1,0.0,18.0,21.4,0.0,220.0,7.4
2022-11-12 00:00:00,80.0,1009.7,0.0,18.7,22.3,0.413793,218.0,10.4
2022-11-12 01:00:00,86.0,1010.5,0.0,18.0,20.4,0.0,230.0,7.4
2022-11-12 02:00:00,88.0,1011.3,0.0,17.5,19.5,0.0,240.0,5.5
2022-11-12 03:00:00,92.0,1011.9,0.0,17.4,18.7,0.0,250.0,5.5
2022-11-12 04:00:00,96.0,1012.1,0.0,17.9,18.6,0.0,233.0,7.9
2022-11-12 05:00:00,94.0,1011.9,0.0,17.1,18.1,0.413793,0.0,0.0
2022-11-12 06:00:00,90.0,1011.8,0.0,17.2,18.9,0.0,260.0,5.5
2022-11-12 07:00:00,94.0,1012.0,0.0,16.4,17.4,0.37931,0.0,0.0
2022-11-12 08:00:00,95.0,1011.8,0.0,15.7,16.5,0.37931,210.0,7.4
2022-11-12 09:00:00,99.0,1012.1,0.0,17.4,17.6,0.37931,224.0,7.6
2022-11-12 10:00:00,95.0,1012.0,0.0,17.0,17.8,0.37931,0.0,0.0
2022-11-12 11:00:00,96.0,1012.5,0.0,17.1,17.7,0.0,220.0,11.1
2022-11-12 12:00:00,96.0,1013.0,0.0,17.5,18.1,0.362069,220.0,5.5
2022-11-12 13:00:00,85.0,1013.6,0.0,17.8,20.4,0.413793,250.0,9.3
2022-11-12 14:00:00,92.0,1014.0,0.0,18.7,20.0,0.206897,206.0,10.1
2022-11-12 15:00:00,68.0,1014.3,0.0,16.0,22.2,0.155172,240.0,14.8
2022-11-12 16:00:00,56.0,1013.9,0.0,14.7,24.0,0.0,280.0,20.4
2022-11-12 17:00:00,48.0,1013.7,0.0,14.0,25.8,0.0,250.0,18.5
2022-11-12 18:00:00,46.0,1013.0,0.0,13.3,25.8,0.0,260.0,14.8
2022-11-12 19:00:00,55.0,1012.2,0.0,16.1,25.8,0.0,246.0,15.8
2022-11-12 20:00:00,48.0,1011.9,0.0,13.1,24.9,0.206897,240.0,9.3
2022-11-12 21:00:00,53.0,1012.1,0.0,13.5,23.6,0.0,250.0,7.4
2022-11-12 22:00:00,48.0,1012.7,0.0,10.6,22.1,0.396552,280.0,5.5
2022-11-12 23:00:00,62.0,1012.8,0.0,14.7,22.3,0.0,230.0,12.2
2022-11-13 00:00:00,68.0,1014.2,0.0,14.0,20.1,0.431034,330.0,13.0
2022-11-13 01:00:00,74.0,1015.3,0.0,12.9,17.6,0.0,340.0,13.0
2022-11-13 02:00:00,79.0,1015.9,0.0,12.2,15.8,0.0,340.0,16.7
2022-11-13 03:00:00,74.0,1016.8,0.0,10.1,14.7,0.0,350.0,14.8
2022-11-13 04:00:00,71.0,1017.3,0.0,10.2,15.4,0.0,323.0,17.6
2022-11-13 05:00:00,71.0,1017.7,0.0,7.2,12.3,0.413793,330.0,16.7
2022-11-13 06:00:00,69.0,1018.0,0.0,5.9,11.4,0.0,330.0,16.7
2022-11-13 07:00:00,68.0,1018.5,0.0,4.3,9.9,0.396552,360.0,14.8
2022-11-13 08:00:00,69.0,1018.9,0.0,2.6,7.9,0.37931,10.0,20.4
2022-11-13 09:00:00,61.0,1019.1,0.0,2.6,9.8,0.396552,338.0,16.9
2022-11-13 10:00:00,69.0,1019.4,0.0,2.2,7.5,0.37931,10.0,22.2
2022-11-13 11:00:00,69.0,1020.4,0.0,1.7,7.0,0.0,20.0,20.4
2022-11-13 12:00:00,66.0,1021.2,0.0,-0.1,5.8,0.344828,20.0,22.2
2022-11-13 13:00:00,62.0,1021.7,0.0,0.4,7.2,0.413793,20.0,20.4
2022-11-13 14:00:00,65.0,1022.3,0.0,0.6,6.7,0.293103,359.0,16.2
2022-11-13 15:00:00,51.0,1022.7,0.0,-1.0,8.6,0.103448,20.0,20.4
2022-11-13 16:00:00,45.0,1021.9,0.0,-0.1,11.4,0.0,20.0,14.8
2022-11-13 17:00:00,41.0,1021.3,0.0,-0.8,12.1,0.0,30.0,16.7
2022-11-13 18:00:00,51.0,1020.4,0.0,2.6,12.5,0.0,1.0,12.2
2022-11-13 19:00:00,35.0,1019.6,0.0,-1.2,14.0,0.0,50.0,20.4
2022-11-13 20:00:00,34.0,1019.4,0.0,-1.2,14.5,0.0,10.0,13.0
2022-11-13 21:00:00,36.0,1019.2,0.0,-0.7,14.2,0.0,10.0,11.1
2022-11-13 22:00:00,45.0,1019.5,0.0,-0.1,11.4,0.258621,360.0,7.4
2022-11-13 23:00:00,57.0,1019.8,0.0,2.4,10.6,0.0,356.0,8.3
2022-11-14 00:00:00,51.0,1020.4,0.0,-0.1,9.5,0.482759,360.0,13.0
2022-11-14 01:00:00,53.0,1021.1,0.0,-0.3,8.8,0.0,20.0,11.1
2022-11-14 02:00:00,60.0,1021.3,0.0,-0.2,7.0,0.0,20.0,11.1
2022-11-14 03:00:00,60.0,1021.6,0.0,0.3,7.6,0.0,26.0,11.2
2022-11-14 04:00:00,59.0,1021.7,0.0,-0.6,6.9,0.0,29.0,11.2
2022-11-14 05:00:00,70.0,1021.6,0.0,-0.4,4.6,0.465517,40.0,13.0
2022-11-14 06:00:00,73.0,1021.7,0.0,-0.4,4.0,0.0,40.0,11.1
2022-11-14 07:00:00,73.0,1021.4,0.0,-0.7,3.7,0.465517,50.0,11.1
2022-11-14 08:00:00,74.0,1021.5,0.0,-0.9,3.3,0.465517,50.0,13.0
2022-11-14 09:00:00,69.0,1021.5,0.0,-0.6,4.6,0.465517,44.0,11.5
2022-11-14 10:00:00,70.0,1021.6,0.0,-0.5,4.5,0.465517,49.0,11.5
2022-11-14 11:00:00,76.0,1022.0,0.0,-0.5,3.3,0.0,50.0,13.0
2022-11-14 12:00:00,73.0,1022.3,0.0,0.2,4.6,0.568966,60.0,14.8
2022-11-14 13:00:00,73.0,1023.0,0.0,1.2,5.7,0.603448,49.0,14.0
2022-11-14 14:00:00,65.0,1023.6,0.0,1.9,8.1,0.431034,54.0,14.4
2022-11-14 15:00:00,56.0,1023.6,0.0,2.1,10.5,0.258621,80.0,16.7
2022-11-14 16:00:00,52.0,1023.1,0.0,3.6,13.2,0.0,110.0,14.8
2022-11-14 17:00:00,58.0,1022.4,0.0,6.1,14.2,0.0,64.0,13.3
2022-11-14 18:00:00,57.0,1021.6,0.0,7.1,15.6,0.0,65.0,12.6
2022-11-14 19:00:00,47.0,1020.7,0.0,5.6,17.0,0.0,90.0,13.0
2022-11-14 20:00:00,46.0,1020.2,0.0,5.7,17.5,0.12069,60.0,11.1
2022-11-14 21:00:00,47.0,1020.2,0.0,6.0,17.4,0.0,80.0,16.7
2022-11-14 22:00:00,60.0,1019.7,0.0,6.9,14.6,0.344828,70.0,13.0
2022-11-14 23:00:00,72.0,1019.3,0.0,8.9,13.9,0.0,54.0,8.3
2022-11-15 00:00:00,69.0,1019.4,0.0,7.3,12.8,0.465517,80.0,14.8
2022-11-15 01:00:00,71.0,1019.0,0.0,7.5,12.6,0.0,90.0,13.0
2022-11-15 02:00:00,71.0,1019.5,0.0,8.2,13.3,0.0,120.0,16.7
2022-11-15 03:00:00,78.0,1019.7,0.0,8.8,12.5,0.0,83.0,17.3
2022-11-15 04:00:00,80.0,1019.2,0.0,9.1,12.5,0.0,87.0,16.6
2022-11-15 05:00:00,77.0,1019.1,0.0,9.1,13.0,0.431034,50.0,9.3
2022-11-15 06:00:00,75.0,1018.7,0.0,9.3,13.7,0.0,80.0,13.0
2022-11-15 07:00:00,78.0,1018.4,0.0,10.4,14.2,0.413793,100.0,11.1
2022-11-15 08:00:00,89.0,1018.4,0.0,11.0,12.8,0.413793,71.0,9.7
2022-11-15 09:00:00,88.0,1018.0,0.0,11.3,13.2,0.413793,76.0,10.8
2022-11-15 10:00:00,91.0,1017.7,0.5,11.1,12.5,0.431034,80.0,18.5
2022-11-15 11:00:00,91.0,1017.6,1.3,11.2,12.6,0.0,130.0,16.7
2022-11-15 12:00:00,95.0,1017.2,3.6,13.0,13.8,0.482759,121.0,13.7
2022-11-15 13:00:00,96.0,1018.1,1.5,12.4,13.0,0.534483,90.0,14.8
2022-11-15 14:00:00,93.0,1017.9,4.0,13.9,15.0,0.5,170.0,18.5
2022-11-15 15:00:00,90.0,1017.4,3.1,14.9,16.5,0.482759,190.0,13.0
2022-11-15 16:00:00,81.0,1016.7,0.3,16.2,19.5,0.0,180.0,22.2
2022-11-15 17:00:00,89.0,1016.0,0.6,17.6,19.5,0.0,160.0,20.2
2022-11-15 18:00:00,86.0,1014.9,0.0,18.8,21.2,0.0,184.0,19.8
2022-11-15 19:00:00,62.0,1014.0,0.1,17.2,25.0,0.0,230.0,24.1
2022-11-15 20:00:00,66.0,1013.9,0.1,17.7,24.5,0.362069,240.0,22.2
2022-11-15 21:00:00,68.0,1013.8,0.2,18.3,24.6,0.0,230.0,16.7
2022-11-15 22:00:00,77.0,1014.5,0.0,18.9,23.2,0.396552,229.0,18.7
2022-11-15 23:00:00,90.0,1015.7,0.1,18.3,20.0,0.0,290.0,19.4
2022-11-16 00:00:00,87.0,1017.2,0.0,15.8,18.0,0.413793,350.0,20.4
2022-11-16 01:00:00,83.0,1018.2,0.0,13.7,16.6,0.0,360.0,16.7
2022-11-16 02:00:00,85.0,1019.1,0.0,13.8,16.3,0.0,321.0,16.9
2022-11-16 03:00:00,91.0,1020.1,0.0,13.3,14.8,0.0,322.0,15.5
2022-11-16 04:00:00,88.0,1020.5,0.0,12.4,14.4,0.0,324.0,16.6
2022-11-16 05:00:00,80.0,1020.3,0.0,11.1,14.5,0.413793,10.0,22.2
2022-11-16 06:00:00,77.0,1020.6,0.0,9.8,13.8,0.37931,30.0,18.5
2022-11-16 07:00:00,79.0,1020.7,0.0,9.8,13.4,0.362069,30.0,16.7
2022-11-16 08:00:00,79.0,1020.8,0.0,9.4,13.0,0.37931,348.0,14.8
2022-11-16 09:00:00,85.0,1020.9,0.0,9.7,12.1,0.37931,360.0,13.0
2022-11-16 10:00:00,89.0,1021.7,0.0,9.7,11.4,0.396552,360.0,14.8
2022-11-16 11:00:00,81.0,1021.9,0.0,8.5,11.7,0.0,10.0,14.8
2022-11-16 12:00:00,73.0,1022.4,0.0,6.7,11.4,0.413793,360.0,13.0
2022-11-16 13:00:00,76.0,1023.3,0.0,6.8,10.9,0.517241,343.0,15.5
2022-11-16 14:00:00,68.0,1024.0,0.0,5.8,11.5,0.5,10.0,11.1
2022-11-16 15:00:00,72.0,1024.1,0.0,6.7,11.6,0.413793,349.0,15.5
2022-11-16 16:00:00,55.0,1024.1,0.0,4.5,13.4,0.0,340.0,20.4
2022-11-16 17:00:00,52.0,1023.6,0.0,3.7,13.4,0.0,350.0,16.7
2022-11-16 18:00:00,60.0,1022.7,0.0,6.4,14.1,0.0,336.0,12.6
2022-11-16 19:00:00,48.0,1022.2,0.0,3.2,14.1,0.206897,340.0,16.7
2022-11-16 20:00:00,41.0,1021.8,0.0,1.2,14.3,0.275862,10.0,18.5
2022-11-16 21:00:00,53.0,1021.9,0.0,4.6,14.0,0.0,339.0,14.8
2022-11-16 22:00:00,55.0,1022.0,0.0,4.4,13.3,0.413793,343.0,10.4
2022-11-16 23:00:00,55.0,1022.7,0.0,3.3,12.1,0.0,344.0,10.1
2022-11-17 00:00:00,61.0,1023.6,0.0,2.7,9.9,0.482759,330.0,5.5
2022-11-17 01:00:00,55.0,1024.5,0.0,1.8,10.5,0.0,334.0,13.3
2022-11-17 02:00:00,60.0,1024.8,0.0,1.1,8.4,0.0,340.0,9.3
2022-11-17 03:00:00,54.0,1025.3,0.0,0.6,9.5,0.0,331.0,12.6
2022-11-17 04:00:00,53.0,1025.7,0.0,0.3,9.4,0.0,327.0,13.0
2022-11-17 05:00:00,53.0,1025.7,0.0,0.2,9.3,0.448276,330.0,13.3
2022-11-17 06:00:00,58.0,1025.7,0.0,0.5,8.3,0.0,340.0,11.1
2022-11-17 07:00:00,59.0,1025.6,0.0,0.5,8.0,0.448276,360.0,11.1
2022-11-17 08:00:00,51.0,1025.5,0.0,-0.2,9.4,0.431034,339.0,15.1
2022-11-17 09:00:00,59.0,1025.6,0.0,0.0,7.5,0.448276,360.0,11.1
2022-11-17 10:00:00,52.0,1025.8,0.0,-0.9,8.4,0.482759,350.0,13.0
2022-11-17 11:00:00,65.0,1026.4,0.0,-0.1,6.0,0.0,340.0,7.4
2022-11-17 12:00:00,55.0,1026.7,0.0,-1.2,7.3,0.551724,349.0,11.5
2022-11-17 13:00:00,57.0,1027.0,0.0,-0.7,7.3,0.637931,350.0,10.1
2022-11-17 14:00:00,57.0,1027.4,0.0,-0.8,7.2,0.586207,20.0,11.1
2022-11-17 15:00:00,42.0,1027.6,0.0,-2.4,9.9,0.534483,20.0,9.3
2022-11-17 16:00:00,50.0,1027.2,0.0,-0.3,9.6,0.0,7.0,11.2
2022-11-17 17:00:00,35.0,1026.5,0.0,-3.2,11.8,0.0,10.0,13.0
2022-11-17 18:00:00,49.0,1025.3,0.0,0.6,10.9,0.0,355.0,9.4
2022-11-17 19:00:00,35.0,1024.2,0.0,-2.5,12.6,0.0,320.0,13.0
2022-11-17 20:00:00,39.0,1024.0,0.0,-2.4,11.0,0.362069,0.0,0.0
2022-11-17 21:00:00,45.0,1024.5,0.0,0.3,11.9,0.0,309.0,9.0
2022-11-17 22:00:00,48.0,1024.0,0.0,0.7,11.3,0.465517,316.0,7.9
2022-11-17 23:00:00,46.0,1024.4,0.0,-1.3,9.8,0.0,340.0,5.5
2022-11-18 00:00:00,55.0,1025.2,0.0,0.2,8.8,0.551724,340.0,7.4
2022-11-18 01:00:00,52.0,1026.0,0.0,-1.1,8.2,0.0,340.0,7.4
2022-11-18 02:00:00,45.0,1025.7,0.0,-3.3,7.9,0.0,344.0,15.5
2022-11-18 03:00:00,43.0,1026.4,0.0,-4.4,7.4,0.0,342.0,15.1
2022-11-18 04:00:00,47.0,1026.5,0.0,-4.4,6.1,0.0,360.0,9.3
2022-11-18 05:00:00,53.0,1026.7,0.0,-3.9,4.9,0.5,339.0,10.4
2022-11-18 06:00:00,57.0,1026.6,0.0,-4.6,3.1,0.482759,360.0,11.1
2022-11-18 07:00:00,59.0,1026.8,0.0,-3.9,3.4,0.482759,346.0,10.1
2022-11-18 08:00:00,60.0,1026.5,0.0,-4.2,2.8,0.517241,349.0,10.1
2022-11-18 09:00:00,66.0,1026.3,0.0,-4.7,0.9,0.517241,350.0,7.4
2022-11-18 10:00:00,67.0,1026.8,0.0,-5.2,0.2,0.465517,350.0,9.3
2022-11-18 11:00:00,65.0,1027.3,0.0,-5.7,0.1,0.0,10.0,9.3
2022-11-18 12:00:00,64.0,1027.7,0.0,-5.1,1.0,0.534483,0.0,9.0
2022-11-18 13:00:00,58.0,1028.3,0.0,-5.6,1.8,0.672414,20.0,14.8
2022-11-18 14:00:00,44.0,1028.7,0.0,-5.9,5.4,0.431034,30.0,14.8
2022-11-18 15:00:00,34.0,1028.9,0.0,-6.5,8.5,0.275862,30.0,14.8
2022-11-18 16:00:00,44.0,1028.6,0.0,-3.1,8.5,0.0,21.0,11.9
2022-11-18 17:00:00,41.0,1027.4,0.0,-2.8,9.9,0.0,24.0,11.2
