DT,prcp,dwpt,pres,rhum,temp,Amity,wdir,wspd
2022-11-13 20:00:00,0.0,2.2,1028.5,96.0,2.8,0.547544,0.0,0.0
2022-11-13 21:00:00,0.0,3.3,1027.2,82.0,6.1,0.506114,0.0,0.0
2022-11-13 22:00:00,0.0,4.0,1026.7,80.0,7.2,0.519827,0.0,0.0
2022-11-13 23:00:00,0.0,4.0,1026.7,80.0,7.2,0.536964,0.0,0.0
2022-11-14 00:00:00,0.0,2.9,1026.5,86.0,5.0,0.611768,0.0,0.0
2022-11-14 01:00:00,0.0,2.2,1026.4,96.0,2.8,0.685524,0.0,0.0
2022-11-14 02:00:00,0.0,2.2,1026.4,96.0,2.8,0.690704,0.0,0.0
2022-11-14 03:00:00,0.0,2.3,1026.4,93.0,3.3,0.673081,340.0,5.4
2022-11-14 04:00:00,0.0,2.3,1026.4,93.0,3.3,0.652028,340.0,5.4
2022-11-14 05:00:00,0.0,1.8,1026.8,86.0,3.9,0.604297,3.0,9.4
2022-11-14 06:00:00,0.0,1.1,1026.6,79.0,4.4,0.550785,350.0,9.4
2022-11-14 07:00:00,0.0,0.0,1026.3,79.0,3.3,0.498839,320.0,11.2
2022-11-14 08:00:00,0.0,0.1,1026.4,76.0,3.9,0.485167,330.0,9.4
2022-11-14 09:00:00,0.0,0.1,1026.4,76.0,3.9,0.474041,330.0,9.4
2022-11-14 10:00:00,0.0,-0.5,1026.6,76.0,3.3,0.4821,360.0,16.6
2022-11-14 11:00:00,0.0,-0.5,1026.4,73.0,3.9,0.483053,360.0,16.6
2022-11-14 12:00:00,0.0,-1.1,1026.6,73.0,3.3,0.520033,340.0,16.6
2022-11-14 13:00:00,0.0,-1.1,1026.6,73.0,3.3,0.583325,340.0,16.6
2022-11-14 14:00:00,0.0,-1.6,1026.3,65.0,4.4,0.688146,6.0,13.0
2022-11-14 15:00:00,0.0,-1.7,1026.7,62.0,5.0,0.729119,350.0,16.6
2022-11-14 16:00:00,0.0,-0.1,1026.7,60.0,7.2,0.645482,10.0,14.8
2022-11-14 17:00:00,0.0,0.0,1026.9,52.0,9.4,0.524035,20.0,22.3
2022-11-14 18:00:00,0.0,0.0,1026.9,52.0,9.4,0.453752,20.0,22.3
2022-11-14 19:00:00,0.0,1.2,1026.0,47.0,12.2,0.403609,10.0,22.3
2022-11-14 20:00:00,0.0,1.0,1025.3,43.0,13.3,0.372922,7.0,22.3
2022-11-14 21:00:00,0.0,1.2,1025.2,42.0,13.9,0.361244,360.0,20.5
2022-11-14 22:00:00,0.0,1.0,1025.2,43.0,13.3,0.39897,30.0,20.5
2022-11-14 23:00:00,0.0,1.0,1025.2,43.0,13.3,0.495302,30.0,20.5
2022-11-15 00:00:00,0.0,-0.5,1026.0,50.0,9.4,0.55091,30.0,24.1
2022-11-15 01:00:00,0.0,-0.7,1026.4,55.0,7.8,0.610037,20.0,18.4
2022-11-15 02:00:00,0.0,-1.0,1026.9,56.0,7.2,0.637098,10.0,20.5
2022-11-15 03:00:00,0.0,-1.0,1026.9,56.0,7.2,0.625418,10.0,20.5
2022-11-15 04:00:00,0.0,-1.8,1028.1,59.0,5.6,0.582715,360.0,20.5
2022-11-15 05:00:00,0.0,-1.8,1028.7,59.0,5.6,0.553178,5.0,20.5
2022-11-15 06:00:00,0.0,-2.1,1028.9,60.0,5.0,0.504893,350.0,16.6
2022-11-15 07:00:00,0.0,-2.7,1029.0,60.0,4.4,0.456792,360.0,11.2
2022-11-15 08:00:00,0.0,-2.7,1029.0,60.0,4.4,0.440452,360.0,11.2
2022-11-15 09:00:00,0.0,-2.9,1029.0,64.0,3.3,0.440401,340.0,9.4
2022-11-15 10:00:00,0.0,-2.9,1029.4,64.0,3.3,0.459284,340.0,13.0
2022-11-15 11:00:00,0.0,-2.7,1029.9,62.0,3.9,0.480604,5.0,13.0
2022-11-15 12:00:00,0.0,-2.7,1030.5,62.0,3.9,0.5125,350.0,20.5
2022-11-15 13:00:00,0.0,-2.7,1030.5,62.0,3.9,0.584969,350.0,20.5
2022-11-15 14:00:00,0.0,-3.4,1030.9,59.0,3.9,0.680505,350.0,18.4
2022-11-15 15:00:00,0.0,-2.7,1031.3,62.0,3.9,0.721732,340.0,16.6
2022-11-15 16:00:00,0.0,-2.3,1031.9,55.0,6.1,0.647172,340.0,16.6
2022-11-15 17:00:00,0.0,-1.7,1032.3,51.0,7.8,0.552231,4.0,16.6
2022-11-15 18:00:00,0.0,-1.7,1032.3,51.0,7.8,0.456454,340.0,14.8
2022-11-15 19:00:00,0.0,-0.5,1031.8,43.0,11.7,0.416656,20.0,13.0
2022-11-15 20:00:00,0.0,-1.0,1031.6,40.0,12.2,0.379094,20.0,14.8
2022-11-15 21:00:00,0.0,-0.5,1031.4,40.0,12.8,0.376186,20.0,18.4
2022-11-15 22:00:00,0.0,-0.5,1031.4,40.0,12.8,0.406329,20.0,18.4
2022-11-15 23:00:00,0.0,-0.7,1031.8,44.0,11.1,0.470284,4.0,16.6
2022-11-16 00:00:00,0.0,-0.5,1032.1,54.0,8.3,0.547248,350.0,14.8
2022-11-16 01:00:00,0.0,-1.0,1032.2,56.0,7.2,0.612825,350.0,16.6
2022-11-16 02:00:00,0.0,-1.7,1032.5,55.0,6.7,0.642955,4.0,16.6
2022-11-16 03:00:00,0.0,-1.8,1032.9,59.0,5.6,0.613627,350.0,14.8
2022-11-16 04:00:00,0.0,-1.8,1032.9,59.0,5.6,0.593508,350.0,14.8
2022-11-16 05:00:00,0.0,-2.2,1033.8,67.0,3.3,0.545655,360.0,11.2
2022-11-16 06:00:00,0.0,-2.2,1033.9,67.0,3.3,0.501895,360.0,9.4
2022-11-16 07:00:00,0.0,-2.7,1034.2,70.0,2.2,0.467679,360.0,9.4
2022-11-16 08:00:00,0.0,-2.7,1034.2,70.0,2.2,0.447675,360.0,9.4
2022-11-16 09:00:00,0.0,-2.8,1034.2,72.0,1.7,0.454386,350.0,11.2
2022-11-16 10:00:00,0.0,-2.7,1034.2,70.0,2.2,0.450611,350.0,11.2
2022-11-16 11:00:00,0.0,-3.2,1034.0,73.0,1.1,0.47005,360.0,11.2
2022-11-16 12:00:00,0.0,-3.2,1034.0,73.0,1.1,0.502801,360.0,11.2
2022-11-16 13:00:00,0.0,-3.4,1033.9,69.0,1.7,0.576868,360.0,9.4
2022-11-16 14:00:00,0.0,-3.2,1033.8,79.0,0.0,0.663944,350.0,9.4
2022-11-16 15:00:00,0.0,-2.8,1034.1,75.0,1.1,0.732098,360.0,9.4
2022-11-16 16:00:00,0.0,-2.8,1034.3,75.0,1.1,0.665313,350.0,9.4
2022-11-16 17:00:00,0.0,-1.6,1034.3,65.0,4.4,0.546464,350.0,9.4
2022-11-16 18:00:00,0.0,-1.0,1033.6,52.0,8.3,0.460027,350.0,9.4
2022-11-16 19:00:00,0.0,-1.1,1032.7,46.0,10.0,0.403248,30.0,13.0
2022-11-16 20:00:00,0.0,-0.7,1031.8,44.0,11.1,0.374788,30.0,11.2
2022-11-16 21:00:00,0.0,-1.1,1030.9,41.0,11.7,0.372625,10.0,11.2
2022-11-16 22:00:00,0.0,-1.1,1030.9,41.0,11.7,0.398721,10.0,11.2
2022-11-16 23:00:00,0.0,-1.1,1030.1,46.0,10.0,0.471662,60.0,7.6
2022-11-17 00:00:00,0.0,-1.7,1029.7,53.0,7.2,0.567651,70.0,7.6
2022-11-17 01:00:00,0.0,-2.3,1029.4,55.0,6.1,0.62298,20.0,5.4
2022-11-17 02:00:00,0.0,-2.3,1029.4,55.0,6.1,0.636735,20.0,5.4
2022-11-17 03:00:00,0.0,-2.8,1029.4,72.0,1.7,0.632203,10.0,5.4
2022-11-17 04:00:00,0.0,-2.8,1029.1,78.0,0.6,0.63045,0.0,0.0
2022-11-17 05:00:00,0.0,-3.3,1029.4,89.0,-1.7,0.589544,0.0,0.0
2022-11-17 06:00:00,0.0,-3.3,1029.2,85.0,-1.1,0.536957,330.0,5.4
2022-11-17 07:00:00,0.0,-2.9,1029.2,81.0,0.0,0.498104,350.0,11.2
2022-11-17 08:00:00,0.0,-2.9,1029.2,81.0,0.0,0.477814,350.0,11.2
2022-11-17 09:00:00,0.0,-3.2,1029.3,79.0,0.0,0.490503,340.0,11.2
2022-11-17 10:00:00,0.0,-3.2,1029.4,79.0,0.0,0.50096,350.0,11.2
2022-11-17 11:00:00,0.0,-3.2,1029.1,79.0,0.0,0.52398,4.0,11.2
2022-11-17 12:00:00,0.0,-3.2,1029.1,79.0,0.0,0.562416,360.0,14.8
2022-11-17 13:00:00,0.0,-3.2,1028.4,73.0,1.1,0.632035,350.0,16.6
2022-11-17 14:00:00,0.0,-4.0,1028.5,69.0,1.1,0.746586,5.0,16.6
2022-11-17 15:00:00,0.0,-3.4,1029.2,69.0,1.7,0.782572,340.0,18.4
2022-11-17 16:00:00,0.0,-3.3,1029.5,64.0,2.8,0.743319,350.0,20.5
2022-11-17 17:00:00,0.0,-3.3,1029.5,64.0,2.8,0.649576,350.0,20.5
2022-11-17 18:00:00,0.0,-2.8,1029.9,47.0,7.8,0.590311,20.0,18.4
2022-11-17 19:00:00,0.0,-2.7,1029.3,46.0,8.3,0.47065,40.0,24.1
2022-11-17 20:00:00,0.0,-2.3,1029.0,42.0,10.0,0.429482,40.0,27.7
2022-11-17 21:00:00,0.0,-2.3,1029.0,42.0,10.0,0.426377,50.0,27.7
2022-11-17 22:00:00,0.0,-2.7,1028.6,41.0,10.0,0.460303,40.0,29.5
2022-11-17 23:00:00,0.0,-2.9,1028.3,42.0,9.4,0.525803,40.0,24.1
2022-11-18 00:00:00,0.0,-2.1,1029.0,46.0,8.9,0.61812,30.0,24.1
2022-11-18 01:00:00,0.0,-2.7,1029.6,51.0,6.7,0.685014,20.0,20.5
2022-11-18 02:00:00,0.0,-2.8,1029.7,57.0,5.0,0.676415,10.0,18.4
2022-11-18 03:00:00,0.0,-3.4,1029.8,57.0,4.4,0.661989,10.0,16.6
2022-11-18 04:00:00,0.0,-3.3,1030.0,62.0,3.3,0.634564,350.0,18.4
2022-11-18 05:00:00,0.0,-4.4,1030.3,57.0,3.3,0.601244,10.0,16.6
2022-11-18 06:00:00,0.0,-4.9,1030.8,55.0,3.3,0.543099,10.0,18.4
2022-11-18 07:00:00,0.0,-5.6,1030.9,54.0,2.8,0.511283,360.0,16.6
2022-11-18 08:00:00,0.0,-5.6,1030.9,54.0,2.8,0.498118,360.0,16.6
2022-11-18 09:00:00,0.0,-6.6,1030.4,50.0,2.8,0.492097,340.0,18.4
2022-11-18 10:00:00,0.0,-6.6,1030.5,50.0,2.8,0.50007,360.0,16.6
2022-11-18 11:00:00,0.0,-7.2,1030.3,50.0,2.2,0.50957,350.0,20.5
2022-11-18 12:00:00,0.0,-7.2,1030.3,50.0,2.2,0.548152,350.0,20.5
2022-11-18 13:00:00,0.0,-7.9,1030.2,49.0,1.7,0.620482,350.0,18.4
2022-11-18 14:00:00,0.0,-8.4,1030.4,47.0,1.7,0.691308,350.0,20.5
2022-11-18 15:00:00,0.0,-7.7,1030.9,48.0,2.2,0.758764,340.0,20.5
2022-11-18 16:00:00,0.0,-7.7,1030.9,48.0,2.2,0.723682,340.0,20.5
2022-11-18 17:00:00,0.0,-7.7,1030.7,41.0,4.4,0.60883,350.0,20.5
2022-11-18 18:00:00,0.0,-6.0,1030.7,37.0,7.8,0.495291,340.0,16.6
2022-11-18 19:00:00,0.0,-7.8,1029.8,29.0,9.4,0.442276,10.0,22.3
2022-11-18 20:00:00,0.0,-7.2,1029.0,28.0,10.6,0.411529,10.0,14.8
2022-11-18 21:00:00,0.0,-7.2,1028.4,27.0,11.1,0.415991,10.0,18.4
2022-11-18 22:00:00,0.0,-7.2,1027.9,28.0,10.6,0.441045,360.0,18.4
2022-11-18 23:00:00,0.0,-7.2,1027.9,28.0,10.6,0.50419,360.0,18.4
2022-11-19 00:00:00,0.0,-6.5,1027.7,33.0,8.9,0.59278,20.0,14.8
2022-11-19 01:00:00,0.0,-6.6,1027.6,41.0,5.6,0.642493,340.0,11.2
2022-11-19 02:00:00,0.0,-6.8,1027.5,44.0,4.4,0.663564,350.0,14.8
2022-11-19 03:00:00,0.0,-6.7,1027.4,48.0,3.3,0.64464,350.0,9.4
2022-11-19 04:00:00,0.0,-7.1,1027.6,48.0,2.8,0.617768,350.0,14.8
2022-11-19 05:00:00,0.0,-7.1,1027.6,48.0,2.8,0.589717,350.0,14.8
2022-11-19 06:00:00,0.0,-6.6,1028.2,50.0,2.8,0.556762,350.0,14.8
2022-11-19 07:00:00,0.0,-6.6,1028.2,50.0,2.8,0.525181,350.0,14.8
2022-11-19 08:00:00,0.0,-7.1,1028.0,52.0,1.7,0.497748,360.0,13.0
2022-11-19 09:00:00,0.0,-7.1,1027.5,52.0,1.7,0.488328,350.0,14.8
2022-11-19 10:00:00,0.0,-7.1,1027.5,52.0,1.7,0.49464,350.0,14.8
2022-11-19 11:00:00,0.0,-7.1,1026.8,52.0,1.7,0.511505,4.0,16.6
2022-11-19 12:00:00,0.0,-7.1,1026.8,52.0,1.7,0.535679,350.0,14.8
2022-11-19 13:00:00,0.0,-7.9,1026.4,53.0,0.6,0.576911,350.0,13.0
2022-11-19 14:00:00,0.0,-7.2,1025.8,54.0,1.1,0.640186,350.0,14.8
2022-11-19 15:00:00,0.0,-7.1,1025.9,52.0,1.7,0.686887,350.0,16.6
2022-11-19 16:00:00,0.0,-6.1,1025.8,50.0,3.3,0.673658,350.0,14.8
2022-11-19 17:00:00,0.0,-6.1,1025.8,50.0,3.3,0.595682,350.0,14.8
2022-11-19 18:00:00,0.0,-5.0,1025.3,45.0,6.1,0.498382,340.0,20.5
2022-11-19 19:00:00,0.0,-4.3,1024.8,42.0,7.8,0.444877,330.0,14.8
2022-11-19 20:00:00,0.0,-4.0,1024.2,40.0,8.9,0.414358,330.0,14.8
2022-11-19 21:00:00,0.0,-4.4,1023.9,36.0,10.0,0.40258,350.0,11.2
2022-11-19 22:00:00,0.0,-4.4,1023.9,36.0,10.0,0.429991,350.0,11.2
2022-11-19 23:00:00,0.0,-3.3,1023.8,44.0,8.3,0.514525,3.0,11.2
2022-11-20 00:00:00,0.0,-3.3,1023.8,44.0,8.3,0.574374,350.0,11.2
2022-11-20 01:00:00,0.0,-4.0,1024.2,50.0,5.6,0.634816,20.0,7.6
2022-11-20 02:00:00,0.0,-4.4,1024.5,57.0,3.3,0.631818,360.0,5.4
2022-11-20 03:00:00,0.0,-4.4,1025.3,69.0,0.6,0.631958,10.0,7.6
2022-11-20 04:00:00,0.0,-5.5,1025.5,72.0,-1.1,0.641001,360.0,7.6
2022-11-20 05:00:00,0.0,-5.0,1026.0,69.0,0.0,0.598273,2.0,7.6
2022-11-20 06:00:00,0.0,-5.5,1025.9,72.0,-1.1,0.571987,350.0,5.4
2022-11-20 07:00:00,0.0,-5.5,1025.9,72.0,-1.1,0.546562,350.0,5.4
2022-11-20 08:00:00,0.0,-5.5,1026.0,78.0,-2.2,0.53909,2.0,5.4
2022-11-20 09:00:00,0.0,-5.5,1026.2,78.0,-2.2,0.544041,310.0,5.4
2022-11-20 10:00:00,0.0,-5.6,1026.3,81.0,-2.8,0.550476,0.0,0.0
2022-11-20 11:00:00,0.0,-5.6,1026.3,81.0,-2.8,0.564877,0.0,0.0
2022-11-20 12:00:00,0.0,-6.1,1026.5,88.0,-4.4,0.587505,0.0,0.0
2022-11-20 13:00:00,0.0,-6.1,1027.0,88.0,-4.4,0.631534,0.0,0.0
2022-11-20 14:00:00,0.0,-6.7,1027.3,88.0,-5.0,0.705362,270.0,5.4
2022-11-20 15:00:00,0.0,-6.1,1027.6,92.0,-5.0,0.768556,0.0,0.0
2022-11-20 16:00:00,0.0,-6.1,1027.6,92.0,-5.0,0.770596,0.0,0.0
2022-11-20 17:00:00,0.0,-2.8,1028.1,72.0,1.7,0.661752,0.0,0.0
2022-11-20 18:00:00,0.0,-3.3,1027.9,62.0,3.3,0.554109,0.0,0.0
2022-11-20 19:00:00,0.0,-3.2,1027.3,53.0,5.6,0.489484,0.0,0.0
2022-11-20 20:00:00,0.0,-2.8,1026.7,53.0,6.1,0.440046,0.0,0.0
2022-11-20 21:00:00,0.0,-2.8,1026.7,53.0,6.1,0.433222,0.0,0.0
2022-11-20 22:00:00,0.0,-2.3,1026.1,49.0,7.8,0.503723,0.0,0.0
2022-11-20 23:00:00,0.0,-1.0,1025.5,58.0,6.7,0.569794,120.0,5.4
2022-11-21 00:00:00,0.0,-1.7,1025.6,62.0,5.0,0.642381,0.0,0.0
2022-11-21 01:00:00,0.0,-1.7,1025.6,62.0,5.0,0.671214,0.0,0.0
2022-11-21 02:00:00,0.0,-2.1,1025.8,79.0,1.1,0.692667,0.0,0.0
2022-11-21 03:00:00,0.0,-0.6,1025.8,82.0,2.2,0.681652,0.0,0.0
2022-11-21 04:00:00,0.0,-0.6,1025.8,82.0,2.2,0.646027,0.0,0.0
2022-11-21 05:00:00,0.0,-1.0,1025.7,82.0,1.7,0.591896,0.0,0.0
2022-11-21 06:00:00,0.0,-1.1,1026.0,85.0,1.1,0.54009,0.0,0.0
2022-11-21 07:00:00,0.0,-1.1,1026.0,85.0,1.1,0.49777,0.0,0.0
2022-11-21 08:00:00,0.0,-1.7,1026.0,92.0,-0.6,0.483498,0.0,0.0
2022-11-21 09:00:00,0.0,-2.2,1025.8,85.0,0.0,0.474208,0.0,0.0
2022-11-21 10:00:00,0.0,-1.7,1025.9,92.0,-0.6,0.484788,0.0,0.0
2022-11-21 11:00:00,0.0,-1.7,1025.9,92.0,-0.6,0.487801,0.0,0.0
2022-11-21 12:00:00,0.0,-0.6,1026.0,85.0,1.7,0.521273,0.0,0.0
2022-11-21 13:00:00,0.0,-0.1,1025.7,92.0,1.1,0.580581,0.0,0.0
2022-11-21 14:00:00,0.0,-0.7,1025.9,88.0,1.1,0.639834,0.0,0.0
2022-11-21 15:00:00,0.0,0.1,1025.8,89.0,1.7,0.703,120.0,5.4
2022-11-21 16:00:00,0.0,0.1,1025.8,89.0,1.7,0.692407,120.0,5.4
2022-11-21 17:00:00,0.0,0.0,1026.1,73.0,4.4,0.665284,0.0,0.0
2022-11-21 18:00:00,0.0,-1.1,1026.3,62.0,5.6,0.616841,0.0,0.0
2022-11-21 19:00:00,0.0,-0.5,1025.9,58.0,7.2,0.581967,0.0,0.0
2022-11-21 20:00:00,0.0,-0.7,1025.4,55.0,7.8,0.589358,0.0,0.0
2022-11-21 21:00:00,0.0,-0.7,1025.4,55.0,7.8,0.57862,0.0,0.0
2022-11-21 22:00:00,0.0,0.0,1024.7,56.0,8.3,0.58788,0.0,0.0
2022-11-21 23:00:00,0.0,1.2,1024.8,61.0,8.3,0.603728,290.0,5.4
2022-11-22 00:00:00,0.0,1.6,1024.3,65.0,7.8,0.634922,0.0,0.0
2022-11-22 01:00:00,0.0,2.8,1024.3,76.0,6.7,0.635877,0.0,0.0
2022-11-22 02:00:00,0.0,2.8,1024.3,76.0,6.7,0.653752,0.0,0.0
2022-11-22 03:00:00,0.0,1.1,1023.6,79.0,4.4,0.625268,0.0,0.0
2022-11-22 04:00:00,0.0,0.5,1023.4,85.0,2.8,0.587769,0.0,0.0
2022-11-22 05:00:00,0.0,0.6,1023.3,89.0,2.2,0.558367,0.0,0.0
2022-11-22 06:00:00,0.0,-0.6,1023.4,96.0,0.0,0.519824,0.0,0.0
2022-11-22 07:00:00,0.0,-0.6,1023.4,96.0,0.0,0.479102,0.0,0.0
2022-11-22 08:00:00,0.0,0.6,1022.7,89.0,2.2,0.459537,0.0,0.0
2022-11-22 09:00:00,0.0,1.2,1022.1,89.0,2.8,0.456706,150.0,5.4
2022-11-22 10:00:00,0.0,1.0,1021.5,92.0,2.2,0.454039,110.0,5.4
2022-11-22 11:00:00,0.0,1.0,1021.5,92.0,2.2,0.459904,110.0,5.4
2022-11-22 12:00:00,0.0,1.8,1020.1,93.0,2.8,0.487683,190.0,5.4
2022-11-22 13:00:00,0.0,1.8,1019.5,86.0,3.9,0.546406,0.0,0.0
2022-11-22 14:00:00,0.0,1.8,1019.0,86.0,3.9,0.597895,120.0,7.6
2022-11-22 15:00:00,0.0,1.8,1019.0,86.0,3.9,0.65185,120.0,7.6
2022-11-22 16:00:00,0.3,2.3,1017.6,89.0,3.9,0.65114,0.0,0.0
2022-11-22 17:00:00,0.8,2.3,1017.6,89.0,3.9,0.652461,0.0,0.0
2022-11-22 18:00:00,0.3,3.3,1013.9,85.0,5.6,0.632713,0.0,0.0
2022-11-22 19:00:00,0.4,3.3,1013.9,85.0,5.6,0.587117,0.0,0.0
2022-11-22 20:00:00,0.2,7.8,1013.0,90.0,9.4,0.630511,220.0,24.1
2022-11-22 21:00:00,4.3,8.9,1013.4,97.0,9.4,0.499064,210.0,20.5
2022-11-22 22:00:00,0.3,9.9,1015.4,77.0,13.9,0.472787,240.0,18.4
2022-11-22 23:00:00,0.0,7.9,1016.4,75.0,12.2,0.513383,230.0,22.3
2022-11-23 00:00:00,0.0,7.8,1017.8,83.0,10.6,0.571784,240.0,18.4
2022-11-23 01:00:00,0.0,7.2,1019.4,86.0,9.4,0.603798,230.0,18.4
2022-11-23 02:00:00,0.0,7.2,1019.4,86.0,9.4,0.610547,230.0,18.4
2022-11-23 03:00:00,0.0,7.2,1020.4,86.0,9.4,0.575476,210.0,13.0
2022-11-23 04:00:00,0.0,6.1,1022.3,86.0,8.3,0.556694,220.0,16.6
2022-11-23 05:00:00,0.0,5.0,1024.2,86.0,7.2,0.50775,240.0,14.8
2022-11-23 06:00:00,0.0,5.0,1024.2,86.0,7.2,0.480575,240.0,14.8
2022-11-23 07:00:00,0.0,3.3,1024.8,96.0,3.9,0.440491,30.0,5.4
2022-11-23 08:00:00,0.0,2.8,1025.2,100.0,2.8,0.420744,0.0,0.0
2022-11-23 09:00:00,0.0,1.7,1025.9,100.0,1.7,0.421273,340.0,5.4
2022-11-23 10:00:00,0.0,1.7,1025.9,100.0,1.7,0.433795,340.0,5.4
2022-11-23 11:00:00,0.0,0.7,1026.7,97.0,1.1,0.442638,330.0,5.4
2022-11-23 12:00:00,0.0,1.0,1027.5,92.0,2.2,0.454298,360.0,9.4
2022-11-23 13:00:00,0.0,1.0,1027.5,92.0,2.2,0.519843,360.0,9.4
2022-11-23 14:00:00,0.0,2.8,1028.6,100.0,2.8,0.572212,0.0,0.0
2022-11-23 15:00:00,0.0,2.9,1029.1,97.0,3.3,0.643751,350.0,7.6
2022-11-23 16:00:00,0.0,2.9,1029.1,97.0,3.3,0.657003,350.0,7.6
2022-11-23 17:00:00,0.0,4.0,1029.5,97.0,4.4,0.642226,160.0,5.4
2022-11-23 18:00:00,0.0,4.0,1029.5,97.0,4.4,0.627363,160.0,5.4
2022-11-23 19:00:00,0.0,5.6,1029.6,100.0,5.6,0.614078,0.0,0.0
2022-11-23 20:00:00,0.0,5.6,1029.4,100.0,5.6,0.603261,0.0,0.0
2022-11-23 21:00:00,0.0,5.7,1029.0,97.0,6.1,0.580314,270.0,5.4
2022-11-23 22:00:00,0.0,6.1,1028.7,96.0,6.7,0.545693,0.0,0.0
2022-11-23 23:00:00,0.0,6.7,1027.9,93.0,7.8,0.582662,120.0,5.4
2022-11-24 00:00:00,0.0,6.7,1028.3,100.0,6.7,0.628972,0.0,0.0
2022-11-24 01:00:00,0.0,6.1,1028.0,100.0,6.1,0.624259,0.0,0.0
2022-11-24 02:00:00,0.0,6.1,1028.0,100.0,6.1,0.647935,0.0,0.0
2022-11-24 03:00:00,0.0,6.1,1028.0,100.0,6.1,0.597599,0.0,0.0
2022-11-24 04:00:00,0.0,5.6,1027.6,100.0,5.6,0.584621,0.0,0.0
2022-11-24 05:00:00,0.0,5.6,1027.9,100.0,5.6,0.537696,0.0,0.0
2022-11-24 06:00:00,0.0,5.6,1027.9,100.0,5.6,0.496962,0.0,0.0
2022-11-24 07:00:00,0.0,3.9,1027.9,100.0,3.9,0.449415,0.0,0.0
2022-11-24 08:00:00,0.0,3.9,1027.9,100.0,3.9,0.423676,0.0,0.0
2022-11-24 09:00:00,0.0,3.3,1028.1,96.0,3.9,0.415385,320.0,5.4
2022-11-24 10:00:00,0.0,2.9,1028.3,97.0,3.3,0.406897,350.0,5.4
2022-11-24 11:00:00,0.0,2.9,1028.3,97.0,3.3,0.406121,350.0,5.4
2022-11-24 12:00:00,0.0,1.1,1027.8,96.0,1.7,0.420939,320.0,5.4
2022-11-24 13:00:00,0.0,0.6,1027.8,100.0,0.6,0.473321,0.0,0.0
2022-11-24 14:00:00,0.0,1.1,1027.7,100.0,1.1,0.514212,0.0,0.0
2022-11-24 15:00:00,0.0,0.7,1027.8,97.0,1.1,0.583776,10.0,5.4
2022-11-24 16:00:00,0.0,0.7,1027.8,97.0,1.1,0.644632,10.0,5.4
2022-11-24 17:00:00,0.0,2.2,1027.7,100.0,2.2,0.668504,0.0,7.6
2022-11-24 18:00:00,0.0,2.8,1027.2,100.0,2.8,0.66188,0.0,0.0
2022-11-24 19:00:00,0.0,2.8,1027.2,100.0,2.8,0.665657,0.0,0.0
2022-11-24 20:00:00,0.0,4.4,1026.2,100.0,4.4,0.628077,0.0,0.0
2022-11-24 21:00:00,0.0,4.4,1025.3,100.0,4.4,0.520527,0.0,0.0
2022-11-24 22:00:00,0.0,5.6,1024.0,86.0,7.8,0.504207,100.0,7.6
2022-11-24 23:00:00,0.0,5.0,1023.5,89.0,6.7,0.500118,100.0,7.6
2022-11-25 00:00:00,0.0,5.0,1023.5,89.0,6.7,0.52892,100.0,7.6
2022-11-25 01:00:00,0.0,3.3,1023.2,100.0,3.3,0.530183,0.0,0.0
2022-11-25 02:00:00,0.0,3.3,1023.6,100.0,3.3,0.521118,0.0,0.0
2022-11-25 03:00:00,0.0,3.9,1023.9,100.0,3.9,0.523022,0.0,0.0
2022-11-25 04:00:00,0.0,4.0,1024.1,97.0,4.4,0.528178,0.0,0.0
2022-11-25 05:00:00,0.0,3.3,1024.2,100.0,3.3,0.496029,3.0,0.0
2022-11-25 06:00:00,0.0,3.3,1024.2,100.0,3.3,0.475681,240.0,9.4
2022-11-25 07:00:00,0.0,3.3,1024.3,100.0,3.3,0.450217,0.0,0.0
2022-11-25 08:00:00,0.0,3.3,1024.3,100.0,3.3,0.434164,0.0,0.0
2022-11-25 09:00:00,0.0,2.9,1024.5,97.0,3.3,0.430548,190.0,7.6
2022-11-25 10:00:00,0.0,2.8,1024.6,100.0,2.8,0.428599,290.0,5.4
2022-11-25 11:00:00,0.0,2.8,1024.7,100.0,2.8,0.436873,0.0,5.4
2022-11-25 12:00:00,0.0,2.2,1024.6,100.0,2.2,0.455064,0.0,0.0
2022-11-25 13:00:00,0.0,2.2,1024.6,100.0,2.2,0.49236,0.0,0.0
2022-11-25 14:00:00,0.0,2.2,1024.4,100.0,2.2,0.529086,110.0,5.4
2022-11-25 15:00:00,0.0,1.8,1024.4,97.0,2.2,0.57231,110.0,5.4
2022-11-25 16:00:00,0.0,2.2,1024.6,96.0,2.8,0.620003,150.0,7.6
2022-11-25 17:00:00,0.0,2.2,1024.6,96.0,2.8,0.629987,150.0,7.6
2022-11-25 18:00:00,0.0,2.8,1024.7,100.0,2.8,0.630392,250.0,5.4
2022-11-25 19:00:00,0.0,3.3,1024.7,96.0,3.9,0.611285,310.0,7.6
2022-11-25 20:00:00,0.5,3.4,1024.8,93.0,4.4,0.621698,350.0,5.4
2022-11-25 21:00:00,0.3,3.4,1025.3,93.0,4.4,0.615796,0.0,0.0
2022-11-25 22:00:00,0.5,4.0,1026.1,97.0,4.4,0.62187,300.0,7.6
2022-11-25 23:00:00,1.3,4.0,1026.6,97.0,4.4,0.616619,0.0,0.0
2022-11-26 00:00:00,2.8,4.0,1026.6,97.0,4.4,0.623004,0.0,0.0
