DT,dwpt,prcp,pres,rhum,wspd,Waianae,temp,wdir
2023-02-24 02:00:00,16.9,0.0,1018.4,60.0,35.6,0.357447,25.2,85.0
2023-02-24 03:00:00,17.0,0.0,1018.5,63.0,33.5,0.419574,24.5,78.0
2023-02-24 04:00:00,17.3,0.0,1018.9,68.0,34.2,0.565107,23.6,80.0
2023-02-24 05:00:00,17.8,0.0,1019.2,74.0,34.6,0.700426,22.7,78.0
2023-02-24 06:00:00,17.6,0.0,1019.9,74.0,34.9,0.718298,22.5,77.0
2023-02-24 07:00:00,17.3,0.0,1020.4,74.0,40.7,0.676596,22.2,78.0
2023-02-24 08:00:00,17.5,0.0,1020.6,75.0,36.4,0.645957,22.1,78.0
2023-02-24 09:00:00,17.8,0.0,1020.4,77.0,35.6,0.562553,22.0,75.0
2023-02-24 10:00:00,17.7,0.0,1020.1,78.0,37.4,0.517447,21.7,74.0
2023-02-24 11:00:00,17.4,0.0,1020.3,76.0,35.3,0.460426,21.8,76.0
2023-02-24 12:00:00,17.4,0.0,1020.0,80.0,32.4,0.417872,21.0,69.0
2023-02-24 13:00:00,17.2,0.0,1019.5,78.0,33.1,0.409362,21.2,67.0
2023-02-24 14:00:00,17.3,0.0,1019.2,79.0,33.1,0.434043,21.1,72.0
2023-02-24 15:00:00,17.2,0.0,1019.3,81.0,36.7,0.453617,20.6,67.0
2023-02-24 16:00:00,17.5,0.0,1019.2,83.0,33.8,0.482553,20.5,70.0
2023-02-24 17:00:00,17.5,0.0,1020.1,80.0,29.2,0.50383,21.1,68.0
2023-02-24 18:00:00,17.1,0.0,1020.6,75.0,31.0,0.30383,21.7,70.0
2023-02-24 19:00:00,17.3,0.0,1021.2,71.0,32.4,0.142128,22.8,72.0
2023-02-24 20:00:00,17.7,0.0,1021.4,69.0,34.9,0.00595758,23.7,75.0
2023-02-24 21:00:00,17.5,0.0,1021.1,66.0,36.0,-0.238298,24.3,75.0
2023-02-24 22:00:00,17.7,0.2,1020.4,67.0,36.0,-0.172766,24.2,71.0
2023-02-24 23:00:00,17.8,0.2,1019.4,65.0,36.4,-0.4,24.8,73.0
2023-02-25 00:00:00,17.5,0.2,1018.8,63.0,38.2,-0.151489,25.0,78.0
2023-02-25 01:00:00,16.9,0.0,1018.3,62.0,36.7,-0.382979,24.7,76.0
2023-02-25 02:00:00,17.2,0.0,1018.5,64.0,34.6,-0.123404,24.4,75.0
2023-02-25 03:00:00,17.0,0.0,1019.0,68.0,36.4,0.297021,23.2,76.0
2023-02-25 04:00:00,17.1,0.0,1019.5,72.0,36.7,0.564255,22.4,75.0
2023-02-25 05:00:00,17.0,0.0,1020.0,76.0,36.0,0.681702,21.4,70.0
2023-02-25 06:00:00,17.3,0.0,1020.2,78.0,37.1,0.657872,21.3,71.0
2023-02-25 07:00:00,17.3,0.0,1020.6,78.0,40.0,0.622128,21.3,71.0
2023-02-25 08:00:00,17.8,0.0,1021.1,83.0,37.1,0.613617,20.8,72.0
2023-02-25 09:00:00,17.7,0.0,1021.2,82.0,36.7,0.551489,20.9,76.0
2023-02-25 10:00:00,17.6,0.0,1021.1,83.0,34.2,0.499574,20.6,69.0
2023-02-25 11:00:00,17.1,0.0,1020.8,81.0,32.4,0.455319,20.5,67.0
2023-02-25 12:00:00,17.1,0.0,1020.6,80.0,32.4,0.41617,20.7,69.0
2023-02-25 13:00:00,16.3,0.0,1020.1,76.0,35.3,0.390638,20.7,70.0
2023-02-25 14:00:00,16.6,0.0,1019.6,78.0,34.9,0.390638,20.6,71.0
2023-02-25 15:00:00,16.9,0.0,1019.6,79.0,36.4,0.411915,20.7,70.0
2023-02-25 16:00:00,16.9,0.0,1019.9,79.0,36.7,0.433192,20.7,70.0
2023-02-25 17:00:00,16.7,0.0,1020.5,78.0,35.3,0.462979,20.7,72.0
2023-02-25 18:00:00,16.8,0.0,1021.1,74.0,36.4,0.282553,21.6,73.0
2023-02-25 19:00:00,16.2,0.0,1021.5,66.0,36.7,-0.0629787,22.9,75.0
2023-02-25 20:00:00,15.5,0.0,1021.9,59.0,36.0,-0.355745,24.0,75.0
2023-02-25 21:00:00,15.2,0.0,1021.7,55.0,36.7,-0.545532,24.9,75.0
2023-02-25 22:00:00,15.1,0.0,1021.3,53.0,37.4,-0.565106,25.4,74.0
2023-02-25 23:00:00,15.2,0.0,1020.4,53.0,37.1,-0.637447,25.5,74.0
2023-02-26 00:00:00,15.7,0.0,1019.7,55.0,37.8,-0.636596,25.4,73.0
2023-02-26 01:00:00,15.6,0.0,1019.6,57.0,36.4,-0.486808,24.7,72.0
2023-02-26 02:00:00,16.2,0.0,1019.6,62.0,37.1,-0.148085,23.9,71.0
2023-02-26 03:00:00,16.0,0.0,1019.9,64.0,37.8,0.177872,23.2,71.0
2023-02-26 04:00:00,16.3,0.0,1020.4,70.0,36.4,0.525106,22.0,68.0
2023-02-26 05:00:00,16.4,0.0,1020.7,73.0,31.0,0.677447,21.4,70.0
2023-02-26 06:00:00,16.4,0.0,1021.3,74.0,32.0,0.661277,21.2,68.0
2023-02-26 07:00:00,16.3,0.0,1021.9,75.0,31.7,0.608511,20.9,66.0
2023-02-26 08:00:00,16.1,0.0,1022.3,75.0,29.5,0.570213,20.7,65.0
2023-02-26 09:00:00,15.8,0.0,1022.2,74.0,28.4,0.53617,20.6,64.0
2023-02-26 10:00:00,15.4,0.0,1021.9,71.0,29.5,0.48,20.9,65.0
2023-02-26 11:00:00,15.7,0.0,1021.7,73.0,29.9,0.434894,20.7,64.0
2023-02-26 12:00:00,15.6,0.0,1020.9,73.0,30.2,0.406809,20.6,65.0
2023-02-26 13:00:00,15.4,0.0,1020.3,73.0,31.0,0.39149,20.4,66.0
2023-02-26 14:00:00,15.0,0.0,1020.2,72.0,29.9,0.382979,20.2,65.0
2023-02-26 15:00:00,15.5,0.0,1019.7,74.0,28.8,0.394043,20.3,62.0
2023-02-26 16:00:00,15.5,0.0,1020.1,74.0,28.4,0.412766,20.3,63.0
2023-02-26 17:00:00,15.6,0.0,1020.7,74.0,29.2,0.437447,20.4,64.0
2023-02-26 18:00:00,15.7,0.0,1020.9,68.0,31.7,0.361702,21.9,65.0
2023-02-26 19:00:00,15.4,0.0,1021.3,61.0,33.1,0.0306384,23.3,70.0
2023-02-26 20:00:00,15.3,0.0,1021.7,58.0,34.2,-0.00510627,24.1,74.0
2023-02-26 21:00:00,15.8,0.0,1021.5,58.0,34.6,-0.225532,24.6,74.0
2023-02-26 22:00:00,15.6,0.0,1021.0,55.0,33.5,0.150638,25.3,77.0
2023-02-26 23:00:00,15.4,0.0,1020.3,54.0,34.2,-0.489362,25.4,78.0
2023-02-27 00:00:00,15.2,0.0,1019.8,53.0,34.2,-0.501276,25.5,75.0
2023-02-27 01:00:00,15.2,0.0,1019.2,54.0,36.0,-0.221277,25.2,70.0
2023-02-27 02:00:00,15.3,0.0,1019.0,56.0,37.4,-0.114893,24.7,69.0
2023-02-27 03:00:00,15.5,0.0,1019.4,62.0,36.7,0.294468,23.2,65.0
2023-02-27 04:00:00,15.9,0.0,1019.8,67.0,35.6,0.588936,22.3,69.0
2023-02-27 05:00:00,16.5,0.0,1020.2,75.0,34.6,0.72766,21.1,62.0
2023-02-27 06:00:00,16.8,0.0,1020.5,75.0,33.1,0.708085,21.4,68.0
2023-02-27 07:00:00,16.6,0.0,1020.9,74.0,32.8,0.660426,21.4,67.0
2023-02-27 08:00:00,16.7,0.0,1021.2,75.0,33.5,0.620426,21.3,72.0
2023-02-27 09:00:00,16.9,0.0,1021.6,77.0,33.8,0.535319,21.1,71.0
2023-02-27 10:00:00,16.7,0.0,1021.6,79.0,35.6,0.490213,20.5,65.0
2023-02-27 11:00:00,17.2,0.0,1021.0,83.0,34.2,0.433192,20.2,72.0
2023-02-27 12:00:00,17.2,0.0,1020.4,81.0,33.1,0.403404,20.6,70.0
2023-02-27 13:00:00,16.9,0.0,1020.0,79.0,32.4,0.381277,20.7,69.0
2023-02-27 14:00:00,16.2,0.0,1019.9,76.0,31.3,0.403404,20.6,68.0
2023-02-27 15:00:00,16.4,0.0,1020.0,79.0,31.3,0.44,20.2,61.0
2023-02-27 16:00:00,16.2,0.0,1020.6,79.0,31.7,0.45617,20.0,62.0
2023-02-27 17:00:00,16.9,0.1,1021.2,84.0,33.8,0.477447,19.7,62.0
2023-02-27 18:00:00,17.1,0.0,1021.0,78.0,35.3,0.25617,21.1,69.0
2023-02-27 19:00:00,16.4,0.0,1021.2,68.0,37.8,-0.0876595,22.6,68.0
2023-02-27 20:00:00,16.4,0.0,1021.6,63.0,38.5,-0.301276,23.9,72.0
2023-02-27 21:00:00,15.9,0.0,1021.2,58.0,41.0,-0.294468,24.7,70.0
2023-02-27 22:00:00,16.0,0.0,1020.7,57.0,40.7,-0.601702,25.1,73.0
2023-02-27 23:00:00,15.9,0.0,1019.7,56.0,41.4,-0.654468,25.3,72.0
2023-02-28 00:00:00,16.0,0.0,1019.0,57.0,41.0,-0.72,25.1,70.0
2023-02-28 01:00:00,15.9,0.0,1018.7,58.0,40.7,-0.385532,24.7,69.0
2023-02-28 02:00:00,15.4,0.0,1018.6,58.0,36.4,-0.0110637,24.2,71.0
2023-02-28 03:00:00,15.8,0.0,1018.8,63.0,38.9,0.078298,23.2,67.0
2023-02-28 04:00:00,16.2,0.0,1019.2,69.0,38.5,0.518298,22.2,65.0
2023-02-28 05:00:00,16.2,0.0,1019.6,72.0,38.5,0.707234,21.5,66.0
2023-02-28 06:00:00,16.4,0.0,1020.2,73.0,34.9,0.682553,21.4,66.0
2023-02-28 07:00:00,16.5,0.0,1020.8,75.0,36.7,0.64,21.1,66.0
2023-02-28 08:00:00,16.4,0.0,1021.3,75.0,34.6,0.591489,21.0,67.0
2023-02-28 09:00:00,16.4,0.0,1021.3,76.0,33.5,0.512341,20.8,66.0
2023-02-28 10:00:00,16.5,0.0,1021.4,77.0,33.8,0.455319,20.7,68.0
2023-02-28 11:00:00,16.2,0.0,1021.2,76.0,33.5,0.412766,20.6,64.0
2023-02-28 12:00:00,16.4,0.0,1021.0,78.0,33.8,0.385532,20.4,64.0
2023-02-28 13:00:00,16.5,0.0,1020.6,79.0,34.2,0.374468,20.3,61.0
2023-02-28 14:00:00,16.4,0.0,1020.4,80.0,34.2,0.393191,20.0,58.0
2023-02-28 15:00:00,16.1,0.0,1020.6,80.0,33.8,0.436596,19.6,53.0
2023-02-28 16:00:00,15.3,0.0,1021.1,74.0,33.1,0.440851,20.1,57.0
2023-02-28 17:00:00,15.8,0.0,1021.2,75.0,34.2,0.473192,20.4,63.0
2023-02-28 18:00:00,15.8,0.0,1021.8,70.0,34.6,0.337872,21.5,66.0
2023-02-28 19:00:00,15.9,0.0,1022.3,66.0,36.7,-0.0519148,22.6,67.0
2023-02-28 20:00:00,15.8,0.0,1022.8,64.0,37.8,-0.428085,23.0,68.0
2023-02-28 21:00:00,15.2,0.0,1022.3,58.0,37.1,-0.673191,24.0,68.0
2023-02-28 22:00:00,15.4,0.0,1021.6,56.0,40.3,-0.748085,24.8,70.0
2023-02-28 23:00:00,15.1,0.0,1020.8,55.0,40.3,-0.757447,24.8,68.0
2023-03-01 00:00:00,15.7,0.0,1020.1,58.0,39.6,-0.668936,24.5,66.0
2023-03-01 01:00:00,15.8,0.0,1019.6,59.0,39.6,-0.381276,24.3,68.0
2023-03-01 02:00:00,15.6,0.0,1019.6,60.0,38.9,-0.309787,23.8,67.0
2023-03-01 03:00:00,15.9,0.0,1019.7,65.0,36.4,0.0961703,22.8,63.0
2023-03-01 04:00:00,16.3,0.0,1020.4,72.0,35.6,0.524255,21.6,59.0
2023-03-01 05:00:00,16.7,0.0,1020.8,77.0,35.6,0.655319,20.9,60.0
2023-03-01 06:00:00,16.3,0.0,1021.3,76.0,36.4,0.657872,20.7,62.0
2023-03-01 07:00:00,16.3,0.0,1021.5,75.0,38.9,0.626383,20.9,67.0
2023-03-01 08:00:00,16.0,0.0,1021.6,72.0,38.9,0.577872,21.3,73.0
2023-03-01 09:00:00,16.4,0.0,1021.5,75.0,38.5,0.505532,21.0,69.0
2023-03-01 10:00:00,16.8,0.0,1021.6,82.0,37.1,0.445107,20.0,64.0
2023-03-01 11:00:00,17.1,0.1,1021.3,84.0,36.4,0.395745,19.9,66.0
2023-03-01 12:00:00,17.2,0.1,1020.8,85.0,36.0,0.377021,19.8,65.0
2023-03-01 13:00:00,17.3,0.0,1019.9,85.0,37.8,0.370213,19.9,62.0
2023-03-01 14:00:00,17.3,0.1,1019.5,86.0,37.4,0.394894,19.7,60.0
2023-03-01 15:00:00,17.4,0.1,1019.9,86.0,37.4,0.401702,19.8,62.0
2023-03-01 16:00:00,16.9,0.2,1020.5,85.0,37.1,0.439149,19.5,59.0
2023-03-01 17:00:00,16.9,0.1,1021.1,84.0,40.0,0.451915,19.7,63.0
2023-03-01 18:00:00,17.1,0.1,1021.4,80.0,38.5,0.321702,20.7,62.0
2023-03-01 19:00:00,16.1,0.1,1022.3,71.0,41.4,-0.184681,21.6,69.0
2023-03-01 20:00:00,16.5,0.1,1022.3,67.0,39.2,-0.388085,23.0,68.0
2023-03-01 21:00:00,15.8,0.0,1022.0,61.0,40.3,-0.661277,23.8,67.0
2023-03-01 22:00:00,16.3,0.2,1021.4,62.0,41.8,-0.567659,24.0,66.0
2023-03-01 23:00:00,15.5,0.2,1020.1,56.0,46.4,-0.713191,24.9,70.0
2023-03-02 00:00:00,15.5,0.2,1019.5,59.0,46.8,-0.678298,24.0,68.0
2023-03-02 01:00:00,15.5,0.2,1019.1,62.0,45.7,-0.259574,23.2,68.0
2023-03-02 02:00:00,15.8,0.1,1018.9,63.0,45.7,-0.028085,23.2,68.0
2023-03-02 03:00:00,15.5,0.0,1019.2,63.0,45.4,0.131915,22.9,69.0
2023-03-02 04:00:00,15.5,0.0,1019.5,67.0,43.9,0.550638,21.9,66.0
2023-03-02 05:00:00,15.3,0.0,1020.1,68.0,43.2,0.744681,21.5,65.0
2023-03-02 06:00:00,15.5,0.0,1020.8,69.0,42.5,0.744681,21.4,65.0
2023-03-02 07:00:00,15.4,0.0,1021.3,70.0,40.0,0.630638,21.1,64.0
2023-03-02 08:00:00,15.6,0.0,1021.3,72.0,38.5,0.58383,20.8,63.0
2023-03-02 09:00:00,15.7,0.0,1021.2,73.0,37.8,0.495319,20.7,64.0
2023-03-02 10:00:00,15.3,0.0,1021.1,70.0,36.0,0.434043,21.0,65.0
2023-03-02 11:00:00,15.3,0.0,1020.8,71.0,37.1,0.40766,20.8,68.0
2023-03-02 12:00:00,15.6,0.0,1020.3,73.0,36.7,0.37617,20.6,68.0
2023-03-02 13:00:00,15.8,0.0,1019.8,75.0,36.0,0.371915,20.4,69.0
2023-03-02 14:00:00,15.8,0.0,1019.6,77.0,35.6,0.366809,20.0,69.0
2023-03-02 15:00:00,16.2,0.0,1019.2,80.0,34.6,0.395745,19.8,63.0
2023-03-02 16:00:00,15.7,0.0,1019.3,76.0,35.6,0.411915,20.1,67.0
2023-03-02 17:00:00,15.8,0.0,1019.7,77.0,36.4,0.457021,20.0,66.0
2023-03-02 18:00:00,15.8,0.0,1019.9,71.0,38.5,0.246809,21.3,68.0
2023-03-02 19:00:00,15.4,0.0,1020.4,64.0,40.0,-0.188085,22.6,70.0
2023-03-02 20:00:00,14.3,0.0,1020.4,56.0,37.8,-0.464681,23.6,70.0
2023-03-02 21:00:00,14.7,0.0,1020.0,55.0,38.9,-0.565106,24.3,70.0
2023-03-02 22:00:00,15.0,0.0,1019.3,54.0,38.9,-0.565957,24.9,72.0
2023-03-02 23:00:00,15.1,0.0,1018.3,55.0,40.3,-0.55234,24.7,71.0
2023-03-03 00:00:00,15.7,0.1,1017.4,60.0,40.0,-0.460425,23.9,71.0
2023-03-03 01:00:00,15.7,0.2,1016.9,62.0,38.2,-0.237447,23.4,71.0
2023-03-03 02:00:00,16.3,0.0,1016.9,67.0,37.8,-0.0851062,22.7,68.0
2023-03-03 03:00:00,16.5,0.0,1017.2,69.0,38.5,0.297021,22.5,71.0
2023-03-03 04:00:00,16.6,0.0,1017.7,75.0,35.3,0.578724,21.2,68.0
2023-03-03 05:00:00,16.7,0.0,1018.2,80.0,33.8,0.646808,20.3,67.0
2023-03-03 06:00:00,17.0,0.0,1018.5,81.0,33.5,0.658723,20.4,70.0
2023-03-03 07:00:00,16.9,0.0,1018.9,81.0,31.7,0.637447,20.3,72.0
2023-03-03 08:00:00,16.9,0.0,1018.9,81.0,32.0,0.575319,20.3,71.0
2023-03-03 09:00:00,17.3,0.0,1018.5,83.0,29.2,0.505532,20.3,69.0
2023-03-03 10:00:00,17.3,0.0,1018.4,83.0,29.2,0.451915,20.3,69.0
2023-03-03 11:00:00,17.4,0.0,1017.6,85.0,29.5,0.414468,20.0,68.0
2023-03-03 12:00:00,17.5,0.0,1017.1,86.0,29.9,0.39234,19.9,68.0
2023-03-03 13:00:00,17.5,0.0,1016.7,87.0,28.1,0.37617,19.7,65.0
2023-03-03 14:00:00,17.2,0.0,1016.4,86.0,29.5,0.393192,19.6,70.0
2023-03-03 15:00:00,17.1,0.0,1016.2,86.0,24.8,0.425532,19.5,59.0
2023-03-03 16:00:00,17.5,0.0,1016.3,86.0,27.0,0.44,19.9,62.0
2023-03-03 17:00:00,17.4,0.0,1016.5,86.0,24.8,0.478298,19.8,66.0
2023-03-03 18:00:00,17.6,0.0,1016.6,80.0,27.4,0.211915,21.2,71.0
2023-03-03 19:00:00,17.5,0.0,1016.9,77.0,31.0,-0.175319,21.7,66.0
2023-03-03 20:00:00,17.6,0.0,1016.9,74.0,29.9,-0.0774467,22.5,72.0
2023-03-03 21:00:00,17.4,0.0,1016.8,66.0,26.3,-0.234893,24.2,77.0
2023-03-03 22:00:00,17.3,0.2,1016.3,67.0,27.7,-0.120851,23.8,74.0
2023-03-03 23:00:00,17.8,0.0,1015.1,68.0,27.0,-0.457872,24.1,78.0
2023-03-04 00:00:00,17.4,0.0,1014.1,65.0,28.1,-0.717447,24.4,80.0
2023-03-04 01:00:00,17.2,0.0,1013.5,64.0,27.7,-0.0893616,24.5,82.0
2023-03-04 02:00:00,16.7,0.2,1012.8,61.0,31.3,-0.316596,24.7,80.0
2023-03-04 03:00:00,17.5,0.0,1013.3,71.0,31.0,0.0774468,23.0,73.0
2023-03-04 04:00:00,17.4,0.0,1013.7,74.0,27.0,0.48766,22.3,78.0
2023-03-04 05:00:00,17.9,0.0,1014.4,81.0,27.4,0.66383,21.3,79.0
2023-03-04 06:00:00,18.2,0.0,1014.9,85.0,25.9,0.637447,20.8,68.0
2023-03-04 07:00:00,17.2,0.0,1015.8,85.0,27.7,0.605958,19.8,64.0
2023-03-04 08:00:00,17.5,0.0,1015.9,85.0,22.3,0.581277,20.1,64.0
2023-03-04 09:00:00,17.6,0.0,1015.8,87.0,22.3,0.54383,19.8,65.0
2023-03-04 10:00:00,17.9,0.0,1015.3,89.0,22.3,0.48766,19.8,62.0
2023-03-04 11:00:00,18.2,0.0,1015.0,91.0,20.9,0.443404,19.7,62.0
2023-03-04 12:00:00,18.0,0.0,1014.2,89.0,20.9,0.413617,19.9,66.0
2023-03-04 13:00:00,17.8,0.0,1013.7,89.0,20.2,0.388085,19.7,65.0
2023-03-04 14:00:00,17.8,0.0,1013.5,89.0,21.2,0.387234,19.7,65.0
2023-03-04 15:00:00,17.9,0.0,1013.3,91.0,20.5,0.388085,19.4,60.0
2023-03-04 16:00:00,17.8,0.0,1013.8,91.0,20.5,0.410213,19.3,64.0
2023-03-04 17:00:00,17.7,0.0,1014.0,91.0,18.4,0.434894,19.2,57.0
2023-03-04 18:00:00,18.0,0.0,1014.5,84.0,19.4,0.246809,20.8,64.0
2023-03-04 19:00:00,18.0,0.0,1014.8,76.0,20.9,0.00340444,22.4,73.0
2023-03-04 20:00:00,17.6,0.0,1014.7,66.0,20.5,-0.367659,24.4,87.0
2023-03-04 21:00:00,17.3,0.0,1014.2,62.0,24.1,-0.589787,25.1,88.0
2023-03-04 22:00:00,17.3,0.0,1013.1,59.0,21.6,-0.662979,25.9,87.0
2023-03-04 23:00:00,17.2,0.0,1012.3,60.0,20.9,-0.510638,25.5,82.0
2023-03-05 00:00:00,16.6,0.0,1012.0,59.0,20.2,-0.621276,25.2,79.0
2023-03-05 01:00:00,16.4,0.0,1011.4,60.0,20.5,-0.479149,24.7,75.0
2023-03-05 02:00:00,16.9,0.0,1011.2,63.0,21.6,0.139575,24.4,71.0
2023-03-05 03:00:00,17.1,0.3,1011.3,64.0,24.8,0.454468,24.3,84.0
2023-03-05 04:00:00,17.4,0.0,1011.6,70.0,22.7,0.544681,23.2,80.0
2023-03-05 05:00:00,17.9,0.0,1012.1,78.0,20.9,0.670638,21.9,75.0
2023-03-05 06:00:00,18.5,0.0,1012.6,86.0,20.2,0.639149,20.9,73.0
2023-03-05 07:00:00,18.8,0.0,1013.2,90.0,19.1,0.615319,20.5,73.0
2023-03-05 08:00:00,18.9,0.0,1013.4,92.0,19.1,0.611064,20.2,80.0
2023-03-05 09:00:00,18.6,0.0,1013.5,92.0,16.6,0.529362,19.9,71.0
2023-03-05 10:00:00,18.5,0.0,1013.3,94.0,15.1,0.48,19.5,54.0
2023-03-05 11:00:00,18.6,0.0,1013.0,95.0,14.8,0.443404,19.4,58.0
2023-03-05 12:00:00,18.5,0.0,1012.6,96.0,14.8,0.39234,19.2,65.0
2023-03-05 13:00:00,18.5,0.0,1011.8,94.0,13.7,0.373617,19.5,66.0
2023-03-05 14:00:00,18.4,0.0,1011.5,95.0,13.3,0.365958,19.2,68.0
2023-03-05 15:00:00,18.3,0.0,1011.5,96.0,13.0,0.37617,19.0,66.0
2023-03-05 16:00:00,18.2,0.0,1011.8,96.0,12.6,0.395745,18.9,62.0
2023-03-05 17:00:00,18.2,0.0,1012.2,96.0,9.7,0.399149,18.9,56.0
2023-03-05 18:00:00,18.9,0.0,1012.7,90.0,9.7,0.266383,20.6,68.0
2023-03-05 19:00:00,18.5,0.0,1013.1,77.0,9.0,0.132766,22.7,132.0
2023-03-05 20:00:00,18.3,0.0,1013.4,71.0,9.7,-0.194042,23.9,167.0
2023-03-05 21:00:00,18.2,0.1,1013.1,68.0,11.2,-0.461277,24.5,172.0
2023-03-05 22:00:00,18.3,0.2,1012.8,67.0,12.2,-0.544681,24.8,196.0
2023-03-05 23:00:00,19.3,0.4,1011.8,74.0,13.0,-0.490213,24.2,222.0
2023-03-06 00:00:00,19.0,0.0,1011.2,76.0,17.3,-0.539574,23.5,264.0
2023-03-06 01:00:00,19.1,0.3,1010.8,71.0,20.5,-0.460425,24.7,276.0
2023-03-06 02:00:00,18.9,0.1,1010.6,71.0,20.9,-0.142979,24.5,275.0
2023-03-06 03:00:00,18.6,0.0,1010.9,71.0,19.4,0.142128,24.2,270.0
2023-03-06 04:00:00,18.3,0.0,1011.3,74.0,16.6,0.671489,23.2,272.0
2023-03-06 05:00:00,18.5,0.0,1011.6,78.0,14.8,0.753191,22.5,270.0
2023-03-06 06:00:00,18.5,0.0,1012.1,78.0,13.7,0.749787,22.5,263.0
2023-03-06 07:00:00,18.9,0.0,1012.5,82.0,13.3,0.731915,22.1,249.0
2023-03-06 08:00:00,19.0,0.0,1013.0,84.0,15.5,0.659575,21.8,239.0
2023-03-06 09:00:00,19.1,0.2,1013.1,87.0,16.9,0.562553,21.4,233.0
2023-03-06 10:00:00,19.2,0.0,1012.6,87.0,19.8,0.510638,21.5,226.0
2023-03-06 11:00:00,19.2,0.0,1012.2,86.0,20.5,0.455319,21.6,224.0
2023-03-06 12:00:00,19.2,0.0,1011.6,86.0,20.9,0.44766,21.6,227.0
2023-03-06 13:00:00,19.0,0.0,1011.1,84.0,23.4,0.420426,21.8,224.0
2023-03-06 14:00:00,18.9,0.4,1010.7,84.0,23.4,0.450213,21.7,219.0
2023-03-06 15:00:00,19.4,0.7,1010.4,89.0,25.2,0.465532,21.3,224.0
2023-03-06 16:00:00,19.6,0.9,1010.7,92.0,24.8,0.464681,21.0,221.0
2023-03-06 17:00:00,20.0,1.1,1011.0,93.0,27.7,0.491915,21.2,226.0
2023-03-06 18:00:00,20.0,2.0,1011.5,94.0,22.7,0.405106,21.0,220.0
2023-03-06 19:00:00,20.2,1.8,1012.1,93.0,27.0,0.185532,21.4,214.0
2023-03-06 20:00:00,20.2,3.3,1011.9,92.0,27.0,0.102979,21.6,228.0
2023-03-06 21:00:00,20.0,1.5,1011.6,89.0,26.3,-0.433191,21.9,256.0
2023-03-06 22:00:00,19.3,0.0,1011.4,75.0,23.0,-0.513191,24.0,293.0
2023-03-06 23:00:00,18.8,0.0,1010.8,68.0,24.5,-0.360851,25.1,299.0
2023-03-07 00:00:00,18.6,0.0,1010.2,68.0,23.0,-0.187234,24.9,294.0
2023-03-07 01:00:00,18.6,0.0,1010.0,69.0,26.3,-0.526808,24.7,289.0
2023-03-07 02:00:00,18.0,0.0,1009.9,68.0,25.2,-0.0961701,24.3,292.0
2023-03-07 03:00:00,17.1,0.0,1010.1,66.0,25.2,0.365957,23.8,286.0
2023-03-07 04:00:00,16.2,0.0,1010.6,66.0,25.6,0.554894,22.9,286.0
2023-03-07 05:00:00,16.3,0.0,1011.2,70.0,24.1,0.726809,22.0,289.0
2023-03-07 06:00:00,16.9,0.0,1011.8,74.0,25.9,0.708936,21.7,295.0
2023-03-07 07:00:00,16.9,0.0,1012.2,76.0,25.6,0.669787,21.3,296.0
2023-03-07 08:00:00,16.9,0.0,1012.5,77.0,25.2,0.613617,21.1,298.0
2023-03-07 09:00:00,17.0,0.0,1012.5,79.0,24.5,0.541277,20.8,288.0
2023-03-07 10:00:00,16.7,0.0,1012.2,77.0,24.8,0.467234,20.9,281.0
2023-03-07 11:00:00,15.4,0.0,1012.0,68.0,27.0,0.421277,21.6,272.0
2023-03-07 12:00:00,15.8,0.0,1011.4,72.0,24.5,0.410213,21.0,276.0
2023-03-07 13:00:00,15.8,0.0,1010.5,75.0,22.0,0.38383,20.4,270.0
2023-03-07 14:00:00,15.7,0.0,1010.2,77.0,22.0,0.394043,19.9,267.0
2023-03-07 15:00:00,15.8,0.0,1010.2,74.0,23.4,0.434894,20.6,250.0
2023-03-07 16:00:00,16.0,0.0,1010.3,72.0,27.7,0.454468,21.3,238.0
2023-03-07 17:00:00,16.5,0.1,1010.8,74.0,28.1,0.478298,21.3,239.0
2023-03-07 18:00:00,16.6,0.1,1011.2,70.0,29.5,0.36766,22.3,237.0
2023-03-07 19:00:00,15.8,0.0,1011.5,63.0,29.5,0.230638,23.2,236.0
2023-03-07 20:00:00,16.5,0.2,1011.7,66.0,29.5,0.0876598,23.2,236.0
2023-03-07 21:00:00,17.5,0.4,1011.2,67.0,30.6,0.0578724,24.0,232.0
2023-03-07 22:00:00,18.0,0.5,1011.1,77.0,33.5,-0.153191,22.2,231.0
2023-03-07 23:00:00,18.5,0.1,1010.1,75.0,36.4,-0.548085,23.2,226.0
2023-03-08 00:00:00,18.7,0.1,1009.0,77.0,32.8,-0.635745,22.9,220.0
2023-03-08 01:00:00,18.8,0.0,1008.6,76.0,34.9,-0.357447,23.3,223.0
2023-03-08 02:00:00,18.1,0.1,1007.8,72.0,33.8,-0.184681,23.4,230.0
2023-03-08 03:00:00,18.0,0.6,1008.0,72.0,32.8,0.077447,23.3,232.0
2023-03-08 04:00:00,17.4,0.1,1008.2,70.0,33.5,0.492766,23.2,229.0
2023-03-08 05:00:00,17.5,0.0,1008.5,73.0,35.6,0.70383,22.6,229.0
2023-03-08 06:00:00,17.4,0.0,1008.8,73.0,37.1,0.733617,22.5,231.0
2023-03-08 07:00:00,16.2,0.4,1008.8,64.0,38.9,0.697021,23.4,230.0
2023-03-08 08:00:00,16.6,0.0,1009.2,67.0,43.9,0.64,23.1,241.0
