DT,dwpt,prcp,rhum,temp,wdir,wspd,Amity
3/19/2023 12:00,3.3,0,76,7.2,0,0,0.364716
3/19/2023 13:00,4.4,0,89,6.1,270,5.4,0.401083
3/19/2023 14:00,4.4,0,89,6.1,0,0,0.465985
3/19/2023 15:00,4.4,0,89,6.1,0,0,0.507644
3/19/2023 16:00,5.1,0,77,8.9,130,7.6,0.51263
3/19/2023 17:00,5.6,0,77,9.4,310,14.8,0.537926
3/19/2023 18:00,5.6,0.1,74,10,120,7.6,0.534741
3/19/2023 19:00,6.2,0,77,10,280,9.4,0.516842
3/19/2023 20:00,6.2,0.2,77,10,280,9.4,0.507505
3/19/2023 21:00,6.7,0.8,83,9.4,290,5.4,0.515533
3/19/2023 22:00,7.2,0.3,83,10,0,0,0.523454
3/19/2023 23:00,7.2,0.5,83,10,0,0,0.540786
3/20/2023 0:00,7.8,0.5,90,9.4,120,7.6,0.566091
3/20/2023 1:00,7.8,0.8,93,8.9,120,5.4,0.567679
3/20/2023 2:00,7.8,0.2,93,8.9,0,0,0.576001
3/20/2023 3:00,7.8,1.8,93,8.9,0,0,0.567825
3/20/2023 4:00,7.9,0.3,97,8.3,120,5.4,0.518751
3/20/2023 5:00,7.9,1.5,97,8.3,120,5.4,0.463703
3/20/2023 6:00,7.9,0.5,97,8.3,160,5.4,0.398327
3/20/2023 7:00,8.3,0,96,8.9,200,9.4,0.376584
3/20/2023 8:00,8.3,0.4,96,8.9,200,9.4,0.356891
3/20/2023 9:00,7.2,0.5,89,8.9,250,7.6,0.356673
3/20/2023 10:00,7.2,0.3,93,8.3,220,7.6,0.358721
3/20/2023 11:00,7.2,0,93,8.3,220,7.6,0.383819
3/20/2023 12:00,5.7,0.2,90,7.2,190,16.6,0.449139
3/20/2023 13:00,5,0,89,6.7,170,18.4,0.521613
3/20/2023 14:00,5,0,86,7.2,180,22.3,0.582216
3/20/2023 15:00,5,0,86,7.2,180,22.3,0.573468
3/20/2023 16:00,5.6,0,83,8.3,150,20.5,0.53699
3/20/2023 17:00,5.6,0,83,8.3,170,22.3,0.542649
3/20/2023 18:00,6.2,0,83,8.9,160,29.5,0.504014
3/20/2023 19:00,6.7,0,80,10,180,24.1,0.465423
3/20/2023 20:00,6.7,0.1,80,10,180,24.1,0.473236
3/20/2023 21:00,6.1,0.3,80,9.4,190,27.7,0.490554
3/20/2023 22:00,6.2,0.5,83,8.9,200,20.5,0.515743
3/20/2023 23:00,5.6,0.5,80,8.9,200,22.3,0.549942
3/21/2023 0:00,6.1,0.5,86,8.3,180,20.5,0.582477
3/21/2023 1:00,5.1,0,83,7.8,230,20.5,0.576975
3/21/2023 2:00,4.3,0,82,7.2,230,13,0.598571
3/21/2023 3:00,4.3,0,82,7.2,220,13,0.585813
3/21/2023 4:00,2.3,0,93,3.3,190,9.4,0.542821
3/21/2023 5:00,1.8,0,97,2.2,0,0,0.486089
3/21/2023 6:00,1,0,92,2.2,40,5.4,0.44504
3/21/2023 7:00,1.8,0,97,2.2,0,0,0.435145
3/21/2023 8:00,1.8,0,97,2.2,0,0,0.434686
3/21/2023 9:00,0.6,0,100,0.6,0,0,0.448874
3/21/2023 10:00,-0.1,0,92,1.1,360,9.4,0.47203
3/21/2023 11:00,1,0,92,2.2,4,11.2,0.49999
3/21/2023 12:00,1,0,92,2.2,360,14.8,0.564949
3/21/2023 13:00,2.3,0,93,3.3,340,13,0.646799
3/21/2023 14:00,3.3,0,96,3.9,350,5.4,0.683256
3/21/2023 15:00,4.4,0,89,6.1,360,7.6,0.625857
3/21/2023 16:00,4.4,0,89,6.1,360,7.6,0.544444
3/21/2023 17:00,4.3,0,82,7.2,360,14.8,0.448674
3/21/2023 18:00,5.6,0,69,11.1,10,20.5,0.347179
3/21/2023 19:00,5.7,0,60,13.3,360,14.8,0.275565
3/21/2023 20:00,6,0,55,15,360,20.5,0.234225
3/21/2023 21:00,5.1,0,48,16.1,30,25.9,0.220042
3/21/2023 22:00,5.1,0,48,16.1,30,25.9,0.238176
3/21/2023 23:00,4.1,0,43,16.7,30,25.9,0.298055
3/22/2023 0:00,2.8,0,41,16.1,40,22.3,0.357388
3/22/2023 1:00,2.9,0,46,14.4,40,24.1,0.439234
3/22/2023 2:00,3.2,0,52,12.8,40,18.4,0.486993
3/22/2023 3:00,3.2,0,52,12.8,30,18.4,0.49336
3/22/2023 4:00,2.9,0,57,11.1,360,13,0.47681
3/22/2023 5:00,3.3,0,68,8.9,4,13,0.424834
3/22/2023 6:00,3.8,0,76,7.8,350,13,0.37805
3/22/2023 7:00,3.8,0,76,7.8,350,11.2,0.359955
3/22/2023 8:00,3.8,0,76,7.8,350,11.2,0.363709
3/22/2023 9:00,3.3,0,79,6.7,340,13,0.350195
3/22/2023 10:00,2.7,0,79,6.1,340,9.4,0.360778
3/22/2023 11:00,1.7,0,79,5,360,7.6,0.391389
3/22/2023 12:00,1.7,0,79,5,360,7.6,0.460178
3/22/2023 13:00,0.5,0,92,1.7,0,0,0.566795
3/22/2023 14:00,1.1,0,96,1.7,2,0,0.624878
3/22/2023 15:00,3.9,0,86,6.1,240,5.4,0.56846
3/22/2023 16:00,4.4,0,79,7.8,240,7.6,0.498105
3/22/2023 17:00,4.4,0,79,7.8,240,7.6,0.383491
3/22/2023 18:00,3.9,0,53,13.3,0,5.4,0.331944
3/22/2023 19:00,5,0,55,13.9,130,7.6,0.25912
3/22/2023 20:00,5.5,0,51,15.6,0,7.6,0.240993
3/22/2023 21:00,5.5,0,51,15.6,210,13,0.319277
3/22/2023 22:00,5.5,0,51,15.6,210,13,0.353905
3/22/2023 23:00,6,0,55,15,210,20.5,0.322457
3/23/2023 0:00,5.6,0,66,11.7,240,29.5,0.385227
3/23/2023 1:00,5,0,71,10,250,29.5,0.466168
3/23/2023 2:00,5,0,74,9.4,5,29.5,0.50243
3/23/2023 3:00,5,0,74,9.4,260,16.6,0.497732
3/23/2023 4:00,5,0,74,9.4,220,7.6,0.458125
3/23/2023 5:00,5.1,0,80,8.3,230,16.6,0.413535
3/23/2023 6:00,4.3,0,82,7.2,240,11.2,0.3779
3/23/2023 7:00,4.3,0,82,7.2,240,11.2,0.359732
3/23/2023 8:00,4.3,0,82,7.2,220,11.2,0.351942
3/23/2023 9:00,2.8,0,82,5.6,230,11.2,0.354175
3/23/2023 10:00,4.4,0,89,6.1,200,9.4,0.371043
3/23/2023 11:00,3.9,0,86,6.1,4,9.4,0.397174
3/23/2023 12:00,3.9,0.3,86,6.1,190,13,0.470933
3/23/2023 13:00,3.3,0,79,6.7,190,20.5,0.558804
3/23/2023 14:00,3.3,0,79,6.7,6,20.5,0.604157
3/23/2023 15:00,3.8,0,82,6.7,160,14.8,0.601738
3/23/2023 16:00,3.8,0,82,6.7,160,14.8,0.571418
3/23/2023 17:00,4.4,0.4,79,7.8,180,22.3,0.577405
3/23/2023 18:00,3.3,0.2,85,5.6,180,31.7,0.59377
3/23/2023 19:00,2.2,1,79,5.6,240,24.1,0.561616
3/23/2023 20:00,2.2,0.5,82,5,220,18.4,0.59832
3/23/2023 21:00,2.2,0.3,82,5,220,18.4,0.572621
3/23/2023 22:00,2.7,0.8,79,6.1,210,11.2,0.492115
3/23/2023 23:00,2.2,0.3,82,5,230,11.2,0.579654
3/24/2023 0:00,2.2,1.3,73,6.7,230,14.8,0.54011
3/24/2023 1:00,1.1,0.5,76,5,230,20.5,0.601991
3/24/2023 2:00,1.1,0,76,5,230,20.5,0.627612
3/24/2023 3:00,1.1,1.1,82,3.9,210,16.6,0.622226
3/24/2023 4:00,1.8,0.5,86,3.9,210,18.4,0.576751
3/24/2023 5:00,1.8,0.8,86,3.9,210,18.4,0.538263
3/24/2023 6:00,1.2,0.5,89,2.8,200,16.6,0.487887
3/24/2023 7:00,1.2,2.3,89,2.8,200,16.6,0.481873
3/24/2023 8:00,1,2,92,2.2,6,20.5,0.467496
3/24/2023 9:00,1,1.3,92,2.2,210,16.6,0.482858
3/24/2023 10:00,1.2,0.8,89,2.8,0,0,0.487478
3/24/2023 11:00,1.2,0.3,89,2.8,0,0,0.519371
3/24/2023 12:00,1,0.5,92,2.2,170,11.2,0.575934
3/24/2023 13:00,1.1,1.8,96,1.7,180,9.4,0.628804
3/24/2023 14:00,0.5,0.5,92,1.7,200,13,0.679569
3/24/2023 15:00,0.5,1,92,1.7,200,13,0.698447
3/24/2023 16:00,1,0.6,92,2.2,210,11.2,0.656127
3/24/2023 17:00,1.8,1.5,97,2.2,240,5.4,0.697748
3/24/2023 18:00,0.6,1.8,89,2.2,240,13,0.625608
3/24/2023 19:00,2.2,0.1,76,6.1,260,16.6,0.457834
3/24/2023 20:00,2.2,0.3,76,6.1,260,16.6,0.565132
3/24/2023 21:00,3.3,0.3,71,8.3,250,18.4,0.386914
3/24/2023 22:00,3.3,1.7,71,8.3,250,18.4,0.48554
3/24/2023 23:00,1.6,0.4,73,6.1,270,25.9,0.467328
3/25/2023 0:00,2.2,0,82,5,270,14.8,0.537803
3/25/2023 1:00,1.8,0.5,83,4.4,250,14.8,0.592237
3/25/2023 2:00,1.8,0,83,4.4,250,14.8,0.606395
3/25/2023 3:00,1.2,0,86,3.3,230,11.2,0.607634
3/25/2023 4:00,1.2,0,86,3.3,230,11.2,0.57443
3/25/2023 5:00,0.6,0,89,2.2,190,16.6,0.543745
3/25/2023 6:00,1.2,0.4,89,2.8,200,18.4,0.501374
3/25/2023 7:00,1.2,1.5,89,2.8,200,18.4,0.490325
3/25/2023 8:00,1.1,0.5,96,1.7,0,0,0.471001
3/25/2023 9:00,0.7,0.5,97,1.1,10,7.6,0.456904
3/25/2023 10:00,0.7,0.8,97,1.1,360,5.4,0.472451
3/25/2023 11:00,0.7,0.5,97,1.1,360,5.4,0.498477
3/25/2023 12:00,1.1,0,100,1.1,0,0,0.535714
3/25/2023 13:00,1.1,0,100,1.1,0,0,0.593423
3/25/2023 14:00,0.7,0,97,1.1,0,0,0.649548
3/25/2023 15:00,0.6,0,100,0.6,0,0,0.669036
3/25/2023 16:00,1.8,0,97,2.2,0,0,0.658385
3/25/2023 17:00,1.8,0,86,3.9,220,13,0.634567
3/25/2023 18:00,1.8,0.3,83,4.4,220,9.4,0.587223
3/25/2023 19:00,1.8,0.3,83,4.4,220,9.4,0.467596
3/25/2023 20:00,2.2,0.2,79,5.6,330,9.4,0.450197
3/25/2023 21:00,2.8,0.8,76,6.7,350,13,0.323541
3/25/2023 22:00,2.2,0,76,6.1,0,0,0.437098
3/25/2023 23:00,2.2,0.3,76,6.1,0,0,0.466041
3/26/2023 0:00,2.8,1,76,6.7,10,5.4,0.489277
3/26/2023 1:00,2.2,0.3,73,6.7,260,7.6,0.52904
3/26/2023 2:00,2.2,0,73,6.7,260,7.6,0.564564
3/26/2023 3:00,1.1,0,82,3.9,200,7.6,0.555494
3/26/2023 4:00,1.2,0,89,2.8,250,11.2,0.544632
3/26/2023 5:00,1.2,0,89,2.8,250,11.2,0.539366
3/26/2023 6:00,0.5,0,92,1.7,240,9.4,0.495922
3/26/2023 7:00,0.5,0,92,1.7,0,0,0.485462
3/26/2023 8:00,0.5,0,92,1.7,0,0,0.470918
3/26/2023 9:00,0.5,0,92,1.7,0,0,0.471714
3/26/2023 10:00,0.5,0,92,1.7,340,5.4,0.479813
3/26/2023 11:00,0.5,0,92,1.7,340,5.4,0.503721
3/26/2023 12:00,0,0,96,0.6,0,0,0.536687
3/26/2023 13:00,0,0,96,0.6,0,0,0.600021
3/26/2023 14:00,-0.6,0,92,0.6,50,5.4,0.652367
3/26/2023 15:00,-0.6,0.4,92,0.6,50,5.4,0.653344
3/26/2023 16:00,1.8,0.5,93,2.8,0,0,0.618514
3/26/2023 17:00,2.2,0,76,6.1,3,14.8,0.537434
3/26/2023 18:00,2.3,0,71,7.2,220,9.4,0.429837
3/26/2023 19:00,2.2,0,63,8.9,220,13,0.499974
3/26/2023 20:00,2.2,0,63,8.9,220,13,0.359566
3/26/2023 21:00,2.3,0,71,7.2,270,18.4,0.38292
3/26/2023 22:00,1.1,0,65,7.2,240,11.2,0.45819
3/26/2023 23:00,2.1,0,58,10,200,18.4,0.545442
3/27/2023 0:00,2.7,0.6,68,8.3,230,18.4,0.495353
3/27/2023 1:00,2.7,0,68,8.3,230,18.4,0.536468
3/27/2023 2:00,0.5,0,60,7.8,230,11.2,0.585573
3/27/2023 3:00,2.2,0,79,5.6,110,9.4,0.594002
3/27/2023 4:00,2.3,0,89,3.9,100,13,0.556981
3/27/2023 5:00,1.7,0,89,3.3,0,13,0.51212
3/27/2023 6:00,1.7,0,89,3.3,360,5.4,0.484043
3/27/2023 7:00,1.7,0,89,3.3,360,5.4,0.455602
3/27/2023 8:00,0.1,0,89,1.7,350,5.4,0.456831
3/27/2023 9:00,0.1,0,89,1.7,360,5.4,0.462309
3/27/2023 10:00,-0.1,0,92,1.1,10,5.4,0.483844
3/27/2023 11:00,-0.1,0,92,1.1,0,0,0.520232
3/27/2023 12:00,-0.6,0,92,0.6,10,5.4,0.586417
3/27/2023 13:00,-0.6,0,92,0.6,330,7.6,0.654728
3/27/2023 14:00,0.5,0,92,1.7,2,7.6,0.705581
3/27/2023 15:00,0.5,0,92,1.7,360,7.6,0.676807
3/27/2023 16:00,2.3,0,89,3.9,350,11.2,0.642276
3/27/2023 17:00,1.7,0,76,5.6,0,0,0.573558
3/27/2023 18:00,1.7,0,68,7.2,10,9.4,0.54313
3/27/2023 19:00,1.1,0,58,8.9,100,7.6,0.471664
3/27/2023 20:00,1.8,0,59,9.4,350,7.6,0.499067
3/27/2023 21:00,1.8,0,59,9.4,350,7.6,0.496378
3/27/2023 22:00,2.3,0,61,9.4,270,13,0.541088
3/27/2023 23:00,2.2,0,63,8.9,0,0,0.560601
3/28/2023 0:00,2.2,0,63,8.9,0,0,0.585567
3/28/2023 1:00,0.6,0,54,9.4,170,25.9,0.5985
3/28/2023 2:00,1.2,0,61,8.3,90,11.2,0.612717
3/28/2023 3:00,2.3,0.2,68,7.8,60,14.8,0.584382
3/28/2023 4:00,2.8,0.3,76,6.7,70,9.4,0.538012
3/28/2023 5:00,3.8,0.3,82,6.7,10,7.6,0.477736
3/28/2023 6:00,3.8,0.3,82,6.7,10,7.6,0.438108
3/28/2023 7:00,4.4,0.8,89,6.1,330,14.8,0.422801
3/28/2023 8:00,4.4,0.3,92,5.6,340,14.8,0.406
3/28/2023 9:00,4.4,0.2,92,5.6,340,14.8,0.412255
3/28/2023 10:00,4.4,0.2,92,5.6,360,9.4,0.413692
3/28/2023 11:00,4.4,0.5,92,5.6,360,9.4,0.429388
3/28/2023 12:00,4.4,0.3,89,6.1,50,11.2,0.492249
3/28/2023 13:00,4.4,0.3,92,5.6,50,16.6,0.549829
3/28/2023 14:00,4.4,0.3,92,5.6,60,11.2,0.596425
3/28/2023 15:00,4.4,0.3,89,6.1,50,18.4,0.626053
3/28/2023 16:00,4.4,0.3,89,6.1,50,18.4,0.631177
3/28/2023 17:00,5,1.3,89,6.7,5,18.4,0.62654
3/28/2023 18:00,5,0.8,89,6.7,70,18.4,0.618041
3/28/2023 19:00,5.7,1.5,90,7.2,60,13,0.603488
3/28/2023 20:00,5.7,1,90,7.2,60,13,0.597631
3/28/2023 21:00,2.3,0.8,86,4.4,40,14.8,0.613578
3/28/2023 22:00,3.4,0.2,93,4.4,0,0,0.628851
3/28/2023 23:00,3.3,1.3,89,5,360,7.6,0.643813
3/29/2023 0:00,4.4,1.8,92,5.6,0,0,0.616457
3/29/2023 1:00,4.4,0.2,92,5.6,0,0,0.609255
3/29/2023 2:00,4,0,93,5,2,9.4,0.62264
3/29/2023 3:00,4,0,93,5,80,7.6,0.626439
3/29/2023 4:00,4.4,0,96,5,0,0,0.572381
3/29/2023 5:00,4,0,97,4.4,0,5.4,0.525805
3/29/2023 6:00,4,0,97,4.4,0,0,0.484939
3/29/2023 7:00,2.3,0,93,3.3,350,9.4,0.460414
3/29/2023 8:00,2.2,0,96,2.8,0,0,0.455259
3/29/2023 9:00,2.2,0,96,2.8,0,0,0.461735
3/29/2023 10:00,0.6,0,100,0.6,0,0,0.474982
3/29/2023 11:00,0,0,100,0,0,5.4,0.510057
3/29/2023 12:00,-0.6,0,96,0,150,5.4,0.573403
3/29/2023 13:00,0,0,96,0.6,100,7.6,0.650654
3/29/2023 14:00,1.1,0,100,1.1,100,0,0.707256
3/29/2023 15:00,1.1,0,100,1.1,0,0,0.71509
3/29/2023 16:00,2.2,0,100,2.2,0,0,0.682965
3/29/2023 17:00,2.2,0,100,2.2,0,0,0.626448
3/29/2023 18:00,2.9,0,97,3.3,0,0,0.587666
3/29/2023 19:00,4.4,0,92,5.6,0,0,0.387867
3/29/2023 20:00,5.6,0,77,9.4,0,0,0.3335
3/29/2023 21:00,6.6,0,74,11.1,110,7.6,0.324337
3/29/2023 22:00,6.6,0,74,11.1,110,7.6,0.298427
3/29/2023 23:00,6.2,0,64,12.8,160,5.4,0.346052
3/30/2023 0:00,5.7,0,62,12.8,250,5.4,0.384126
3/30/2023 1:00,6.2,0,74,10.6,210,5.4,0.457223
3/30/2023 2:00,6.2,0,74,10.6,210,5.4,0.491649
3/30/2023 3:00,6.1,0,80,9.4,0,0,0.492877
3/30/2023 4:00,4.4,0,85,6.7,230,9.4,0.470666
3/30/2023 5:00,3.9,0,86,6.1,240,9.4,0.424033
3/30/2023 6:00,3.9,0,86,6.1,240,9.4,0.398599
3/30/2023 7:00,3.9,0,89,5.6,270,5.4,0.388268
3/30/2023 8:00,3.9,0,89,5.6,290,5.4,0.384483
3/30/2023 9:00,4,0,93,5,90,7.6,0.387651
3/30/2023 10:00,3.9,0,89,5.6,0,0,0.398633
3/30/2023 11:00,3.9,0,89,5.6,0,0,0.426852
3/30/2023 12:00,3.9,0,89,5.6,0,0,0.483238
3/30/2023 13:00,3.9,0,89,5.6,0,0,0.538759
3/30/2023 14:00,4,0,93,5,340,5.4,0.585187
3/30/2023 15:00,4.4,0,89,6.1,0,0,0.602857
3/30/2023 16:00,4.4,0,89,6.1,0,0,0.573217
3/30/2023 17:00,5.1,0,77,8.9,190,7.6,0.515071
3/30/2023 18:00,5.1,0,77,8.9,190,7.6,0.460933
3/30/2023 19:00,5,0,66,11.1,200,9.4,0.414157
3/30/2023 20:00,5.6,0,66,11.7,170,13,0.387295
3/30/2023 21:00,5.6,0,66,11.7,170,13,0.353144
3/30/2023 22:00,3.4,0,55,12.2,240,20.5,0.340576
3/30/2023 23:00,2.2,0,56,10.6,270,25.9,0.333916
3/31/2023 0:00,2.9,0,59,10.6,280,27.7,0.401223
3/31/2023 1:00,2.9,0,59,10.6,250,27.7,0.491427
3/31/2023 2:00,2.1,0,65,8.3,260,14.8,0.518468
3/31/2023 3:00,2.3,0,71,7.2,270,18.4,0.516962
3/31/2023 4:00,2.8,0,76,6.7,170,11.2,0.483684
3/31/2023 5:00,2.8,0,76,6.7,0,0,0.457056
3/31/2023 6:00,2.8,0,76,6.7,0,0,0.431662
3/31/2023 7:00,2.7,0,79,6.1,190,14.8,0.407502
3/31/2023 8:00,2.2,0,73,6.7,200,9.4,0.398582
3/31/2023 9:00,2.8,0,76,6.7,230,11.2,0.390696
3/31/2023 10:00,2.8,0,76,6.7,230,11.2,0.404687
3/31/2023 11:00,2.7,0,79,6.1,200,9.4,0.429193
3/31/2023 12:00,2.7,0,79,6.1,190,18.4,0.476536
3/31/2023 13:00,2.8,0,76,6.7,190,14.8,0.546614
3/31/2023 14:00,2.8,0,76,6.7,190,14.8,0.586724
3/31/2023 15:00,3.3,0,79,6.7,170,20.5,0.596356
3/31/2023 16:00,3.3,0,73,7.8,190,27.7,0.572063
3/31/2023 17:00,3.8,0.1,76,7.8,170,24.1,0.577012
3/31/2023 18:00,4.3,0,76,8.3,190,27.7,0.575982
3/31/2023 19:00,4.3,0.2,76,8.3,190,27.7,0.553184
3/31/2023 20:00,5.1,0,80,8.3,190,25.9,0.538552
3/31/2023 21:00,5.6,0.3,83,8.3,200,22.3,0.54673
3/31/2023 22:00,5.6,0.5,86,7.8,180,22.3,0.57731
3/31/2023 23:00,5.6,0.5,86,7.8,180,22.3,0.587737
4/1/2023 0:00,5.7,0.3,90,7.2,200,16.6,0.598525
4/1/2023 1:00,5.7,0.8,90,7.2,210,20.5,0.576505
4/1/2023 2:00,5,1,86,7.2,200,29.5,0.572507
4/1/2023 3:00,5,1.5,86,7.2,200,29.5,0.565612
4/1/2023 4:00,5,0.8,86,7.2,180,25.9,0.556437
4/1/2023 5:00,5,1.3,86,7.2,180,25.9,0.498511
4/1/2023 6:00,5.6,0.3,93,6.7,230,13,0.456212
4/1/2023 7:00,5.1,0,93,6.1,210,13,0.423854
4/1/2023 8:00,4.4,0,89,6.1,210,13,0.408371
4/1/2023 9:00,4.4,0.4,92,5.6,200,11.2,0.405305
4/1/2023 10:00,4.4,0.6,92,5.6,200,11.2,0.406573
4/1/2023 11:00,3.9,0.5,89,5.6,200,16.6,0.428057
4/1/2023 12:00,2.7,0.3,89,4.4,210,11.2,0.465494
4/1/2023 13:00,2.7,0.3,89,4.4,210,11.2,0.505333
4/1/2023 14:00,2.3,0.5,89,3.9,180,11.2,0.563779
4/1/2023 15:00,2.3,0,89,3.9,290,13,0.608924
4/1/2023 16:00,3.3,0.3,85,5.6,220,14.8,0.611629
4/1/2023 17:00,3.3,0.2,85,5.6,220,22.3,0.553743
4/1/2023 18:00,4.4,0.3,85,6.7,210,20.5,0.460159
4/1/2023 19:00,3.4,0,66,9.4,230,18.4,0.434215
4/1/2023 20:00,3.4,0,66,9.4,240,29.5,0.393759
4/1/2023 21:00,3.9,0,71,8.9,240,27.7,0.360291
4/1/2023 22:00,3.9,0.8,71,8.9,260,22.3,0.295095
4/1/2023 23:00,3.9,0.3,71,8.9,260,22.3,0.360242
4/2/2023 0:00,3.3,0.3,71,8.3,250,18.4,0.437674
4/2/2023 1:00,1.6,0,70,6.7,220,18.4,0.513569
4/2/2023 2:00,1.7,0,76,5.6,210,16.6,0.517264
4/2/2023 3:00,1.7,0,76,5.6,210,16.6,0.547132
4/2/2023 4:00,2.3,1.5,89,3.9,230,11.2,0.530024
4/2/2023 5:00,2.3,0,89,3.9,200,16.6,0.488199
4/2/2023 6:00,2.9,0.5,93,3.9,0,0,0.466092
4/2/2023 7:00,2.9,0.3,93,3.9,0,0,0.436257
4/2/2023 8:00,2.9,0.2,93,3.9,310,7.6,0.422148
4/2/2023 9:00,1.7,0.5,89,3.3,150,11.2,0.426254
4/2/2023 10:00,1.7,0,89,3.3,150,11.2,0.438706
4/2/2023 11:00,2.9,0,97,3.3,160,9.4,0.45532
4/2/2023 12:00,2.3,0,89,3.9,190,18.4,0.481671
4/2/2023 13:00,1.7,0.7,89,3.3,180,13,0.523635
4/2/2023 14:00,1.7,0.3,89,3.3,180,13,0.579443
4/2/2023 15:00,2.7,0.5,89,4.4,150,11.2,0.579067
4/2/2023 16:00,2.7,0,79,6.1,190,13,0.552366
4/2/2023 17:00,2.3,0,86,4.4,260,13,0.619619
4/2/2023 18:00,2.7,1.5,89,4.4,240,11.2,0.529133
4/2/2023 19:00,2.7,0.3,89,4.4,240,11.2,0.549403
4/2/2023 20:00,3.3,0.8,76,7.2,230,9.4,0.450963
4/2/2023 21:00,2.8,0.1,82,5.6,230,20.5,0.514001
4/2/2023 22:00,2.9,0,71,7.8,230,20.5,0.485496
4/2/2023 23:00,2.9,0,71,7.8,230,20.5,0.548897
4/3/2023 0:00,1,0.2,70,6.1,290,20.5,0.556753
4/3/2023 1:00,2.2,0.3,82,5,230,14.8,0.598318
4/3/2023 2:00,0.6,0,79,3.9,250,13,0.644896
4/3/2023 3:00,0.7,0,83,3.3,240,11.2,0.644286
4/3/2023 4:00,1.2,0,89,2.8,240,13,0.594889
4/3/2023 5:00,1.2,0,89,2.8,240,13,0.546135
4/3/2023 6:00,0.6,0,89,2.2,240,13,0.498226
4/3/2023 7:00,1,0,92,2.2,230,14.8,0.488661
4/3/2023 8:00,1,0,92,2.2,200,7.6,0.467745
4/3/2023 9:00,1,0.3,92,2.2,200,7.6,0.46681
4/3/2023 10:00,0.5,0,92,1.7,220,13,0.481145
4/3/2023 11:00,0.5,0,92,1.7,220,13,0.518439
4/3/2023 12:00,0.6,0,89,2.2,230,16.6,0.591838
4/3/2023 13:00,0.1,0,89,1.7,230,11.2,0.682291
4/3/2023 14:00,0.1,0,89,1.7,230,11.2,0.732088
4/3/2023 15:00,1.7,0,89,3.3,230,16.6,0.708898
4/3/2023 16:00,1.7,0,89,3.3,230,16.6,0.65511
4/3/2023 17:00,2.3,0.8,89,3.9,230,11.2,0.594583
4/3/2023 18:00,2.2,0,79,5.6,200,11.2,0.526397
4/3/2023 19:00,4,0.1,80,7.2,200,9.4,0.390421
4/3/2023 20:00,1.8,0.3,59,9.4,320,14.8,0.402295
4/3/2023 21:00,1.1,0.2,58,8.9,310,14.8,0.333614
4/3/2023 22:00,1.1,0,56,9.4,300,22.3,0.338973
4/3/2023 23:00,0,0,52,9.4,300,22.3,0.391671
4/4/2023 0:00,0,0,52,9.4,310,25.9,0.455278
4/4/2023 1:00,-0.1,0,60,7.2,300,27.7,0.515744
4/4/2023 2:00,0,0,65,6.1,300,13,0.55445
4/4/2023 3:00,0,0,65,6.1,300,13,0.574847
4/4/2023 4:00,0.6,0,70,5.6,290,18.4,0.544736
4/4/2023 5:00,0.7,0,83,3.3,250,14.8,0.496166
4/4/2023 6:00,1.8,0,86,3.9,260,13,0.458873
4/4/2023 7:00,1.2,0,89,2.8,240,13,0.44751
4/4/2023 8:00,1,1.7,92,2.2,230,11.2,0.440443
4/4/2023 9:00,1,0,92,2.2,240,9.4,0.448141
4/4/2023 10:00,1,0,92,2.2,240,9.4,0.460109
4/4/2023 11:00,1.8,0,93,2.8,230,11.2,0.489264
4/4/2023 12:00,1,0.1,92,2.2,220,13,0.54864
4/4/2023 13:00,1,0,92,2.2,220,13,0.645037
4/4/2023 14:00,0.5,0,92,1.7,260,5.4,0.693377
4/4/2023 15:00,2.3,0,93,3.3,200,7.6,0.675722
4/4/2023 16:00,2.7,0,89,4.4,220,14.8,0.641194
4/4/2023 17:00,2.2,0,79,5.6,230,16.6,0.544138
4/4/2023 18:00,2.2,0,79,5.6,230,16.6,0.545804
4/4/2023 19:00,2.2,0,73,6.7,240,11.2,0.392821
4/4/2023 20:00,2.7,0,79,6.1,60,11.2,0.450664
4/4/2023 21:00,2.7,2,79,6.1,60,11.2,0.423607
4/4/2023 22:00,3.3,0.5,71,8.3,140,5.4,0.320914
4/4/2023 23:00,3.3,0.8,71,8.3,40,5.4,0.397354
4/5/2023 0:00,3.8,0,82,6.7,80,11.2,0.451994
4/5/2023 1:00,3.8,1.3,82,6.7,50,5.4,0.537185
4/5/2023 2:00,2.8,0,82,5.6,50,7.6,0.543166
4/5/2023 3:00,3.4,2,93,4.4,0,0,0.578292
4/5/2023 4:00,3.4,0,93,4.4,0,0,0.540274
4/5/2023 5:00,2.3,0,93,3.3,0,0,0.489488
4/5/2023 6:00,1.8,0,93,2.8,0,0,0.445821
4/5/2023 7:00,0.6,0,89,2.2,0,0,0.446422
4/5/2023 8:00,0.5,0,92,1.7,0,0,0.446153
4/5/2023 9:00,0.5,0,92,1.7,0,0,0.461322
4/5/2023 10:00,-0.6,0,96,0,0,0,0.490298
4/5/2023 11:00,-0.6,0,96,0,0,0,0.534399
4/5/2023 12:00,-1.2,0,96,-0.6,340,5.4,0.602251
4/5/2023 13:00,-0.6,0,96,0,0,0,0.686394
4/5/2023 14:00,1.1,0,96,1.7,0,0,0.719642
4/5/2023 15:00,2.2,0,96,2.8,0,0,0.690304
4/5/2023 16:00,2.9,0,93,3.9,30,5.4,0.642948
4/5/2023 17:00,2.9,0,86,5,0,0,0.602877
